"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00287328","1945-08","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","5",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","19450825",",,6","","","","","","","48.3",",,6,25,","71.7",",,,6","","","",""
"USC00287328","1945-09","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","8",",6","8",",6","3",",6","","","","","","","","","","","","","","","","","","","19450911",",,6","","","","","","","52.1",",,6,11,","175.5",",,,6","","","",""
"USC00287328","1945-10","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","7",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","","","19451007",",,6","","","","","","","26.4",",,6,07,","70.8",",,,6","","","",""
"USC00287328","1945-11","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","9",",6","7",",6","2",",6","","","1",",6","","","","","","","","","","","19451130",",,6","","","19451129",",,6","","","","","51",",,6,30,","74.9",",,6,29,","148.4",",,,6","51",",,,6","",""
"USC00287328","1945-12","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","7",",6","7",",6","2",",6","","","5",",6","","","","","","","","","","","19451219",",,6","","","19451231",",,6","","","","","102",",,6,19,","39.4",",,6,31,","103.4",",,,6","267",",,,6","",""
"USC00287328","1946-01","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","4",",6","4",",6","0",",6","","","1",",6","","","","","","","","","","","19460121",",,6","","","19460130",",,6","","","","","38",",,6,21,","9.7",",,6,30,","30.5",",,,6","38",",,,6","",""
"USC00287328","1946-02","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","5",",6","4",",6","0",",6","","","1",",6","","","","","","","","","","","19460220",",,6","","","19460220",",,6","","","","","76",",,6,20,","22.9",",,6,20,","37.1",",,,6","76",",,,6","",""
"USC00287328","1946-03","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","5",",6","3",",6","0",",6","","","0",",6","","","","","","","","","","","19460331","+,,6","","","19460315",",,6","","","","","0",",,6,31,+","22.9",",,6,15,","46.8",",,,6","0",",,,6","",""
"USC00287328","1946-04","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","2",",6","2",",6","1",",6","","","","","","","","","","","","","","","","","","","19460403",",,6","","","","","","","34.3",",,6,03,","47.0",",,,6","","","",""
"USC00287328","1946-05","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","5",",6","5",",6","3",",6","","","","","","","","","","","","","","","","","","","19460517",",,6","","","","","","","49.5",",,6,17,","132.0",",,,6","","","",""
"USC00287328","1946-06","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","6",",6","5",",6","2",",6","","","","","","","","","","","","","","","","","","","19460602",",,6","","","","","","","92.7",",,6,02,","169.4",",,,6","","","",""
"USC00287328","1946-07","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","3",",6","3",",6","2",",6","","","","","","","","","","","","","","","","","","","19460723",",,6","","","","","","","121.9",",,6,23,","158.5",",,,6","","","",""
"USC00287328","1946-08","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","9",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","","","19460818",",,6","","","","","","","32.8",",,6,18,","99.2",",,,6","","","",""
"USC00287328","1946-09","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","3",",6","3",",6","2",",6","","","","","","","","","","","","","","","","","","","19460923",",,6","","","","","","","64.0",",,6,23,","97.7",",,,6","","","",""
"USC00287328","1946-10","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","3",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","","","19461012",",,6","","","","","","","28.4",",,6,12,","35.6",",,,6","","","",""
"USC00287328","1946-11","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","3",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","19461121",",,6","","","","","","","22.9",",,6,21,","44.2",",,,6","","","",""
"USC00287328","1946-12","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","5",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","19461221",",,6","","","","","","","35.1",",,6,21,","61.6",",,,6","","","",""
"USC00287328","1947-01","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","9",",6","8",",6","1",",6","","","2",",6","","","","","","","","","","","19470102",",,6","","","19470102",",,6","","","","","61",",,6,02,","25.9",",,6,02,","90.4",",,,6","99",",,,6","",""
"USC00287328","1947-02","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","3",",6","3",",6","0",",6","","","3",",6","","","","","","","","","","","19470221",",,6","","","19470221",",,6","","","","","241",",,6,21,","22.1",",,6,21,","37.6",",,,6","406",",,,6","",""
"USC00287328","1947-03","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","5",",6","4",",6","0",",6","","","2",",6","","","","","","","","","","","19470303","+,,6","","","19470302",",,6","","","","","51",",,6,03,+","18.8",",,6,02,","45.2",",,,6","102",",,,6","",""
"USC00287328","1947-04","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","8",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","","","19470402",",,6","","","","","","","38.1",",,6,02,","107.0",",,,6","","","",""
"USC00287328","1947-05","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","11",",6","11",",6","3",",6","","","","","","","","","","","","","","","","","","","19470501",",,6","","","","","","","38.1",",,6,01,","198.8",",,,6","","","",""
"USC00287328","1947-06","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","7",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","","","19470608",",,6","","","","","","","33.5",",,6,08,","91.3",",,,6","","","",""
"USC00287328","1947-07","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","7",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","","","19470722",",,6","","","","","","","38.9",",,6,22,","76.5",",,,6","","","",""
"USC00287328","1947-08","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","6",",6","6",",6","3",",6","","","","","","","","","","","","","","","","","","","19470820",",,6","","","","","","","77.5",",,6,20,","223.5",",,,6","","","",""
"USC00287328","1947-09","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","4",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","19470902",",,6","","","","","","","28.4",",,6,02,","69.8",",,,6","","","",""
"USC00287328","1947-10","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","2",",6","2",",6","1",",6","","","","","","","","","","","","","","","","","","","19471029",",,6","","","","","","","42.7",",,6,29,","50.3",",,,6","","","",""
"USC00287328","1947-11","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","8",",6","7",",6","3",",6","","","","","","","","","","","","","","","","","","","19471108","+,,6","","","","","","","38.6",",,6,08,+","146.4",",,,6","","","",""
"USC00287328","1947-12","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","","","","","","","","","2",",6","","","","","","","","","","","19471226",",,6","","","","","","","","","305",",,6,26,","","","","","330",",,,6","",""
"USC00287328","1948-01","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","10",",6","8",",6","1",",6","","","3",",6","","","","","","","","","","","19480125","+,,6","","","19480113",",,6","","","","","127",",,6,25,+","38.1",",,6,13,","103.5",",,,6","395",",,,6","",""
"USC00287328","1948-02","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","10",",6","9",",6","0",",6","","","3",",6","","","","","","","","","","","19480222","+,,6","","","19480228",",,6","","","","","127",",,6,22,+","22.1",",,6,28,","64.4",",,,6","310",",,,6","",""
"USC00287328","1948-03","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","10",",6","9",",6","1",",6","","","1",",6","","","","","","","","","","","19480304",",,6","","","19480302",",,6","","","","","51",",,6,04,","28.4",",,6,02,","104.4",",,,6","64",",,,6","",""
"USC00287328","1948-04","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","7",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","19480402",",,6","","","","","","","20.3",",,6,02,","61.5",",,,6","","","",""
"USC00287328","1948-05","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","10",",6","10",",6","3",",6","","","","","","","","","","","","","","","","","","","19480514",",,6","","","","","","","50.8",",,6,14,","203.1",",,,6","","","",""
"USC00287328","1948-07","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","7",",6","6",",6","2",",6","","","","","","","","","","","","","","","","","","","19480724",",,6","","","","","","","27.9",",,6,24,","93.4",",,,6","","","",""
"USC00287328","1948-08","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","5",",6","5",",6","2",",6","","","","","","","","","","","","","","","","","","","19480805",",,6","","","","","","","46.7",",,6,05,","132.0",",,,6","","","",""
"USC00287328","1948-09","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","3",",6","1",",6","1",",6","","","","","","","","","","","","","","","","","","","19480910",",,6","","","","","","","29.2",",,6,10,","30.8",",,,6","","","",""
"USC00287328","1948-10","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","2",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","19481018",",,6","","","","","","","14.7",",,6,18,","18.5",",,,6","","","",""
"USC00287328","1948-12","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","6",",6","5",",6","2",",6","","","","","","","","","","","","","","","","","","","19481231",",,6","","","","","","","80.5",",,6,31,","145.8",",,,6","","","",""
"USC00287328","1949-10","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","10",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","19491031","+,,0","19491031","+,,0","","","19491026",",,0","","","0",",,0,31,+","0",",,0,31,+","34.3",",,0,26,","67.7",",,,0","0",",,,0","",""
"USC00287328","1949-11","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","6",",0","4",",0","0",",0","0",",0","0",",0","","","","","1","","","","19491130","+,,0","19491130","+,,0","","","19491101",",,0","","","0",",,0,30,+","0",",,0,30,+","9.9",",,0,01,","27.7",",,,0","0",",,,0","",""
"USC00287328","1949-12","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","11",",0","10",",0","0",",0","0",",0","0","1,0","","","","","1","","","","19491231","+,,0","19491231","+,1,0","","","19491227",",,0","","","0",",,0,31,+","0","1,,0,31,+","16.0",",,0,27,","79.2",",,,0","0","1,,,0","",""
"USC00287328","1950-01","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","13",",0","8",",0","0",",0","0",",0","0",",0","","","","","2","","","","19500131","+,,0","19500131","+,,0","","","19500110",",,0","","","0",",,0,31,+","0",",,0,31,+","11.2",",,0,10,","51.1",",,,0","0",",,,0","",""
"USC00287328","1950-02","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","13",",0","10",",0","0",",0","0","4,0","0","4,0","","","","","","","","","19500228","+,4,0","19500228",",4,0","","","19500213",",,0","","","0","4,,0,28,+","0","4,T,0,28,","20.8",",,0,13,","98.9",",,,0","0","4,T,,0","",""
"USC00287328","1950-03","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","12",",0","9",",0","0",",0","0",",0","0",",0","","","","","","","","","19500331","+,,0","19500331","+,,0","","","19500308",",,0","","","0",",,0,31,+","0",",,0,31,+","21.1",",,0,08,","118.7",",,,0","0",",,,0","",""
"USC00287328","1950-04","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","13",",0","8",",0","0",",0","0",",0","0",",0","","","","","","","","","19500430","+,,0","19500430","+,,0","","","19500428",",,0","","","0",",,0,30,+","0",",,0,30,+","13.2",",,0,28,","43.7",",,,0","0",",,,0","",""
"USC00287328","1950-05","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","9",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","19500531","+,,0","19500531","+,,0","","","19500529",",,0","","","0",",,0,31,+","0",",,0,31,+","23.1",",,0,29,","70.3",",,,0","0",",,,0","",""
"USC00287328","1950-06","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","8",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","19500630","+,,0","19500630","+,,0","","","19500604",",,0","","","0",",,0,30,+","0",",,0,30,+","18.8",",,0,04,","60.1",",,,0","0",",,,0","",""
"USC00287328","1950-07","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","10",",0","8",",0","5",",0","0",",0","0",",0","","","","","","","","","19500731","+,,0","19500731","+,,0","","","19500710",",,0","","","0",",,0,31,+","0",",,0,31,+","110.0",",,0,10,","287.4",",,,0","0",",,,0","",""
"USC00287328","1950-09","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","11",",0","7",",0","1",",0","0",",0","0",",0","","","","","","","","","19500930","+,,0","19500930","+,,0","","","19500913",",,0","","","0",",,0,30,+","0",",,0,30,+","25.7",",,0,13,","71.4",",,,0","0",",,,0","",""
"USC00287328","1950-10","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","5",",0","4",",0","2",",0","0",",0","0",",0","","","","","","","","","19501031","+,,0","19501031","+,,0","","","19501023",",,0","","","0",",,0,31,+","0",",,0,31,+","27.4",",,0,23,","81.7",",,,0","0",",,,0","",""
"USC00287328","1950-11","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","7",",0","4",",0","2",",0","0",",0","0",",0","","","","","","","","","19501130","+,,0","19501128","+,,0","","","19501125",",,0","","","0",",,0,30,+","0",",T,0,28,+","63.5",",,0,25,","121.2",",,,0","0",",T,,0","",""
