"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IRM00040731","2000-08","36.24","50.047","1275.3","GHAZVIN, IR","","","0","3,S","0","3,S","0","3,S","","","","","","","","","","","","","","","","","20000831","+,3,S","","","","","","","0.0","3,,S,31,+","","","","","","","0.0","3,,,S","","","","","",""
"IRM00040731","2000-09","36.24","50.047","1275.3","GHAZVIN, IR","","","2","5,S","0","5,S","0","5,S","","","","","","","","","","","","","","","","","20000904",",5,S","","","","","","","1.5","5,,S,04,","","","","","","","2.5","5,,,S","","","","","",""
"IRM00040731","2001-02","36.24","50.047","1275.3","GHAZVIN, IR","","","3","5,S","0","5,S","0","5,S","","","","","","","0","2,S","0","2,S","0","2,S","","","","","20010217",",5,S","20010228",",2,S","","","","","2.0","5,,S,17,","18.2","2,S,28,","","","","","4.0","5,,,S","","","10.38","2,,,S","",""
"IRM00040731","2001-07","36.24","50.047","1275.3","GHAZVIN, IR","","","","","","","","","","","0","5,S","0","5,S","0","3,S","28","3,S","26","3,S","20010719",",5,S","","","","","20010708",",3,S","13.6","5,S,19,","","","","","38.0","3,S,08,","","","","","","","25.70","6,S","34.34","3,,,S","17.06","5,,,S"
"IRM00040731","2001-08","36.24","50.047","1275.3","GHAZVIN, IR","210.6","5,S","","","","","","","","","0","4,S","0","4,S","0","4,S","27","4,S","24","4,S","20010828","+,4,S","","","","","20010821",",4,S","14.4","4,S,28,+","","","","","40.2","4,S,21,","","","0.0","4,S","","","26.52","5,S","35.73","4,,,S","17.30","4,,,S"
"IRM00040731","2001-11","36.24","50.047","1275.3","GHAZVIN, IR","","","","","","","","","","","","","","","0","1,S","3","1,S","0","1,S","","","","","","","20011106",",1,S","","","","","","","24.4","1,S,06,","","","","","","","","","14.87","1,,,S","",""
"IRM00040731","2002-01","36.24","50.047","1275.3","GHAZVIN, IR","","","","","","","","","","","","","","","2","2,S","0","2,S","0","2,S","","","","","","","20020101",",2,S","","","","","","","15.4","2,S,01,","","","","","","","","","5.68","2,,,S","",""
"IRM00040731","2002-02","36.24","50.047","1275.3","GHAZVIN, IR","","","","","","","","","","","","","","","0","3,S","0","3,S","0","3,S","","","","","","","20020206",",3,S","","","","","","","17.6","3,S,06,","","","","","","","","","12.37","3,,,S","",""
"IRM00040731","2002-03","36.24","50.047","1275.3","GHAZVIN, IR","","","","","","","","","","","0","5,S","7","5,S","0","2,S","5","2,S","0","2,S","20020301",",5,S","","","","","20020326",",2,S","-6.0","5,S,01,","","","","","23.6","2,S,26,","","","","","","","9.66","6,S","17.03","2,,,S","2.28","5,,,S"
"IRM00040731","2002-04","36.24","50.047","1275.3","GHAZVIN, IR","","","","","","","","","","","","","","","0","2,S","5","2,S","0","2,S","","","","","","","20020425",",2,S","","","","","","","23.6","2,S,25,","","","","","","","","","17.52","2,,,S","",""
"IRM00040731","2002-05","36.24","50.047","1275.3","GHAZVIN, IR","","","","","","","","","","","0","4,S","0","4,S","0","3,S","21","3,S","4","3,S","20020514",",4,S","","","","","20020529",",3,S","3.2","4,S,14,","","","","","34.4","3,S,29,","","","","","","","17.46","6,S","25.70","3,,,S","9.22","4,,,S"
"IRM00040731","2002-06","36.24","50.047","1275.3","GHAZVIN, IR","","","","","","","","","","","","","","","0","5,S","25","5,S","10","5,S","","","","","","","20020629",",5,S","","","","","","","37.2","5,S,29,","","","","","","","","","31.87","5,,,S","",""
"IRM00040731","2002-07","36.24","50.047","1275.3","GHAZVIN, IR","","","3","5,S","0","5,S","0","5,S","","","0","4,S","0","4,S","","","","","","","20020702",",4,S","","","20020711",",5,S","","","12.6","4,S,02,","","","2.3","5,,S,11,","","","","","","","3.1","5,,,S","","","","","17.64","4,,,S"
"IRM00040731","2002-08","36.24","50.047","1275.3","GHAZVIN, IR","","","0","3,S","0","3,S","0","3,S","","","0","4,S","0","4,S","0","3,S","28","3,S","26","3,S","20020831",",4,S","","","20020831","+,3,S","20020807",",3,S","12.6","4,S,31,","","","0.0","3,,S,31,+","40.0","3,S,07,","","","","","0.0","3,,,S","26.53","6,S","35.84","3,,,S","17.23","4,,,S"
"IRM00040731","2003-07","36.24","50.047","1275.3","GHAZVIN, IR","","","2",",S","0",",S","0",",S","","","","","","","","","","","","","","","","","20030706",",,S","","","","","","","0.5",",,S,06,","","","","","","","0.8",",,,S","","","","","",""
"IRM00040731","2003-08","36.24","50.047","1275.3","GHAZVIN, IR","","","1","1,S","0","1,S","0","1,S","","","","","","","","","","","","","","","","","20030821",",1,S","","","","","","","0.5","1,,S,21,","","","","","","","0.5","1,,,S","","","","","",""
"IRM00040731","2003-09","36.24","50.047","1275.3","GHAZVIN, IR","","","0","2,S","0","2,S","0","2,S","","","","","","","","","","","","","","","","","20030930","+,2,S","","","","","","","0.0","2,,S,30,+","","","","","","","0.0","2,,,S","","","","","",""
"IRM00040731","2003-10","36.24","50.047","1275.3","GHAZVIN, IR","","","4","5,S","1","5,S","1","5,S","","","","","","","","","","","","","","","","","20031030",",5,S","","","","","","","26.9","5,,S,30,","","","","","","","28.0","5,,,S","","","","","",""
"IRM00040731","2003-11","36.24","50.047","1275.3","GHAZVIN, IR","","","7","2,S","3","2,S","0","2,S","","","","","","","","","","","","","","","","","20031130",",2,S","","","","","","","13.0","2,,S,30,","","","","","","","24.4","2,,,S","","","","","",""
"IRM00040731","2003-12","36.24","50.047","1275.3","GHAZVIN, IR","","","11","1,S","8","1,S","0","1,S","","","","","","","","","","","","","","","","","20031204",",1,S","","","","","","","9.9","1,,S,04,","","","","","","","50.8","1,,,S","","","","","",""
"IRM00040731","2004-01","36.24","50.047","1275.3","GHAZVIN, IR","","","7","3,S","5","3,S","0","3,S","","","","","","","","","","","","","","","","","20040104",",3,S","","","","","","","12.7","3,,S,04,","","","","","","","39.1","3,,,S","","","","","",""
"IRM00040731","2004-02","36.24","50.047","1275.3","GHAZVIN, IR","","","5",",S","2",",S","0",",S","","","","","","","","","","","","","","","","","20040202",",,S","","","","","","","6.6",",,S,02,","","","","","","","13.8",",,,S","","","","","",""
"IRM00040731","2004-03","36.24","50.047","1275.3","GHAZVIN, IR","","","4","2,S","2","2,S","0","2,S","","","","","","","","","","","","","","","","","20040331",",2,S","","","","","","","15.5","2,,S,31,","","","","","","","22.9","2,,,S","","","","","",""
"IRM00040731","2004-04","36.24","50.047","1275.3","GHAZVIN, IR","","","8","1,S","5","1,S","1","1,S","","","","","","","","","","","","","","","","","20040405",",1,S","","","","","","","27.9","1,,S,05,","","","","","","","63.4","1,,,S","","","","","",""
"IRM00040731","2004-06","36.24","50.047","1275.3","GHAZVIN, IR","","","2","1,S","0","1,S","0","1,S","","","","","","","","","","","","","","","","","20040618","+,1,S","","","","","","","0.3","1,,S,18,+","","","","","","","0.6","1,,,S","","","","","",""
"IRM00040731","2004-07","36.24","50.047","1275.3","GHAZVIN, IR","","","3","3,S","0","3,S","0","3,S","","","0","5,S","0","5,S","0","4,S","27","4,S","23","4,S","20040701",",5,S","","","20040714",",3,S","20040727",",4,S","10.0","5,S,01,","","","1.8","3,,S,14,","36.8","4,S,27,","","","","","3.1","3,,,S","25.03","8,S","33.90","4,,,S","16.15","5,,,S"
"IRM00040731","2004-08","36.24","50.047","1275.3","GHAZVIN, IR","","","1","4,S","0","4,S","0","4,S","","","0","4,S","0","4,S","0","5,S","26","5,S","26","5,S","20040825","+,4,S","","","20040828",",4,S","20040820",",5,S","15.2","4,S,25,+","","","2.0","4,,S,28,","37.8","5,S,20,","","","","","2.0","4,,,S","26.95","8,S","35.98","5,,,S","17.92","4,,,S"
"IRM00040731","2004-09","36.24","50.047","1275.3","GHAZVIN, IR","97.0","4,S","0","2,S","0","2,S","0","2,S","","","0","3,S","0","3,S","0","1,S","29","1,S","12","1,S","20040929",",3,S","","","20040930","+,2,S","20040910",",1,S","7.8","3,S,29,","","","0.0","2,,S,30,+","37.0","1,S,10,","","","1.5","1,S","0.0","2,,,S","22.10","4,S","31.30","1,,,S","12.89","3,,,S"
"IRM00040731","2004-10","36.24","50.047","1275.3","GHAZVIN, IR","","","4","2,S","1","2,S","0","2,S","","","0","5,S","0","5,S","0","4,S","25","4,S","0","4,S","20041024",",5,S","","","20041023",",2,S","20041012","+,4,S","3.6","5,S,24,","","","6.4","2,,S,23,","30.2","4,S,12,+","","","","","7.9","2,,,S","16.55","7,S","24.94","4,,,S","8.15","5,,,S"
"IRM00040731","2004-11","36.24","50.047","1275.3","GHAZVIN, IR","","","11","2,S","5","2,S","0","2,S","","","","","","","0","5,S","1","5,S","0","5,S","","","","","20041114",",2,S","20041101",",5,S","","","","","11.2","2,,S,14,","23.2","5,S,01,","","","","","29.8","2,,,S","","","14.84","5,,,S","",""
"IRM00040731","2004-12","36.24","50.047","1275.3","GHAZVIN, IR","","","8","1,S","3","1,S","0","1,S","","","","","","","0","4,S","0","4,S","0","4,S","","","","","20041226",",1,S","20041231",",4,S","","","","","17.0","1,,S,26,","16.6","4,S,31,","","","","","27.1","1,,,S","","","7.53","4,,,S","",""
"IRM00040731","2005-01","36.24","50.047","1275.3","GHAZVIN, IR","","","7","3,S","4","3,S","0","3,S","","","","","","","","","","","","","","","","","20050123",",3,S","","","","","","","11.9","3,,S,23,","","","","","","","40.1","3,,,S","","","","","",""
"IRM00040731","2005-02","36.24","50.047","1275.3","GHAZVIN, IR","","","7","1,S","3","1,S","0","1,S","","","","","","","5","4,S","0","4,S","0","4,S","","","","","20050207",",1,S","20050227",",4,S","","","","","23.6","1,,S,07,","15.4","4,S,27,","","","","","46.0","1,,,S","","","4.83","4,,,S","",""
"IRM00040731","2005-03","36.24","50.047","1275.3","GHAZVIN, IR","","","3","1,S","2","1,S","1","1,S","","","","","","","0","2,S","1","2,S","0","2,S","","","","","20050312",",1,S","20050331",",2,S","","","","","26.4","1,,S,12,","23.2","2,S,31,","","","","","36.4","1,,,S","","","15.08","2,,,S","",""
