"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXN00021044","1969-07","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","18",",m","14",",m","5",",m","","","","","","","","","","","","","19690702",",,m","","","","","86.9",",,m,02,","","","","","","","415.3",",,,m","","","","","",""
"MXN00021044","1969-11","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","14",",m","7",",m","0",",m","","","","","","","","","","","","","19691119",",,m","","","","","15.5",",,m,19,","","","","","","","64.1",",,,m","","","","","",""
"MXN00021044","1969-12","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","15",",m","10",",m","2",",m","","","","","","","","","","","","","19691214",",,m","","","","","41.4",",,m,14,","","","","","","","156.7",",,,m","","","","","",""
"MXN00021044","1972-01","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","7",",m","7",",m","1",",m","","","","","","","","","","","","","19720125",",,m","","","","","71.9",",,m,25,","","","","","","","127.1",",,,m","","","","","",""
"MXN00021044","1972-02","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","7",",m","4",",m","0",",m","","","","","","","","","","","","","19720207",",,m","","","","","9.9",",,m,07,","","","","","","","33.8",",,,m","","","","","",""
"MXN00021044","1972-03","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","10",",m","8",",m","0",",m","","","","","","","","","","","","","19720310",",,m","","","","","17.8",",,m,10,","","","","","","","77.3",",,,m","","","","","",""
"MXN00021044","1972-04","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","6",",m","4",",m","1",",m","","","","","","","","","","","","","19720424",",,m","","","","","31.8",",,m,24,","","","","","","","57.4",",,,m","","","","","",""
"MXN00021044","1972-05","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","9",",m","7",",m","1",",m","","","","","","","","","","","","","19720528",",,m","","","","","29.0",",,m,28,","","","","","","","102.7",",,,m","","","","","",""
"MXN00021044","1972-07","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","29",",m","26",",m","5",",m","","","","","","","","","","","","","19720722",",,m","","","","","64.5",",,m,22,","","","","","","","504.6",",,,m","","","","","",""
"MXN00021044","1972-08","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","26",",m","20",",m","7",",m","","","","","","","","","","","","","19720813",",,m","","","","","43.9",",,m,13,","","","","","","","370.3",",,,m","","","","","",""
"MXN00021044","1972-10","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","15",",m","12",",m","5",",m","","","","","","","","","","","","","19721019",",,m","","","","","46.2",",,m,19,","","","","","","","245.8",",,,m","","","","","",""
"MXN00021044","1973-01","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","6",",m","2",",m","0",",m","","","","","","","","","","","","","19730127",",,m","","","","","7.6",",,m,27,","","","","","","","17.3",",,,m","","","","","",""
"MXN00021044","1973-02","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","13",",m","4",",m","0",",m","","","","","","","","","","","","","19730226",",,m","","","","","15.0",",,m,26,","","","","","","","51.1",",,,m","","","","","",""
"MXN00021044","1973-03","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","3",",m","1",",m","0",",m","","","","","","","","","","","","","19730316",",,m","","","","","4.3",",,m,16,","","","","","","","6.4",",,,m","","","","","",""
"MXN00021044","1973-04","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","10",",m","6",",m","0",",m","","","","","","","","","","","","","19730428",",,m","","","","","11.9",",,m,28,","","","","","","","43.2",",,,m","","","","","",""
"MXN00021044","1973-05","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","9",",m","8",",m","1",",m","","","","","","","","","","","","","19730512",",,m","","","","","46.5",",,m,12,","","","","","","","119.6",",,,m","","","","","",""
"MXN00021044","1973-07","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","25",",m","17",",m","7",",m","","","","","","","","","","","","","19730723",",,m","","","","","47.8",",,m,23,","","","","","","","377.5",",,,m","","","","","",""
"MXN00021044","1973-08","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","28",",m","26",",m","8",",m","","","","","","","","","","","","","19730827",",,m","","","","","88.4",",,m,27,","","","","","","","622.2",",,,m","","","","","",""
"MXN00021044","1973-09","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","19",",m","13",",m","3",",m","","","","","","","","","","","","","19730930",",,m","","","","","39.9",",,m,30,","","","","","","","233.9",",,,m","","","","","",""
"MXN00021044","1973-11","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","5",",m","4",",m","0",",m","","","","","","","","","","","","","19731111",",,m","","","","","13.5",",,m,11,","","","","","","","36.7",",,,m","","","","","",""
"MXN00021044","1973-12","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","8",",m","7",",m","1",",m","","","","","","","","","","","","","19731207",",,m","","","","","57.7",",,m,07,","","","","","","","111.5",",,,m","","","","","",""
"MXN00021044","1974-02","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","10",",m","8",",m","0",",m","","","","","","","","","","","","","19740224",",,m","","","","","24.4",",,m,24,","","","","","","","77.7",",,,m","","","","","",""
"MXN00021044","1974-03","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","8",",m","2",",m","0",",m","","","","","","","","","","","","","19740312",",,m","","","","","8.4",",,m,12,","","","","","","","23.3",",,,m","","","","","",""
"MXN00021044","1974-06","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","17",",m","15",",m","7",",m","","","","","","","","","","","","","19740616",",,m","","","","","51.1",",,m,16,","","","","","","","373.5",",,,m","","","","","",""
"MXN00021044","1974-07","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","20",",m","19",",m","6",",m","","","","","","","","","","","","","19740701",",,m","","","","","72.9",",,m,01,","","","","","","","400.1",",,,m","","","","","",""
"MXN00021044","1974-08","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","15",",m","14",",m","1",",m","","","","","","","","","","","","","19740829",",,m","","","","","27.4",",,m,29,","","","","","","","150.1",",,,m","","","","","",""
"MXN00021044","1974-09","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","19",",m","18",",m","8",",m","","","","","","","","","","","","","19740920",",,m","","","","","148.8",",,m,20,","","","","","","","711.5",",,,m","","","","","",""
"MXN00021044","1974-10","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","19",",m","12",",m","1",",m","","","","","","","","","","","","","19741023",",,m","","","","","45.5",",,m,23,","","","","","","","158.8",",,,m","","","","","",""
"MXN00021044","1974-11","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","8",",m","3",",m","1",",m","","","","","","","","","","","","","19741120",",,m","","","","","66.8",",,m,20,","","","","","","","99.4",",,,m","","","","","",""
"MXN00021044","1974-12","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","8",",m","4",",m","0",",m","","","","","","","","","","","","","19741216",",,m","","","","","19.8",",,m,16,","","","","","","","46.5",",,,m","","","","","",""
"MXN00021044","1975-01","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","8",",m","4",",m","0",",m","","","","","","","","","","","","","19750121",",,m","","","","","15.5",",,m,21,","","","","","","","40.4",",,,m","","","","","",""
"MXN00021044","1975-02","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","6",",m","4",",m","0",",m","","","","","","","","","","","","","19750207",",,m","","","","","13.0",",,m,07,","","","","","","","27.3",",,,m","","","","","",""
"MXN00021044","1975-04","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","5",",m","3",",m","0",",m","","","","","","","","","","","","","19750404",",,m","","","","","8.6",",,m,04,","","","","","","","25.2",",,,m","","","","","",""
"MXN00021044","1975-05","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","8",",m","8",",m","3",",m","","","","","","","","","","","","","19750531",",,m","","","","","37.8",",,m,31,","","","","","","","141.7",",,,m","","","","","",""
"MXN00021044","1975-06","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","16",",m","15",",m","3",",m","","","","","","","","","","","","","19750630",",,m","","","","","50.8",",,m,30,","","","","","","","264.0",",,,m","","","","","",""
"MXN00021044","1975-07","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","18",",m","17",",m","3",",m","","","","","","","","","","","","","19750701",",,m","","","","","31.8",",,m,01,","","","","","","","292.7",",,,m","","","","","",""
"MXN00021044","1975-08","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","27",",m","23",",m","10",",m","","","","","","","","","","","","","19750808",",,m","","","","","62.5",",,m,08,","","","","","","","577.9",",,,m","","","","","",""
"MXN00021044","1976-01","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","13",",m","13",",m","3",",m","","","","","","","","","","","","","19760121",",,m","","","","","38.1",",,m,21,","","","","","","","221.7",",,,m","","","","","",""
"MXN00021044","1976-02","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","3",",m","3",",m","0",",m","","","","","","","","","","","","","19760206",",,m","","","","","16.0",",,m,06,","","","","","","","33.7",",,,m","","","","","",""
"MXN00021044","1976-04","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","5",",m","4",",m","0",",m","","","","","","","","","","","","","19760401",",,m","","","","","18.3",",,m,01,","","","","","","","44.0",",,,m","","","","","",""
"MXN00021044","1976-05","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","9",",m","4",",m","0",",m","","","","","","","","","","","","","19760501",",,m","","","","","8.1",",,m,01,","","","","","","","27.7",",,,m","","","","","",""
"MXN00021044","1976-06","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","15",",m","12",",m","4",",m","","","","","","","","","","","","","19760627",",,m","","","","","85.6",",,m,27,","","","","","","","327.1",",,,m","","","","","",""
"MXN00021044","1976-07","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","28",",m","26",",m","2",",m","","","","","","","","","","","","","19760705",",,m","","","","","31.0",",,m,05,","","","","","","","343.7",",,,m","","","","","",""
"MXN00021044","1976-08","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","25",",m","23",",m","6",",m","","","","","","","","","","","","","19760829",",,m","","","","","74.9",",,m,29,","","","","","","","461.3",",,,m","","","","","",""
"MXN00021044","1976-09","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","23",",m","21",",m","5",",m","","","","","","","","","","","","","19760915",",,m","","","","","55.9",",,m,15,","","","","","","","422.9",",,,m","","","","","",""
"MXN00021044","1976-10","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","18",",m","15",",m","3",",m","","","","","","","","","","","","","19761006",",,m","","","","","88.6",",,m,06,","","","","","","","290.0",",,,m","","","","","",""
"MXN00021044","1976-11","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","16",",m","14",",m","0",",m","","","","","","","","","","","","","19761108",",,m","","","","","22.4",",,m,08,","","","","","","","114.3",",,,m","","","","","",""
"MXN00021044","1976-12","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","11",",m","5",",m","0",",m","","","","","","","","","","","","","19761221",",,m","","","","","15.0",",,m,21,","","","","","","","44.1",",,,m","","","","","",""
"MXN00021044","1977-01","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","12",",m","9",",m","0",",m","","","","","","","","","","","","","19770118",",,m","","","","","20.1",",,m,18,","","","","","","","57.4",",,,m","","","","","",""
"MXN00021044","1977-02","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","9",",m","3",",m","0",",m","","","","","","","","","","","","","19770213",",,m","","","","","5.3",",,m,13,","","","","","","","21.4",",,,m","","","","","",""
"MXN00021044","1977-03","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","3",",m","2",",m","0",",m","","","","","","","","","","","","","19770301",",,m","","","","","7.1",",,m,01,","","","","","","","12.5",",,,m","","","","","",""
"MXN00021044","1977-04","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","10",",m","7",",m","0",",m","","","","","","","","","","","","","19770423","+,,m","","","","","13.0",",,m,23,+","","","","","","","58.8",",,,m","","","","","",""
"MXN00021044","1977-05","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","6",",m","4",",m","0",",m","","","","","","","","","","","","","19770510",",,m","","","","","21.8",",,m,10,","","","","","","","63.2",",,,m","","","","","",""
"MXN00021044","1977-06","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","16",",m","15",",m","3",",m","","","","","","","","","","","","","19770614",",,m","","","","","42.7",",,m,14,","","","","","","","194.8",",,,m","","","","","",""
"MXN00021044","1977-07","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","19",",m","17",",m","3",",m","","","","","","","","","","","","","19770724",",,m","","","","","66.3",",,m,24,","","","","","","","301.0",",,,m","","","","","",""
"MXN00021044","1977-08","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","13",",m","12",",m","4",",m","","","","","","","","","","","","","19770805",",,m","","","","","50.3",",,m,05,","","","","","","","229.5",",,,m","","","","","",""
"MXN00021044","1977-09","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","16",",m","15",",m","4",",m","","","","","","","","","","","","","19770910",",,m","","","","","68.3",",,m,10,","","","","","","","293.8",",,,m","","","","","",""
"MXN00021044","1977-10","20.1667","-98.05","1536.8","HUAUCHINANGO CLFC, MX","","","17",",m","12",",m","4",",m","","","","","","","","","","","","","19771011",",,m","","","","","82.3",",,m,11,","","","","","","","301.8",",,,m","","","","","",""
