"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00093097","2011-10","32.83972","-105.99056","1280.2","ALAMOGORDO WHITE SANDS REGIONAL AIRPORT, NM US","2.9",",W","","","21.1",",W","3",",W","1",",W","0",",W","0",",W","0","1,W","0",",W","0",",W","0",",W","27",",W","0",",W","","","","","20111028","+,,W","20111031","+,,W","20111031","+,1,W","4","","20111026",",,W","20111017","+,,W","1.1",",W,28,+","0",",,W,31,+","0","1,,W,31,+","3.3",",,W,26,","30.0",",W,17,+","","","72.8",",W","5.4",",,,W","0","1,,,W","16.67",",W","25.54",",,,W","7.79",",,,W","200",",W","","","12.1",",W","",""
"USW00093097","2011-11","32.83972","-105.99056","1280.2","ALAMOGORDO WHITE SANDS REGIONAL AIRPORT, NM US","3.0",",W","","","0.0",",W","2",",W","1",",W","0",",W","0",",W","0","1,W","0",",W","15",",W","0",",W","3",",W","0",",W","","","","","20111128","+,,W","20111130","+,,W","20111130","+,1,W","2","","20111125",",,W","20111101",",,W","-3.8",",W,28,+","0",",,W,30,+","0","1,,W,30,+","2.8",",,W,25,","27.2",",W,01,","","","262.2",",W","3.3",",,,W","0","1,,,W","9.59",",W","17.37",",,,W","1.81",",,,W","360",",W","","","13.4",",W","",""
"USW00093097","2011-12","32.83972","-105.99056","1280.2","ALAMOGORDO WHITE SANDS REGIONAL AIRPORT, NM US","2.4",",W","","","0.0",",W","8",",W","3",",W","0",",W","0","3,W","","","0",",W","26",",W","1",",W","0",",W","0",",W","7","","1","","20111206",",,W","20111231","+,3,W","","","","","20111219","+,,W","20111201",",,W","-13.8",",W,06,","0","3,,W,31,+","","","4.6",",,W,19,+","20.0",",W,01,","","","472.4",",W","17.4",",,,W","","","3.09",",W","8.57",",,,W","-2.38",",,,W","290",",W","","","9.8",",W","",""
"USW00093097","2012-01","32.83972","-105.99056","1280.2","ALAMOGORDO WHITE SANDS REGIONAL AIRPORT, NM US","2.9",",W","0.0","W","0.0",",W","2",",W","0",",W","0",",W","0","1,W","0","2,W","0",",W","21",",W","0",",W","0",",W","0",",W","1","","","","20120129","+,,W","20120131","+,1,W","20120131","+,2,W","","","20120124",",,W","20120120",",,W","-6.0",",W,29,+","0","1,,W,31,+","0","2,,W,31,+","1.5",",,W,24,","20.0",",W,20,","","","348.1",",W","2.3",",,,W","0","2,,,W","7.10",",W","14.92",",,,W","-0.71",",,,W","240",",W","","","13.0",",W","",""
"USW00093097","2012-02","32.83972","-105.99056","1280.2","ALAMOGORDO WHITE SANDS REGIONAL AIRPORT, NM US","2.9","1,W","0.0","W","0.0","1,W","1","1,W","0","1,W","0","1,W","0","1,W","0","2,W","0","1,W","22","1,W","0","1,W","2","1,W","0","1,W","1","","1","","20120216",",1,W","20120229","+,1,W","20120229","+,2,W","","","20120212",",1,W","20120223",",1,W","-3.8","1,W,16,","0","1,,W,29,+","0","2,,W,29,+","0.3","1,,W,12,","25.0","1,W,23,","","","307.9","1,W","0.3","1,,,W","0","2,,,W","7.34","1,W","15.26","1,,,W","-0.59","1,,,W","250","1,W","","","10.3","1,W","",""
"USW00093097","2012-03","32.83972","-105.99056","1280.2","ALAMOGORDO WHITE SANDS REGIONAL AIRPORT, NM US","3.6",",W","1.6","W","1.6",",W","2",",W","0",",W","0",",W","0",",W","0","2,W","0",",W","11",",W","0",",W","21",",W","1",",W","1","","","","20120309",",,W","20120331","+,,W","20120331","+,2,W","","","20120329",",,W","20120325",",,W","-4.9",",W,09,","0",",,W,31,+","0","2,,W,31,+","0.8",",,W,29,","32.2",",W,25,","","","192.7",",W","1.1",",,,W","0","2,,,W","12.17",",W","21.68",",,,W","2.65",",,,W","360",",W","","","15.7",",W","",""
"USW00093097","2012-04","32.83972","-105.99056","1280.2","ALAMOGORDO WHITE SANDS REGIONAL AIRPORT, NM US","3.4",",W","35.3","W","33.7",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","27",",W","4",",W","","","","","20120416","+,,W","20120430","+,,W","20120430","+,,W","2","","20120430","+,,W","20120426","+,,W","2.2",",W,16,+","0",",,W,30,+","0",",,W,30,+","0.0",",,W,30,+","32.8",",W,26,+","","","51.9",",W","0.0",",,,W","0",",,,W","17.73",",W","26.93",",,,W","8.52",",,,W","190",",W","220","2,W","13.0",",W","19.7","2,W"
"USW00093097","2012-05","32.83972","-105.99056","1280.2","ALAMOGORDO WHITE SANDS REGIONAL AIRPORT, NM US","3.8",",W","138.9","W","103.6",",W","5",",W","2",",W","0",",W","0",",W","0","1,W","0",",W","0",",W","0",",W","29",",W","13",",W","","","","","20120516","+,,W","20120531","+,,W","20120531","+,1,W","6","","20120508",",,W","20120523","+,,W","7.2",",W,16,+","0",",,W,31,+","0","1,,W,31,+","4.6",",,W,08,","36.1",",W,23,+","","","16.1",",W","9.9",",,,W","0","1,,,W","21.15",",W","29.87",",,,W","12.43",",,,W","230",",W","220","3,W","11.2",",W","16.5","3,W"
"USW00093097","2012-06","32.83972","-105.99056","1280.2","ALAMOGORDO WHITE SANDS REGIONAL AIRPORT, NM US","3.5",",W","399.5","W","260.6",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","29",",W","","","","","20120604",",,W","20120630","+,,W","20120630","+,,W","2","","20120607",",,W","20120630","+,,W","12.2",",W,04,","0",",,W,30,+","0",",,W,30,+","0.8",",,W,07,","38.9",",W,30,+","","","0.0",",W","0.8",",,,W","0",",,,W","27.02",",W","36.56",",,,W","17.48",",,,W","40",",W","40","2,W","12.5",",W","19.2","2,W"
"USW00093097","2012-07","32.83972","-105.99056","1280.2","ALAMOGORDO WHITE SANDS REGIONAL AIRPORT, NM US","3.2","1,W","636.2","W","236.7","1,W","7","1,W","1","1,W","0","1,W","0","1,W","0","1,W","0","1,W","0","1,W","0","1,W","30","1,W","25","1,W","","","","","20120714",",1,W","20120731","+,1,W","20120731","+,1,W","11","","20120706",",1,W","20120701",",1,W","15.0","1,W,14,","0","1,,W,31,+","0","1,,W,31,+","9.7","1,,W,06,","37.2","1,W,01,","0.0","W","0.0","1,W","14.1","1,,,W","0","1,,,W","26.22","1,W","33.61","1,,,W","18.83","1,,,W","10","1,W","170","3,W","11.2","1,W","20.6","3,W"
