"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"LYM00062062","1987-02","32.1","23.933","51.0","TOBRUK, LY","","","","","","","0","5,S","0","5,S","","","","","","","19870211",",5,S","","","","","6.5","5,S,11,","","","","","","","","","","","10.68","5,,,S"
"LYM00062062","1989-12","32.1","23.933","51.0","TOBRUK, LY","0","5,S","0","5,S","0","5,S","","","","","","","","","","","","","19891231","+,5,S","","","","","0.0","5,,S,31,+","","","0.0","5,,,S","","","","","",""
"LYM00062062","1990-07","32.1","23.933","51.0","TOBRUK, LY","0","1,S","0","1,S","0","1,S","","","","","","","","","","","","","19900731","+,1,S","","","","","0.0","1,,S,31,+","","","0.0","1,,,S","","","","","",""
"LYM00062062","1990-08","32.1","23.933","51.0","TOBRUK, LY","0","5,S","0","5,S","0","5,S","","","","","","","","","","","","","19900831","+,5,S","","","","","0.0","5,,S,31,+","","","0.0","5,,,S","","","","","",""
"LYM00062062","1991-02","32.1","23.933","51.0","TOBRUK, LY","4","1,S","2","1,S","0","1,S","","","","","","","","","","","","","19910226","+,1,S","","","","","5.1","1,,S,26,+","","","14.2","1,,,S","","","","","",""
"LYM00062062","1991-03","32.1","23.933","51.0","TOBRUK, LY","1","5,S","0","5,S","0","5,S","","","","","","","","","","","","","19910304",",5,S","","","","","1.0","5,,S,04,","","","1.0","5,,,S","","","","","",""
"LYM00062062","1991-04","32.1","23.933","51.0","TOBRUK, LY","0","1,S","0","1,S","0","1,S","","","","","","","","","","","","","19910430","+,1,S","","","","","0.0","1,,S,30,+","","","0.0","1,,,S","","","","","",""
"LYM00062062","1991-05","32.1","23.933","51.0","TOBRUK, LY","1","4,S","1","4,S","0","4,S","","","","","","","","","","","","","19910525",",4,S","","","","","4.1","4,,S,25,","","","4.1","4,,,S","","","","","",""
"LYM00062062","1991-06","32.1","23.933","51.0","TOBRUK, LY","0","4,S","0","4,S","0","4,S","","","","","","","","","","","","","19910630","+,4,S","","","","","0.0","4,,S,30,+","","","0.0","4,,,S","","","","","",""
"LYM00062062","1991-08","32.1","23.933","51.0","TOBRUK, LY","0","5,S","0","5,S","0","5,S","","","","","","","","","","","","","19910831","+,5,S","","","","","0.0","5,,S,31,+","","","0.0","5,,,S","","","","","",""
