"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IDM00096797","1977-07","-6.85","109.15","10.0","TEGAL, ID","","","","","0","4,S","0","4,S","0","4,S","","","","","","","","","","","","","19770731","+,4,S","","","","","0.0","4,,S,31,+","","","","","0.0","4,,,S","","","","","",""
"IDM00096797","1978-02","-6.85","109.15","10.0","TEGAL, ID","","","","","2","5,S","2","5,S","0","5,S","","","","","","","","","","","","","19780223","+,5,S","","","","","7.9","5,,S,23,+","","","","","15.8","5,,,S","","","","","",""
"IDM00096797","1978-03","-6.85","109.15","10.0","TEGAL, ID","","","","","0","3,S","0","3,S","0","3,S","","","","","","","","","","","","","19780331","+,3,S","","","","","0.0","3,,S,31,+","","","","","0.0","3,,,S","","","","","",""
"IDM00096797","1978-08","-6.85","109.15","10.0","TEGAL, ID","","","","","0","3,S","0","3,S","0","3,S","","","","","","","","","","","","","19780831","+,3,S","","","","","0.0","3,,S,31,+","","","","","0.0","3,,,S","","","","","",""
"IDM00096797","1978-10","-6.85","109.15","10.0","TEGAL, ID","","","","","0","1,S","0","1,S","0","1,S","","","","","","","","","","","","","19781031","+,1,S","","","","","0.0","1,,S,31,+","","","","","0.0","1,,,S","","","","","",""
"IDM00096797","1978-11","-6.85","109.15","10.0","TEGAL, ID","","","","","0","2,S","0","2,S","0","2,S","","","","","","","","","","","","","19781130","+,2,S","","","","","0.0","2,,S,30,+","","","","","0.0","2,,,S","","","","","",""
"IDM00096797","1978-12","-6.85","109.15","10.0","TEGAL, ID","","","","","4","5,S","4","5,S","0","5,S","","","","","","","","","","","","","19781228","+,5,S","","","","","7.9","5,,S,28,+","","","","","28.0","5,,,S","","","","","",""
"IDM00096797","1979-01","-6.85","109.15","10.0","TEGAL, ID","","","","","19","1,S","16","1,S","7","1,S","0","5,S","0","5,S","","","","","","","19790126","+,5,S","19790102",",1,S","","","22.0","5,S,26,+","70.1","1,,S,02,","","","","","388.8","1,,,S","","","","","23.88","5,,,S"
"IDM00096797","1979-02","-6.85","109.15","10.0","TEGAL, ID","","","","","16","2,S","13","2,S","6","2,S","","","","","","","","","","","","","19790223",",2,S","","","","","59.9","2,,S,23,","","","","","335.0","2,,,S","","","","","",""
"IDM00096797","1979-03","-6.85","109.15","10.0","TEGAL, ID","","","","","12","2,S","10","2,S","0","2,S","0","4,S","0","4,S","0","4,S","27","4,S","0","4,S","19790301",",4,S","19790310",",2,S","19790323","+,4,S","22.0","4,S,01,","23.1","2,,S,10,","32.0","4,S,23,+","","","102.7","2,,,S","27.04","8,S","30.30","4,,,S","23.78","4,,,S"
"IDM00096797","1979-04","-6.85","109.15","10.0","TEGAL, ID","","","","","13",",S","8",",S","3",",S","","","","","0","3,S","27","3,S","1","3,S","","","19790412",",,S","19790417",",3,S","","","46.0",",,S,12,","33.0","3,S,17,","","","183.3",",,,S","","","31.07","3,,,S","",""
"IDM00096797","1979-05","-6.85","109.15","10.0","TEGAL, ID","","","","","13","3,S","9","3,S","1","3,S","0","5,S","0","5,S","","","","","","","19790526","+,5,S","19790501",",3,S","","","23.0","5,S,26,+","59.9","3,,S,01,","","","","","129.1","3,,,S","","","","","24.08","5,,,S"
"IDM00096797","1979-07","-6.85","109.15","10.0","TEGAL, ID","","","","","3","4,S","2","4,S","0","4,S","","","","","","","","","","","","","19790714",",4,S","","","","","9.9","4,,S,14,","","","","","20.8","4,,,S","","","","","",""
"IDM00096797","1979-08","-6.85","109.15","10.0","TEGAL, ID","","","","","3","5,S","3","5,S","0","5,S","","","","","","","","","","","","","19790809",",5,S","","","","","11.9","5,,S,09,","","","","","27.9","5,,,S","","","","","",""
