"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00014756","1959-10","41.25407","-70.05893","11.2","NANTUCKET MEMORIAL AIRPORT, MA US","","","160.4","0","2.8",",0","13",",0","8",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","7",",0","0",",0","17","","","","19591030",",,0","19591031","+,,0","19591031","+,,0","2","","19591001",",,0","19591005",",,0","0.0",",0,30,","0",",,0,31,+","0",",,0,31,+","25.4",",,0,01,","23.3",",0,05,","254.2","0","178.5",",0","106.4",",,,0","","","0",",,,0","12.66",",0","16.30",",,,0","9.03",",,,0","","","","","","","","","","","","","",""
"USW00014756","1959-11","41.25407","-70.05893","11.2","NANTUCKET MEMORIAL AIRPORT, MA US","","","160.4","0","0.0",",0","12",",0","10",",0","2",",0","0",",0","0",",0","0",",0","8",",0","0",",0","0",",0","0",",0","15","","","","19591118",",,0","19591130","+,,0","19591119","+,,0","1","","19591128",",,0","19591105",",,0","-3.9",",0,18,","0",",,0,30,+","0",",T,0,19,+","48.5",",,0,28,","17.2",",0,05,","568.7","0","314.5",",0","165.4",",,,0","","","0",",T,,0","7.85",",0","11.04",",,,0","4.66",",,,0","","","","","","","","","","","","","",""
"USW00014756","1959-12","41.25407","-70.05893","11.2","NANTUCKET MEMORIAL AIRPORT, MA US","","","160.4","0","0.0",",0","10",",0","6",",0","0",",0","6",",0","1",",0","0",",0","16",",0","3",",0","0",",0","0",",0","9","","","","19591225",",,0","19591223",",,0","19591222",",,0","","","19591222",",,0","19591213",",,0","-5.6",",0,25,","203",",,0,23,","198",",,0,22,","24.4",",,0,22,","12.8",",0,13,","1032.3","0","463.6",",0","87.2",",,,0","","","201",",,,0","3.38",",0","6.55",",,,0","0.21",",,,0","","","","","","","","","","","","","",""
"USW00014756","1960-01","41.25407","-70.05893","11.2","NANTUCKET MEMORIAL AIRPORT, MA US","","","0.0","0","0.0",",0","9",",0","7",",0","1",",0","7",",0","3",",0","0",",0","27",",0","4",",0","0",",0","0",",0","6","","","","19600110",",,0","19600112","+,,0","19600110",",,0","","","19600128",",,0","19600103",",,0","-8.3",",0,10,","127",",,0,12,+","104",",,0,10,","40.1",",,0,28,","11.7",",0,03,","1583.8","0","551.5",",0","109.7",",,,0","","","247",",,,0","0.54",",0","3.71",",,,0","-2.62",",,,0","","","","","","","","","","","","","",""
"USW00014756","1960-02","41.25407","-70.05893","11.2","NANTUCKET MEMORIAL AIRPORT, MA US","","","0.0","0","0.0",",0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","22",",0","1",",0","0",",0","0",",0","10","","","","19600215","+,,0","19600214","+,,0","19600203",",,0","1","","19600214",",,0","19600211",",,0","-4.4",",0,15,+","0",",T,0,14,+","18",",,0,03,","38.6",",,0,14,","10.0",",0,11,","2060.0","0","476.2",",0","122.0",",,,0","","","39",",,,0","1.91",",0","5.04",",,,0","-1.22",",,,0","","","","","","","","","","","","","",""
"USW00014756","1960-03","41.25407","-70.05893","11.2","NANTUCKET MEMORIAL AIRPORT, MA US","","","0.0","0","0.0",",0","11",",0","7",",0","2",",0","16",",0","5",",0","0",",0","25",",0","6",",0","0",",0","0",",0","10","","","","19600311",",,0","19600306","+,,0","19600304",",,0","","","19600304",",,0","19600330","+,,0","-10.6",",0,11,","432",",,0,06,+","345",",,0,04,","51.6",",,0,04,","10.0",",0,30,+","2633.1","0","573.1",",0","123.3",",,,0","","","1021",",,,0","-0.15",",0","2.82",",,,0","-3.13",",,,0","","","","","","","","","","","","","",""
"USW00014756","1960-04","41.25407","-70.05893","11.2","NANTUCKET MEMORIAL AIRPORT, MA US","","","0.0","0","0.0",",0","13",",0","7",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","0",",0","0",",0","14","","","","19600408",",,0","19600430","+,,0","19600407",",,0","4","","19600405",",,0","19600422",",,0","-1.7",",0,08,","0",",,0,30,+","3",",,0,07,","33.3",",,0,05,","20.0",",0,22,","2981.2","0","348.1",",0","64.9",",,,0","","","3",",,,0","6.73",",0","10.19",",,,0","3.27",",,,0","","","","","","","","","","","","","",""
"USW00014756","1960-05","41.25407","-70.05893","11.2","NANTUCKET MEMORIAL AIRPORT, MA US","","","0.0","0","0.0",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","22","","","","19600501",",,0","19600531","+,,0","19600531","+,,0","5","","19600524",",,0","19600520",",,0","3.3",",0,01,","0",",,0,31,+","0",",,0,31,+","15.5",",,0,24,","21.7",",0,20,","3180.0","0","198.8",",0","44.8",",,,0","","","0",",,,0","11.92",",0","15.72",",,,0","8.12",",,,0","","","","","","","","","","","","","",""
"USW00014756","1960-06","41.25407","-70.05893","11.2","NANTUCKET MEMORIAL AIRPORT, MA US","","","5.7","0","5.7",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","21","","","","19600609",",,0","19600630","+,,0","19600630","+,,0","2","","19600624",",,0","19600626",",,0","7.2",",0,09,","0",",,0,30,+","0",",,0,30,+","23.1",",,0,24,","25.6",",0,26,","3244.4","0","64.4",",0","53.1",",,,0","","","0",",,,0","16.38",",0","20.04",",,,0","12.71",",,,0","","","","","","","","","","","","","",""
"USW00014756","1960-07","41.25407","-70.05893","11.2","NANTUCKET MEMORIAL AIRPORT, MA US","","","46.6","0","40.9",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","24","","","","19600715",",,0","19600731","+,,0","19600731","+,,0","1","","19600714",",,0","19600701",",,0","12.8",",0,15,","0",",,0,31,+","0",",,0,31,+","32.0",",,0,14,","26.7",",0,01,","4.4","0","4.4",",0","48.5",",,,0","","","0",",,,0","19.51",",0","23.28",",,,0","15.74",",,,0","","","","","","","","","","","","","",""
"USW00014756","1960-08","41.25407","-70.05893","11.2","NANTUCKET MEMORIAL AIRPORT, MA US","","","82.9","0","36.3",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","26","","","","19600825",",,0","19600831","+,,0","19600831","+,,0","1","","19600810",",,0","19600828","+,,0","11.1",",0,25,","0",",,0,31,+","0",",,0,31,+","16.3",",,0,10,","26.7",",0,28,+","16.9","0","12.5",",0","24.5",",,,0","","","0",",,,0","19.10",",0","22.36",",,,0","15.83",",,,0","","","","","","","","","","","","","",""
"USW00014756","1960-09","41.25407","-70.05893","11.2","NANTUCKET MEMORIAL AIRPORT, MA US","","","94.8","0","11.9",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","20","","","","19600917",",,0","19600930","+,,0","19600930","+,,0","2","","19600920",",,0","19600910",",,0","6.7",",0,17,","0",",,0,30,+","0",",,0,30,+","31.5",",,0,20,","26.7",",0,10,","79.2","0","62.3",",0","65.3",",,,0","","","0",",,,0","16.65",",0","20.42",",,,0","12.88",",,,0","","","","","","","","","","","","","",""
"USW00014756","1960-10","41.25407","-70.05893","11.2","NANTUCKET MEMORIAL AIRPORT, MA US","","","94.8","0","0.0",",0","5",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","10","","","","19601022",",,0","19601031","+,,0","19601024",",,0","1","","19601020",",,0","19601003",",,0","0.6",",0,22,","0",",,0,31,+","0",",T,0,24,","51.3",",,0,20,","20.6",",0,03,","279.9","0","200.7",",0","78.3",",,,0","","","0",",T,,0","11.86",",0","15.83",",,,0","7.89",",,,0","","","","","","","","","","","","","",""
"USW00014756","1960-11","41.25407","-70.05893","11.2","NANTUCKET MEMORIAL AIRPORT, MA US","","","94.8","0","0.0",",0","11",",0","8",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","0",",0","0",",0","15","","","","19601124",",,0","19601130","+,,0","19601130",",,0","4","","19601119",",,0","19601116",",,0","-1.1",",0,24,","0",",,0,30,+","0",",T,0,30,","21.3",",,0,19,","16.1",",0,16,","573.0","0","293.1",",0","91.6",",,,0","","","0",",T,,0","8.56",",0","12.22",",,,0","4.91",",,,0","","","","","","","","","","","","","",""
"USW00014756","1960-12","41.25407","-70.05893","11.2","NANTUCKET MEMORIAL AIRPORT, MA US","","","94.8","0","0.0",",0","10",",0","7",",0","3",",0","8",",0","3",",0","0",",0","29",",0","8",",0","0",",0","0",",0","10","","","","19601213",",,0","19601213",",,0","19601212",",,0","","","19601216",",,0","19601207",",,0","-11.1",",0,13,","406",",,0,13,","394",",,0,12,","53.3",",,0,16,","11.7",",0,07,","1145.0","0","572.0",",0","154.1",",,,0","","","557",",,,0","-0.12",",0","4.01",",,,0","-4.25",",,,0","","","","","","","","","","","","","",""
"USW00014756","1961-01","41.25407","-70.05893","11.2","NANTUCKET MEMORIAL AIRPORT, MA US","","","0.0","0","0.0",",0","12",",0","7",",0","2",",0","12",",0","5",",0","0",",0","28",",0","17",",0","0",",0","0",",0","3","","","","19610125",",,0","19610128","+,,0","19610120",",,0","","","19610101",",,0","19610107",",,0","-13.9",",0,25,","432",",,0,28,+","325",",,0,20,","35.8",",,0,01,","9.4",",0,07,","1790.0","0","645.0",",0","103.2",",,,0","","","557",",,,0","-2.47",",0","0.98",",,,0","-5.93",",,,0","","","","","","","","","","","","","",""
"USW00014756","1961-02","41.25407","-70.05893","11.2","NANTUCKET MEMORIAL AIRPORT, MA US","","","0.0","0","0.0",",0","10",",0","7",",0","1",",0","17",",0","2",",0","1",",0","20",",0","8",",0","0",",0","0",",0","12","","","","19610202",",,0","19610201",",,0","19610204",",,0","","","19610204",",,0","19610225",",,0","-17.8",",0,02,","305",",,0,01,","366",",,0,04,","53.1",",,0,04,","8.9",",0,25,","2318.4","0","528.4",",0","114.4",",,,0","","","391",",,,0","-0.54",",0","2.73",",,,0","-3.81",",,,0","","","","","","","","","","","","","",""
"USW00014756","1961-03","41.25407","-70.05893","11.2","NANTUCKET MEMORIAL AIRPORT, MA US","","","0.0","0","0.0",",0","13",",0","9",",0","1",",0","0",",0","1",",0","0",",0","17",",0","1",",0","0",",0","0",",0","13","","","","19610318","+,,0","19610319","+,,0","19610308",",,0","","","19610314",",,0","19610328",",,0","-6.7",",0,18,+","0",",T,0,19,+","30",",,0,08,","43.2",",,0,14,","11.7",",0,28,","2809.3","0","490.9",",0","109.3",",,,0","","","71",",,,0","2.50",",0","5.64",",,,0","-0.64",",,,0","","","","","","","","","","","","","",""
"USW00014756","1961-04","41.25407","-70.05893","11.2","NANTUCKET MEMORIAL AIRPORT, MA US","","","0.0","0","0.0",",0","13",",0","8",",0","2",",0","0",",0","0",",0","0",",0","3",",0","0",",0","1",",0","0",",0","","","","","19610404",",,0","19610430","+,,0","19610419",",,0","","","19610416",",,0","19610425",",,0","-1.7",",0,04,","0",",,0,30,+","3",",,0,19,","33.5",",,0,16,","22.8",",0,25,","3176.7","0","367.4",",0","149.6",",,,0","","","3",",,,0","6.09",",0","9.56",",,,0","2.61",",,,0","","","","","","","","","","","","","",""
"USW00014756","1961-05","41.25407","-70.05893","11.2","NANTUCKET MEMORIAL AIRPORT, MA US","","","0.0","0","0.0",",0","12",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","19610506","+,,0","19610531","+,,0","19610531","+,,0","","","19610527",",,0","19610513",",,0","1.1",",0,06,+","0",",,0,31,+","0",",,0,31,+","64.8",",,0,27,","18.9",",0,13,","3423.9","0","247.2",",0","144.7",",,,0","","","0",",,,0","10.36",",0","13.64",",,,0","7.08",",,,0","","","","","","","","","","","","","",""
"USW00014756","1961-06","41.25407","-70.05893","11.2","NANTUCKET MEMORIAL AIRPORT, MA US","","","1.1","0","1.1",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","","","","","19610608",",,0","19610630","+,,0","19610630","+,,0","","","19610610",",,0","19610613",",,0","9.4",",0,08,","0",",,0,30,+","0",",,0,30,+","30.5",",,0,10,","23.3",",0,13,","3504.7","0","80.8",",0","54.9",",,,0","","","0",",,,0","15.68",",0","18.55",",,,0","12.80",",,,0","","","","","","","","","","","","","",""
"USW00014756","1961-07","41.25407","-70.05893","11.2","NANTUCKET MEMORIAL AIRPORT, MA US","","","40.1","0","39.0",",0","6",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","27","","","","19610707","+,,0","19610731","+,,0","19610731","+,,0","5","","19610725",",,0","19610726",",,0","11.7",",0,07,+","0",",,0,31,+","0",",,0,31,+","67.3",",,0,25,","28.9",",0,26,","13.9","0","13.9",",0","156.5",",,,0","","","0",",,,0","19.14",",0","22.76",",,,0","15.53",",,,0","","","","","","","","","","","","","",""
"USW00014756","1961-08","41.25407","-70.05893","11.2","NANTUCKET MEMORIAL AIRPORT, MA US","","","95.6","0","55.5",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","25","","","","19610802","+,,0","19610831","+,,0","19610831","+,,0","3","","19610821",",,0","19610812","+,,0","11.7",",0,02,+","0",",,0,31,+","0",",,0,31,+","17.5",",,0,21,","26.7",",0,12,+","20.3","0","6.4",",0","48.5",",,,0","","","0",",,,0","19.92",",0","23.31",",,,0","16.52",",,,0","","","","","","","","","","","","","",""
"USW00014756","1961-09","41.25407","-70.05893","11.2","NANTUCKET MEMORIAL AIRPORT, MA US","","","137.5","0","41.9",",0","7",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","24","","","","19610930",",,0","19610930","+,,0","19610930","+,,0","2","","19610925",",,0","19610905",",,0","6.7",",0,30,","0",",,0,30,+","0",",,0,30,+","40.1",",,0,25,","27.8",",0,05,","52.0","0","31.7",",0","82.5",",,,0","","","0",",,,0","18.67",",0","21.87",",,,0","15.48",",,,0","","","","","","","","","","","","","",""
"USW00014756","1961-10","41.25407","-70.05893","11.2","NANTUCKET MEMORIAL AIRPORT, MA US","","","138.6","0","1.1",",0","12",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","20","","","","19611016",",,0","19611031","+,,0","19611031","+,,0","","","19611003",",,0","19611010","+,,0","1.1",",0,16,","0",",,0,31,+","0",",,0,31,+","45.0",",,0,03,","22.2",",0,10,+","208.8","0","156.8",",0","156.3",",,,0","","","0",",,,0","13.31",",0","16.50",",,,0","10.12",",,,0","","","","","","","","","","","","","",""
"USW00014756","1961-11","41.25407","-70.05893","11.2","NANTUCKET MEMORIAL AIRPORT, MA US","","","138.6","0","0.0",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","0",",0","0",",0","14","","","","19611120","+,,0","19611130","+,,0","19611129","+,,0","","","19611120",",,0","19611106",",,0","-2.2",",0,20,+","0",",,0,30,+","0",",T,0,29,+","18.3",",,0,20,","19.4",",0,06,","536.3","0","327.5",",0","61.3",",,,0","","","0",",T,,0","7.42",",0","10.46",",,,0","4.37",",,,0","","","","","","","","","","","","","",""
"USW00014756","1961-12","41.25407","-70.05893","11.2","NANTUCKET MEMORIAL AIRPORT, MA US","","","138.6","0","0.0",",0","10",",0","6",",0","1",",0","1",",0","1",",0","0",",0","20",",0","2",",0","0",",0","0",",0","11","","","","19611216",",,0","19611217",",,0","19611217",",,0","","","19611218",",,0","19611205",",,0","-8.9",",0,16,","25",",,0,17,","84",",,0,17,","41.4",",,0,18,","12.2",",0,05,","1031.7","0","495.4",",0","85.2",",,,0","","","92",",,,0","2.35",",0","5.67",",,,0","-0.96",",,,0","","","","","","","","","","","","","",""
"USW00014756","1962-01","41.25407","-70.05893","11.2","NANTUCKET MEMORIAL AIRPORT, MA US","","","0.0","0","0.0",",0","17",",0","9",",0","1",",0","7",",0","3",",0","0",",0","25",",0","7",",0","0",",0","0",",0","12","","","","19620131",",,0","19620103",",,0","19620102",",,0","","","19620106",",,0","19620115",",,0","-12.2",",0,31,","178",",,0,03,","160",",,0,02,","53.3",",,0,06,","12.2",",0,15,","1601.1","0","569.4",",0","123.6",",,,0","","","266",",,,0","-0.04",",0","3.90",",,,0","-3.97",",,,0","","","","","","","","","","","","","",""
"USW00014756","1962-02","41.25407","-70.05893","11.2","NANTUCKET MEMORIAL AIRPORT, MA US","","","0.0","0","0.0",",0","18",",0","10",",0","1",",0","3",",0","7",",0","0",",0","24",",0","7",",0","0",",0","0",",0","17","","","","19620207",",,0","19620222",",,0","19620214",",,0","","","19620224",",,0","19620205",",,0","-10.0",",0,07,","51",",,0,22,","79",",,0,14,","36.8",",,0,24,","8.9",",0,05,","2130.8","0","529.7",",0","130.5",",,,0","","","333",",,,0","-0.59",",0","2.62",",,,0","-3.79",",,,0","","","","","","","","","","","","","",""
"USW00014756","1962-03","41.25407","-70.05893","11.2","NANTUCKET MEMORIAL AIRPORT, MA US","","","0.0","0","0.0",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","14",",0","2",",0","0",",0","0",",0","12","","","","19620303",",,0","19620310","+,,0","19620310",",,0","","","19620312",",,0","19620324",",,0","-10.6",",0,03,","0",",T,0,10,+","23",",,0,10,","17.8",",,0,12,","12.8",",0,24,","2615.1","0","484.3",",0","24.7",",,,0","","","31",",,,0","2.71",",0","5.89",",,,0","-0.47",",,,0","","","","","","","","","","","","","",""
"USW00014756","1962-04","41.25407","-70.05893","11.2","NANTUCKET MEMORIAL AIRPORT, MA US","","","0.0","0","0.0",",0","9",",0","8",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","0",",0","0",",0","15","","","","19620418",",,0","19620430","+,,0","19620416",",,0","1","","19620401",",,0","19620423",",,0","-0.6",",0,18,","0",",,0,30,+","18",",,0,16,","31.8",",,0,01,","16.7",",0,23,","2940.5","0","325.4",",0","96.8",",,,0","","","18",",,,0","7.49",",0","10.96",",,,0","4.01",",,,0","","","","","","","","","","","","","",""
"USW00014756","1962-05","41.25407","-70.05893","11.2","NANTUCKET MEMORIAL AIRPORT, MA US","","","0.0","0","0.0",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","18","","","","19620513",",,0","19620531","+,,0","19620531","+,,0","2","","19620501",",,0","19620521",",,0","2.2",",0,13,","0",",,0,31,+","0",",,0,31,+","5.1",",,0,01,","22.8",",0,21,","3158.3","0","217.8",",0","15.1",",,,0","","","0",",,,0","11.31",",0","15.52",",,,0","7.10",",,,0","","","","","","","","","","","","","",""
"USW00014756","1962-06","41.25407","-70.05893","11.2","NANTUCKET MEMORIAL AIRPORT, MA US","","","12.4","0","12.4",",0","7",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","21","","","","19620628",",,0","19620630","+,,0","19620630","+,,0","1","","19620613",",,0","19620626","+,,0","7.8",",0,28,","0",",,0,30,+","0",",,0,30,+","41.9",",,0,13,","25.0",",0,26,+","3223.3","0","65.0",",0","127.1",",,,0","","","0",",,,0","16.58",",0","20.21",",,,0","12.95",",,,0","","","","","","","","","","","","","",""
"USW00014756","1962-07","41.25407","-70.05893","11.2","NANTUCKET MEMORIAL AIRPORT, MA US","","","45.7","0","33.3",",0","6",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","16","","","","19620718","+,,0","19620731","+,,0","19620731","+,,0","6","","19620726",",,0","19620720",",,0","11.7",",0,18,+","0",",,0,31,+","0",",,0,31,+","31.2",",,0,26,","27.2",",0,20,","17.8","0","17.8",",0","91.4",",,,0","","","0",",,,0","18.83",",0","22.61",",,,0","15.06",",,,0","","","","","","","","","","","","","",""
"USW00014756","1962-08","41.25407","-70.05893","11.2","NANTUCKET MEMORIAL AIRPORT, MA US","","","82.2","0","36.5",",0","8",",0","4",",0","1",",0","0","1,0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","24","","","","19620825",",,0","19620831","+,1,0","19620831","+,,0","2","","19620828",",,0","19620827",",,0","9.4",",0,25,","0","1,,0,31,+","0",",,0,31,+","69.6",",,0,28,","27.8",",0,27,","37.6","0","19.8",",0","97.8",",,,0","","","0",",,,0","18.87",",0","22.25",",,,0","15.49",",,,0","","","","","","","","","","","","","",""
"USW00014756","1962-09","41.25407","-70.05893","11.2","NANTUCKET MEMORIAL AIRPORT, MA US","","","90.3","0","8.1",",0","11",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","15","","","","19620921",",,0","19620930","+,,0","19620930","+,,0","","","19620927",",,0","19620902",",,0","7.2",",0,21,","0",",,0,30,+","0",",,0,30,+","37.1",",,0,27,","25.0",",0,02,","105.6","0","68.0",",0","100.4",",,,0","","","0",",,,0","16.34",",0","19.59",",,,0","13.09",",,,0","","","","","","","","","","","","","",""
"USW00014756","1962-10","41.25407","-70.05893","11.2","NANTUCKET MEMORIAL AIRPORT, MA US","","","90.3","0","0.0",",0","11",",0","9",",0","2",",0","0",",0","0",",0","0",",0","1",",0","0",",0","0",",0","0",",0","14","","","","19621030",",,0","19621031","+,,0","19621026","+,,0","4","","19621007",",,0","19621004",",,0","-0.6",",0,30,","0",",,0,31,+","0",",T,0,26,+","61.2",",,0,07,","20.6",",0,04,","303.1","0","197.5",",0","189.2",",,,0","","","0",",T,,0","11.96",",0","15.56",",,,0","8.37",",,,0","","","","","","","","","","","","","",""
"USW00014756","1962-11","41.25407","-70.05893","11.2","NANTUCKET MEMORIAL AIRPORT, MA US","","","90.3","0","0.0",",0","13",",0","7",",0","3",",0","0",",0","0",",0","0",",0","3",",0","0",",0","0",",0","0",",0","12","","","","19621120",",,0","19621130","+,,0","19621119","+,,0","1","","19621122",",,0","19621122",",,0","-2.8",",0,20,","0",",,0,30,+","0",",T,0,19,+","75.9",",,0,22,","15.6",",0,22,","663.3","0","360.2",",0","188.9",",,,0","","","0",",T,,0","6.33",",0","9.39",",,,0","3.27",",,,0","","","","","","","","","","","","","",""
"USW00014756","1962-12","41.25407","-70.05893","11.2","NANTUCKET MEMORIAL AIRPORT, MA US","","","90.3","0","0.0",",0","19",",0","9",",0","1",",0","10",",0","6",",0","2",",0","23",",0","6",",0","0",",0","0",",0","15","","","","19621231",",,0","19621230",",,0","19621230",",,0","","","19621230",",,0","19621206","+,,0","-19.4",",0,31,","76",",,0,30,","127",",,0,30,","29.0",",,0,30,","11.7",",0,06,+","1205.9","0","542.6",",0","103.5",",,,0","","","433",",,,0","0.83",",0","4.68",",,,0","-3.02",",,,0","","","","","","","","","","","","","",""
"USW00014756","1963-01","41.25407","-70.05893","11.2","NANTUCKET MEMORIAL AIRPORT, MA US","","","0.0","0","0.0",",0","15",",0","8",",0","2",",0","3",",0","2",",0","0",",0","22",",0","6",",0","0",",0","0",",0","13","","","","19630125",",,0","19630102","+,,0","19630130",",,0","","","19630127",",,0","19630111",",,0","-13.3",",0,25,","51",",,0,02,+","30",",,0,30,","30.0",",,0,27,","10.0",",0,11,","1777.7","0","571.8",",0","111.5",",,,0","","","98",",,,0","-0.11",",0","3.65",",,,0","-3.87",",,,0","","","","","","","","","","","","","",""
"USW00014756","1963-02","41.25407","-70.05893","11.2","NANTUCKET MEMORIAL AIRPORT, MA US","","","0.0","0","0.0",",0","12",",0","5",",0","2",",0","3",",0","0",",0","0",",0","27",",0","10",",0","0",",0","0",",0","14","","","","19630208",",,0","19630201",",,0","19630214",",,0","","","19630212",",,0","19630212",",,0","-15.0",",0,08,","51",",,0,01,","13",",,0,14,","51.8",",,0,12,","10.6",",0,12,","2346.2","0","568.5",",0","113.5",",,,0","","","54",",,,0","-1.97",",0","1.89",",,,0","-5.83",",,,0","","","","","","","","","","","","","",""
"USW00014756","1963-03","41.25407","-70.05893","11.2","NANTUCKET MEMORIAL AIRPORT, MA US","","","0.0","0","0.0",",0","12",",0","10",",0","1",",0","0",",0","2",",0","0",",0","21",",0","0",",0","0",",0","0",",0","15","","","","19630301",",,0","19630321","+,,0","19630320",",,0","3","","19630306",",,0","19630328",",,0","-4.4",",0,01,","0",",T,0,21,+","51",",,0,20,","31.8",",,0,06,","12.8",",0,28,","2815.5","0","469.3",",0","138.6",",,,0","","","115",",,,0","3.20",",0","6.50",",,,0","-0.11",",,,0","","","","","","","","","","","","","",""
"USW00014756","1963-04","41.25407","-70.05893","11.2","NANTUCKET MEMORIAL AIRPORT, MA US","","","0.0","0","0.0",",0","9",",0","4",",0","1",",0","0",",0","0",",0","0",",0","6",",0","0",",0","0",",0","0",",0","13","","","","19630401",",,0","19630430","+,,0","19630410",",,0","3","","19630430",",,0","19630421","+,,0","-3.3",",0,01,","0",",,0,30,+","13",",,0,10,","40.9",",,0,30,","16.7",",0,21,+","3159.8","0","344.3",",0","64.1",",,,0","","","13",",,,0","6.86",",0","11.10",",,,0","2.61",",,,0","","","","","","","","","","","","","",""
"USW00014756","1963-05","41.25407","-70.05893","11.2","NANTUCKET MEMORIAL AIRPORT, MA US","","","0.0","0","0.0",",0","12",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","21","","","","19630512","+,,0","19630531","+,,0","19630531","+,,0","2","","19630529",",,0","19630530",",,0","3.9",",0,12,+","0",",,0,31,+","0",",,0,31,+","36.3",",,0,29,","22.8",",0,30,","3372.4","0","212.6",",0","119.0",",,,0","","","0",",,,0","11.48",",0","15.49",",,,0","7.46",",,,0","","","","","","","","","","","","","",""
"USW00014756","1963-06","41.25407","-70.05893","11.2","NANTUCKET MEMORIAL AIRPORT, MA US","","","27.5","0","27.5",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","21","","","","19630608",",,0","19630630","+,,0","19630630","+,,0","","","19630615",",,0","19630626",",,0","7.2",",0,08,","0",",,0,30,+","0",",,0,30,+","32.3",",,0,15,","31.1",",0,26,","3428.2","0","55.8",",0","45.8",",,,0","","","0",",,,0","17.39",",0","21.77",",,,0","13.00",",,,0","","","","","","","","","","","","","",""
