"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00085076","1958-12","28.8728","-81.7844","20.7","LISBON, FL US","","","14.1",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","19581213",",,0","19581231","+,,0","19581231","+,,0","19581227",",,0","19581206",",,0","1.1",",0,13,","0",",,0,31,+","0",",,0,31,+","17.8",",,0,27,","27.2",",0,06,","","","","","101.7",",0","62.9",",,,0","0",",,,0","15.51",",0","21.20",",,,0","9.82",",,,0","",""
"USC00085076","1959-01","28.8728","-81.7844","20.7","LISBON, FL US","10.9","0","10.9","1,0","6",",0","5",",0","3",",0","0",",0","0",",0","0","1,0","7","1,0","0",",0","16",",0","0",",0","19590117","+,1,0","19590131","+,,0","19590131","+,,0","19590102",",,0","19590131",",,0","-2.8","1,0,17,+","0",",,0,31,+","0",",,0,31,+","47.5",",,0,02,","28.3",",0,31,","","","","","134.4",",0","133.0",",,,0","0",",,,0","14.14","1,0","20.74",",,,0","7.54","1,,,0","",""
"USC00085076","1959-02","28.8728","-81.7844","20.7","LISBON, FL US","73.5","0","62.6",",0","7",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","19590221",",,0","19590228","+,,0","19590228","+,,0","19590226",",,0","19590215","+,,0","5.0",",0,21,","0",",,0,28,+","0",",,0,28,+","17.0",",,0,26,","29.4",",0,15,+","","","","","20.5",",0","58.1",",,,0","0",",,,0","19.84",",0","25.36",",,,0","14.31",",,,0","",""
"USC00085076","1959-03","28.8728","-81.7844","20.7","LISBON, FL US","100.4","0","26.9",",0","11",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","19590313",",,0","19590331","+,,0","19590331","+,,0","19590315",",,0","19590327",",,0","3.3",",0,13,","0",",,0,31,+","0",",,0,31,+","49.0",",,0,15,","28.3",",0,27,","","","","","62.6",",0","242.3",",,,0","0",",,,0","17.18",",0","22.61",",,,0","11.75",",,,0","",""
"USC00085076","1959-04","28.8728","-81.7844","20.7","LISBON, FL US","202.6","0","102.2",",0","6",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","19590414",",,0","19590430","+,,0","19590430","+,,0","19590412",",,0","19590420","+,,0","7.8",",0,14,","0",",,0,30,+","0",",,0,30,+","66.0",",,0,12,","30.0",",0,20,+","","","","","8.3",",0","157.7",",,,0","0",",,,0","21.46",",0","27.04",",,,0","15.88",",,,0","",""
"USC00085076","1959-05","28.8728","-81.7844","20.7","LISBON, FL US","425.6","0","223.0",",0","10",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","19590502",",,0","19590531","+,,0","19590531","+,,0","19590520",",,0","19590504",",,0","15.0",",0,02,","0",",,0,31,+","0",",,0,31,+","36.8",",,0,20,","33.3",",0,04,","","","","","0.0",",0","142.5",",,,0","0",",,,0","25.53",",0","30.93",",,,0","20.13",",,,0","",""
"USC00085076","1959-06","28.8728","-81.7844","20.7","LISBON, FL US","683.1","0","257.5",",0","11",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","18",",0","19590618",",,0","19590630","+,,0","19590630","+,,0","19590618",",,0","19590628",",,0","19.4",",0,18,","0",",,0,30,+","0",",,0,30,+","57.2",",,0,18,","35.0",",0,28,","","","","","0.0",",0","129.3",",,,0","0",",,,0","26.92",",0","31.99",",,,0","21.84",",,,0","",""
"USC00085076","1959-07","28.8728","-81.7844","20.7","LISBON, FL US","969.0","0","285.9",",0","22",",0","13",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","19590703",",,0","19590731","+,,0","19590731","+,,0","19590703",",,0","19590702","+,,0","20.6",",0,03,","0",",,0,31,+","0",",,0,31,+","58.7",",,0,03,","34.4",",0,02,+","","","0.0","0","0.0",",0","234.3",",,,0","0",",,,0","27.55",",0","32.53",",,,0","22.58",",,,0","",""
"USC00085076","1959-08","28.8728","-81.7844","20.7","LISBON, FL US","1254.2","0","285.2",",0","21",",0","11",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","17",",0","19590816","+,,0","19590831","+,,0","19590831","+,,0","19590808",",,0","19590827",",,0","21.7",",0,16,+","0",",,0,31,+","0",",,0,31,+","41.9",",,0,08,","35.0",",0,27,","","","0.0","0","0.0",",0","193.0",",,,0","0",",,,0","27.53",",0","32.05",",,,0","23.02",",,,0","",""
"USC00085076","1959-09","28.8728","-81.7844","20.7","LISBON, FL US","1499.2","0","245.0",",0","16",",0","13",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","19590916",",,0","19590930","+,,0","19590930","+,,0","19590904",",,0","19590930",",,0","19.4",",0,16,","0",",,0,30,+","0",",,0,30,+","43.9",",,0,04,","33.9",",0,30,","","","0.0","0","0.0",",0","235.2",",,,0","0",",,,0","26.50",",0","31.07",",,,0","21.93",",,,0","",""
"USC00085076","1959-10","28.8728","-81.7844","20.7","LISBON, FL US","1725.6","0","226.4",",0","17",",0","11",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","19591026",",,0","19591031","+,,0","19591031","+,,0","19591021",",,0","19591002","+,,0","11.1",",0,26,","0",",,0,31,+","0",",,0,31,+","30.5",",,0,21,","33.9",",0,02,+","","","0.3","0","0.3",",0","151.8",",,,0","0",",,,0","25.63",",0","30.18",",,,0","21.08",",,,0","",""
