"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"RSM00030972","1938-05","50.883","118.583","694.0","DONO, RS","6","4,I","5","4,I","0","4,I","","","","","","","","","","","19380514",",4,I","","","","","6.6","4,,I,14,","","","27.7","4,,,I","",""
"RSM00030972","1938-06","50.883","118.583","694.0","DONO, RS","9","2,I","3","2,I","0","2,I","","","","","","","","","","","19380619",",2,I","","","","","5.8","2,,I,19,","","","22.4","2,,,I","",""
"RSM00030972","1938-07","50.883","118.583","694.0","DONO, RS","12","1,I","10","1,I","1","1,I","","","","","","","","","","","19380715",",1,I","","","","","29.4","1,,I,15,","","","94.5","1,,,I","",""
"RSM00030972","1938-08","50.883","118.583","694.0","DONO, RS","11","2,I","8","2,I","0","2,I","","","","","","","","","","","19380824",",2,I","","","","","20.9","2,,I,24,","","","91.8","2,,,I","",""
"RSM00030972","1938-09","50.883","118.583","694.0","DONO, RS","7",",I","3",",I","0",",I","","","","","","","","","","","19380920",",,I","","","","","8.0",",,I,20,","","","21.4",",,,I","",""
"RSM00030972","1938-10","50.883","118.583","694.0","DONO, RS","3","2,I","0","2,I","0","2,I","","","","","","","","","","","19381003",",2,I","","","","","1.6","2,,I,03,","","","2.9","2,,,I","",""
"RSM00030972","1938-11","50.883","118.583","694.0","DONO, RS","3",",I","0",",I","0",",I","","","","","","","","","","","19381126","+,,I","","","","","0.6",",,I,26,+","","","1.9",",,,I","",""
"RSM00030972","1938-12","50.883","118.583","694.0","DONO, RS","1","1,I","0","1,I","0","1,I","","","","","","","","","","","19381202",",1,I","","","","","0.8","1,,I,02,","","","1.5","1,,,I","",""
"RSM00030972","1939-01","50.883","118.583","694.0","DONO, RS","5","1,I","0","1,I","0","1,I","","","","","","","","","","","19390124","+,1,I","","","","","0.7","1,,I,24,+","","","3.2","1,,,I","",""
"RSM00030972","1939-02","50.883","118.583","694.0","DONO, RS","0","2,I","0","2,I","0","2,I","","","","","","","","","","","19390228","+,2,I","","","","","0.0","2,,I,28,+","","","0.0","2,,,I","",""
