"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"KRC00914101","1953-01","-2.76667","-171.71667","3.0","CANTON ISLAND, KR","","","338.0",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","22",",0","","","19530112",",,0","19530131","+,,0","19530131","+,,0","","","19530124",",,0","19530103",",,0","23.3",",0,12,","0",",,0,31,+","0",",,0,31,+","8.6",",,0,24,","36.1",",0,03,","0.0","0","0.0",",0","19.7",",,,0","0",",,,0","29.24",",0","32.49",",,,0","25.98",",,,0"
"KRC00914101","1953-02","-2.76667","-171.71667","3.0","CANTON ISLAND, KR","","","296.1",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","10",",0","","","19530222",",,0","19530228","+,,0","19530228","+,,0","","","19530204",",,0","19530219","+,,0","23.9",",0,22,","0",",,0,28,+","0",",,0,28,+","5.8",",,0,04,","34.4",",0,19,+","0.0","0","0.0",",0","15.6",",,,0","0",",,,0","28.91",",0","31.71",",,,0","26.11",",,,0"
"KRC00914101","1953-03","-2.76667","-171.71667","3.0","CANTON ISLAND, KR","","","317.5",",0","11",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","","","19530308",",,0","19530331","+,,0","19530331","+,,0","","","19530308",",,0","19530318","+,,0","21.7",",0,08,","0",",,0,31,+","0",",,0,31,+","43.4",",,0,08,","33.9",",0,18,+","0.0","0","0.0",",0","86.8",",,,0","0",",,,0","28.57",",0","31.44",",,,0","25.71",",,,0"
"KRC00914101","1953-04","-2.76667","-171.71667","3.0","CANTON ISLAND, KR","","","318.2",",0","16",",0","12",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","20",",0","","","19530413",",,0","19530430","+,,0","19530430","+,,0","","","19530412",",,0","19530425","+,,0","21.1",",0,13,","0",",,0,30,+","0",",,0,30,+","64.0",",,0,12,","35.0",",0,25,+","0.0","0","0.0",",0","164.2",",,,0","0",",,,0","28.94",",0","32.46",",,,0","25.42",",,,0"
"KRC00914101","1953-05","-2.76667","-171.71667","3.0","CANTON ISLAND, KR","","","322.5",",0","16",",0","12",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","19",",0","","","19530530",",,0","19530531","+,,0","19530531","+,,0","6","","19530530",",,0","19530517",",,0","21.7",",0,30,","0",",,0,31,+","0",",,0,31,+","32.0",",,0,30,","36.7",",0,17,","0.0","0","0.0",",0","211.7",",,,0","0",",,,0","28.74",",0","32.29",",,,0","25.19",",,,0"
"KRC00914101","1953-06","-2.76667","-171.71667","3.0","CANTON ISLAND, KR","","","311.2","1,0","17","1,0","12","1,0","1","1,0","0","1,0","0","1,0","0","1,0","0","1,0","0","1,0","29","1,0","22","1,0","","","19530617",",1,0","19530630","+,1,0","19530630","+,1,0","3","","19530617",",1,0","19530622",",1,0","23.3","1,0,17,","0","1,,0,30,+","0","1,,0,30,+","33.0","1,,0,17,","35.6","1,0,22,","0.0","0","0.0","1,0","105.3","1,,,0","0","1,,,0","29.06","1,0","32.76","1,,,0","25.37","1,,,0"
"KRC00914101","1953-07","-2.76667","-171.71667","3.0","CANTON ISLAND, KR","320.7","0","320.7",",0","18",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","24",",0","","","19530718","+,,0","19530731","+,,0","19530731","+,,0","3","","19530724",",,0","19530709",",,0","22.8",",0,18,+","0",",,0,31,+","0",",,0,31,+","20.1",",,0,24,","35.6",",0,09,","0.0","0","0.0",",0","90.3",",,,0","0",",,,0","28.68",",0","32.72",",,,0","24.64",",,,0"
"KRC00914101","1953-08","-2.76667","-171.71667","3.0","CANTON ISLAND, KR","643.0","0","322.3",",0","20",",0","13",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","20",",0","","","19530806",",,0","19530831","+,,0","19530831","+,,0","","","19530818",",,0","19530829","+,,0","21.7",",0,06,","0",",,0,31,+","0",",,0,31,+","20.8",",,0,18,","34.4",",0,29,+","0.0","0","0.0",",0","121.3",",,,0","0",",,,0","28.73",",0","32.59",",,,0","24.87",",,,0"
"KRC00914101","1953-09","-2.76667","-171.71667","3.0","CANTON ISLAND, KR","949.6","0","306.6","2,0","5","2,0","1","2,0","0","2,0","0","2,0","0","2,0","0","2,0","0","2,0","0","2,0","28","2,0","22","2,0","","","19530901",",2,0","19530930","+,2,0","19530930","+,2,0","","","19530905",",2,0","19530910",",2,0","22.8","2,0,01,","0","2,,0,30,+","0","2,,0,30,+","4.3","2,,0,05,","35.6","2,0,10,","0.0","0","0.0","2,0","9.4","2,,,0","0","2,,,0","29.28","2,0","33.02","2,,,0","25.55","2,,,0"
"KRC00914101","1953-10","-2.76667","-171.71667","3.0","CANTON ISLAND, KR","1268.2","0","318.6","2,0","10","2,0","4","2,0","0","2,0","0","2,0","0","2,0","0","2,0","0","2,0","0","2,0","29","2,0","23","2,0","","","19531024",",2,0","19531031","+,2,0","19531031","+,2,0","","","19531024",",2,0","19531029","+,2,0","23.9","2,0,24,","0","2,,0,31,+","0","2,,0,31,+","17.8","2,,0,24,","34.4","2,0,29,+","0.0","0","0.0","2,0","35.1","2,,,0","0","2,,,0","29.32","2,0","32.84","2,,,0","25.80","2,,,0"
