"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00012854","1951-06","28.77951","-81.24356","14.9","ORLANDO SANFORD AIRPORT, FL US","","","","","277.5",",X","16",",X","13",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","24",",X","21","","","","19510603",",,X","19510630","+,,X","19510630","+,,X","17","","19510611",",,X","19510605",",,X","17.8",",X,03,","0",",,X,30,+","0",",,X,30,+","21.6",",,X,11,","37.8",",X,05,","","","0.0",",X","131.3",",,,X","0",",,,X","27.58",",X","33.59",",,,X","21.57",",,,X","","","","","","","","","","","","","",""
"USW00012854","1951-07","28.77951","-81.24356","14.9","ORLANDO SANFORD AIRPORT, FL US","","","","","314.8",",X","17",",X","15",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","27",",X","14","","","","19510725",",,X","19510731","+,,X","19510731","+,,X","21","","19510703",",,X","19510706",",,X","21.1",",X,25,","0",",,X,31,+","0",",,X,31,+","30.2",",,X,03,","37.8",",X,06,","0.0","X","0.0",",X","175.3",",,,X","0",",,,X","28.49",",X","33.81",",,,X","23.16",",,,X","","","","","","","","","","","","","",""
"USW00012854","1951-08","28.77951","-81.24356","14.9","ORLANDO SANFORD AIRPORT, FL US","","","","","335.1",",X","12",",X","8",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","26",",X","13","","","","19510831","+,,X","19510831","+,,X","19510831","+,,X","18","","19510805",",,X","19510809","+,,X","23.3",",X,31,+","0",",,X,31,+","0",",,X,31,+","43.9",",,X,05,","37.2",",X,09,+","0.0","X","0.0",",X","166.1",",,,X","0",",,,X","29.14",",X","34.25",",,,X","24.04",",,,X","","","","","","","","","","","","","",""
"USW00012854","1951-09","28.77951","-81.24356","14.9","ORLANDO SANFORD AIRPORT, FL US","","","","","255.0","3,X","10","1,X","9","1,X","4","1,X","0","1,X","0","1,X","0","3,X","0","3,X","0","2,X","28","2,X","21","2,X","18","","","","19510901",",3,X","19510930","+,1,X","19510930","+,1,X","12","","19510928",",1,X","19510925","+,2,X","21.1","3,X,01,","0","1,,X,30,+","0","1,,X,30,+","65.8","1,,X,28,","35.6","2,X,25,+","0.0","X","0.0","2,X","199.8","1,,,X","0","1,,,X","27.78","3,X","32.65","2,,,X","22.90","3,,,X","","","","","","","","","","","","","",""
"USW00012854","1951-10","28.77951","-81.24356","14.9","ORLANDO SANFORD AIRPORT, FL US","","","","","202.7",",X","13",",X","9",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","6",",X","17","","","","19511011",",,X","19511031","+,,X","19511031","+,,X","1","","19511002",",,X","19511007",",,X","12.8",",X,11,","0",",,X,31,+","0",",,X,31,+","45.2",",,X,02,","36.1",",X,07,","0.3","X","0.3",",X","123.6",",,,X","0",",,,X","24.86",",X","29.19",",,,X","20.54",",,,X","","","","","","","","","","","","","",""
"USW00012854","1951-11","28.77951","-81.24356","14.9","ORLANDO SANFORD AIRPORT, FL US","","","","","57.1",",X","5",",X","4",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","21",",X","0",",X","15","","","","19511118",",,X","19511130","+,,X","19511130","+,,X","3","","19511115",",,X","19511102",",,X","2.2",",X,18,","0",",,X,30,+","0",",,X,30,+","44.7",",,X,15,","30.6",",X,02,","67.1","X","66.8",",X","90.0",",,,X","0",",,,X","18.01",",X","23.20",",,,X","12.82",",,,X","","","","","","","","","","","","","",""
"USW00012854","1951-12","28.77951","-81.24356","14.9","ORLANDO SANFORD AIRPORT, FL US","","","","","57.6",",X","8",",X","5",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","25",",X","0",",X","17","","","","19511216",",,X","19511231","+,,X","19511231","+,,X","1","","19511218",",,X","19511221","+,,X","2.8",",X,16,","0",",,X,31,+","0",",,X,31,+","12.4",",,X,18,","28.3",",X,21,+","106.0","X","38.9",",X","45.0",",,,X","0",",,,X","18.94",",X","23.94",",,,X","13.93",",,,X","","","","","","","","","","","","","",""
"USW00012854","1952-01","28.77951","-81.24356","14.9","ORLANDO SANFORD AIRPORT, FL US","","","36.8","","36.8",",X","3",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","23",",X","0",",X","17","","","","19520130",",,X","19520131","+,,X","19520131","+,,X","","","19520128",",,X","19520102",",,X","2.8",",X,30,","0",",,X,31,+","0",",,X,31,+","14.5",",,X,28,","27.8",",X,02,","171.8","","65.8",",X","16.1",",,,X","0",",,,X","17.40",",X","22.85",",,,X","11.95",",,,X","","","","","","","","","","","","","",""
"USW00012854","1952-02","28.77951","-81.24356","14.9","ORLANDO SANFORD AIRPORT, FL US","","","52.1","","15.3",",X","13",",X","10",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","17",",X","0",",X","12","","","","19520208",",,X","19520229","+,,X","19520229","+,,X","3","","19520216",",,X","19520216","+,,X","3.9",",X,08,","0",",,X,29,+","0",",,X,29,+","30.7",",,X,16,","27.2",",X,16,+","233.9","","62.1",",X","111.1",",,,X","0",",,,X","16.72",",X","21.77",",,,X","11.67",",,,X","","","","","","","","","","","","","",""
"USW00012854","1952-03","28.77951","-81.24356","14.9","ORLANDO SANFORD AIRPORT, FL US","","","129.9","","77.8",",X","6",",X","5",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","25",",X","1",",X","8","","","","19520317",",,X","19520331","+,,X","19520331","+,,X","1","","19520326",",,X","19520324",",,X","5.6",",X,17,","0",",,X,31,+","0",",,X,31,+","45.7",",,X,26,","32.2",",X,24,","255.3","","21.4",",X","103.8",",,,X","0",",,,X","20.15",",X","25.19",",,,X","15.11",",,,X","","","","","","","","","","","","","",""
"USW00012854","1952-04","28.77951","-81.24356","14.9","ORLANDO SANFORD AIRPORT, FL US","","","208.4","","78.5",",X","4",",X","2",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","27",",X","0",",X","9","","","","19520416",",,X","19520430","+,,X","19520430","+,,X","3","","19520413",",,X","19520429","+,,X","7.8",",X,16,","0",",,X,30,+","0",",,X,30,+","33.5",",,X,13,","30.0",",X,29,+","271.9","","16.6",",X","50.3",",,,X","0",",,,X","20.40",",X","25.75",",,,X","15.04",",,,X","","","","","","","","","","","","","",""
"USW00012854","1952-05","28.77951","-81.24356","14.9","ORLANDO SANFORD AIRPORT, FL US","","","412.9","","204.5","2,X","13",",X","9",",X","0",",X","0",",X","0",",X","0","2,X","0","2,X","0","1,X","30","1,X","13","1,X","10","","","","19520513",",2,X","19520531","+,,X","19520531","+,,X","14","","19520520",",,X","19520522","+,1,X","14.4","2,X,13,","0",",,X,31,+","0",",,X,31,+","21.1",",,X,20,","33.9","1,X,22,+","271.9","","0.0","1,X","93.3",",,,X","0",",,,X","25.40","2,X","31.08","1,,,X","19.72","2,,,X","","","","","","","","","","","","","",""
"USW00012854","1952-06","28.77951","-81.24356","14.9","ORLANDO SANFORD AIRPORT, FL US","","","715.7","","302.8",",X","7",",X","5",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","24",",X","10","","","","19520603","+,,X","19520630","+,,X","19520630","+,,X","18","","19520617",",,X","19520625",",,X","20.6",",X,03,+","0",",,X,30,+","0",",,X,30,+","31.5",",,X,17,","37.8",",X,25,","271.9","","0.0",",X","71.6",",,,X","0",",,,X","28.43",",X","33.75",",,,X","23.10",",,,X","","","","","","","","","","","","","",""
"USW00012854","1952-07","28.77951","-81.24356","14.9","ORLANDO SANFORD AIRPORT, FL US","","","1027.3","","311.6",",X","8",",X","7",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","22",",X","7","","","","19520706",",,X","19520731","+,,X","19520731","+,,X","15","","19520705",",,X","19520723","+,,X","21.7",",X,06,","0",",,X,31,+","0",",,X,31,+","49.5",",,X,05,","36.1",",X,23,+","0.0","","0.0",",X","99.8",",,,X","0",",,,X","28.38",",X","33.00",",,,X","23.77",",,,X","","","","","","","","","","","","","",""
"USW00012854","1952-08","28.77951","-81.24356","14.9","ORLANDO SANFORD AIRPORT, FL US","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00012854","1952-09","28.77951","-81.24356","14.9","ORLANDO SANFORD AIRPORT, FL US","","","","","","","","","","","","","","","","","","","","","","","","","","","8","","","","","","","","","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","203",",X","","","","","12.3",",X"
"USW00012854","1953-02","28.77951","-81.24356","14.9","ORLANDO SANFORD AIRPORT, FL US","","","","","30.5",",X","7",",X","7",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","20",",X","0",",X","8","","","","19530216",",,X","19530228","+,,X","19530228","+,,X","2","","19530222",",,X","19530221",",,X","6.7",",X,16,","0",",,X,28,+","0",",,X,28,+","23.4",",,X,22,","30.0",",X,21,","","","41.9",",X","88.6",",,,X","0",",,,X","17.93",",X","22.93",",,,X","12.92",",,,X","","","","","","","293",",X","","","","","16.4",",X"
"USW00012854","1953-03","28.77951","-81.24356","14.9","ORLANDO SANFORD AIRPORT, FL US","","","","","110.1",",X","4",",X","3",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","0",",X","10","","","","19530326",",,X","19530331","+,,X","19530331","+,,X","3","","19530322",",,X","19530318",",,X","9.4",",X,26,","0",",,X,31,+","0",",,X,31,+","91.4",",,X,22,","31.1",",X,18,","","","6.4",",X","134.6",",,,X","0",",,,X","21.68",",X","26.80",",,,X","16.55",",,,X","","","","","","","270",",X","","","","","20.6",",X"
"USW00012854","1953-04","28.77951","-81.24356","14.9","ORLANDO SANFORD AIRPORT, FL US","","","","","120.4","4,X","8",",X","7",",X","2",",X","","","","","0","2,X","0","2,X","0","2,X","28","2,X","1","2,X","2","","","","19530421",",2,X","","","","","6","","19530407",",,X","19530430",",2,X","11.1","2,X,21,","","","","","49.0",",,X,07,","32.8","2,X,30,","","","1.7","2,X","157.2",",,,X","","","22.68","4,X","28.16","2,,,X","17.20","2,,,X","","","","","","","203",",X","","","","","12.3",",X"
"USW00012854","1953-05","28.77951","-81.24356","14.9","ORLANDO SANFORD AIRPORT, FL US","","","","","269.2","1,X","3",",X","3",",X","1",",X","0","2,X","0","2,X","0","1,X","0","1,X","0",",X","31",",X","19",",X","","","","","19530512","+,1,X","19530531","+,2,X","19530531","+,2,X","","","19530521",",,X","19530524",",,X","17.8","1,X,12,+","0","2,,X,31,+","0","2,,X,31,+","28.7",",,X,21,","37.8",",X,24,","","","0.0",",X","57.7",",,,X","0","2,,,X","27.33","1,X","32.72",",,,X","21.95","1,,,X","","","","","","","90",",X","","","","","11.3",",X"
"USW00012854","1953-06","28.77951","-81.24356","14.9","ORLANDO SANFORD AIRPORT, FL US","","","","","276.9",",X","15",",X","12",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","16",",X","","","","","19530623",",,X","19530630","+,,X","19530630","+,,X","","","19530607",",,X","19530601",",,X","20.6",",X,23,","0",",,X,30,+","0",",,X,30,+","19.6",",,X,07,","36.1",",X,01,","","","0.0",",X","100.4",",,,X","0",",,,X","27.56",",X","32.06",",,,X","23.07",",,,X","","","","","","","315",",X","","","","","12.9",",X"
"USW00012854","1953-07","28.77951","-81.24356","14.9","ORLANDO SANFORD AIRPORT, FL US","","","","","329.1",",X","14",",X","12",",X","4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","27",",X","","","","","19530701",",,X","19530731","+,,X","19530731","+,,X","","","19530720",",,X","19530722","+,,X","22.2",",X,01,","0",",,X,31,+","0",",,X,31,+","49.0",",,X,20,","35.6",",X,22,+","0.0","X","0.0",",X","275.0",",,,X","0",",,,X","28.95",",X","33.73",",,,X","24.17",",,,X","","","","","","","315","2,X","","","","","20.0","2,X"
"USW00012854","1953-08","28.77951","-81.24356","14.9","ORLANDO SANFORD AIRPORT, FL US","","","","","299.8",",X","23",",X","18",",X","7",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","21",",X","","","","","19530828","+,,X","19530831","+,,X","19530831","+,,X","","","19530825",",,X","19530801",",,X","22.2",",X,28,+","0",",,X,31,+","0",",,X,31,+","41.4",",,X,25,","35.6",",X,01,","0.0","X","0.0",",X","330.4",",,,X","0",",,,X","28.00",",X","32.53",",,,X","23.48",",,,X","","","","","","","360",",X","","","","","19.0",",X"
"USW00012854","1953-09","28.77951","-81.24356","14.9","ORLANDO SANFORD AIRPORT, FL US","","","","","271.2",",X","20",",X","14",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","12",",X","7","","","","19530912",",,X","19530930","+,,X","19530930","+,,X","3","","19530903",",,X","19530913","+,,X","20.0",",X,12,","0",",,X,30,+","0",",,X,30,+","67.6",",,X,03,","33.9",",X,13,+","0.0","X","0.0",",X","205.8",",,,X","0",",,,X","27.37",",X","31.36",",,,X","23.38",",,,X","","","","","","","248",",X","","","","","16.4",",X"
"USW00012854","1953-10","28.77951","-81.24356","14.9","ORLANDO SANFORD AIRPORT, FL US","","","","","136.4",",X","11",",X","8",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","29",",X","0",",X","","","","","19531030",",,X","19531031","+,,X","19531031","+,,X","","","19531008",",,X","19531006",",,X","7.8",",X,30,","0",",,X,31,+","0",",,X,31,+","30.7",",,X,08,","31.1",",X,06,","10.5","X","10.5",",X","145.2",",,,X","0",",,,X","22.39",",X","26.49",",,,X","18.30",",,,X","","","","","","","360",",X","","","","","24.2",",X"
"USW00012854","1953-11","28.77951","-81.24356","14.9","ORLANDO SANFORD AIRPORT, FL US","","","","","56.7","2,X","9",",X","7",",X","1",",X","0",",X","0",",X","0","1,X","0","1,X","0","1,X","23","1,X","0","1,X","","","","","19531127",",1,X","19531130","+,,X","19531130","+,,X","","","19531125",",,X","19531121",",1,X","7.2","1,X,27,","0",",,X,30,+","0",",,X,30,+","28.4",",,X,25,","29.4","1,X,21,","43.1","X","32.6","1,X","82.4",",,,X","0",",,,X","19.14","2,X","23.67","1,,,X","14.61","1,,,X","","","","","","","23",",X","","","","","15.4",",X"
"USW00012854","1953-12","28.77951","-81.24356","14.9","ORLANDO SANFORD AIRPORT, FL US","","","","","44.5","2,X","10",",X","7",",X","2",",X","0",",X","0",",X","0","1,X","0","1,X","0","1,X","19","1,X","0","1,X","","","","","19531216",",1,X","19531231","+,,X","19531231","+,,X","","","19531223",",,X","19531212","+,1,X","1.7","1,X,16,","0",",,X,31,+","0",",,X,31,+","46.5",",,X,23,","27.8","1,X,12,+","111.4","X","68.3","1,X","111.9",",,,X","0",",,,X","17.35","2,X","22.31","1,,,X","12.40","1,,,X","","","","","","","270",",X","","","","","18.5",",X"
"USW00012854","1954-01","28.77951","-81.24356","14.9","ORLANDO SANFORD AIRPORT, FL US","","","24.7","X","24.7","2,X","6",",X","3",",X","0",",X","0",",X","0",",X","0","1,X","0","1,X","0","1,X","22","1,X","0","1,X","","","","","19540113",",1,X","19540131","+,,X","19540131","+,,X","","","19540103",",,X","19540121","+,1,X","2.2","1,X,13,","0",",,X,31,+","0",",,X,31,+","23.6",",,X,03,","28.3","1,X,21,+","169.9","X","58.5","1,X","34.2",",,,X","0",",,,X","17.19","2,X","22.63","1,,,X","11.74","1,,,X","","","","","","","338","1,X","","","","","17.0","1,X"
"USW00012854","1954-02","28.77951","-81.24356","14.9","ORLANDO SANFORD AIRPORT, FL US","","","43.5","X","18.8","1,X","4",",X","4",",X","0",",X","0",",X","0",",X","0","1,X","0","1,X","0",",X","22",",X","0",",X","","","","","19540206",",1,X","19540228","+,,X","19540228","+,,X","","","19540208",",,X","19540217",",,X","5.6","1,X,06,","0",",,X,28,+","0",",,X,28,+","7.9",",,X,08,","27.8",",X,17,","226.0","X","56.1",",X","27.4",",,,X","0",",,,X","17.00","1,X","22.88",",,,X","11.12","1,,,X","","","","","","","270",",X","","","","","15.9",",X"
"USW00012854","1954-03","28.77951","-81.24356","14.9","ORLANDO SANFORD AIRPORT, FL US","","","109.3","X","65.8","1,X","9",",X","6",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0","1,X","21","1,X","1","1,X","","","","","19540307","+,,X","19540331","+,,X","19540331","+,,X","","","19540319",",,X","19540325",",1,X","2.2",",X,07,+","0",",,X,31,+","0",",,X,31,+","17.3",",,X,19,","32.2","1,X,25,","300.1","X","74.1","1,X","49.3",",,,X","0",",,,X","17.94","1,X","23.89","1,,,X","11.99",",,,X","","","","","","","293","1,X","","","","","11.8","1,X"
"USW00012854","1954-04","28.77951","-81.24356","14.9","ORLANDO SANFORD AIRPORT, FL US","","","260.5","X","151.2",",X","13","1,X","8","1,X","0","1,X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","1",",X","","","","","19540418",",,X","19540430","+,,X","19540425",",,X","","","19540425",",1,X","19540415",",,X","12.8",",X,18,","0",",,X,30,+","0",",T,X,25,","23.1","1,,X,25,","32.2",",X,15,","300.1","X","0.0",",X","88.8","1,,,X","0",",T,,X","23.37",",X","28.37",",,,X","18.38",",,,X","","","","","","","","","","","","","",""
"USW00012854","1954-05","28.77951","-81.24356","14.9","ORLANDO SANFORD AIRPORT, FL US","","","434.6","X","174.1",",X","8",",X","5",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","3",",X","","","","","19540522","+,,X","19540531","+,,X","19540531","+,,X","","","19540520",",,X","19540512","+,,X","15.0",",X,22,+","0",",,X,31,+","0",",,X,31,+","14.2",",,X,20,","32.2",",X,12,+","300.1","X","0.0",",X","50.3",",,,X","0",",,,X","23.95",",X","29.34",",,,X","18.56",",,,X","","","","","","","180",",X","","","","","12.9",",X"
"USW00012854","1954-06","28.77951","-81.24356","14.9","ORLANDO SANFORD AIRPORT, FL US","","","699.5","X","264.9",",X","11",",X","6",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","18",",X","","","","","19540604",",,X","19540630","+,,X","19540630","+,,X","","","19540613",",,X","19540610",",,X","18.3",",X,04,","0",",,X,30,+","0",",,X,30,+","27.2",",,X,13,","36.1",",X,10,","300.1","X","0.0",",X","86.4",",,,X","0",",,,X","27.16",",X","32.33",",,,X","22.00",",,,X","","","","","","","180",",X","","","","","16.4",",X"
"USW00012854","1954-07","28.77951","-81.24356","14.9","ORLANDO SANFORD AIRPORT, FL US","","","988.2","X","288.7",",X","15",",X","10",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","22",",X","","","","","19540708",",,X","19540731","+,,X","19540731","+,,X","","","19540724",",,X","19540725","+,,X","21.1",",X,08,","0",",,X,31,+","0",",,X,31,+","50.5",",,X,24,","34.4",",X,25,+","0.0","X","0.0",",X","174.7",",,,X","0",",,,X","27.65",",X","32.41",",,,X","22.89",",,,X","","","","","","","23",",X","","","","","15.4",",X"
"USW00012854","1954-08","28.77951","-81.24356","14.9","ORLANDO SANFORD AIRPORT, FL US","","","1310.3","X","322.1",",X","14",",X","11",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","26",",X","","","","","19540808",",,X","19540831","+,,X","19540831","+,,X","","","19540807",",,X","19540827","+,,X","22.2",",X,08,","0",",,X,31,+","0",",,X,31,+","15.5",",,X,07,","36.1",",X,27,+","0.0","X","0.0",",X","84.9",",,,X","0",",,,X","28.72",",X","33.71",",,,X","23.73",",,,X","","","","","","","315",",X","","","","","21.6",",X"
