"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"PEM00084452","1963-01","-6.787","-79.828","29.6","CAPT JOSE A QUINONES GONZALE, PE","","","","","","","","","","","0","3,S","0","3,S","","","","","","","19630131","+,3,S","","","","","17.8","3,S,31,+","","","","","","","","","","","","","18.39","3,,,S"
"PEM00084452","1963-03","-6.787","-79.828","29.6","CAPT JOSE A QUINONES GONZALE, PE","","","","","","","","","","","0","3,S","0","3,S","","","","","","","19630329","+,3,S","","","","","18.9","3,S,29,+","","","","","","","","","","","","","20.43","3,,,S"
"PEM00084452","1963-06","-6.787","-79.828","29.6","CAPT JOSE A QUINONES GONZALE, PE","","","","","","","","","","","0","4,S","0","4,S","","","","","","","19630622",",4,S","","","","","12.8","4,S,22,","","","","","","","","","","","","","16.30","4,,,S"
"PEM00084452","1963-07","-6.787","-79.828","29.6","CAPT JOSE A QUINONES GONZALE, PE","","","","","","","","","","","0","2,S","0","2,S","0","5,S","26","5,S","0","5,S","19630708","+,2,S","","","19630730",",5,S","12.8","2,S,08,+","","","25.0","5,S,30,","","","","","19.47","7,S","23.40","5,,,S","15.53","2,,,S"
"PEM00084452","1963-09","-6.787","-79.828","29.6","CAPT JOSE A QUINONES GONZALE, PE","","","","","","","","","","","0","3,S","0","3,S","","","","","","","19630922","+,3,S","","","","","15.0","3,S,22,+","","","","","","","","","","","","","16.06","3,,,S"
"PEM00084452","1963-10","-6.787","-79.828","29.6","CAPT JOSE A QUINONES GONZALE, PE","","","47.8","3,S","","","","","","","0",",S","0",",S","0","3,S","28","3,S","0","3,S","19631026","+,,S","","","19631030","+,3,S","15.0",",S,26,+","","","25.0","3,S,30,+","0.0","3,S","","","20.03","3,S","24.10","3,,,S","15.96",",,,S"
"PEM00084452","1963-12","-6.787","-79.828","29.6","CAPT JOSE A QUINONES GONZALE, PE","","","","","","","","","","","0","2,S","0","2,S","0","5,S","26","5,S","0","5,S","19631215",",2,S","","","19631230","+,5,S","15.0","2,S,15,","","","27.8","5,S,30,+","","","","","22.44","7,S","26.72","5,,,S","18.17","2,,,S"
"PEM00084452","1964-01","-6.787","-79.828","29.6","CAPT JOSE A QUINONES GONZALE, PE","","","","","","","","","","","0","2,S","0","2,S","0","5,S","26","5,S","0","5,S","19640109","+,2,S","","","19640130","+,5,S","17.2","2,S,09,+","","","30.0","5,S,30,+","","","","","23.85","7,S","28.35","5,,,S","19.35","2,,,S"
"PEM00084452","1964-02","-6.787","-79.828","29.6","CAPT JOSE A QUINONES GONZALE, PE","","","","","","","","","","","0","4,S","0","4,S","","","","","","","19640225",",4,S","","","","","16.1","4,S,25,","","","","","","","","","","","","","20.15","4,,,S"
"PEM00084452","1964-04","-6.787","-79.828","29.6","CAPT JOSE A QUINONES GONZALE, PE","","","126.2","5,S","","","","","","","0","1,S","0","1,S","0","5,S","25","5,S","0","5,S","19640430","+,1,S","","","19640410",",5,S","16.1","1,S,30,+","","","31.1","5,S,10,","0.0","5,S","","","23.36","5,S","28.40","5,,,S","18.31","1,,,S"
"PEM00084452","1964-07","-6.787","-79.828","29.6","CAPT JOSE A QUINONES GONZALE, PE","10.0","S","10.0","4,S","","","","","","","0","1,S","0","1,S","0","4,S","27","4,S","0","4,S","19640713",",1,S","","","19640729","+,4,S","12.2","1,S,13,","","","25.0","4,S,29,+","4.8","4,S","","","18.52","4,S","22.69","4,,,S","14.36","1,,,S"
"PEM00084452","1964-08","-6.787","-79.828","29.6","CAPT JOSE A QUINONES GONZALE, PE","","","","","","","","","","","0","2,S","0","2,S","","","","","","","19640801",",2,S","","","","","12.2","2,S,01,","","","","","","","","","","","","","14.07","2,,,S"
"PEM00084452","1964-09","-6.787","-79.828","29.6","CAPT JOSE A QUINONES GONZALE, PE","","","","","","","","","","","0","4,S","0","4,S","0","5,S","25","5,S","0","5,S","19640924","+,4,S","","","19640926",",5,S","12.2","4,S,24,+","","","25.0","5,S,26,","","","","","18.17","8,S","22.41","5,,,S","13.94","4,,,S"
"PEM00084452","1965-01","-6.787","-79.828","29.6","CAPT JOSE A QUINONES GONZALE, PE","","","","","","","","","","","0","3,S","0","3,S","0","5,S","26","5,S","0","5,S","19650101",",3,S","","","19650122",",5,S","16.1","3,S,01,","","","31.1","5,S,22,","","","","","23.58","7,S","28.71","5,,,S","18.46","3,,,S"
"PEM00084452","1965-02","-6.787","-79.828","29.6","CAPT JOSE A QUINONES GONZALE, PE","","","","","","","","","","","0","2,S","0","2,S","0","4,S","24","4,S","6","4,S","19650208","+,2,S","","","19650228","+,4,S","17.8","2,S,08,+","","","32.2","4,S,28,+","","","","","24.96","6,S","30.09","4,,,S","19.83","2,,,S"
"PEM00084452","1965-04","-6.787","-79.828","29.6","CAPT JOSE A QUINONES GONZALE, PE","","","","","","","","","","","0","5,S","0","5,S","","","","","","","19650427","+,5,S","","","","","20.0","5,S,27,+","","","","","","","","","","","","","21.39","5,,,S"
"PEM00084452","1965-05","-6.787","-79.828","29.6","CAPT JOSE A QUINONES GONZALE, PE","","","169.0","4,S","","","","","","","0","1,S","0","1,S","0","3,S","28","3,S","0","3,S","19650531","+,1,S","","","19650508","+,3,S","17.8","1,S,31,+","","","31.1","3,S,08,+","0.0","3,S","","","24.58","4,S","29.05","3,,,S","20.11","1,,,S"
"PEM00084452","1965-06","-6.787","-79.828","29.6","CAPT JOSE A QUINONES GONZALE, PE","","","","","","","","","","","0","2,S","0","2,S","0","5,S","25","5,S","1","5,S","19650630","+,2,S","","","19650601",",5,S","17.2","2,S,30,+","","","32.2","5,S,01,","","","","","23.45","6,S","28.10","5,,,S","18.80","2,,,S"
"PEM00084452","1965-07","-6.787","-79.828","29.6","CAPT JOSE A QUINONES GONZALE, PE","","","","","","","","","","","0","2,S","0","2,S","","","","","","","19650720","+,2,S","","","","","15.0","2,S,20,+","","","","","","","","","","","","","17.59","2,,,S"
"PEM00084452","1965-08","-6.787","-79.828","29.6","CAPT JOSE A QUINONES GONZALE, PE","","","","","","","","","","","","","","","0","5,S","26","5,S","0","5,S","","","","","19650803",",5,S","","","","","30.0","5,S,03,","","","","","","","26.39","5,,,S","",""
"PEM00084452","1965-09","-6.787","-79.828","29.6","CAPT JOSE A QUINONES GONZALE, PE","","","","","","","","","","","0","5,S","0","5,S","0","3,S","27","3,S","0","3,S","19650903","+,5,S","","","19650915",",3,S","15.0","5,S,03,+","","","28.9","3,S,15,","","","","","20.79","6,S","24.94","3,,,S","16.63","5,,,S"
"PEM00084452","1965-10","-6.787","-79.828","29.6","CAPT JOSE A QUINONES GONZALE, PE","","","66.2","4,S","","","","","","","0","2,S","0","2,S","0","2,S","29","2,S","0","2,S","19651008",",2,S","","","19651003",",2,S","15.0","2,S,08,","","","28.9","2,S,03,","0.0","2,S","","","20.77","4,S","25.13","2,,,S","16.40","2,,,S"
"PEM00084452","1965-11","-6.787","-79.828","29.6","CAPT JOSE A QUINONES GONZALE, PE","","","78.6","5,S","","","","","","","0","1,S","0","1,S","0","4,S","26","4,S","0","4,S","19651129",",1,S","","","19651124","+,4,S","13.9","1,S,29,","","","27.8","4,S,24,+","0.0","4,S","","","21.44","5,S","25.92","4,,,S","16.96","1,,,S"
"PEM00084452","1966-03","-6.787","-79.828","29.6","CAPT JOSE A QUINONES GONZALE, PE","","","","","","","","","","","0","3,S","0","3,S","","","","","","","19660330","+,3,S","","","","","17.8","3,S,30,+","","","","","","","","","","","","","20.08","3,,,S"
