"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN024141500","1944-07","22.65","88.45","6.0","CALCUTTA DUM DUM, IN","","","","","25","2,S","20","2,S","3","2,S","","","","","","","","","","","","","19440715","+,2,S","","","","","40.9","2,,S,15,+","","","","","288.3","2,,,S","","","","","",""
"IN024141500","1944-08","22.65","88.45","6.0","CALCUTTA DUM DUM, IN","","","","","25","2,S","19","2,S","7","2,S","","","","","","","","","","","","","19440813",",2,S","","","","","73.9","2,,S,13,","","","","","418.5","2,,,S","","","","","",""
"IN024141500","1944-09","22.65","88.45","6.0","CALCUTTA DUM DUM, IN","","","","","","","","","","","","","","","0","5,S","25","5,S","20","5,S","","","","","19440917","+,5,S","","","","","35.0","5,S,17,+","","","","","","","33.04","5,,,S","",""
"IN024141500","1945-11","22.65","88.45","6.0","CALCUTTA DUM DUM, IN","","","","","","","","","","","","","","","0","2,S","28","2,S","0","2,S","","","","","19451111","+,2,S","","","","","31.1","2,S,11,+","","","","","","","29.32","2,,,S","",""
"IN024141500","1945-12","22.65","88.45","6.0","CALCUTTA DUM DUM, IN","","","","","","","","","","","","","","","0","2,S","29","2,S","0","2,S","","","","","19451223",",2,S","","","","","28.3","2,S,23,","","","","","","","25.50","2,,,S","",""
"IN024141500","1951-01","22.65","88.45","6.0","CALCUTTA DUM DUM, IN","","","","","0",",I","0",",I","0",",I","","","","","","","","","","","","","19510131","+,,I","","","","","0.0",",,I,31,+","","","","","0.0",",,,I","","","","","",""
"IN024141500","1951-02","22.65","88.45","6.0","CALCUTTA DUM DUM, IN","","","","","0",",I","0",",I","0",",I","","","","","","","","","","","","","19510228","+,,I","","","","","0.0",",,I,28,+","","","","","0.0",",,,I","","","","","",""
"IN024141500","1951-03","22.65","88.45","6.0","CALCUTTA DUM DUM, IN","","","","","8",",I","5",",I","0",",I","","","","","","","","","","","","","19510325",",,I","","","","","22.6",",,I,25,","","","","","66.4",",,,I","","","","","",""
"IN024141500","1951-04","22.65","88.45","6.0","CALCUTTA DUM DUM, IN","","","","","3",",I","1",",I","0",",I","","","","","","","","","","","","","19510402",",,I","","","","","6.6",",,I,02,","","","","","7.9",",,,I","","","","","",""
"IN024141500","1951-05","22.65","88.45","6.0","CALCUTTA DUM DUM, IN","","","","","7",",I","3",",I","1",",I","","","","","","","","","","","","","19510502",",,I","","","","","50.3",",,I,02,","","","","","76.7",",,,I","","","","","",""
"IN024141500","1951-06","22.65","88.45","6.0","CALCUTTA DUM DUM, IN","","","","","15",",I","11",",I","2",",I","","","","","","","","","","","","","19510624",",,I","","","","","51.3",",,I,24,","","","","","212.9",",,,I","","","","","",""
