"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00291300","1911-04","35.71667","-103.93333","1647.7","CABEZA, NM US","","","4",",6","3",",6","0",",6","0",",6","","","","","","","","","","","","","","","19110430","+,,6","19110425",",,6","","","","","0",",,6,30,+","14.0",",,6,25,","","","","","20.3",",,,6","0",",,,6","","","","","",""
"USC00291300","1911-05","35.71667","-103.93333","1647.7","CABEZA, NM US","","","6",",6","5",",6","1",",6","0",",6","","","","","","","","","","","","","","","19110531","+,,6","19110529",",,6","","","","","0",",,6,31,+","37.1",",,6,29,","","","","","75.5",",,,6","0",",,,6","","","","","",""
"USC00291300","1911-06","35.71667","-103.93333","1647.7","CABEZA, NM US","","","3",",6","2",",6","0",",6","0",",6","","","","","","","","","","","","","","","19110630","+,,6","19110627",",,6","","","","","0",",,6,30,+","7.6",",,6,27,","","","","","13.5",",,,6","0",",,,6","","","","","",""
"USC00291300","1911-07","35.71667","-103.93333","1647.7","CABEZA, NM US","","","6",",6","5",",6","0",",6","0",",6","","","","","","","","","","","","","","","19110731","+,,6","19110719","+,,6","","","","","0",",,6,31,+","24.1",",,6,19,+","","","","","58.3",",,,6","0",",,,6","","","","","",""
"USC00291300","1911-08","35.71667","-103.93333","1647.7","CABEZA, NM US","","","3",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","","","19110823",",,6","","","","","","","27.9",",,6,23,","","","","","50.8",",,,6","","","","","","","",""
"USC00291300","1911-09","35.71667","-103.93333","1647.7","CABEZA, NM US","","","4",",6","4",",6","1",",6","0",",6","","","","","","","","","","","","","","","19110930","+,,6","19110930",",,6","","","","","0",",,6,30,+","31.8",",,6,30,","","","","","52.5",",,,6","0",",,,6","","","","","",""
"USC00291300","1911-10","35.71667","-103.93333","1647.7","CABEZA, NM US","","","3",",6","3",",6","0",",6","2",",6","","","","","","","","","","","","","","","19111020",",,6","19111029",",,6","","","","","38",",,6,20,","12.2",",,6,29,","","","","","20.3",",,,6","76",",,,6","","","","","",""
"USC00291300","1911-11","35.71667","-103.93333","1647.7","CABEZA, NM US","","","2",",6","2",",6","0",",6","1",",6","","","","","","","","","","","","","","","19111102",",,6","19111102",",,6","","","","","25",",,6,02,","10.2",",,6,02,","","","","","15.3",",,,6","38",",,,6","","","","","",""
"USC00291300","1911-12","35.71667","-103.93333","1647.7","CABEZA, NM US","","","3",",6","2",",6","0",",6","3",",6","","","","","","","","","","","","","","","19111219",",,6","19111219",",,6","","","","","305",",,6,19,","19.1",",,6,19,","","","","","26.0",",,,6","394",",,,6","","","","","",""
"USC00291300","1912-01","35.71667","-103.93333","1647.7","CABEZA, NM US","","","0",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","19120128",",,6","19120128",",,6","","","","","0",",T,6,28,","0.0",",T,6,28,","","","","","0.0",",T,,6","0",",T,,6","","","","","",""
"USC00291300","1912-02","35.71667","-103.93333","1647.7","CABEZA, NM US","","","3",",6","3",",6","1",",6","3",",6","","","","","","","","","","","","","","","19120225",",,6","19120225",",,6","","","","","102",",,6,25,","27.9",",,6,25,","","","","","37.3",",,,6","229",",,,6","","","","","",""
"USC00291300","1912-03","35.71667","-103.93333","1647.7","CABEZA, NM US","","","1",",6","0",",6","0",",6","1",",6","","","","","","","","","","","","","","","19120323",",,6","19120323",",,6","","","","","38",",,6,23,","2.0",",,6,23,","","","","","2.0",",,,6","38",",,,6","","","","","",""
"USC00291300","1912-04","35.71667","-103.93333","1647.7","CABEZA, NM US","0.0",",6","5","1,6","4","1,6","1","1,6","1",",6","0",",6","12",",6","0",",6","10",",6","0",",6","","","19120428","+,,6","19120401",",,6","19120425",",1,6","19120405",",,6","-1.1",",6,28,+","25",",,6,01,","30.5","1,,6,25,","27.2",",6,05,","257.3",",6","59.4","1,,,6","25",",,,6","9.76",",6","17.49",",,,6","2.02",",,,6"
"USC00291300","1912-05","35.71667","-103.93333","1647.7","CABEZA, NM US","","","4",",6","4",",6","1",",6","0",",6","","","","","","","","","","","","","","","19120531","+,,6","19120513",",,6","","","","","0",",,6,31,+","31.5",",,6,13,","","","","","59.9",",,,6","0",",,,6","","","","","",""
"USC00291300","1912-06","35.71667","-103.93333","1647.7","CABEZA, NM US","83.2","2,6","5",",6","5",",6","0",",6","0",",6","0","1,6","0","1,6","0","1,6","29","1,6","1","1,6","","","19120618","+,1,6","19120630","+,,6","19120607",",,6","19120604",",1,6","10.0","1,6,18,+","0",",,6,30,+","19.1",",,6,07,","35.0","1,6,04,","0.0","1,6","47.3",",,,6","0",",,,6","21.15","2,6","26.66","1,,,6","15.65","1,,,6"
"USC00291300","1912-07","35.71667","-103.93333","1647.7","CABEZA, NM US","","","8",",6","8",",6","0",",6","0",",6","","","","","","","","","","","","","","","19120731","+,,6","19120723",",,6","","","","","0",",,6,31,+","21.6",",,6,23,","","","","","84.6",",,,6","0",",,,6","","","","","",""
"USC00291300","1912-08","35.71667","-103.93333","1647.7","CABEZA, NM US","","","9",",6","7",",6","2",",6","0",",6","","","","","","","","","","","","","","","19120831","+,,6","19120821",",,6","","","","","0",",,6,31,+","38.1",",,6,21,","","","","","99.4",",,,6","0",",,,6","","","","","",""
"USC00291300","1912-09","35.71667","-103.93333","1647.7","CABEZA, NM US","","","5",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","19120910",",,6","","","","","","","25.1",",,6,10,","","","","","50.0",",,,6","","","","","","","",""
"USC00291300","1912-10","35.71667","-103.93333","1647.7","CABEZA, NM US","","","1",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","19121030",",,6","19121005",",,6","","","","","0",",T,6,30,","1.3",",,6,05,","","","","","1.3",",,,6","0",",T,,6","","","","","",""
"USC00291300","1912-11","35.71667","-103.93333","1647.7","CABEZA, NM US","","","0",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","19121130","+,,6","19121130","+,,6","","","","","0",",,6,30,+","0.0",",,6,30,+","","","","","0.0",",,,6","0",",,,6","","","","","",""
"USC00291300","1912-12","35.71667","-103.93333","1647.7","CABEZA, NM US","","","2",",6","0",",6","0",",6","1",",6","","","","","","","","","","","","","","","19121206",",,6","19121206",",,6","","","","","38",",,6,06,","1.3",",,6,06,","","","","","1.8",",,,6","51",",,,6","","","","","",""
"USC00291300","1913-01","35.71667","-103.93333","1647.7","CABEZA, NM US","","","2",",6","1",",6","0",",6","1",",6","","","","","","","","","","","","","","","19130106",",,6","19130106",",,6","","","","","64",",,6,06,","3.8",",,6,06,","","","","","4.8",",,,6","77",",,,6","","","","","",""
"USC00291300","1913-02","35.71667","-103.93333","1647.7","CABEZA, NM US","","","4",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","19130220",",,6","","","","","","","5.1",",,6,20,","","","","","12.0",",,,6","","","","","","","",""
"USC00291300","1913-03","35.71667","-103.93333","1647.7","CABEZA, NM US","","","1",",6","1",",6","0",",6","1",",6","","","","","","","","","","","","","","","19130326",",,6","19130326",",,6","","","","","25",",,6,26,","4.3",",,6,26,","","","","","4.3",",,,6","25",",,,6","","","","","",""
"USC00291300","1913-04","35.71667","-103.93333","1647.7","CABEZA, NM US","","","4",",6","4",",6","1",",6","1",",6","","","","","","","","","","","","","","","19130423",",,6","19130421",",,6","","","","","203",",,6,23,","25.4",",,6,21,","","","","","69.1",",,,6","203",",,,6","","","","","",""
"USC00291300","1913-05","35.71667","-103.93333","1647.7","CABEZA, NM US","","","3",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","19130531","+,,6","19130527",",,6","","","","","0",",,6,31,+","9.7",",,6,27,","","","","","12.8",",,,6","0",",,,6","","","","","",""
"USC00291300","1913-06","35.71667","-103.93333","1647.7","CABEZA, NM US","","","13",",6","12",",6","1",",6","0",",6","","","","","","","","","","","","","","","19130630","+,,6","19130616",",,6","","","","","0",",,6,30,+","54.6",",,6,16,","","","","","155.5",",,,6","0",",,,6","","","","","",""
"USC00291300","1913-07","35.71667","-103.93333","1647.7","CABEZA, NM US","","","1",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","19130731","+,,6","19130723",",,6","","","","","0",",,6,31,+","14.0",",,6,23,","","","","","14.0",",,,6","0",",,,6","","","","","",""
"USC00291300","1913-08","35.71667","-103.93333","1647.7","CABEZA, NM US","","","5",",6","5",",6","0",",6","0",",6","","","","","","","","","","","","","","","19130831","+,,6","19130822",",,6","","","","","0",",,6,31,+","10.2",",,6,22,","","","","","29.3",",,,6","0",",,,6","","","","","",""
"USC00291300","1913-09","35.71667","-103.93333","1647.7","CABEZA, NM US","","","10",",6","9",",6","0",",6","1",",6","","","","","","","","","","","","","","","19130925",",,6","19130908",",,6","","","","","51",",,6,25,","22.9",",,6,08,","","","","","92.1",",,,6","51",",,,6","","","","","",""
"USC00291300","1913-10","35.71667","-103.93333","1647.7","CABEZA, NM US","","","3",",6","2",",6","0",",6","0",",6","","","","","","","","","","","","","","","19131026",",,6","19131004",",,6","","","","","0",",T,6,26,","7.6",",,6,04,","","","","","16.0",",,,6","0",",T,,6","","","","","",""
"USC00291300","1913-11","35.71667","-103.93333","1647.7","CABEZA, NM US","","","5",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","19131117",",,6","","","","","","","10.2",",,6,17,","","","","","24.2",",,,6","","","","","","","",""
"USC00291300","1913-12","35.71667","-103.93333","1647.7","CABEZA, NM US","","","4",",6","4",",6","0",",6","2",",6","","","","","","","","","","","","","","","19131216",",,6","19131204",",,6","","","","","102",",,6,16,","21.6",",,6,04,","","","","","43.9",",,,6","127",",,,6","","","","","",""
"USC00291300","1914-01","35.71667","-103.93333","1647.7","CABEZA, NM US","","","0",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","19140129",",,6","19140129",",,6","","","","","0",",T,6,29,","0.0",",T,6,29,","","","","","0.0",",T,,6","0",",T,,6","","","","","",""
"USC00291300","1914-02","35.71667","-103.93333","1647.7","CABEZA, NM US","","","1",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","19140227",",,6","19140227",",,6","","","","","13",",,6,27,","2.5",",,6,27,","","","","","2.5",",,,6","13",",,,6","","","","","",""
"USC00291300","1914-03","35.71667","-103.93333","1647.7","CABEZA, NM US","","","2",",6","1",",6","0",",6","2",",6","","","","","","","","","","","","","","","19140321",",,6","19140321",",,6","","","","","76",",,6,21,","5.1",",,6,21,","","","","","7.1",",,,6","114",",,,6","","","","","",""
"USC00291300","1914-04","35.71667","-103.93333","1647.7","CABEZA, NM US","","","3",",6","1",",6","1",",6","0",",6","","","","","","","","","","","","","","","19140408",",,6","19140430",",,6","","","","","13",",,6,08,","69.9",",,6,30,","","","","","72.2",",,,6","13",",,,6","","","","","",""
"USC00291300","1914-05","35.71667","-103.93333","1647.7","CABEZA, NM US","","","6",",6","6",",6","1",",6","0",",6","","","","","","","","","","","","","","","19140531","+,,6","19140501",",,6","","","","","0",",,6,31,+","65.0",",,6,01,","","","","","97.3",",,,6","0",",,,6","","","","","",""
"USC00291300","1914-06","35.71667","-103.93333","1647.7","CABEZA, NM US","","","4",",6","3",",6","0",",6","0",",6","","","","","","","","","","","","","","","19140630","+,,6","19140630",",,6","","","","","0",",,6,30,+","12.7",",,6,30,","","","","","22.9",",,,6","0",",,,6","","","","","",""
"USC00291300","1914-07","35.71667","-103.93333","1647.7","CABEZA, NM US","","","13",",6","11",",6","5",",6","0",",6","","","","","","","","","","","","","","","19140731","+,,6","19140703",",,6","","","","","0",",,6,31,+","63.5",",,6,03,","","","","","281.9",",,,6","0",",,,6","","","","","",""
"USC00291300","1914-08","35.71667","-103.93333","1647.7","CABEZA, NM US","","","4",",6","3",",6","0",",6","0",",6","","","","","","","","","","","","","","","19140831","+,,6","19140813",",,6","","","","","0",",,6,31,+","15.2",",,6,13,","","","","","35.6",",,,6","0",",,,6","","","","","",""
"USC00291300","1914-09","35.71667","-103.93333","1647.7","CABEZA, NM US","","","0",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","19140930","+,,6","19140920","+,,6","","","","","0",",,6,30,+","0.0",",T,6,20,+","","","","","0.0",",T,,6","0",",,,6","","","","","",""
"USC00291300","1914-10","35.71667","-103.93333","1647.7","CABEZA, NM US","","","6",",6","4",",6","0",",6","0",",6","","","","","","","","","","","","","","","19141031","+,,6","19141024",",,6","","","","","0",",,6,31,+","20.6",",,6,24,","","","","","55.0",",,,6","0",",,,6","","","","","",""
"USC00291300","1914-11","35.71667","-103.93333","1647.7","CABEZA, NM US","","","0",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","19141130","+,,6","19141130","+,,6","","","","","0",",,6,30,+","0.0",",,6,30,+","","","","","0.0",",,,6","0",",,,6","","","","","",""
"USC00291300","1914-12","35.71667","-103.93333","1647.7","CABEZA, NM US","","","4",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","19141225",",,6","","","","","","","5.6",",,6,25,","","","","","10.8",",,,6","","","","","","","",""
"USC00291300","1915-01","35.71667","-103.93333","1647.7","CABEZA, NM US","","","4",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","19150130",",,6","","","","","","","5.8",",,6,30,","","","","","8.9",",,,6","","","","","","","",""
"USC00291300","1915-02","35.71667","-103.93333","1647.7","CABEZA, NM US","","","1",",6","1",",6","0",",6","1",",6","","","","","","","","","","","","","","","19150220",",,6","19150220",",,6","","","","","76",",,6,20,","8.1",",,6,20,","","","","","8.1",",,,6","76",",,,6","","","","","",""
"USC00291300","1915-03","35.71667","-103.93333","1647.7","CABEZA, NM US","","","6",",6","5",",6","0",",6","3",",6","","","","","","","","","","","","","","","19150303",",,6","19150303",",,6","","","","","102",",,6,03,","9.4",",,6,03,","","","","","27.7",",,,6","204",",,,6","","","","","",""
"USC00291300","1915-04","35.71667","-103.93333","1647.7","CABEZA, NM US","","","8",",6","7",",6","1",",6","0",",6","","","","","","","","","","","","","","","19150430","+,,6","19150417",",,6","","","","","0",",,6,30,+","50.5",",,6,17,","","","","","117.4",",,,6","0",",,,6","","","","","",""
"USC00291300","1915-05","35.71667","-103.93333","1647.7","CABEZA, NM US","","","2",",6","2",",6","0",",6","0",",6","","","","","","","","","","","","","","","19150506",",,6","19150526",",,6","","","","","0",",T,6,06,","16.5",",,6,26,","","","","","21.6",",,,6","0",",T,,6","","","","","",""
"USC00291300","1915-06","35.71667","-103.93333","1647.7","CABEZA, NM US","","","2",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","19150630","+,,6","19150625",",,6","","","","","0",",,6,30,+","14.0",",,6,25,","","","","","14.5",",,,6","0",",,,6","","","","","",""
"USC00291300","1915-07","35.71667","-103.93333","1647.7","CABEZA, NM US","","","5",",6","5",",6","2",",6","0",",6","","","","","","","","","","","","","","","19150731","+,,6","19150725",",,6","","","","","0",",,6,31,+","32.0",",,6,25,","","","","","76.0",",,,6","0",",,,6","","","","","",""
"USC00291300","1915-08","35.71667","-103.93333","1647.7","CABEZA, NM US","","","9",",6","8",",6","0",",6","0",",6","","","","","","","","","","","","","","","19150831","+,,6","19150815",",,6","","","","","0",",,6,31,+","24.1",",,6,15,","","","","","81.2",",,,6","0",",,,6","","","","","",""
"USC00291300","1915-09","35.71667","-103.93333","1647.7","CABEZA, NM US","","","5",",6","4",",6","0",",6","0",",6","","","","","","","","","","","","","","","19150930","+,,6","19150925",",,6","","","","","0",",,6,30,+","9.7",",,6,25,","","","","","23.1",",,,6","0",",,,6","","","","","",""
"USC00291300","1915-10","35.71667","-103.93333","1647.7","CABEZA, NM US","","","2",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","19151031","+,,6","19151014",",,6","","","","","0",",,6,31,+","6.4",",,6,14,","","","","","8.4",",,,6","0",",,,6","","","","","",""
"USC00291300","1915-11","35.71667","-103.93333","1647.7","CABEZA, NM US","","","0",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","19151130","+,,6","19151130","+,,6","","","","","0",",,6,30,+","0.0",",,6,30,+","","","","","0.0",",,,6","0",",,,6","","","","","",""
"USC00291300","1915-12","35.71667","-103.93333","1647.7","CABEZA, NM US","","","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","19151227",",,6","","","","","","","0.8",",,6,27,","","","","","0.8",",,,6","","","","","","","",""
"USC00291300","1916-01","35.71667","-103.93333","1647.7","CABEZA, NM US","","","3",",6","2",",6","0",",6","1",",6","","","","","","","","","","","","","","","19160120",",,6","19160119",",,6","","","","","25",",,6,20,","10.7",",,6,19,","","","","","21.4",",,,6","38",",,,6","","","","","",""
"USC00291300","1916-02","35.71667","-103.93333","1647.7","CABEZA, NM US","","","0",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","19160229","+,,6","19160229","+,,6","","","","","0",",,6,29,+","0.0",",,6,29,+","","","","","0.0",",,,6","0",",,,6","","","","","",""
"USC00291300","1916-03","35.71667","-103.93333","1647.7","CABEZA, NM US","","","1",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","19160330",",,6","19160330",",,6","","","","","13",",,6,30,","1.3",",,6,30,","","","","","1.3",",,,6","13",",,,6","","","","","",""
"USC00291300","1916-04","35.71667","-103.93333","1647.7","CABEZA, NM US","","","4",",6","3",",6","0",",6","1",",6","","","","","","","","","","","","","","","19160414",",,6","19160414",",,6","","","","","51",",,6,14,","18.0",",,6,14,","","","","","31.3",",,,6","51",",,,6","","","","","",""
"USC00291300","1916-05","35.71667","-103.93333","1647.7","CABEZA, NM US","","","2",",6","2",",6","0",",6","0",",6","","","","","","","","","","","","","","","19160531","+,,6","19160517",",,6","","","","","0",",,6,31,+","10.2",",,6,17,","","","","","13.0",",,,6","0",",,,6","","","","","",""
"USC00291300","1916-06","35.71667","-103.93333","1647.7","CABEZA, NM US","","","4",",6","2",",6","0",",6","0",",6","","","","","","","","","","","","","","","19160630","+,,6","19160604",",,6","","","","","0",",,6,30,+","14.0",",,6,04,","","","","","19.3",",,,6","0",",,,6","","","","","",""
"USC00291300","1916-07","35.71667","-103.93333","1647.7","CABEZA, NM US","","","5",",6","3",",6","0",",6","0",",6","","","","","","","","","","","","","","","19160731","+,,6","19160731",",,6","","","","","0",",,6,31,+","5.6",",,6,31,","","","","","13.2",",,,6","0",",,,6","","","","","",""
"USC00291300","1916-08","35.71667","-103.93333","1647.7","CABEZA, NM US","","","7",",6","7",",6","1",",6","0",",6","","","","","","","","","","","","","","","19160831","+,,6","19160820",",,6","","","","","0",",,6,31,+","62.2",",,6,20,","","","","","123.4",",,,6","0",",,,6","","","","","",""
"USC00291300","1916-09","35.71667","-103.93333","1647.7","CABEZA, NM US","","","1",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","19160930","+,,6","19160906",",,6","","","","","0",",,6,30,+","2.0",",,6,06,","","","","","2.0",",,,6","0",",,,6","","","","","",""
"USC00291300","1916-10","35.71667","-103.93333","1647.7","CABEZA, NM US","","","8",",6","5",",6","0",",6","0",",6","","","","","","","","","","","1","","","","19161031","+,,6","19161010",",,6","","","","","0",",,6,31,+","8.9",",,6,10,","","","","","33.0",",,,6","0",",,,6","","","","","",""
"USC00291300","1916-11","35.71667","-103.93333","1647.7","CABEZA, NM US","","","2",",6","0",",6","0",",6","0",",6","","","","","","","","","","","1","","","","19161113",",,6","19161113",",,6","","","","","13",",,6,13,","1.3",",,6,13,","","","","","1.8",",,,6","21",",,,6","","","","","",""
"USC00291300","1916-12","35.71667","-103.93333","1647.7","CABEZA, NM US","","","3",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","19161204",",,6","","","","","","","1.8",",,6,04,","","","","","3.9",",,,6","","","","","","","",""
"USC00291300","1917-01","35.71667","-103.93333","1647.7","CABEZA, NM US","","","6",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","19170116",",,6","","","","","","","4.3",",,6,16,","","","","","11.2",",,,6","","","","","","","",""
