"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA001117410","1936-12","49.0833","-121.1667","515.0","SKAGIT RIVER, BC CA","","","","","12",",C","12",",C","2",",C","3",",C","","","","","","","","","","","","","19361225",",,C","19361213",",,C","","","","","203",",,C,25,","27.9",",,C,13,","","","","","","","182.7",",,,C","330",",,,C","","","","","",""
"CA001117410","1937-04","49.0833","-121.1667","515.0","SKAGIT RIVER, BC CA","","","","","12",",C","10",",C","2",",C","0",",C","","","","","","","","","","","","","19370430","+,,C","19370414",",,C","","","","","0",",,C,30,+","31.0",",,C,14,","","","","","","","130.4",",,,C","0",",,,C","","","","","",""
"CA001117410","1937-05","49.0833","-121.1667","515.0","SKAGIT RIVER, BC CA","","","","","7",",C","4",",C","0",",C","0",",C","","","","","","","","","","","","","19370531","+,,C","19370509",",,C","","","","","0",",,C,31,+","8.9",",,C,09,","","","","","","","23.0",",,,C","0",",,,C","","","","","",""
"CA001117410","1937-06","49.0833","-121.1667","515.0","SKAGIT RIVER, BC CA","","","","","8",",C","8",",C","0",",C","0",",C","","","","","","","","","","","","","19370630","+,,C","19370611",",,C","","","","","0",",,C,30,+","16.3",",,C,11,","","","","","","","60.6",",,,C","0",",,,C","","","","","",""
"CA001117410","1937-07","49.0833","-121.1667","515.0","SKAGIT RIVER, BC CA","","","","","3",",C","1",",C","0",",C","0",",C","","","","","","","","","","","","","19370731","+,,C","19370701",",,C","","","","","0",",,C,31,+","6.4",",,C,01,","","","","","","","8.7",",,,C","0",",,,C","","","","","",""
"CA001117410","1937-08","49.0833","-121.1667","515.0","SKAGIT RIVER, BC CA","","","","","13",",C","5",",C","0",",C","0",",C","","","","","","","","","","","","","19370831","+,,C","19370822",",,C","","","","","0",",,C,31,+","19.8",",,C,22,","","","","","","","39.7",",,,C","0",",,,C","","","","","",""
"CA001117410","1937-09","49.0833","-121.1667","515.0","SKAGIT RIVER, BC CA","","","","","10",",C","7",",C","0",",C","0",",C","","","","","","","","","","","","","19370930","+,,C","19370904",",,C","","","","","0",",,C,30,+","19.8",",,C,04,","","","","","","","56.7",",,,C","0",",,,C","","","","","",""
"CA001117410","1937-10","49.0833","-121.1667","515.0","SKAGIT RIVER, BC CA","","","","","11",",C","7",",C","1",",C","0",",C","","","","","","","","","","","","","19371031","+,,C","19371027",",,C","","","","","0",",,C,31,+","64.3",",,C,27,","","","","","","","106.0",",,,C","0",",,,C","","","","","",""
"CA001117410","1937-11","49.0833","-121.1667","515.0","SKAGIT RIVER, BC CA","","","","","21",",C","15",",C","1",",C","0",",C","","","","","","","","","","","","","19371113",",,C","19371108",",,C","","","","","5",",,C,13,","41.1",",,C,08,","","","","","","","193.0",",,,C","11",",,,C","","","","","",""
"CA001117410","1938-05","49.0833","-121.1667","515.0","SKAGIT RIVER, BC CA","","","","","2",",C","1",",C","0",",C","0",",C","","","","","","","","","","","","","19380531","+,,C","19380508",",,C","","","","","0",",,C,31,+","7.6",",,C,08,","","","","","","","9.1",",,,C","0",",,,C","","","","","",""
