"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"RQC00665906","1955-01","18.18333","-66.98333","456.9","MARICAO, PR US","4",",0","4",",0","1",",0","0",",0","0",",0","19550131","+,,0","19550131","+,,0","","","19550101",",,0","0",",,0,31,+","0",",,0,31,+","25.4",",,0,01,","45.7",",,,0","0",",,,0"
"RQC00665906","1955-02","18.18333","-66.98333","456.9","MARICAO, PR US","3",",0","3",",0","0",",0","0",",0","0",",0","19550228","+,,0","19550228","+,,0","","","19550222",",,0","0",",,0,28,+","0",",,0,28,+","17.8",",,0,22,","33.0",",,,0","0",",,,0"
"RQC00665906","1955-03","18.18333","-66.98333","456.9","MARICAO, PR US","1",",0","1",",0","1",",0","0",",0","0",",0","19550331","+,,0","19550331","+,,0","","","19550310",",,0","0",",,0,31,+","0",",,0,31,+","31.8",",,0,10,","31.8",",,,0","0",",,,0"
"RQC00665906","1955-04","18.18333","-66.98333","456.9","MARICAO, PR US","3",",0","3",",0","0",",0","0",",0","0",",0","19550430","+,,0","19550430","+,,0","","","19550413",",,0","0",",,0,30,+","0",",,0,30,+","17.8",",,0,13,","33.1",",,,0","0",",,,0"
"RQC00665906","1955-05","18.18333","-66.98333","456.9","MARICAO, PR US","10",",0","9",",0","5",",0","0",",0","0",",0","19550531","+,,0","19550531","+,,0","","","19550512",",,0","0",",,0,31,+","0",",,0,31,+","96.5",",,0,12,","311.9",",,,0","0",",,,0"
"RQC00665906","1955-06","18.18333","-66.98333","456.9","MARICAO, PR US","13",",0","13",",0","5",",0","0",",0","0",",0","19550630","+,,0","19550630","+,,0","","","19550627",",,0","0",",,0,30,+","0",",,0,30,+","50.3",",,0,27,","333.1",",,,0","0",",,,0"
"RQC00665906","1955-07","18.18333","-66.98333","456.9","MARICAO, PR US","13",",0","13",",0","6",",0","0",",0","0",",0","19550731","+,,0","19550731","+,,0","","","19550727",",,0","0",",,0,31,+","0",",,0,31,+","73.7",",,0,27,","304.8",",,,0","0",",,,0"
"RQC00665906","1955-09","18.18333","-66.98333","456.9","MARICAO, PR US","12",",0","12",",0","4",",0","0",",0","0",",0","19550930","+,,0","19550930","+,,0","","","19550910",",,0","0",",,0,30,+","0",",,0,30,+","44.5",",,0,10,","202.6",",,,0","0",",,,0"
"RQC00665906","1955-10","18.18333","-66.98333","456.9","MARICAO, PR US","13",",0","13",",0","3",",0","0",",0","0",",0","19551031","+,,0","19551031","+,,0","","","19551018",",,0","0",",,0,31,+","0",",,0,31,+","53.3",",,0,18,","223.4",",,,0","0",",,,0"
"RQC00665906","1955-11","18.18333","-66.98333","456.9","MARICAO, PR US","6",",0","6",",0","2",",0","0",",0","0",",0","19551130","+,,0","19551130","+,,0","","","19551109",",,0","0",",,0,30,+","0",",,0,30,+","38.1",",,0,09,","104.1",",,,0","0",",,,0"
"RQC00665906","1955-12","18.18333","-66.98333","456.9","MARICAO, PR US","6",",0","6",",0","0",",0","0",",0","0",",0","19551231","+,,0","19551231","+,,0","","","19551229",",,0","0",",,0,31,+","0",",,0,31,+","10.2",",,0,29,","43.2",",,,0","0",",,,0"
"RQC00665906","1956-01","18.18333","-66.98333","456.9","MARICAO, PR US","5","3,0","3","3,0","0","3,0","0",",0","0",",0","19560131","+,,0","19560131","+,,0","","","19560111",",3,0","0",",,0,31,+","0",",,0,31,+","7.6","3,,0,11,","99.1",",a,,0","0",",,,0"
"RQC00665906","1956-02","18.18333","-66.98333","456.9","MARICAO, PR US","3",",0","3",",0","0",",0","0",",0","0",",0","19560229","+,,0","19560229","+,,0","","","19560223","+,,0","0",",,0,29,+","0",",,0,29,+","5.1",",,0,23,+","12.7",",,,0","0",",,,0"
"RQC00665906","1956-03","18.18333","-66.98333","456.9","MARICAO, PR US","7",",0","7",",0","2",",0","0",",0","0",",0","19560331","+,,0","19560331","+,,0","","","19560326",",,0","0",",,0,31,+","0",",,0,31,+","43.2",",,0,26,","116.0",",,,0","0",",,,0"
"RQC00665906","1956-04","18.18333","-66.98333","456.9","MARICAO, PR US","13",",0","13",",0","7",",0","0",",0","0",",0","19560430","+,,0","19560430","+,,0","","","19560426",",,0","0",",,0,30,+","0",",,0,30,+","53.3",",,0,26,","305.9",",,,0","0",",,,0"
