"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00014751","1962-01","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","0.0","0","0.0",",0","9",",0","4",",0","1",",0","8",",0","2",",0","0",",0","29",",0","13",",0","0",",0","0",",0","9","","","","19620112",",,0","19620104","+,,0","19620129",",,0","","","19620106",",,0","19620125",",,0","-15.0",",0,12,","127",",,0,04,+","28",",,0,29,","26.9",",,0,06,","12.8",",0,25,","1705.5","0","637.2",",0","54.5",",,,0","","","58",",,,0","-2.22",",0","2.66",",,,0","-7.11",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014751","1962-02","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","0.0","0","0.0",",0","17",",0","11",",0","0",",0","19",",0","4",",0","1",",0","26",",0","12",",0","0",",0","0",",0","15","","","","19620211",",,0","19620217","+,,0","19620209",",,0","","","19620224",",,0","19620204",",,0","-17.8",",0,11,","127",",,0,17,+","140",",,0,09,","17.3",",,0,24,","11.7",",0,04,","2278.9","0","573.4",",0","110.0",",,,0","","","402",",,,0","-2.15",",0","1.60",",,,0","-5.90",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014751","1962-03","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","0.0","0","0.0",",0","11",",0","5",",0","0",",0","6",",0","2",",0","0",",0","17",",0","2",",0","2",",0","0",",0","5","","","","19620302",",,0","19620307",",,0","19620306",",,0","","","19620306",",,0","19620330",",,0","-12.2",",0,02,","178",",,0,07,","224",",,0,06,","23.9",",,0,06,","26.7",",0,30,","2722.1","0","443.2",",0","68.7",",,,0","","","278",",,,0","4.04",",0","9.50",",,,0","-1.43",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014751","1962-04","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","17.0","0","17.0",",0","11",",0","6",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0",",0","9",",0","0",",0","10","","","","19620404",",,0","19620430","+,,0","19620415",",,0","2","","19620407",",,0","19620427",",,0","-4.4",",0,04,","0",",,0,30,+","0",",T,0,15,","28.2",",,0,07,","31.7",",0,27,","2955.3","0","233.2",",0","71.4",",,,0","","","0",",T,,0","11.13",",0","17.40",",,,0","4.85",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014751","1962-05","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","84.6","0","67.6",",0","14",",0","7",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","23",",0","4",",0","10","","","","19620510",",,0","19620531","+,,0","19620531","+,,0","8","","19620501",",,0","19620519",",,0","0.0",",0,10,","0",",,0,31,+","0",",,0,31,+","21.8",",,0,01,","35.0",",0,19,","3023.9","0","68.6",",0","75.1",",,,0","","","0",",,,0","18.30",",0","24.57",",,,0","12.03",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014751","1962-06","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","203.0","0","118.4",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","3",",0","8","","","","19620607",",,0","19620630","+,,0","19620630","+,,0","3","","19620614",",,0","19620618",",,0","11.1",",0,07,","0",",,0,30,+","0",",,0,30,+","26.7",",,0,14,","33.9",",0,18,","3025.6","0","1.7",",0","102.5",",,,0","","","0",",,,0","22.22",",0","28.02",",,,0","16.42",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014751","1962-07","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","372.3","0","169.3",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","8","","","","19620728",",,0","19620731","+,,0","19620731","+,,0","4","","19620723",",,0","19620708",",,0","10.6",",0,28,","0",",,0,31,+","0",",,0,31,+","16.3",",,0,23,","36.7",",0,08,","0.0","0","0.0",",0","30.5",",,,0","","","0",",,,0","23.79",",0","30.11",",,,0","17.48",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014751","1962-08","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","510.6","0","138.3",",0","12",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","17","","","","19620818",",,0","19620831","+,,0","19620831","+,,0","10","","19620809",",,0","19620820",",,0","11.7",",0,18,","0",",,0,31,+","0",",,0,31,+","37.8",",,0,09,","37.8",",0,20,","1.7","0","1.7",",0","106.1",",,,0","","","0",",,,0","22.74",",0","28.78",",,,0","16.70",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014751","1962-09","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","546.1","0","35.5",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","14","","","","19620921",",,0","19620930","+,,0","19620930","+,,0","1","","19620902",",,0","19620913","+,,0","2.8",",0,21,","0",",,0,30,+","0",",,0,30,+","23.4",",,0,02,","31.1",",0,13,+","74.5","0","72.8",",0","91.2",",,,0","","","0",",,,0","17.09",",0","22.52",",,,0","11.66",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014751","1962-10","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","554.9","0","8.8",",0","8",",0","4",",0","2",",0","0",",0","0",",0","0",",0","5",",0","0",",0","17",",0","0",",0","12","","","","19621025",",,0","19621031","+,,0","19621026","+,,0","1","","19621004",",,0","19621012","+,,0","-2.2",",0,25,","0",",,0,31,+","0",",T,0,26,+","64.5",",,0,04,","29.4",",0,12,+","244.2","0","169.7",",0","107.0",",,,0","","","0",",T,,0","13.14",",0","19.11",",,,0","7.18",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014751","1962-11","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","554.9","0","0.0",",0","11",",0","7",",0","2",",0","2",",0","1",",0","0",",0","15",",0","0",",0","0",",0","0",",0","11","","","","19621127",",,0","19621104",",,0","19621103",",,0","","","19621103",",,0","19621110",",,0","-5.6",",0,27,","76",",,0,04,","102",",,0,03,","29.5",",,0,03,","16.1",",0,10,","642.8","0","398.6",",0","104.4",",,,0","","","115",",,,0","5.05",",0","9.93",",,,0","0.16",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014751","1962-12","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","554.9","0","0.0",",0","8",",0","5",",0","1",",0","15",",0","4",",0","0",",0","30",",0","13",",0","0",",0","0",",0","10","","","","19621231",",,0","19621230",",,0","19621229",",,0","","","19621206",",,0","19621201",",,0","-15.0",",0,31,","178",",,0,30,","152",",,0,29,","47.8",",,0,06,","16.1",",0,01,","1277.5","0","634.7",",0","84.4",",,,0","","","421",",,,0","-2.14",",0","2.20",",,,0","-6.48",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014751","1963-01","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","0.0","0","0.0",",0","11",",0","8",",0","0",",0","17",",0","3",",0","2",",0","28",",0","10",",0","0",",0","0",",0","13","","","","19630129",",,0","19630127",",,0","19630126",",,0","","","19630123",",,0","19630110",",,0","-20.0",",0,29,","152",",,0,27,","86",",,0,26,","11.4",",,0,23,","8.3",",0,10,","1946.6","0","669.1",",0","55.8",",,,0","","","232",",,,0","-3.25",",0","1.03",",,,0","-7.53",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014751","1963-02","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","0.0","0","0.0",",0","9",",0","3",",0","0",",0","23",",0","2",",0","0",",0","27",",0","13",",0","0",",0","0",",0","8","","","","19630217",",,0","19630220","+,,0","19630212",",,0","","","19630219",",,0","19630206",",,0","-16.1",",0,17,","127",",,0,20,+","150",",,0,12,","14.5",",,0,19,","9.4",",0,06,","2565.6","0","619.0",",0","46.7",",,,0","","","361",",,,0","-3.77",",0","0.99",",,,0","-8.53",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014751","1963-03","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","0.0","0","0.0",",0","13",",0","10",",0","0",",0","6",",0","2",",0","0",",0","14",",0","1",",0","4",",0","0",",0","11","","","","19630303",",,0","19630302",",,0","19630301",",,0","1","","19630304",",,0","19630325",",,0","-4.4",",0,03,","76",",,0,02,","74",",,0,01,","20.3",",,0,04,","26.7",",0,25,","2941.1","0","375.5",",0","98.1",",,,0","","","156",",,,0","6.22",",0","11.00",",,,0","1.44",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014751","1963-04","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","6.6","0","6.6",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","7",",0","0",",0","5","","","","19630406",",,0","19630430","+,,0","19630410",",,0","5","","19630430",",,0","19630402",",,0","-1.7",",0,06,","0",",,0,30,+","0",",T,0,10,","12.4",",,0,30,","30.6",",0,02,","3125.1","0","184.0",",0","38.6",",,,0","","","0",",T,,0","12.42",",0","19.19",",,,0","5.65",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014751","1963-05","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","31.9","0","25.3",",0","8",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","2",",0","9","","","","19630524","+,,0","19630531","+,,0","19630501",",,0","2","","19630529",",,0","19630510",",,0","1.7",",0,24,+","0",",,0,31,+","0",",T,0,01,","17.8",",,0,29,","35.0",",0,10,","3209.3","0","84.2",",0","67.6",",,,0","","","0",",T,,0","16.44",",0","23.49",",,,0","9.38",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014751","1963-06","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","156.2","0","124.3",",0","13",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","8",",0","9","","","","19630622",",,0","19630630","+,,0","19630630","+,,0","4","","19630603",",,0","19630627",",,0","8.9",",0,22,","0",",,0,30,+","0",",,0,30,+","17.5",",,0,03,","37.2",",0,27,","3212.9","0","3.6",",0","59.9",",,,0","","","0",",,,0","22.36",",0","28.76",",,,0","15.95",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014751","1963-07","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","352.2","0","196.0",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","13",",0","7","","","","19630709",",,0","19630731","+,,0","19630731","+,,0","7","","19630702",",,0","19630728","+,,0","11.7",",0,09,","0",",,0,31,+","0",",,0,31,+","26.4",",,0,02,","36.7",",0,28,+","0.5","0","0.5",",0","50.0",",,,0","","","0",",,,0","24.64",",0","31.26",",,,0","18.01",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014751","1963-08","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","443.9","0","91.7",",0","13",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","14","","","","19630826",",,0","19630831","+,,0","19630831","+,,0","6","","19630801",",,0","19630823",",,0","8.3",",0,26,","0",",,0,31,+","0",",,0,31,+","31.2",",,0,01,","31.1",",0,23,","5.2","0","4.7",",0","64.8",",,,0","","","0",",,,0","21.14",",0","27.40",",,,0","14.87",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014751","1963-09","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","471.7","0","27.8",",0","5",",0","2",",0","2",",0","0",",0","0",",0","0",",0","2",",0","0",",0","20",",0","0",",0","8","","","","19630924",",,0","19630930","+,,0","19630930","+,,0","1","","19630929",",,0","19630912","+,,0","-1.1",",0,24,","0",",,0,30,+","0",",,0,30,+","42.2",",,0,29,","31.7",",0,12,+","91.3","0","86.1",",0","71.7",",,,0","","","0",",,,0","16.39",",0","23.04",",,,0","9.74",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014751","1963-10","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","474.2","0","2.5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","19",",0","0",",0","7","","","","19631014",",,0","19631031","+,,0","19631031","+,,0","","","19631027",",,0","19631007",",,0","0.0",",0,14,","0",",,0,31,+","0",",,0,31,+","0.5",",,0,27,","30.6",",0,07,","230.2","0","138.9",",0","1.1",",,,0","","","0",",,,0","13.94",",0","22.07",",,,0","5.80",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014751","1963-11","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","474.2","0","0.0",",0","11",",0","7",",0","3",",0","0",",0","0",",0","0",",0","11",",0","0",",0","1",",0","0",",0","12","","","","19631126","+,,0","19631130","+,,0","19631130","+,,0","","","19631129",",,0","19631118",",,0","-3.9",",0,26,+","0",",,0,30,+","0",",T,0,30,+","43.2",",,0,29,","22.8",",0,18,","550.8","0","320.6",",0","150.6",",,,0","","","0",",T,,0","7.65",",0","12.84",",,,0","2.45",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014751","1963-12","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","474.2","0","0.0",",0","8",",0","4",",0","1",",0","17",",0","3",",0","1",",0","29",",0","11",",0","0",",0","0",",0","7","","","","19631231",",,0","19631224",",,0","19631223",",,0","","","19631208",",,0","19631208",",,0","-19.4",",0,31,","254",",,0,24,","257",",,0,23,","26.7",",,0,08,","10.0",",0,08,","1207.9","0","657.1",",0","60.0",",,,0","","","402",",,,0","-2.86",",0","1.17",",,,0","-6.90",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014751","1964-01","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","0.0","0","0.0",",0","9",",0","6",",0","2",",0","25",",0","2",",0","2",",0","25",",0","5",",0","0",",0","0",",0","6","","","","19640115",",,0","19640114",",,0","19640113",",,0","","","19640109",",,0","19640125",",,0","-19.4",",0,15,","381",",,0,14,","356",",,0,13,","35.3",",,0,09,","12.2",",0,25,","1807.4","0","599.5",",0","121.5",",,,0","","","493",",,,0","-1.01",",0","4.18",",,,0","-6.20",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014751","1964-02","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","0.0","0","0.0",",0","10",",0","7",",0","0",",0","18",",0","6",",0","0",",0","28",",0","8",",0","0",",0","0",",0","5","","","","19640225",",,0","19640219",",,0","19640219",",,0","","","19640206",",,0","19640205",",,0","-15.0",",0,25,","508",",,0,19,","274",",,0,19,","20.8",",,0,06,","12.8",",0,05,","2389.8","0","582.4",",0","79.1",",,,0","","","768",",,,0","-1.75",",0","2.80",",,,0","-6.29",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014751","1964-03","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","0.0","0","0.0",",0","13",",0","6",",0","1",",0","6",",0","2",",0","0",",0","18",",0","0",",0","3",",0","0",",0","13","","","","19640301",",,0","19640301",",,0","19640321",",,0","2","","19640321",",,0","19640325",",,0","-11.1",",0,01,","152",",,0,01,","191",",,0,21,","31.5",",,0,21,","23.9",",0,25,","2812.4","0","422.6",",0","74.7",",,,0","","","229",",,,0","4.70",",0","10.55",",,,0","-1.15",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014751","1964-04","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","2.2","0","2.2",",0","18",",0","13",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","4",",0","0",",0","17","","","","19640402",",,0","19640401",",,0","19640401",",,0","2","","19640430",",,0","19640417",",,0","-5.6",",0,02,","0",",T,0,01,","8",",,0,01,","23.1",",,0,30,","30.0",",0,17,","3072.2","0","259.8",",0","124.8",",,,0","","","8",",,,0","9.75",",0","15.09",",,,0","4.41",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014751","1964-05","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","44.4","0","42.2",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","3",",0","3","","","","19640503",",,0","19640531","+,,0","19640531","+,,0","5","","19640513",",,0","19640519",",,0","3.3",",0,03,","0",",,0,31,+","0",",,0,31,+","8.6",",,0,13,","34.4",",0,19,","3127.2","0","55.0",",0","13.0",",,,0","","","0",",,,0","17.92",",0","25.34",",,,0","10.50",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014751","1964-06","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","170.6","0","126.2",",0","12",",0","10",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","7",",0","7","","","","19640603",",,0","19640630","+,,0","19640630","+,,0","12","","19640607",",,0","19640630",",,0","7.2",",0,03,","0",",,0,30,+","0",",,0,30,+","26.9",",,0,07,","36.1",",0,30,","3147.3","0","20.1",",0","106.6",",,,0","","","0",",,,0","21.87",",0","27.98",",,,0","15.76",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014751","1964-07","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","360.8","0","190.2",",0","5",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","11",",0","15","","","","19640731",",,0","19640731","+,,0","19640731","+,,0","3","","19640713",",,0","19640701",",,0","12.8",",0,31,","0",",,0,31,+","0",",,0,31,+","35.8",",,0,13,","35.6",",0,01,","0.0","0","0.0",",0","57.2",",,,0","","","0",",,,0","24.47",",0","29.98",",,,0","18.96",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014751","1964-08","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","476.3","0","115.5",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","6",",0","9","","","","19640820",",,0","19640831","+,,0","19640831","+,,0","2","","19640831",",,0","19640822",",,0","10.0",",0,20,","0",",,0,31,+","0",",,0,31,+","43.9",",,0,31,","34.4",",0,22,","3.6","0","3.6",",0","77.9",",,,0","","","0",",,,0","21.94",",0","28.36",",,,0","15.53",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014751","1964-09","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","536.9","0","60.6",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","5",",0","8","","","","19640914",",,0","19640930","+,,0","19640930","+,,0","","","19640928",",,0","19640911",",,0","3.9",",0,14,","0",",,0,30,+","0",",,0,30,+","17.5",",,0,28,","36.1",",0,11,","44.5","0","40.9",",0","44.9",",,,0","","","0",",,,0","18.99",",0","26.13",",,,0","11.85",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014751","1964-10","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","537.5","0","0.6",",0","3",",0","3",",0","1",",0","0",",0","0",",0","0",",0","6",",0","0",",0","8",",0","0",",0","7","","","","19641024",",,0","19641031","+,,0","19641031","+,,0","","","19641017",",,0","19641018",",,0","-3.3",",0,24,","0",",,0,31,+","0",",,0,31,+","26.9",",,0,17,","26.1",",0,18,","270.1","0","225.6",",0","48.7",",,,0","","","0",",,,0","11.07",",0","17.62",",,,0","4.53",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014751","1964-11","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","537.5","0","0.0",",0","5",",0","2",",0","1",",0","0",",0","0",",0","0",",0","10",",0","0",",0","2",",0","0",",0","12","","","","19641123",",,0","19641130","+,,0","19641130","+,,0","","","19641125",",,0","19641112",",,0","-10.0",",0,23,","0",",,0,30,+","0",",T,0,30,+","38.6",",,0,25,","22.8",",0,12,","591.6","0","321.5",",0","47.5",",,,0","","","0",",T,,0","7.62",",0","14.06",",,,0","1.17",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014751","1964-12","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","537.5","0","0.0",",0","13",",0","8",",0","0",",0","1",",0","0",",0","0",",0","20",",0","3",",0","0",",0","0",",0","15","","","","19641219",",,0","19641220",",,0","19641208",",,0","","","19641227",",,0","19641225",",,0","-10.6",",0,19,","25",",,0,20,","20",",,0,08,","21.1",",,0,27,","18.3",",0,25,","1127.3","0","535.7",",0","79.1",",,,0","","","36",",,,0","1.05",",0","4.88",",,,0","-2.77",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014751","1965-01","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","0.0","0","0.0",",0","10",",0","6",",0","0",",0","22",",0","3",",0","1",",0","29",",0","11",",0","0",",0","0",",0","9","","2","","19650115",",,0","19650111",",,0","19650110",",,0","","","19650110",",,0","19650109",",,0","-17.8",",0,15,","178",",,0,11,","193",",,0,10,","16.8",",,0,10,","10.0",",0,09,","1793.4","0","666.1",",0","68.6",",,,0","49.1",",X","341",",,,0","-3.15",",0","1.22",",,,0","-7.53",",,,0","8874",",X","","","","","","","","","315",",X","","","","","","","","","14.3",",X"
"USW00014751","1965-02","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","0.0","0","0.0",",0","10",",0","6",",0","1",",0","1",",0","1",",0","0",",0","22",",0","9",",0","0",",0","0",",0","9","","5","","19650205","+,,0","19650219",",,0","19650219",",,0","1","","19650207",",,0","19650208",",,0","-14.4",",0,05,+","25",",,0,19,","36",",,0,19,","48.8",",,0,07,","18.3",",0,08,","2299.4","0","506.0",",0","83.6",",,,0","61.0",",X","44",",,,0","0.26",",0","5.60",",,,0","-5.08",",,,0","10992",",X","","","","","","","","","225",",X","","","","","","","","","16.1",",X"
"USW00014751","1965-03","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","0.0","0","0.0",",0","13",",0","8",",0","1",",0","5",",0","5",",0","0",",0","21",",0","1",",0","0",",0","0",",0","10","","","","19650321",",,0","19650318",",,0","19650317",",,0","","","19650305",",,0","19650328",",,0","-11.1",",0,21,","102",",,0,18,","130",",,0,17,","43.2",",,0,05,","15.6",",0,28,","2773.7","0","474.3",",0","91.9",",,,0","55.5",",X","383",",,,0","3.03",",0","7.65",",,,0","-1.58",",,,0","12336",",X","","","","","","","","","270",",X","","","","","","","","","16.1",",X"
"USW00014751","1965-04","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","0.0","0","0.0",",0","12",",0","4",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","6",",0","0",",0","12","","1","","19650401",",,0","19650402",",,0","19650402",",,0","","","19650415",",,0","19650430",",,0","-5.6",",0,01,","0",",T,0,02,","5",",,0,02,","8.6",",,0,15,","27.8",",0,30,","3023.3","0","249.6",",0","31.8",",,,0","49.6",",X","5",",,,0","10.01",",0","15.75",",,,0","4.27",",,,0","11808",",X","","","","","","","","","270",",X","","","","","","","","","18.8",",X"
"USW00014751","1965-05","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","63.7","0","63.7",",0","11",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","3",",0","8","","1","","19650514",",,0","19650531","+,,0","19650531","+,,0","6","","19650507",",,0","19650527",",,0","5.0",",0,14,","0",",,0,31,+","0",",,0,31,+","19.6",",,0,07,","33.3",",0,27,","3061.9","0","38.6",",0","60.5",",,,0","59.6",",X","0",",,,0","19.14",",0","26.07",",,,0","12.21",",,,0","16026",",X","","","","","","","","","270",",X","","","","","","","","","13.9",",X"
"USW00014751","1965-06","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","190.1","0","126.4",",0","9",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","8",",0","3","","","","19650604",",,0","19650630","+,,0","19650630","+,,0","5","","19650608",",,0","19650623",",,0","7.8",",0,04,","0",",,0,30,+","0",",,0,30,+","30.5",",,0,08,","36.1",",0,23,","3077.4","0","15.5",",0","66.1",",,,0","65.6",",X","0",",,,0","22.03",",0","28.43",",,,0","15.63",",,,0","17682",",X","","","","","","","","","315",",X","","","","","","","","","11.2",",X"
"USW00014751","1965-07","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","372.4","0","182.3",",0","13",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","10","","1","","19650721",",,0","19650731","+,,0","19650731","+,,0","7","","19650705",",,0","19650709",",,0","11.1",",0,21,","0",",,0,31,+","0",",,0,31,+","23.6",",,0,05,","36.1",",0,09,","0.0","0","0.0",",0","78.7",",,,0","66.7",",X","0",",,,0","24.21",",0","30.74",",,,0","17.69",",,,0","18282",",X","","","","","","","","","270",",X","","","","","","","","","10.3",",X"
