"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000NRER","1990-07","36.1353","-115.4272","1146.0","RED ROCK NEVADA, NV US","","","307.1",",U","0",",U","0",",U","0",",U","31",",U","26",",U","19900715",",,U","19900721",",,U","16.7",",U,15,","38.3",",U,21,","0.0","U","0.0",",U","28.24",",U","34.32",",,,U","22.16",",,,U"
"USR0000NRER","1990-08","36.1353","-115.4272","1146.0","RED ROCK NEVADA, NV US","","","270.1",",U","0",",U","0",",U","0",",U","31",",U","20",",U","19900827",",,U","19900809","+,,U","13.9",",U,27,","38.9",",U,09,+","0.0","U","0.0",",U","27.05",",U","34.07",",,,U","20.02",",,,U"
"USR0000NRER","1990-09","36.1353","-115.4272","1146.0","RED ROCK NEVADA, NV US","","","177.9",",U","0",",U","0",",U","0",",U","30",",U","11",",U","19900929",",,U","19900909",",,U","10.6",",U,29,","38.3",",U,09,","0.0","U","0.0",",U","24.26",",U","31.11",",,,U","17.41",",,,U"
"USR0000NRER","1990-10","36.1353","-115.4272","1146.0","RED ROCK NEVADA, NV US","","","28.6",",U","0",",U","0",",U","0",",U","27",",U","0",",U","19901021",",,U","19901005","+,,U","2.8",",U,21,","30.0",",U,05,+","44.8","U","44.8",",U","17.81",",U","25.13",",,,U","10.50",",,,U"
"USR0000NRER","1990-11","36.1353","-115.4272","1146.0","RED ROCK NEVADA, NV US","","","0.0",",U","0",",U","8",",U","0",",U","7",",U","0",",U","19901127",",,U","19901111",",,U","-5.6",",U,27,","24.4",",U,11,","285.7","U","240.9",",U","10.30",",U","17.13",",,,U","3.48",",,,U"
"USR0000NRER","1990-12","36.1353","-115.4272","1146.0","RED ROCK NEVADA, NV US","","","0.0",",U","0",",U","28",",U","3",",U","0",",U","0",",U","19901223",",,U","19901209",",,U","-16.7",",U,23,","16.7",",U,09,","793.3","U","507.6",",U","1.96",",U","8.80",",,,U","-4.88",",,,U"
"USR0000NRER","1991-01","36.1353","-115.4272","1146.0","RED ROCK NEVADA, NV US","0.0","U","0.0",",U","0",",U","21",",U","0",",U","0",",U","0",",U","19910129","+,,U","19910114",",,U","-5.6",",U,29,+","18.3",",U,14,","1196.5","U","403.2",",U","5.33",",U","11.40",",,,U","-0.75",",,,U"
"USR0000NRER","1991-02","36.1353","-115.4272","1146.0","RED ROCK NEVADA, NV US","0.0","U","0.0",",U","0",",U","5",",U","0",",U","4",",U","0",",U","19910202",",,U","19910222",",,U","-1.1",",U,02,","22.2",",U,22,","1417.3","U","220.8",",U","10.45",",U","17.72",",,,U","3.18",",,,U"
"USR0000NRER","1991-03","36.1353","-115.4272","1146.0","RED ROCK NEVADA, NV US","0.0","U","0.0",",U","0",",U","10",",U","0",",U","0",",U","0",",U","19910316",",,U","19910331",",,U","-2.2",",U,16,","19.4",",U,31,","1752.1","U","334.8",",U","7.53",",U","13.11",",,,U","1.96",",,,U"
"USR0000NRER","1991-04","36.1353","-115.4272","1146.0","RED ROCK NEVADA, NV US","3.9","U","3.9",",U","0",",U","0",",U","0",",U","11",",U","0",",U","19910411",",,U","19910405",",,U","2.2",",U,11,","30.0",",U,05,","1888.0","U","135.9",",U","13.93",",U","20.69",",,,U","7.18",",,,U"
"USR0000NRER","1991-05","36.1353","-115.4272","1146.0","RED ROCK NEVADA, NV US","35.3","U","31.4",",U","0",",U","0",",U","0",",U","22",",U","1",",U","19910511",",,U","19910524",",,U","2.8",",U,11,","32.2",",U,24,","1970.4","U","82.4",",U","16.69",",U","23.63",",,,U","9.74",",,,U"
"USR0000NRER","1991-06","36.1353","-115.4272","1146.0","RED ROCK NEVADA, NV US","199.7","U","164.4",",U","0",",U","0",",U","0",",U","29",",U","13",",U","19910601",",,U","19910610",",,U","8.9",",U,01,","36.1",",U,10,","1974.5","U","4.1",",U","23.68",",U","30.82",",,,U","16.54",",,,U"
"USR0000NRER","1991-07","36.1353","-115.4272","1146.0","RED ROCK NEVADA, NV US","503.9","U","304.2",",U","0",",U","0",",U","0",",U","31",",U","30",",U","19910721",",,U","19910704","+,,U","15.6",",U,21,","40.6",",U,04,+","0.0","U","0.0",",U","28.15",",U","35.68",",,,U","20.61",",,,U"
"USR0000NRER","1991-08","36.1353","-115.4272","1146.0","RED ROCK NEVADA, NV US","771.0","U","267.1",",U","0",",U","0",",U","0",",U","31",",U","26",",U","19910829",",,U","19910823",",,U","15.6",",U,29,","38.9",",U,23,","0.0","U","0.0",",U","26.95",",U","34.19",",,,U","19.71",",,,U"
"USR0000NRER","1991-09","36.1353","-115.4272","1146.0","RED ROCK NEVADA, NV US","932.2","U","161.2",",U","0",",U","0",",U","0",",U","29",",U","12",",U","19910911",",,U","19910903",",,U","10.6",",U,11,","36.7",",U,03,","0.0","U","0.0",",U","23.71",",U","30.78",",,,U","16.63",",,,U"
"USR0000NRER","1991-10","36.1353","-115.4272","1146.0","RED ROCK NEVADA, NV US","1036.2","U","104.0",",U","0",",U","3",",U","0",",U","22",",U","8",",U","19911031","+,,U","19911003","+,,U","-1.7",",U,31,+","32.8",",U,03,+","82.6","U","82.6",",U","19.02",",U","25.93",",,,U","12.11",",,,U"
"USR0000NRER","1991-11","36.1353","-115.4272","1146.0","RED ROCK NEVADA, NV US","1036.2","U","0.0",",U","0",",U","5",",U","0",",U","5",",U","0",",U","19911123",",,U","19911107","+,,U","-2.8",",U,23,","25.0",",U,07,+","331.8","U","249.2",",U","10.03",",U","16.00",",,,U","4.05",",,,U"
"USR0000NRER","1991-12","36.1353","-115.4272","1146.0","RED ROCK NEVADA, NV US","1036.2","U","0.0",",U","0",",U","19",",U","0",",U","0",",U","0",",U","19911202",",,U","19911205",",,U","-3.3",",U,02,","16.1",",U,05,","711.5","U","379.7",",U","6.08",",U","11.88",",,,U","0.29",",,,U"
"USR0000NRER","1992-01","36.1353","-115.4272","1146.0","RED ROCK NEVADA, NV US","0.0","U","0.0",",U","0",",U","22",",U","0",",U","0",",U","0",",U","19920116","+,,U","19920130","+,,U","-2.8",",U,16,+","17.8",",U,30,+","1115.1","U","403.6",",U","5.31",",U","11.38",",,,U","-0.75",",,,U"
"USR0000NRER","1992-02","36.1353","-115.4272","1146.0","RED ROCK NEVADA, NV US","0.0","U","0.0",",U","0",",U","1",",U","0",",U","0",",U","0",",U","19920214",",,U","19920228",",,U","0.0",",U,14,","20.6",",U,28,","1394.7","U","279.6",",U","8.69",",U","13.88",",,,U","3.50",",,,U"
