"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN012131800","1901-01","16.7","74.233","570.0","KOLHAPUR, IN","1",",I","1",",I","1",",I","","","","","","","19010113",",,I","","","36.6",",,I,13,","36.6",",,,I","",""
"IN012131800","1901-02","16.7","74.233","570.0","KOLHAPUR, IN","0",",I","0",",I","0",",I","","","","","","","19010228","+,,I","","","0.0",",,I,28,+","0.0",",,,I","",""
"IN012131800","1901-03","16.7","74.233","570.0","KOLHAPUR, IN","4",",I","1",",I","0",",I","","","","","","","19010311",",,I","","","4.3",",,I,11,","8.9",",,,I","",""
"IN012131800","1901-04","16.7","74.233","570.0","KOLHAPUR, IN","7",",I","5",",I","1",",I","","","","","","","19010407",",,I","","","27.4",",,I,07,","67.1",",,,I","",""
"IN012131800","1901-05","16.7","74.233","570.0","KOLHAPUR, IN","7",",I","7",",I","2",",I","","","","","","","19010515",",,I","","","29.7",",,I,15,","144.1",",,,I","",""
"IN012131800","1901-06","16.7","74.233","570.0","KOLHAPUR, IN","16",",I","9",",I","0",",I","","","","","","","19010614",",,I","","","22.9",",,I,14,","92.1",",,,I","",""
"IN012131800","1901-07","16.7","74.233","570.0","KOLHAPUR, IN","30",",I","23",",I","0",",I","","","","","","","19010707",",,I","","","17.3",",,I,07,","215.0",",,,I","",""
"IN012131800","1901-08","16.7","74.233","570.0","KOLHAPUR, IN","29",",I","22",",I","1",",I","","","","","","","19010810",",,I","","","51.8",",,I,10,","283.1",",,,I","",""
"IN012131800","1901-09","16.7","74.233","570.0","KOLHAPUR, IN","11",",I","7",",I","2",",I","","","","","","","19010920",",,I","","","39.4",",,I,20,","115.3",",,,I","",""
"IN012131800","1901-10","16.7","74.233","570.0","KOLHAPUR, IN","7",",I","6",",I","1",",I","","","","","","","19011004",",,I","","","88.9",",,I,04,","130.6",",,,I","",""
"IN012131800","1901-11","16.7","74.233","570.0","KOLHAPUR, IN","0",",I","0",",I","0",",I","","","","","","","19011130","+,,I","","","0.0",",,I,30,+","0.0",",,,I","",""
"IN012131800","1901-12","16.7","74.233","570.0","KOLHAPUR, IN","0","1,I","0","1,I","0","1,I","","","","","","","19011231","+,1,I","","","0.0","1,,I,31,+","0.0","1,,,I","",""
"IN012131800","1902-01","16.7","74.233","570.0","KOLHAPUR, IN","1",",I","0",",I","0",",I","","","","","","","19020109",",,I","","","0.5",",,I,09,","0.5",",,,I","",""
"IN012131800","1902-02","16.7","74.233","570.0","KOLHAPUR, IN","0",",I","0",",I","0",",I","","","","","","","19020228","+,,I","","","0.0",",,I,28,+","0.0",",,,I","",""
"IN012131800","1902-03","16.7","74.233","570.0","KOLHAPUR, IN","0",",I","0",",I","0",",I","","","","","","","19020331","+,,I","","","0.0",",,I,31,+","0.0",",,,I","",""
"IN012131800","1902-04","16.7","74.233","570.0","KOLHAPUR, IN","3",",I","2",",I","0",",I","","","","","","","19020408",",,I","","","13.2",",,I,08,","16.2",",,,I","",""
"IN012131800","1902-05","16.7","74.233","570.0","KOLHAPUR, IN","3",",I","2",",I","0",",I","","","","","","","19020508",",,I","","","11.4",",,I,08,","17.7",",,,I","",""
"IN012131800","1902-06","16.7","74.233","570.0","KOLHAPUR, IN","11",",I","9",",I","2",",I","","","","","","","19020613",",,I","","","76.5",",,I,13,","188.8",",,,I","",""
"IN012131800","1902-07","16.7","74.233","570.0","KOLHAPUR, IN","24",",I","19",",I","5",",I","","","","","","","19020718",",,I","","","54.9",",,I,18,","317.4",",,,I","",""
"IN012131800","1902-08","16.7","74.233","570.0","KOLHAPUR, IN","14",",I","9",",I","1",",I","","","","","","","19020831",",,I","","","36.8",",,I,31,","102.0",",,,I","",""
"IN012131800","1902-09","16.7","74.233","570.0","KOLHAPUR, IN","14",",I","7",",I","0",",I","","","","","","","19020908",",,I","","","15.2",",,I,08,","67.3",",,,I","",""
"IN012131800","1902-10","16.7","74.233","570.0","KOLHAPUR, IN","14",",I","9",",I","2",",I","","","","","","","19021014",",,I","","","59.7",",,I,14,","164.5",",,,I","",""
"IN012131800","1902-11","16.7","74.233","570.0","KOLHAPUR, IN","5",",I","3",",I","0",",I","","","","","","","19021102",",,I","","","8.4",",,I,02,","20.0",",,,I","",""
"IN012131800","1902-12","16.7","74.233","570.0","KOLHAPUR, IN","8",",I","6",",I","1",",I","","","","","","","19021207",",,I","","","57.2",",,I,07,","88.1",",,,I","",""
