"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013994","1938-04","38.75246","-90.37342","162.0","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","","","","","","","","","","","","","25.0",",Z","13",",Z","8",",Z","0",",Z","","","","","0",",Z","5",",Z","0",",Z","14",",Z","0",",Z","","","","","19380403",",,Z","","","","","","","19380409",",,Z","19380419",",,Z","-2.2",",Z,03,","","","","","21.6",",,Z,09,","30.6",",Z,19,","","","162.0",",Z","77.8",",,,Z","","","","","","","","","","","13.77",",Z","19.61",",,,Z","7.92",",,,Z","","","","","","","","","","","","","","","","","","","","","",""
"USW00013994","1938-05","38.75246","-90.37342","162.0","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","","","","","","","","","","","","","58.2",",Z","12",",Z","8",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","21",",Z","0",",Z","","","","","19380513",",,Z","19380531","+,,Z","19380531","+,,Z","","","19380508",",,Z","19380519","+,,Z","4.4",",Z,13,","0",",,Z,31,+","0",",,Z,31,+","23.6",",,Z,08,","31.1",",Z,19,+","","","54.9",",Z","108.6",",,,Z","","","","","","","","","0",",,,Z","18.44",",Z","23.73",",,,Z","13.15",",,,Z","","","","","","","","","","","","","","","","","","","","","",""
"USW00013994","1938-06","38.75246","-90.37342","162.0","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","","","","","","","","","","","","","138.1",",Z","11",",Z","5",",Z","2",",Z","","","","","0",",Z","0",",Z","0",",Z","30",",Z","5",",Z","","","","","19380603",",,Z","","","","","","","19380610",",,Z","19380625","+,,Z","12.8",",Z,03,","","","","","66.8",",,Z,10,","34.4",",Z,25,+","","","0.0",",Z","164.2",",,,Z","","","","","","","","","","","22.94",",Z","28.45",",,,Z","17.42",",,,Z","","","","","","","","","","","","","","","","","","","","","",""
"USW00013994","1938-07","38.75246","-90.37342","162.0","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","","","","","","","","","","","","","270.8",",Z","6",",Z","3",",Z","1",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","31",",Z","20",",Z","","","","","19380722",",,Z","19380731","+,,Z","19380731","+,,Z","8","","19380718",",,Z","19380711",",,Z","16.7",",Z,22,","0",",,Z,31,+","0",",,Z,31,+","43.2",",,Z,18,","38.3",",Z,11,","0.0","Z","0.0",",Z","63.3",",,,Z","","","","","","","","","0",",,,Z","27.07",",Z","33.03",",,,Z","21.11",",,,Z","","","","","","","","","","","","","","","","","","","","","",""
"USW00013994","1938-08","38.75246","-90.37342","162.0","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","","","","","","","","","","","","","278.9",",Z","5",",Z","3",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","31",",Z","17",",Z","","","","","19380818",",,Z","19380831","+,,Z","19380831","+,,Z","6","","19380828",",,Z","19380824","+,,Z","15.0",",Z,18,","0",",,Z,31,+","0",",,Z,31,+","15.5",",,Z,28,","38.9",",Z,24,+","0.0","Z","0.0",",Z","26.5",",,,Z","","","","","","","","","0",",,,Z","27.33",",Z","33.36",",,,Z","21.30",",,,Z","","","","","","","","","","","","","","","","","","","","","",""
"USW00013994","1938-09","38.75246","-90.37342","162.0","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","","","","","","","","","","","","","144.7",",Z","7",",Z","2",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","26",",Z","10",",Z","","","","","19380919",",,Z","19380930","+,,Z","19380930","+,,Z","3","","19380913",",,Z","19380908",",,Z","5.6",",Z,19,","0",",,Z,30,+","0",",,Z,30,+","13.7",",,Z,13,","37.2",",Z,08,","24.2","Z","24.2",",Z","25.4",",,,Z","","","","","","","","","0",",,,Z","22.35",",Z","28.76",",,,Z","15.94",",,,Z","","","","","","","","","","","","","","","","","","","","","",""
"USW00013994","1938-10","38.75246","-90.37342","162.0","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","","","","","","","","","","","","","51.1",",Z","3",",Z","3",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","24",",Z","2",",Z","","","","","19381024",",,Z","19381031","+,,Z","19381031","+,,Z","2","","19381018",",,Z","19381005",",,Z","0.6",",Z,24,","0",",,Z,31,+","0",",,Z,31,+","17.0",",,Z,18,","33.3",",Z,05,","105.3","Z","81.1",",Z","28.4",",,,Z","","","","","","","","","0",",,,Z","17.36",",Z","24.97",",,,Z","9.75",",,,Z","","","","","","","","","","","","","","","","","","","","","",""
"USW00013994","1938-11","38.75246","-90.37342","162.0","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","","","","","","","","","","","","","6.4",",Z","9",",Z","7",",Z","1",",Z","2",",Z","1",",Z","0",",Z","11",",Z","3",",Z","5",",Z","0",",Z","","","","","19381127",",,Z","19381124","+,,Z","19381123",",,Z","2","","19381107",",,Z","19381101",",,Z","-10.0",",Z,27,","25",",,Z,24,+","86",",,Z,23,","43.9",",,Z,07,","27.2",",Z,01,","414.8","Z","309.5",",Z","99.2",",,,Z","","","","","","","","","94",",,,Z","8.23",",Z","14.18",",,,Z","2.28",",,,Z","","","","","","","","","","","","","","","","","","","","","",""
"USW00013994","1938-12","38.75246","-90.37342","162.0","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","","","","","","","","","","","","","0.0",",Z","6",",Z","5",",Z","1",",Z","0",",Z","0",",Z","0",",Z","23",",Z","4",",Z","0",",Z","0",",Z","","","","","19381230","+,,Z","19381226","+,,Z","19381227","+,,Z","","","19381202",",,Z","19381201",",,Z","-10.6",",Z,30,+","0",",T,Z,26,+","0",",T,Z,27,+","26.4",",,Z,02,","15.6",",Z,01,","935.5","Z","520.7",",Z","65.0",",,,Z","","","","","","","","","0",",T,,Z","1.54",",Z","5.83",",,,Z","-2.76",",,,Z","","","","","","","","","","","","","","","","","","","","","",""
"USW00013994","1939-01","38.75246","-90.37342","162.0","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","","","","","","","","","","","0.0","Z","0.0",",Z","12",",Z","9",",Z","1",",Z","","","","","0",",Z","18",",Z","3",",Z","0",",Z","0",",Z","","","","","19390119",",,Z","","","","","1","","19390129",",,Z","19390103",",,Z","-10.0",",Z,19,","","","","","35.8",",,Z,29,","20.0",",Z,03,","1392.7","Z","457.2",",Z","99.8",",,,Z","","","","","","","","","","","3.59",",Z","7.95",",,,Z","-0.78",",,,Z","","","","","","","","","","","","","","","","","","","","","",""
"USW00013994","1939-02","38.75246","-90.37342","162.0","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","","","","","","","","","","","0.0","Z","0.0",",Z","10",",Z","4",",Z","0",",Z","","","","","0",",Z","24",",Z","6",",Z","0",",Z","0",",Z","","","","","19390221",",,Z","","","","","2","","19390219",",,Z","19390209",",,Z","-12.2",",Z,21,","","","","","25.1",",,Z,19,","17.8",",Z,09,","1887.0","Z","494.3",",Z","71.7",",,,Z","","","","","","","","","","","0.68",",Z","6.12",",,,Z","-4.76",",,,Z","","","","","","","","","","","","","","","","","","","","","",""
