"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"RSM00023426","1936-01","65.382","64.717","19.0","MUZI, RS","8",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19360121",",,I","","","","","","","3.1",",,I,21,","","","8.9",",,,I","","","","","",""
"RSM00023426","1936-02","65.382","64.717","19.0","MUZI, RS","13",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19360216",",,I","","","","","","","4.9",",,I,16,","","","14.5",",,,I","","","","","",""
"RSM00023426","1936-03","65.382","64.717","19.0","MUZI, RS","6",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19360311",",,I","","","","","","","3.3",",,I,11,","","","7.5",",,,I","","","","","",""
"RSM00023426","1936-04","65.382","64.717","19.0","MUZI, RS","5",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19360409",",,I","","","","","","","4.2",",,I,09,","","","6.3",",,,I","","","","","",""
"RSM00023426","1936-05","65.382","64.717","19.0","MUZI, RS","7",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19360529",",,I","","","","","","","5.6",",,I,29,","","","11.0",",,,I","","","","","",""
"RSM00023426","1936-06","65.382","64.717","19.0","MUZI, RS","6",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19360626",",,I","","","","","","","15.0",",,I,26,","","","21.0",",,,I","","","","","",""
"RSM00023426","1936-07","65.382","64.717","19.0","MUZI, RS","8",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19360719",",,I","","","","","","","3.4",",,I,19,","","","15.8",",,,I","","","","","",""
"RSM00023426","1936-08","65.382","64.717","19.0","MUZI, RS","11",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","19360828",",,I","","","","","","","9.1",",,I,28,","","","34.8",",,,I","","","","","",""
"RSM00023426","1936-09","65.382","64.717","19.0","MUZI, RS","13",",I","9",",I","0",",I","","","","","","","","","","","","","","","","","19360908",",,I","","","","","","","17.9",",,I,08,","","","72.3",",,,I","","","","","",""
"RSM00023426","1936-10","65.382","64.717","19.0","MUZI, RS","10",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19361021",",,I","","","","","","","9.3",",,I,21,","","","30.6",",,,I","","","","","",""
"RSM00023426","1936-11","65.382","64.717","19.0","MUZI, RS","13",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19361112",",,I","","","","","","","3.2",",,I,12,","","","18.0",",,,I","","","","","",""
"RSM00023426","1936-12","65.382","64.717","19.0","MUZI, RS","15",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","19361218",",,I","","","","","","","2.0",",,I,18,","","","13.7",",,,I","","","","","",""
"RSM00023426","1937-01","65.382","64.717","19.0","MUZI, RS","6",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","19370101",",,I","","","","","","","1.8",",,I,01,","","","6.4",",,,I","","","","","",""
"RSM00023426","1937-02","65.382","64.717","19.0","MUZI, RS","12",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","19370211",",,I","","","","","","","2.3",",,I,11,","","","9.4",",,,I","","","","","",""
"RSM00023426","1937-03","65.382","64.717","19.0","MUZI, RS","8",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","19370326",",,I","","","","","","","1.1",",,I,26,","","","4.9",",,,I","","","","","",""
"RSM00023426","1937-04","65.382","64.717","19.0","MUZI, RS","5",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19370428",",,I","","","","","","","4.7",",,I,28,","","","9.5",",,,I","","","","","",""
"RSM00023426","1937-05","65.382","64.717","19.0","MUZI, RS","5",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19370525","+,,I","","","","","","","3.5",",,I,25,+","","","10.4",",,,I","","","","","",""
"RSM00023426","1937-06","65.382","64.717","19.0","MUZI, RS","9",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19370614",",,I","","","","","","","12.8",",,I,14,","","","33.8",",,,I","","","","","",""
"RSM00023426","1937-07","65.382","64.717","19.0","MUZI, RS","13",",I","9",",I","2",",I","","","","","","","","","","","","","","","","","19370711",",,I","","","","","","","34.5",",,I,11,","","","101.3",",,,I","","","","","",""
"RSM00023426","1937-08","65.382","64.717","19.0","MUZI, RS","7",",I","4",",I","1",",I","","","","","","","","","","","","","","","","","19370814",",,I","","","","","","","39.7",",,I,14,","","","57.9",",,,I","","","","","",""
"RSM00023426","1937-09","65.382","64.717","19.0","MUZI, RS","13",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","19370923",",,I","","","","","","","10.0",",,I,23,","","","46.0",",,,I","","","","","",""
"RSM00023426","1937-10","65.382","64.717","19.0","MUZI, RS","11",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19371013",",,I","","","","","","","13.4",",,I,13,","","","30.2",",,,I","","","","","",""
"RSM00023426","1937-11","65.382","64.717","19.0","MUZI, RS","7",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19371104",",,I","","","","","","","5.6",",,I,04,","","","9.2",",,,I","","","","","",""
"RSM00023426","1937-12","65.382","64.717","19.0","MUZI, RS","11",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19371230",",,I","","","","","","","4.0",",,I,30,","","","15.7",",,,I","","","","","",""
"RSM00023426","1938-01","65.382","64.717","19.0","MUZI, RS","12",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","19380110",",,I","","","","","","","1.3",",,I,10,","","","8.5",",,,I","","","","","",""
"RSM00023426","1938-02","65.382","64.717","19.0","MUZI, RS","11",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","19380226","+,,I","","","","","","","1.5",",,I,26,+","","","9.5",",,,I","","","","","",""
"RSM00023426","1938-03","65.382","64.717","19.0","MUZI, RS","13",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19380330","+,,I","","","","","","","3.4",",,I,30,+","","","17.7",",,,I","","","","","",""
"RSM00023426","1938-04","65.382","64.717","19.0","MUZI, RS","15",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19380425",",,I","","","","","","","9.3",",,I,25,","","","37.5",",,,I","","","","","",""
"RSM00023426","1938-05","65.382","64.717","19.0","MUZI, RS","24",",I","14",",I","0",",I","","","","","","","","","","","","","","","","","19380501",",,I","","","","","","","14.0",",,I,01,","","","85.5",",,,I","","","","","",""
"RSM00023426","1938-06","65.382","64.717","19.0","MUZI, RS","13",",I","9",",I","0",",I","","","","","","","","","","","","","","","","","19380608",",,I","","","","","","","13.6",",,I,08,","","","73.5",",,,I","","","","","",""
"RSM00023426","1938-07","65.382","64.717","19.0","MUZI, RS","8",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","19380701",",,I","","","","","","","23.3",",,I,01,","","","61.7",",,,I","","","","","",""
"RSM00023426","1938-08","65.382","64.717","19.0","MUZI, RS","16",",I","8",",I","0",",I","","","","","","","","","","","","","","","","","19380808",",,I","","","","","","","8.2",",,I,08,","","","39.2",",,,I","","","","","",""
"RSM00023426","1938-09","65.382","64.717","19.0","MUZI, RS","13",",I","5",",I","1",",I","","","","","","","","","","","","","","","","","19380929",",,I","","","","","","","27.8",",,I,29,","","","54.7",",,,I","","","","","",""
"RSM00023426","1938-10","65.382","64.717","19.0","MUZI, RS","10",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19381026",",,I","","","","","","","3.1",",,I,26,","","","13.9",",,,I","","","","","",""
"RSM00023426","1938-11","65.382","64.717","19.0","MUZI, RS","21",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19381105",",,I","","","","","","","12.4",",,I,05,","","","47.1",",,,I","","","","","",""
"RSM00023426","1938-12","65.382","64.717","19.0","MUZI, RS","10",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19381204",",,I","","","","","","","3.7",",,I,04,","","","10.7",",,,I","","","","","",""
"RSM00023426","1939-01","65.382","64.717","19.0","MUZI, RS","14",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19390116",",,I","","","","","","","2.9",",,I,16,","","","17.3",",,,I","","","","","",""
"RSM00023426","1939-02","65.382","64.717","19.0","MUZI, RS","11",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19390223","+,,I","","","","","","","2.8",",,I,23,+","","","16.9",",,,I","","","","","",""
"RSM00023426","1939-03","65.382","64.717","19.0","MUZI, RS","8",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19390323",",,I","","","","","","","2.5",",,I,23,","","","8.3",",,,I","","","","","",""
"RSM00023426","1939-04","65.382","64.717","19.0","MUZI, RS","15",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","19390424",",,I","","","","","","","12.9",",,I,24,","","","39.9",",,,I","","","","","",""
"RSM00023426","1939-05","65.382","64.717","19.0","MUZI, RS","12",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","19390510",",,I","","","","","","","11.9",",,I,10,","","","38.4",",,,I","","","","","",""
"RSM00023426","1939-06","65.382","64.717","19.0","MUZI, RS","12",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","19390622",",,I","","","","","","","17.8",",,I,22,","","","53.0",",,,I","","","","","",""
"RSM00023426","1939-07","65.382","64.717","19.0","MUZI, RS","14",",I","7",",I","1",",I","","","","","","","","","","","","","","","","","19390720",",,I","","","","","","","39.0",",,I,20,","","","102.9",",,,I","","","","","",""
"RSM00023426","1939-08","65.382","64.717","19.0","MUZI, RS","22",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","19390803",",,I","","","","","","","22.9",",,I,03,","","","66.5",",,,I","","","","","",""
"RSM00023426","1939-09","65.382","64.717","19.0","MUZI, RS","17",",I","7",",I","0",",I","","","","","","","","","","","","","","","","","19390911",",,I","","","","","","","17.0",",,I,11,","","","62.4",",,,I","","","","","",""
"RSM00023426","1939-10","65.382","64.717","19.0","MUZI, RS","18",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","19391005",",,I","","","","","","","4.6",",,I,05,","","","31.6",",,,I","","","","","",""
"RSM00023426","1939-11","65.382","64.717","19.0","MUZI, RS","11",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19391122",",,I","","","","","","","3.4",",,I,22,","","","14.7",",,,I","","","","","",""
"RSM00023426","1939-12","65.382","64.717","19.0","MUZI, RS","10",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19391209",",,I","","","","","","","5.5",",,I,09,","","","13.9",",,,I","","","","","",""
"RSM00023426","1940-01","65.382","64.717","19.0","MUZI, RS","7",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","19400126",",,I","","","","","","","2.3",",,I,26,","","","7.7",",,,I","","","","","",""
"RSM00023426","1940-02","65.382","64.717","19.0","MUZI, RS","9",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19400228",",,I","","","","","","","7.5",",,I,28,","","","18.1",",,,I","","","","","",""
"RSM00023426","1940-03","65.382","64.717","19.0","MUZI, RS","9",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19400317",",,I","","","","","","","3.3",",,I,17,","","","10.3",",,,I","","","","","",""
"RSM00023426","1940-04","65.382","64.717","19.0","MUZI, RS","10",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","19400418",",,I","","","","","","","9.3",",,I,18,","","","39.1",",,,I","","","","","",""
"RSM00023426","1940-05","65.382","64.717","19.0","MUZI, RS","10",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19400520",",,I","","","","","","","2.5",",,I,20,","","","10.3",",,,I","","","","","",""
"RSM00023426","1940-06","65.382","64.717","19.0","MUZI, RS","7",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","19400615",",,I","","","","","","","7.8",",,I,15,","","","28.8",",,,I","","","","","",""
"RSM00023426","1940-07","65.382","64.717","19.0","MUZI, RS","10",",I","8",",I","1",",I","","","","","","","","","","","","","","","","","19400709",",,I","","","","","","","33.9",",,I,09,","","","92.5",",,,I","","","","","",""
"RSM00023426","1940-08","65.382","64.717","19.0","MUZI, RS","7",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19400825",",,I","","","","","","","3.4",",,I,25,","","","7.7",",,,I","","","","","",""
"RSM00023426","1940-09","65.382","64.717","19.0","MUZI, RS","10",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","19400928",",,I","","","","","","","10.9",",,I,28,","","","33.7",",,,I","","","","","",""
"RSM00023426","1940-10","65.382","64.717","19.0","MUZI, RS","13",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19401015",",,I","","","","","","","2.6",",,I,15,","","","12.3",",,,I","","","","","",""
"RSM00023426","1940-11","65.382","64.717","19.0","MUZI, RS","19",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","19401110",",,I","","","","","","","6.2",",,I,10,","","","35.6",",,,I","","","","","",""
"RSM00023426","1940-12","65.382","64.717","19.0","MUZI, RS","15",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","19401227",",,I","","","","","","","1.5",",,I,27,","","","12.1",",,,I","","","","","",""
"RSM00023426","1941-01","65.382","64.717","19.0","MUZI, RS","16",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19410128",",,I","","","","","","","3.6",",,I,28,","","","17.9",",,,I","","","","","",""
"RSM00023426","1941-02","65.382","64.717","19.0","MUZI, RS","8",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","19410223",",,I","","","","","","","2.4",",,I,23,","","","8.3",",,,I","","","","","",""
"RSM00023426","1941-03","65.382","64.717","19.0","MUZI, RS","15",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","19410309",",,I","","","","","","","1.9",",,I,09,","","","12.3",",,,I","","","","","",""
"RSM00023426","1941-04","65.382","64.717","19.0","MUZI, RS","5",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","19410403",",,I","","","","","","","1.7",",,I,03,","","","5.4",",,,I","","","","","",""
"RSM00023426","1941-05","65.382","64.717","19.0","MUZI, RS","6",",I","2",",I","1",",I","","","","","","","","","","","","","","","","","19410526",",,I","","","","","","","26.0",",,I,26,","","","40.2",",,,I","","","","","",""
"RSM00023426","1941-06","65.382","64.717","19.0","MUZI, RS","18",",I","14",",I","1",",I","","","","","","","","","","","","","","","","","19410626",",,I","","","","","","","28.5",",,I,26,","","","120.7",",,,I","","","","","",""
"RSM00023426","1941-07","65.382","64.717","19.0","MUZI, RS","7",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","19410718",",,I","","","","","","","16.3",",,I,18,","","","47.3",",,,I","","","","","",""
"RSM00023426","1941-08","65.382","64.717","19.0","MUZI, RS","8",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","19410828",",,I","","","","","","","13.5",",,I,28,","","","37.7",",,,I","","","","","",""
