"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES"
"NOE00110156","1957-01","60.6781","8.0108","969.0","BAKKO I HOL, NO","31",",","19570127",",,E","880",",,E,27,"
"NOE00110156","1957-02","60.6781","8.0108","969.0","BAKKO I HOL, NO","28",",","19570219",",,E","1130",",,E,19,"
"NOE00110156","1957-03","60.6781","8.0108","969.0","BAKKO I HOL, NO","31",",","19570321",",,E","1210",",,E,21,"
"NOE00110156","1957-04","60.6781","8.0108","969.0","BAKKO I HOL, NO","30",",","19570401",",,E","990",",,E,01,"
"NOE00110156","1957-05","60.6781","8.0108","969.0","BAKKO I HOL, NO","19",",","19570501",",,E","470",",,E,01,"
"NOE00110156","1957-06","60.6781","8.0108","969.0","BAKKO I HOL, NO","0",",","19570630","+,,E","0",",,E,30,+"
"NOE00110156","1957-07","60.6781","8.0108","969.0","BAKKO I HOL, NO","0",",","19570731","+,,E","0",",,E,31,+"
"NOE00110156","1957-08","60.6781","8.0108","969.0","BAKKO I HOL, NO","0",",","19570831","+,,E","0",",,E,31,+"
"NOE00110156","1957-09","60.6781","8.0108","969.0","BAKKO I HOL, NO","0",",","19570930","+,,E","0",",,E,30,+"
"NOE00110156","1957-10","60.6781","8.0108","969.0","BAKKO I HOL, NO","12",",","19571024",",,E","230",",,E,24,"
"NOE00110156","1957-11","60.6781","8.0108","969.0","BAKKO I HOL, NO","25",",","19571111","+,,E","300",",,E,11,+"
"NOE00110156","1957-12","60.6781","8.0108","969.0","BAKKO I HOL, NO","29",",","19571226",",,E","300",",,E,26,"
"NOE00110156","1958-01","60.6781","8.0108","969.0","BAKKO I HOL, NO","31",",","19580126",",,E","880",",,E,26,"
"NOE00110156","1958-02","60.6781","8.0108","969.0","BAKKO I HOL, NO","28",",","19580214","+,,E","900",",,E,14,+"
"NOE00110156","1958-03","60.6781","8.0108","969.0","BAKKO I HOL, NO","31",",","19580307","+,,E","900",",,E,07,+"
"NOE00110156","1958-04","60.6781","8.0108","969.0","BAKKO I HOL, NO","30",",","19580405","+,,E","830",",,E,05,+"
"NOE00110156","1958-05","60.6781","8.0108","969.0","BAKKO I HOL, NO","27",",","19580507",",,E","600",",,E,07,"
"NOE00110156","1958-06","60.6781","8.0108","969.0","BAKKO I HOL, NO","0",",","19580630","+,,E","0",",,E,30,+"
"NOE00110156","1958-07","60.6781","8.0108","969.0","BAKKO I HOL, NO","0",",","19580731","+,,E","0",",,E,31,+"
