"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00123863","1934-12","38.5","-87.53333","121.9","HAZELTON GRAVEL PLAN, IN US","6",",6","4",",6","1",",6","","","1",",6","","","","","19341210",",,6","19341219",",,6","","","25",",,6,10,","32.8",",,6,19,","65.9",",,,6","25",",,,6"
"USC00123863","1935-01","38.5","-87.53333","121.9","HAZELTON GRAVEL PLAN, IN US","8","2,6","7","2,6","2","2,6","","","0",",6","","","","","19350124","+,,6","19350117",",2,6","","","0",",T,6,24,+","34.8","2,,6,17,","97.9","2,,,6","0",",T,,6"
"USC00123863","1935-02","38.5","-87.53333","121.9","HAZELTON GRAVEL PLAN, IN US","7","1,6","2","1,6","0","1,6","","","","","","","","","","","19350225","+,1,6","","","","","3.0","1,,6,25,+","10.2","1,,,6","",""
"USC00123863","1935-03","38.5","-87.53333","121.9","HAZELTON GRAVEL PLAN, IN US","14",",6","10",",6","2",",6","","","","","","","","","","","19350311",",,6","","","","","51.6",",,6,11,","152.0",",,,6","",""
"USC00123863","1935-04","38.5","-87.53333","121.9","HAZELTON GRAVEL PLAN, IN US","12",",6","8",",6","0",",6","","","","","","","","","","","19350427",",,6","","","","","17.0",",,6,27,","78.4",",,,6","",""
"USC00123863","1935-05","38.5","-87.53333","121.9","HAZELTON GRAVEL PLAN, IN US","16",",6","12",",6","4",",6","","","","","","","","","","","19350514",",,6","","","","","70.9",",,6,14,","288.9",",,,6","",""
"USC00123863","1935-06","38.5","-87.53333","121.9","HAZELTON GRAVEL PLAN, IN US","15",",6","12",",6","2",",6","","","0",",6","","","","","19350630","+,,6","19350618",",,6","","","0",",,6,30,+","28.7",",,6,18,","150.9",",,,6","0",",,,6"
"USC00123863","1935-07","38.5","-87.53333","121.9","HAZELTON GRAVEL PLAN, IN US","8",",6","4",",6","1",",6","","","0",",6","","","","","19350731","+,,6","19350722",",,6","","","0",",,6,31,+","31.0",",,6,22,","65.2",",,,6","0",",,,6"
"USC00123863","1935-08","38.5","-87.53333","121.9","HAZELTON GRAVEL PLAN, IN US","9",",6","7",",6","1",",6","","","0",",6","","","","","19350831","+,,6","19350806",",,6","","","0",",,6,31,+","26.2",",,6,06,","62.2",",,,6","0",",,,6"
"USC00123863","1935-09","38.5","-87.53333","121.9","HAZELTON GRAVEL PLAN, IN US","5",",6","4",",6","0",",6","","","","","","","","","","","19350927",",,6","","","","","19.1",",,6,27,","39.6",",,,6","",""
"USC00123863","1935-10","38.5","-87.53333","121.9","HAZELTON GRAVEL PLAN, IN US","9",",6","6",",6","0",",6","","","","","","","","","","","19351015",",,6","","","","","7.6",",,6,15,","38.7",",,,6","",""
"USC00123863","1935-11","38.5","-87.53333","121.9","HAZELTON GRAVEL PLAN, IN US","12",",6","7",",6","1",",6","","","0",",6","","","","","19351129",",,6","19351110",",,6","","","0",",T,6,29,","28.2",",,6,10,","84.1",",,,6","0",",T,,6"
"USC00123863","1936-01","38.5","-87.53333","121.9","HAZELTON GRAVEL PLAN, IN US","7",",6","3",",6","0",",6","","","2",",6","","","","","19360125",",,6","19360106",",,6","","","124",",,6,25,","18.3",",,6,06,","39.0",",,,6","165",",,,6"
"USC00123863","1936-02","38.5","-87.53333","121.9","HAZELTON GRAVEL PLAN, IN US","9",",6","5",",6","0",",6","","","1",",6","","","","","19360218",",,6","19360227",",,6","","","51",",,6,18,","19.1",",,6,27,","46.2",",,,6","97",",,,6"
"USC00123863","1936-03","38.5","-87.53333","121.9","HAZELTON GRAVEL PLAN, IN US","9",",6","4",",6","0",",6","","","","","","","","","","","19360327",",,6","","","","","21.6",",,6,27,","68.1",",,,6","",""
"USC00123863","1936-04","38.5","-87.53333","121.9","HAZELTON GRAVEL PLAN, IN US","9",",6","8",",6","1",",6","","","0",",6","","","","","19360403",",,6","19360406",",,6","","","0",",T,6,03,","26.2",",,6,06,","85.4",",,,6","0",",T,,6"
"USC00123863","1936-05","38.5","-87.53333","121.9","HAZELTON GRAVEL PLAN, IN US","6",",6","2",",6","0",",6","","","","","","","","","","","19360512",",,6","","","","","6.4",",,6,12,","15.5",",,,6","",""
"USC00123863","1936-06","38.5","-87.53333","121.9","HAZELTON GRAVEL PLAN, IN US","4",",6","4",",6","1",",6","","","0",",6","","","","","19360630","+,,6","19360603",",,6","","","0",",,6,30,+","26.9",",,6,03,","62.7",",,,6","0",",,,6"
"USC00123863","1936-07","38.5","-87.53333","121.9","HAZELTON GRAVEL PLAN, IN US","5",",6","3",",6","1",",6","","","0",",6","","","","","19360731","+,,6","19360725",",,6","","","0",",,6,31,+","35.3",",,6,25,","45.7",",,,6","0",",,,6"
"USC00123863","1936-08","38.5","-87.53333","121.9","HAZELTON GRAVEL PLAN, IN US","4",",6","2",",6","0",",6","","","0",",6","","","","","19360831","+,,6","19360810",",,6","","","0",",,6,31,+","12.7",",,6,10,","19.3",",,,6","0",",,,6"
"USC00123863","1936-09","38.5","-87.53333","121.9","HAZELTON GRAVEL PLAN, IN US","8",",6","8",",6","0",",6","","","","","","","","","","","19360929",",,6","","","","","12.7",",,6,29,","57.6",",,,6","",""
"USC00123863","1936-10","38.5","-87.53333","121.9","HAZELTON GRAVEL PLAN, IN US","12",",6","9",",6","1",",6","","","0",",6","","","","","19361029","+,,6","19361022",",,6","","","0",",T,6,29,+","33.0",",,6,22,","90.3",",,,6","0",",T,,6"
"USC00123863","1936-11","38.5","-87.53333","121.9","HAZELTON GRAVEL PLAN, IN US","4",",6","3",",6","1",",6","","","0",",6","","","","","19361127",",,6","19361103",",,6","","","3",",,6,27,","68.3",",,6,03,","84.6",",,,6","3",",,,6"
"USC00123863","1936-12","38.5","-87.53333","121.9","HAZELTON GRAVEL PLAN, IN US","9",",6","6",",6","1",",6","","","1",",6","","","","","19361219",",,6","19361231",",,6","","","64",",,6,19,","45.2",",,6,31,","81.1",",,,6","64",",,,6"
"USC00123863","1937-01","38.5","-87.53333","121.9","HAZELTON GRAVEL PLAN, IN US","15",",6","15",",6","5",",6","","","1",",6","","","","","19370123",",,6","19370114",",,6","","","140",",,6,23,","65.0",",,6,14,","313.3",",,,6","140",",,,6"
"USC00123863","1937-02","38.5","-87.53333","121.9","HAZELTON GRAVEL PLAN, IN US","10",",6","6",",6","0",",6","","","2",",6","","","","","19370228",",,6","19370209",",,6","","","38",",,6,28,","17.5",",,6,09,","45.8",",,,6","74",",,,6"
