"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00425847","1911-08","40.183333","-111.916667","1402.1","MOSIDA, UT US","","","","","1",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","19110815",",,6","","","","","","","6.6",",,6,15,","","","","","","","6.6",",,,6","","","","","","","",""
"USC00425847","1911-09","40.183333","-111.916667","1402.1","MOSIDA, UT US","","","","","3",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","19110929",",,6","","","","","","","13.0",",,6,29,","","","","","","","21.1",",,,6","","","","","","","",""
"USC00425847","1911-10","40.183333","-111.916667","1402.1","MOSIDA, UT US","","","","","2",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","19111010",",,6","","","","","","","21.8",",,6,10,","","","","","","","30.2",",,,6","","","","","","","",""
"USC00425847","1911-11","40.183333","-111.916667","1402.1","MOSIDA, UT US","","","","","5",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","19111111",",,6","","","","","","","6.4",",,6,11,","","","","","","","14.8",",,,6","","","","","","","",""
"USC00425847","1911-12","40.183333","-111.916667","1402.1","MOSIDA, UT US","","","0.0",",6","7",",6","2",",6","0",",6","","","5",",6","31",",6","14",",6","0",",6","0",",6","19111231",",,6","","","19111229",",,6","19111217","+,,6","-23.3",",6,31,","","","7.1",",,6,29,","11.1",",6,17,+","","","725.9",",6","13.5",",,,6","","","-5.08",",6","1.30",",,,6","-11.47",",,,6"
"USC00425847","1912-01","40.183333","-111.916667","1402.1","MOSIDA, UT US","0.0","6","0.0","1,6","6",",6","0",",6","0",",6","","","5","1,6","29","1,6","7","1,6","0","1,6","0","1,6","19120103",",1,6","","","19120107",",,6","19120126","+,1,6","-28.9","1,6,03,","","","2.0",",,6,07,","11.7","1,6,26,+","","","638.3","1,6","4.6",",,,6","","","-2.95","1,6","3.03","1,,,6","-8.92","1,,,6"
"USC00425847","1912-02","40.183333","-111.916667","1402.1","MOSIDA, UT US","0.0","6","0.0",",6","3",",6","0",",6","0",",6","","","0",",6","29",",6","1",",6","0",",6","0",",6","19120225","+,,6","","","19120213",",,6","19120216",",,6","-10.6",",6,25,+","","","2.0",",,6,13,","15.0",",6,16,","","","526.1",",6","4.3",",,,6","","","0.19",",6","6.06",",,,6","-5.68",",,,6"
"USC00425847","1912-03","40.183333","-111.916667","1402.1","MOSIDA, UT US","0.0","6","0.0","1,6","12",",6","7",",6","0",",6","","","0","1,6","20","1,6","0",",6","0",",6","0",",6","19120303",",1,6","","","19120330",",,6","19120318",",,6","-10.6","1,6,03,","","","12.7",",,6,30,","17.8",",6,18,","","","422.1",",6","56.5",",,,6","","","4.33","1,6","10.06",",,,6","-1.41","1,,,6"
"USC00425847","1912-04","40.183333","-111.916667","1402.1","MOSIDA, UT US","0.0","6","0.0",",6","11",",6","8",",6","0",",6","","","0",",6","18",",6","0",",6","3",",6","0",",6","19120419",",,6","","","19120419",",,6","19120430","+,,6","-4.4",",6,19,","","","14.2",",,6,19,","24.4",",6,30,+","","","329.2",",6","60.8",",,,6","","","7.36",",6","13.96",",,,6","0.76",",,,6"
"USC00425847","1912-05","40.183333","-111.916667","1402.1","MOSIDA, UT US","5.0","6","5.0",",6","8",",6","6",",6","0",",6","","","0",",6","2",",6","0",",6","16",",6","1",",6","19120505",",,6","","","19120530",",,6","19120529",",,6","-1.1",",6,05,","","","17.3",",,6,30,","33.3",",6,29,","","","174.8",",6","36.4",",,,6","","","12.86",",6","20.95",",,,6","4.76",",,,6"
"USC00425847","1912-06","40.183333","-111.916667","1402.1","MOSIDA, UT US","80.3","6","75.3",",6","4",",6","0",",6","0",",6","","","0",",6","0",",6","0",",6","29",",6","9",",6","19120616",",,6","","","19120608",",,6","19120606",",,6","3.3",",6,16,","","","2.3",",,6,08,","35.6",",6,06,","","","30.1",",6","4.4",",,,6","","","19.84",",6","28.62",",,,6","11.06",",,,6"
