"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00317675","1893-01","36.033333","-80.066667",,"SAXON, NC US","0.0","6","0.0",",6","8","2,6","5","2,6","0","2,6","3",",6","5",",6","28",",6","13",",6","0",",6","0",",6","","","18930115",",,6","18930118",",,6","18930118",",2,6","18930128","+,,6","-22.2",",6,15,","229",",,6,18,","22.9","2,,6,18,","16.7",",6,28,+","","","657.5",",6","57.3","2,,,6","420",",,,6","-2.88",",6","3.64",",,,6","-9.39",",,,6"
"USC00317675","1893-02","36.033333","-80.066667",,"SAXON, NC US","0.0","6","0.0","4,6","13",",6","10",",6","2",",6","","","0","2,6","17","2,6","0","2,6","0","2,6","0","2,6","","","18930220",",2,6","","","18930210",",,6","18930201",",2,6","-10.6","2,6,20,","","","50.8",",,6,10,","18.9","2,6,01,","","","314.4","2,6","180.3",",,,6","","","4.99","4,6","10.75","2,,,6","-0.78","2,,,6"
"USC00317675","1893-03","36.033333","-80.066667",,"SAXON, NC US","0.0","6","0.0",",6","11","1,6","6","1,6","0","1,6","0",",6","0",",6","13",",6","0",",6","5",",6","0",",6","","","18930305",",,6","18930317","+,,6","18930303",",1,6","18930331",",,6","-7.8",",6,05,","13",",,6,17,+","9.7","1,,6,03,","24.4",",6,31,","","","315.9",",6","39.4","1,,,6","26",",,,6","8.14",",6","14.68",",,,6","1.61",",,,6"
"USC00317675","1893-04","36.033333","-80.066667",,"SAXON, NC US","16.2","6","16.2",",6","11",",6","5",",6","1",",6","","","0",",6","4",",6","0",",6","19",",6","1",",6","","","18930423",",,6","","","18930426",",,6","18930409",",,6","-4.4",",6,23,","","","28.4",",,6,26,","32.2",",6,09,","","","119.5",",6","77.7",",,,6","","","14.89",",6","22.67",",,,6","7.11",",,,6"
"USC00317675","1893-05","36.033333","-80.066667",,"SAXON, NC US","47.7","6","31.5",",6","12",",6","9",",6","3",",6","","","0",",6","0",",6","0",",6","23",",6","3",",6","","","18930518",",,6","","","18930502",",,6","18930522",",,6","1.7",",6,18,","","","41.1",",,6,02,","33.9",",6,22,","","","80.0",",6","196.1",",,,6","","","16.77",",6","25.36",",,,6","8.17",",,,6"
"USC00317675","1893-06","36.033333","-80.066667",,"SAXON, NC US","162.7","6","115.0",",6","11",",6","9",",6","2",",6","","","0",",6","0",",6","0",",6","30",",6","8",",6","","","18930608",",,6","","","18930628",",,6","18930622","+,,6","8.9",",6,08,","","","78.7",",,6,28,","33.3",",6,22,+","","","0.5",",6","195.2",",,,6","","","22.15",",6","29.70",",,,6","14.59",",,,6"
"USC00317675","1893-07","36.033333","-80.066667",,"SAXON, NC US","380.3","6","217.6",",6","9",",6","4",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","25",",6","","","18930728",",,6","","","18930719",",,6","18930715",",,6","11.1",",6,28,","","","18.3",",,6,19,","37.8",",6,15,","0.0","6","0.0",",6","49.5",",,,6","","","25.35",",6","33.97",",,,6","16.73",",,,6"
"USC00317675","1893-08","36.033333","-80.066667",,"SAXON, NC US","519.7","6","139.4",",6","8",",6","7",",6","3",",6","","","0",",6","0",",6","0",",6","30",",6","16",",6","","","18930814",",,6","","","18930828",",,6","18930819",",,6","9.4",",6,14,","","","84.6",",,6,28,","33.9",",6,19,","4.2","6","4.2",",6","276.1",",,,6","","","22.70",",6","30.08",",,,6","15.31",",,,6"
"USC00317675","1893-09","36.033333","-80.066667",,"SAXON, NC US","593.0","6","73.3",",6","9",",6","8",",6","3",",6","","","0",",6","0",",6","0",",6","25",",6","1",",6","","","18930928",",,6","","","18930912",",,6","18930919",",,6","2.8",",6,28,","","","38.4",",,6,12,","32.2",",6,19,","40.7","6","36.5",",6","172.7",",,,6","","","19.56",",6","26.07",",,,6","13.05",",,,6"
"USC00317675","1893-10","36.033333","-80.066667",,"SAXON, NC US","595.8","6","2.8",",6","9",",6","7",",6","3",",6","","","0",",6","8",",6","0",",6","15",",6","0",",6","","","18931031","+,,6","","","18931020",",,6","18931010",",,6","-5.6",",6,31,+","","","49.0",",,6,20,","28.9",",6,10,","196.5","6","155.8",",6","173.7",",,,6","","","13.40",",6","20.42",",,,6","6.37",",,,6"
