"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"US1KYGL0001","2008-04","38.760201","-84.791648","260.6","GLENCOE 3.8 NNE, KY US","","","","","14",",N","9",",N","1",",N","","","0",",N","","","","","","","","","","","","","","","","","20080430","+,,N","","","20080404",",,N","","","","","","","0",",,N,30,+","51.1",",,N,04,","","","","","","","118.2",",,,N","0",",,,N","","","","","",""
"US1KYGL0001","2008-05","38.760201","-84.791648","260.6","GLENCOE 3.8 NNE, KY US","","","","","14",",N","11",",N","1",",N","","","0",",N","","","","","","","","","","","","","","","","","20080531","+,,N","","","20080516",",,N","","","","","","","0",",,N,31,+","52.1",",,N,16,","","","","","","","188.9",",,,N","0",",,,N","","","","","",""
"US1KYGL0001","2008-06","38.760201","-84.791648","260.6","GLENCOE 3.8 NNE, KY US","","","","","10",",N","7",",N","2",",N","","","0",",N","","","","","","","","","","","","","","","","","20080630","+,,N","","","20080605",",,N","","","","","","","0",",,N,30,+","59.7",",,N,05,","","","","","","","134.1",",,,N","0",",,,N","","","","","",""
"US1KYGL0001","2008-07","38.760201","-84.791648","260.6","GLENCOE 3.8 NNE, KY US","","","","","8",",N","6",",N","2",",N","","","0",",N","","","","","","","","","","","","","","","","","20080731","+,,N","","","20080722",",,N","","","","","","","0",",,N,31,+","39.1",",,N,22,","","","","","","","110.4",",,,N","0",",,,N","","","","","",""
"US1KYGL0001","2008-08","38.760201","-84.791648","260.6","GLENCOE 3.8 NNE, KY US","","","","","5",",N","1",",N","1",",N","","","0",",N","","","","","","","","","","","","","","","","","20080831","+,,N","","","20080806",",,N","","","","","","","0",",,N,31,+","37.1",",,N,06,","","","","","","","41.5",",,,N","0",",,,N","","","","","",""
"US1KYGL0001","2008-09","38.760201","-84.791648","260.6","GLENCOE 3.8 NNE, KY US","","","","","6",",N","6",",N","1",",N","","","0",",N","","","","","","","","","","","","","","","","","20080930","+,,N","","","20080913",",,N","","","","","","","0",",,N,30,+","40.6",",,N,13,","","","","","","","70.9",",,,N","0",",,,N","","","","","",""
"US1KYGL0001","2008-10","38.760201","-84.791648","260.6","GLENCOE 3.8 NNE, KY US","","","","","5",",N","5",",N","0",",N","","","0",",N","","","","","","","","","","","","","","","","","20081031","+,,N","","","20081008",",,N","","","","","","","0",",,N,31,+","18.3",",,N,08,","","","","","","","48.5",",,,N","0",",,,N","","","","","",""
"US1KYGL0001","2008-11","38.760201","-84.791648","260.6","GLENCOE 3.8 NNE, KY US","","","","","8",",N","5",",N","0",",N","","","0","1,N","","","","","","","","","","","","","","","","","20081121","+,1,N","","","20081116",",,N","","","","","","","0","1,T,N,21,+","14.0",",,N,16,","","","","","","","46.9",",,,N","0","1,T,,N","","","","","",""
"US1KYGL0001","2008-12","38.760201","-84.791648","260.6","GLENCOE 3.8 NNE, KY US","","","","","16",",N","14",",N","1",",N","","","1","4,N","","","","","","","","","","","","","","","","","20081207",",4,N","","","20081224",",,N","","","","","","","25","4,,N,07,","35.6",",,N,24,","","","","","","","139.4",",,,N","41","4,,,N","","","","","",""
"US1KYGL0001","2009-01","38.760201","-84.791648","260.6","GLENCOE 3.8 NNE, KY US","","","","","19",",N","8",",N","1",",N","","","3","3,N","","","","","","","","","","","","","","","","","20090127",",3,N","","","20090128",",,N","","","","","","","104","3,,N,27,","38.9",",,N,28,","","","","","","","106.5",",,,N","317","3,,,N","","","","","",""
"US1KYGL0001","2009-02","38.760201","-84.791648","260.6","GLENCOE 3.8 NNE, KY US","","","","","10",",N","6",",N","1",",N","9",",N","2",",N","","","","","","","","","","","","","","","20090201",",,N","20090204",",,N","","","20090227",",,N","","","","","140",",,N,01,","64",",,N,04,","29.5",",,N,27,","","","","","","","71.2",",,,N","108",",,,N","","","","","",""
"US1KYGL0001","2009-03","38.760201","-84.791648","260.6","GLENCOE 3.8 NNE, KY US","","","","","9",",N","6",",N","0",",N","0",",N","0",",N","","","","","","","","","","","","","","","20090331","+,,N","20090331","+,,N","","","20090319",",,N","","","","","0",",,N,31,+","0",",,N,31,+","14.5",",,N,19,","","","","","","","60.0",",,,N","0",",,,N","","","","","",""
"US1KYGL0001","2009-04","38.760201","-84.791648","260.6","GLENCOE 3.8 NNE, KY US","","","","","13",",N","7",",N","1",",N","0",",N","0",",N","","","","","","","","","","","","","","","20090407",",,N","20090408","+,,N","","","20090403",",,N","","","","","0",",T,N,07,","0",",T,N,08,+","31.8",",,N,03,","","","","","","","97.8",",,,N","0",",T,,N","","","","","",""
"US1KYGL0001","2009-05","38.760201","-84.791648","260.6","GLENCOE 3.8 NNE, KY US","","","","","15",",N","10",",N","0",",N","","","","","","","","","","","","","","","","","","","","","","","","","20090526",",,N","","","","","","","","","20.1",",,N,26,","","","","","","","116.7",",,,N","","","","","","","",""
"US1KYGL0001","2009-06","38.760201","-84.791648","260.6","GLENCOE 3.8 NNE, KY US","","","","","8","1,N","8","1,N","2","1,N","","","","","","","","","","","","","","","","","","","","","","","","","20090611",",1,N","","","","","","","","","41.4","1,,N,11,","","","","","","","107.1","1,,,N","","","","","","","",""
"US1KYGL0001","2009-07","38.760201","-84.791648","260.6","GLENCOE 3.8 NNE, KY US","","","","","14",",N","9",",N","3",",N","","","","","","","","","","","","","","","","","","","","","","","","","20090731",",,N","","","","","","","","","87.9",",,N,31,","","","","","","","246.1",",,,N","","","","","","","",""
"US1KYGL0001","2009-08","38.760201","-84.791648","260.6","GLENCOE 3.8 NNE, KY US","","","","","7",",N","4",",N","2",",N","","","","","","","","","","","","","","","","","","","","","","","","","20090805",",,N","","","","","","","","","36.8",",,N,05,","","","","","","","80.5",",,,N","","","","","","","",""
"US1KYGL0001","2009-09","38.760201","-84.791648","260.6","GLENCOE 3.8 NNE, KY US","","","","","11",",N","7",",N","3",",N","","","","","","","","","","","","","","","","","","","","","","","","","20090925",",,N","","","","","","","","","56.9",",,N,25,","","","","","","","164.2",",,,N","","","","","","","",""
