"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00036586","1939-06","35.65","-92.31667","170.7","SHIRLEY, AR US","","","8",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","19390628",",,6","","","","","","","","","14.5",",,6,28,","","","","","31.7",",,,6","","","","","","","",""
"USC00036586","1939-07","35.65","-92.31667","170.7","SHIRLEY, AR US","","","8",",6","8",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","","","19390702",",,6","","","","","","","","","39.1",",,6,02,","","","","","116.1",",,,6","","","","","","","",""
"USC00036586","1939-08","35.65","-92.31667","170.7","SHIRLEY, AR US","","","4",",6","4",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","","","19390818",",,6","","","","","","","","","42.9",",,6,18,","","","","","99.8",",,,6","","","","","","","",""
"USC00036586","1939-09","35.65","-92.31667","170.7","SHIRLEY, AR US","","","3",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","19390928",",,6","","","","","","","","","18.0",",,6,28,","","","","","37.5",",,,6","","","","","","","",""
"USC00036586","1939-10","35.65","-92.31667","170.7","SHIRLEY, AR US","","","3",",6","2",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","","","19391026",",,6","","","","","","","","","66.5",",,6,26,","","","","","97.0",",,,6","","","","","","","",""
"USC00036586","1939-11","35.65","-92.31667","170.7","SHIRLEY, AR US","","","4",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","19391119","+,,6","","","","","","","","","21.6",",,6,19,+","","","","","69.3",",,,6","","","","","","","",""
"USC00036586","1939-12","35.65","-92.31667","170.7","SHIRLEY, AR US","","","1","1,6","1","1,6","1","1,6","","","1",",6","","","","","","","","","","","","","","","","","19391226",",,6","","","19391223",",1,6","","","","","","","104",",,6,26,","35.6","1,,6,23,","","","","","35.6","1,,,6","104",",,,6","","","","","",""
"USC00036586","1940-01","35.65","-92.31667","170.7","SHIRLEY, AR US","","","1","4,6","1","4,6","0","4,6","","","","","","","","","","","","","","","2","","","","","","","","","","19400110",",4,6","","","","","","","","","23.9","4,,6,10,","","","","","23.9","4,,,6","","","","","","","",""
"USC00036586","1940-02","35.65","-92.31667","170.7","SHIRLEY, AR US","","","5","4,6","3","4,6","0","4,6","","","2",",6","","","","","","","","","","","","","","","","","19400210",",,6","","","19400218",",4,6","","","","","","","41",",,6,10,","21.1","4,,6,18,","","","","","37.1","4,,,6","91",",,,6","","","","","",""
"USC00036586","1940-03","35.65","-92.31667","170.7","SHIRLEY, AR US","","","8",",6","4",",6","0",",6","","","","","","","","","","","","","","","3","","","","","","","","","","19400329",",,6","","","","","","","","","21.3",",,6,29,","","","","","50.6",",,,6","","","","","","","",""
