"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"GME00126418","2001-04","48.7092","11.21","380.0","NEUBURG DONAU FLUGPLATZ, GM","16",",E","7",",E","0",",E","0",",","20010415",",,E","20010421",",,E","10",",,E,15,","13.3",",,E,21,","62.4",",,,E"
"GME00126418","2001-05","48.7092","11.21","380.0","NEUBURG DONAU FLUGPLATZ, GM","8",",E","4",",E","0",",E","0",",","20010531","+,,E","20010514",",,E","0",",,E,31,+","21.0",",,E,14,","56.4",",,,E"
"GME00126418","2001-06","48.7092","11.21","380.0","NEUBURG DONAU FLUGPLATZ, GM","14",",E","10",",E","0",",E","0",",","20010630","+,,E","20010608",",,E","0",",,E,30,+","13.5",",,E,08,","75.2",",,,E"
"GME00126418","2001-07","48.7092","11.21","380.0","NEUBURG DONAU FLUGPLATZ, GM","8",",E","6",",E","0",",E","0",",","20010731","+,,E","20010715",",,E","0",",,E,31,+","15.0",",,E,15,","42.9",",,,E"
"GME00126418","2001-08","48.7092","11.21","380.0","NEUBURG DONAU FLUGPLATZ, GM","10",",E","6",",E","1",",E","0",",","20010831","+,,E","20010804",",,E","0",",,E,31,+","30.1",",,E,04,","105.3",",,,E"
"GME00126418","2001-11","48.7092","11.21","380.0","NEUBURG DONAU FLUGPLATZ, GM","15",",E","11",",E","0",",E","1",",","20011124",",,E","20011107",",,E","50",",,E,24,","22.0",",,E,07,","92.6",",,,E"
"GME00126418","2001-12","48.7092","11.21","380.0","NEUBURG DONAU FLUGPLATZ, GM","18",",E","6",",E","1",",E","8",",","20011231","+,,E","20011229",",,E","70",",,E,31,+","27.0",",,E,29,","63.8",",,,E"
"GME00126418","2002-01","48.7092","11.21","380.0","NEUBURG DONAU FLUGPLATZ, GM","6",",E","5",",E","0",",E","11",",","20020101",",,E","20020127",",,E","60",",,E,01,","10.2",",,E,27,","29.7",",,,E"
"GME00126418","2002-02","48.7092","11.21","380.0","NEUBURG DONAU FLUGPLATZ, GM","15",",E","10",",E","0",",E","0","1,","20020225",",1,E","20020213",",,E","10","1,,E,25,","16.5",",,E,13,","66.2",",,,E"
"GME00126418","2002-03","48.7092","11.21","380.0","NEUBURG DONAU FLUGPLATZ, GM","8",",E","5",",E","1",",E","0",",","20020331","+,,E","20020320",",,E","0",",,E,31,+","31.6",",,E,20,","83.8",",,,E"
