"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"GLE00147001","1958-01","68.7","-52.75","43.0","AASIAAT, GL","5",",E","0",",E","0",",E","31",",","19580131","+,,E","19580130","+,,E","250",",,E,31,+","2.0",",,E,30,+","6.6",",,,E"
"GLE00147001","1958-02","68.7","-52.75","43.0","AASIAAT, GL","9","2,E","0","2,E","0","2,E","28",",","19580228","+,,E","19580216",",2,E","300",",,E,28,+","2.4","2,,E,16,","8.7","2,,,E"
"GLE00147001","1958-03","68.7","-52.75","43.0","AASIAAT, GL","5","1,E","2","1,E","0","1,E","31",",","19580310",",,E","19580310",",1,E","350",",,E,10,","3.8","1,,E,10,","11.1","1,,,E"
"GLE00147001","1958-04","68.7","-52.75","43.0","AASIAAT, GL","8",",E","3",",E","0",",E","29","1,","19580429","+,1,E","19580418",",,E","400","1,,E,29,+","4.2",",,E,18,","18.0",",,,E"
"GLE00147001","1958-05","68.7","-52.75","43.0","AASIAAT, GL","11","1,E","7","1,E","0","1,E","29","1,","19580504","+,1,E","19580524",",1,E","350","1,,E,04,+","24.0","1,,E,24,","52.2","1,,,E"
"GLE00147001","1958-06","68.7","-52.75","43.0","AASIAAT, GL","6",",E","4",",E","0",",E","1",",","19580601",",,E","19580628",",,E","50",",,E,01,","7.2",",,E,28,","23.7",",,,E"
"GLE00147001","1958-07","68.7","-52.75","43.0","AASIAAT, GL","9",",E","7",",E","0",",E","0",",","19580731","+,,E","19580717","+,,E","0",",,E,31,+","17.0",",,E,17,+","65.2",",,,E"
"GLE00147001","1958-08","68.7","-52.75","43.0","AASIAAT, GL","3",",E","2",",E","0",",E","0",",","19580831","+,,E","19580819",",,E","0",",,E,31,+","8.0",",,E,19,","14.3",",,,E"
"GLE00147001","1958-09","68.7","-52.75","43.0","AASIAAT, GL","7","1,E","2","1,E","0","1,E","0",",","19580930",",,E","19580922",",1,E","20",",,E,30,","4.0","1,,E,22,","12.0","1,,,E"
"GLE00147001","1958-10","68.7","-52.75","43.0","AASIAAT, GL","9",",E","1",",E","0",",E","13",",","19581031","+,,E","19581024",",,E","100",",,E,31,+","2.7",",,E,24,","10.7",",,,E"
