"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"WZ004455110","1910-02","-26.533","31.3","641.0","MANZINI MATSAPA AIR, WZ","0",",I","0",",I","0",",I","","","","","","","","","","","","","19100228","+,,I","","","","","0.0",",,I,28,+","","","0.0",",,,I","","","",""
"WZ004455110","1910-08","-26.533","31.3","641.0","MANZINI MATSAPA AIR, WZ","0",",I","0",",I","0",",I","","","","","","","","","","","","","19100831","+,,I","","","","","0.0",",,I,31,+","","","0.0",",,,I","","","",""
"WZ004455110","1912-06","-26.533","31.3","641.0","MANZINI MATSAPA AIR, WZ","0",",I","0",",I","0",",I","","","","","","","","","","","","","19120630","+,,I","","","","","0.0",",,I,30,+","","","0.0",",,,I","","","",""
"WZ004455110","1913-07","-26.533","31.3","641.0","MANZINI MATSAPA AIR, WZ","0",",I","0",",I","0",",I","","","","","","","","","","","","","19130731","+,,I","","","","","0.0",",,I,31,+","","","0.0",",,,I","","","",""
"WZ004455110","1914-06","-26.533","31.3","641.0","MANZINI MATSAPA AIR, WZ","0",",I","0",",I","0",",I","","","","","","","","","","","","","19140630","+,,I","","","","","0.0",",,I,30,+","","","0.0",",,,I","","","",""
"WZ004455110","1914-07","-26.533","31.3","641.0","MANZINI MATSAPA AIR, WZ","0",",I","0",",I","0",",I","","","","","","","","","","","","","19140731","+,,I","","","","","0.0",",,I,31,+","","","0.0",",,,I","","","",""
"WZ004455110","1915-08","-26.533","31.3","641.0","MANZINI MATSAPA AIR, WZ","0",",I","0",",I","0",",I","","","","","","","","","","","","","19150831","+,,I","","","","","0.0",",,I,31,+","","","0.0",",,,I","","","",""
"WZ004455110","1916-01","-26.533","31.3","641.0","MANZINI MATSAPA AIR, WZ","10",",I","9",",I","0",",I","","","","","","","","","","","","","19160124",",,I","","","","","11.9",",,I,24,","","","63.0",",,,I","","","",""
"WZ004455110","1916-02","-26.533","31.3","641.0","MANZINI MATSAPA AIR, WZ","7",",I","3",",I","0",",I","","","","","","","","","","","","","19160221",",,I","","","","","11.9",",,I,21,","","","29.9",",,,I","","","",""
"WZ004455110","1916-03","-26.533","31.3","641.0","MANZINI MATSAPA AIR, WZ","7",",I","4",",I","2",",I","","","","","","","","","","","","","19160305",",,I","","","","","52.8",",,I,05,","","","93.6",",,,I","","","",""
"WZ004455110","1916-04","-26.533","31.3","641.0","MANZINI MATSAPA AIR, WZ","5",",I","4",",I","0",",I","","","","","","","","","","","","","19160404",",,I","","","","","7.6",",,I,04,","","","19.3",",,,I","","","",""
"WZ004455110","1916-05","-26.533","31.3","641.0","MANZINI MATSAPA AIR, WZ","6",",I","2",",I","0",",I","","","","","","","","","","","","","19160501",",,I","","","","","5.6",",,I,01,","","","13.6",",,,I","","","",""
"WZ004455110","1916-06","-26.533","31.3","641.0","MANZINI MATSAPA AIR, WZ","0",",I","0",",I","0",",I","","","","","","","","","","","","","19160630","+,,I","","","","","0.0",",,I,30,+","","","0.0",",,,I","","","",""
"WZ004455110","1916-07","-26.533","31.3","641.0","MANZINI MATSAPA AIR, WZ","0",",I","0",",I","0",",I","","","","","","","","","","","","","19160731","+,,I","","","","","0.0",",,I,31,+","","","0.0",",,,I","","","",""
"WZ004455110","1916-08","-26.533","31.3","641.0","MANZINI MATSAPA AIR, WZ","1",",I","1",",I","0",",I","","","","","","","","","","","","","19160809",",,I","","","","","3.8",",,I,09,","","","3.8",",,,I","","","",""
"WZ004455110","1916-09","-26.533","31.3","641.0","MANZINI MATSAPA AIR, WZ","1",",I","0",",I","0",",I","","","","","","","","","","","","","19160915",",,I","","","","","1.8",",,I,15,","","","1.8",",,,I","","","",""
"WZ004455110","1916-10","-26.533","31.3","641.0","MANZINI MATSAPA AIR, WZ","12",",I","7",",I","1",",I","","","","","","","","","","","","","19161021",",,I","","","","","27.7",",,I,21,","","","64.9",",,,I","","","",""
"WZ004455110","1916-11","-26.533","31.3","641.0","MANZINI MATSAPA AIR, WZ","11",",I","8",",I","0",",I","","","","","","","","","","","","","19161107",",,I","","","","","23.6",",,I,07,","","","102.9",",,,I","","","",""
"WZ004455110","1916-12","-26.533","31.3","641.0","MANZINI MATSAPA AIR, WZ","15",",I","11",",I","1",",I","","","","","","","","","","","","","19161201",",,I","","","","","36.8",",,I,01,","","","170.5",",,,I","","","",""
"WZ004455110","1917-01","-26.533","31.3","641.0","MANZINI MATSAPA AIR, WZ","10",",I","7",",I","1",",I","","","","","","","","","","","","","19170108",",,I","","","","","33.3",",,I,08,","","","94.3",",,,I","","","",""
"WZ004455110","1917-02","-26.533","31.3","641.0","MANZINI MATSAPA AIR, WZ","10",",I","8",",I","2",",I","","","","","","","","","","","","","19170218",",,I","","","","","43.9",",,I,18,","","","126.0",",,,I","","","",""
"WZ004455110","1917-03","-26.533","31.3","641.0","MANZINI MATSAPA AIR, WZ","13",",I","9",",I","0",",I","","","","","","","","","","","","","19170307",",,I","","","","","7.6",",,I,07,","","","46.8",",,,I","","","",""
"WZ004455110","1917-04","-26.533","31.3","641.0","MANZINI MATSAPA AIR, WZ","9",",I","5",",I","1",",I","","","","","","","","","","","","","19170421",",,I","","","","","33.3",",,I,21,","","","74.7",",,,I","","","",""
"WZ004455110","1917-05","-26.533","31.3","641.0","MANZINI MATSAPA AIR, WZ","8",",I","6",",I","0",",I","","","","","","","","","","","","","19170511",",,I","","","","","17.8",",,I,11,","","","58.8",",,,I","","","",""
"WZ004455110","1917-06","-26.533","31.3","641.0","MANZINI MATSAPA AIR, WZ","5",",I","3",",I","0",",I","","","","","","","","","","","","","19170609",",,I","","","","","18.5",",,I,09,","","","25.8",",,,I","","","",""
"WZ004455110","1917-07","-26.533","31.3","641.0","MANZINI MATSAPA AIR, WZ","6",",I","1",",I","0",",I","","","","","","","","","","","","","19170721",",,I","","","","","6.4",",,I,21,","","","11.7",",,,I","","","",""
"WZ004455110","1917-08","-26.533","31.3","641.0","MANZINI MATSAPA AIR, WZ","9",",I","6",",I","1",",I","","","","","","","","","","","","","19170808",",,I","","","","","56.4",",,I,08,","","","118.1",",,,I","","","",""
"WZ004455110","1917-09","-26.533","31.3","641.0","MANZINI MATSAPA AIR, WZ","14",",I","10",",I","2",",I","","","","","","","","","","","","","19170903",",,I","","","","","34.5",",,I,03,","","","114.3",",,,I","","","",""
"WZ004455110","1917-10","-26.533","31.3","641.0","MANZINI MATSAPA AIR, WZ","15",",I","13",",I","3",",I","","","","","","","","","","","","","19171027",",,I","","","","","82.0",",,I,27,","","","291.6",",,,I","","","",""
"WZ004455110","1917-11","-26.533","31.3","641.0","MANZINI MATSAPA AIR, WZ","18",",I","15",",I","5",",I","","","","","","","","","","","","","19171116",",,I","","","","","62.2",",,I,16,","","","293.2",",,,I","","","",""
