"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SZ000009480","1901-01","46.0","8.9667","273.0","LUGANO, SZ","0.0","E","0.0",",E","0",",E","0",",E","0",",E","","","0",",E","26",",E","3",",E","0",",E","0",",E","19010106",",,E","","","19010130",",,E","19010128","+,,E","-8.4",",E,06,","","","0.2",",,E,30,","12.5",",E,28,+","","","528.2",",E","0.3",",,,E","1.30",",E","4.93",",,,E","-2.34",",,,E"
"SZ000009480","1901-02","46.0","8.9667","273.0","LUGANO, SZ","0.0","E","0.0",",E","5",",E","4",",E","0",",E","","","0",",E","27",",E","2",",E","0",",E","0",",E","19010216",",,E","","","19010205",",,E","19010226",",,E","-11.0",",E,16,","","","13.3",",,E,05,","9.0",",E,26,","","","529.1",",E","39.4",",,,E","-0.56",",E","3.60",",,,E","-4.72",",,,E"
"SZ000009480","1901-03","46.0","8.9667","273.0","LUGANO, SZ","0.0","E","0.0",",E","17",",E","13",",E","6",",E","","","0",",E","6",",E","0",",E","0",",E","0",",E","19010330",",,E","","","19010319",",,E","19010305",",,E","-3.0",",E,30,","","","49.9",",,E,19,","15.4",",E,05,","","","400.4",",E","295.0",",,,E","5.42",",E","8.68",",,,E","2.15",",,,E"
"SZ000009480","1901-04","46.0","8.9667","273.0","LUGANO, SZ","0.0","E","0.0",",E","13",",E","9",",E","3",",E","","","0",",E","0",",E","0",",E","2",",E","0",",E","19010401",",,E","","","19010412",",,E","19010423",",,E","1.0",",E,01,","","","51.6",",,E,12,","23.0",",E,23,","","","199.1",",E","200.8",",,,E","11.70",",E","16.67",",,,E","6.72",",,,E"
"SZ000009480","1901-05","46.0","8.9667","273.0","LUGANO, SZ","12.6","E","12.6",",E","14",",E","8",",E","0",",E","","","0",",E","0",",E","0",",E","15",",E","0",",E","19010502","+,,E","","","19010506",",,E","19010531",",,E","5.0",",E,02,+","","","17.7",",,E,06,","30.0",",E,31,","","","94.0",",E","70.2",",,,E","15.71",",E","21.10",",,,E","10.32",",,,E"
"SZ000009480","1901-06","46.0","8.9667","273.0","LUGANO, SZ","105.2","E","92.6",",E","12",",E","6",",E","3",",E","","","0",",E","0",",E","0",",E","27",",E","0",",E","19010619","+,,E","","","19010615",",,E","19010602",",,E","10.6",",E,19,+","","","113.8",",,E,15,","32.0",",E,02,","","","10.1",",E","231.8",",,,E","21.08",",E","26.98",",,,E","15.19",",,,E"
"SZ000009480","1901-07","46.0","8.9667","273.0","LUGANO, SZ","196.2","E","91.0",",E","16",",E","14",",E","6",",E","","","0",",E","0",",E","0",",E","28",",E","0",",E","19010724",",,E","","","19010731",",,E","19010716",",,E","12.7",",E,24,","","","87.6",",,E,31,","31.8",",E,16,","0.9","E","0.9",",E","376.1",",,,E","21.24",",E","26.56",",,,E","15.92",",,,E"
"SZ000009480","1901-08","46.0","8.9667","273.0","LUGANO, SZ","295.9","E","99.7",",E","5",",E","4",",E","2",",E","","","0",",E","0",",E","0",",E","30",",E","0",",E","19010830",",,E","","","19010826",",,E","19010821",",,E","10.6",",E,30,","","","43.6",",,E,26,","30.1",",E,21,","4.6","E","3.7",",E","99.5",",,,E","21.43",",E","26.97",",,,E","15.89",",,,E"
"SZ000009480","1901-09","46.0","8.9667","273.0","LUGANO, SZ","315.4","E","19.5",",E","17",",E","11",",E","1",",E","","","0",",E","0",",E","0",",E","18",",E","0",",E","19010915",",,E","","","19010912",",,E","19010902",",,E","9.3",",E,15,","","","40.5",",,E,12,","27.0",",E,02,","39.1","E","34.5",",E","133.1",",,,E","17.83",",E","21.66",",,,E","14.01",",,,E"
"SZ000009480","1901-10","46.0","8.9667","273.0","LUGANO, SZ","315.4","E","0.0",",E","15",",E","13",",E","3",",E","","","0",",E","0",",E","0",",E","0",",E","0",",E","19011011",",,E","","","19011020",",,E","19011001",",,E","4.2",",E,11,","","","69.4",",,E,20,","20.4",",E,01,","230.7","E","191.6",",E","265.1",",,,E","12.15",",E","15.80",",,,E","8.50",",,,E"
