"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IDM00096633","1974-10","-1.268","116.894","3.7","SEPINGGAN, ID","0","5,S","0","5,S","0","5,S","","","","","","","","","","","","","19741031","+,5,S","","","","","0.0","5,,S,31,+","","","0.0","5,,,S","","","","","",""
"IDM00096633","1977-03","-1.268","116.894","3.7","SEPINGGAN, ID","0","3,S","0","3,S","0","3,S","","","","","","","","","","","","","19770331","+,3,S","","","","","0.0","3,,S,31,+","","","0.0","3,,,S","","","","","",""
"IDM00096633","1977-07","-1.268","116.894","3.7","SEPINGGAN, ID","1","5,S","1","5,S","0","5,S","","","","","","","","","","","","","19770731",",5,S","","","","","8.9","5,,S,31,","","","8.9","5,,,S","","","","","",""
"IDM00096633","1978-01","-1.268","116.894","3.7","SEPINGGAN, ID","1","3,S","1","3,S","0","3,S","","","","","","","","","","","","","19780106",",3,S","","","","","7.9","3,,S,06,","","","7.9","3,,,S","","","","","",""
"IDM00096633","1978-11","-1.268","116.894","3.7","SEPINGGAN, ID","1","5,S","1","5,S","0","5,S","","","","","","","","","","","","","19781110",",5,S","","","","","7.1","5,,S,10,","","","7.1","5,,,S","","","","","",""
"IDM00096633","1979-01","-1.268","116.894","3.7","SEPINGGAN, ID","12","3,S","9","3,S","4","3,S","","","","","","","","","","","","","19790112",",3,S","","","","","89.9","3,,S,12,","","","232.8","3,,,S","","","","","",""
"IDM00096633","1979-02","-1.268","116.894","3.7","SEPINGGAN, ID","15","4,S","12","4,S","2","4,S","","","","","","","","","","","","","19790224",",4,S","","","","","43.9","4,,S,24,","","","194.3","4,,,S","","","","","",""
"IDM00096633","1979-03","-1.268","116.894","3.7","SEPINGGAN, ID","18","3,S","11","3,S","2","3,S","","","","","","","","","","","","","19790307",",3,S","","","","","59.9","3,,S,07,","","","179.3","3,,,S","","","","","",""
"IDM00096633","1979-04","-1.268","116.894","3.7","SEPINGGAN, ID","18","2,S","11","2,S","0","2,S","","","","","","","","","","","","","19790427",",2,S","","","","","23.9","2,,S,27,","","","162.7","2,,,S","","","","","",""
"IDM00096633","1979-09","-1.268","116.894","3.7","SEPINGGAN, ID","15","1,S","13","1,S","2","1,S","","","","","","","","","","","","","19790928",",1,S","","","","","70.1","1,,S,28,","","","185.4","1,,,S","","","","","",""
"IDM00096633","1979-12","-1.268","116.894","3.7","SEPINGGAN, ID","17","3,S","15","3,S","3","3,S","","","","","","","","","","","","","19791219",",3,S","","","","","55.1","3,,S,19,","","","225.5","3,,,S","","","","","",""
"IDM00096633","1980-01","-1.268","116.894","3.7","SEPINGGAN, ID","13","1,S","11","1,S","3","1,S","","","","","","","","","","","","","19800115",",1,S","","","","","50.0","1,,S,15,","","","190.0","1,,,S","","","","","",""
"IDM00096633","1980-02","-1.268","116.894","3.7","SEPINGGAN, ID","11","5,S","8","5,S","1","5,S","","","","","","","","","","","","","19800210",",5,S","","","","","49.0","5,,S,10,","","","117.6","5,,,S","","","","","",""
"IDM00096633","1980-03","-1.268","116.894","3.7","SEPINGGAN, ID","15","2,S","12","2,S","1","2,S","","","","","","","","","","","","","19800314",",2,S","","","","","35.1","2,,S,14,","","","116.4","2,,,S","","","","","",""
"IDM00096633","1980-06","-1.268","116.894","3.7","SEPINGGAN, ID","16","2,S","15","2,S","4","2,S","","","","","","","","","","","","","19800610",",2,S","","","","","329.9","2,,S,10,","","","626.0","2,,,S","","","","","",""
"IDM00096633","1980-09","-1.268","116.894","3.7","SEPINGGAN, ID","6","2,S","5","2,S","0","2,S","","","","","","","","","","","","","19800902",",2,S","","","","","19.1","2,,S,02,","","","47.2","2,,,S","","","","","",""
"IDM00096633","1981-12","-1.268","116.894","3.7","SEPINGGAN, ID","16","5,S","14","5,S","4","5,S","","","","","0","5,S","26","5,S","0","5,S","","","19811213",",5,S","19811226","+,5,S","","","47.0","5,,S,13,","32.0","5,S,26,+","255.9","5,,,S","","","30.15","5,,,S","",""
"IDM00096633","1992-12","-1.268","116.894","3.7","SEPINGGAN, ID","","","","","","","","","","","0","5,S","26","5,S","0","5,S","","","","","19921208",",5,S","","","","","32.0","5,S,08,","","","","","30.31","5,,,S","",""
"IDM00096633","1993-03","-1.268","116.894","3.7","SEPINGGAN, ID","","","","","","","","","","","0","5,S","26","5,S","3","5,S","","","","","19930324",",5,S","","","","","32.9","5,S,24,","","","","","30.84","5,,,S","",""
"IDM00096633","1993-04","-1.268","116.894","3.7","SEPINGGAN, ID","","","","","","","0","3,S","0","3,S","0","4,S","26","4,S","1","4,S","19930427",",3,S","","","19930404",",4,S","20.7","3,S,27,","","","32.2","4,S,04,","","","26.97","7,S","30.63","4,,,S","23.32","3,,,S"
"IDM00096633","1993-05","-1.268","116.894","3.7","SEPINGGAN, ID","","","","","","","","","","","0","3,S","28","3,S","1","3,S","","","","","19930504",",3,S","","","","","32.2","3,S,04,","","","","","31.06","3,,,S","",""
"IDM00096633","1993-11","-1.268","116.894","3.7","SEPINGGAN, ID","","","","","","","","","","","0","5,S","25","5,S","3","5,S","","","","","19931105","+,5,S","","","","","32.6","5,S,05,+","","","","","30.94","5,,,S","",""
"IDM00096633","1993-12","-1.268","116.894","3.7","SEPINGGAN, ID","","","","","","","","","","","0","5,S","26","5,S","2","5,S","","","","","19931216","+,5,S","","","","","32.4","5,S,16,+","","","","","30.85","5,,,S","",""
"IDM00096633","1994-01","-1.268","116.894","3.7","SEPINGGAN, ID","","","","","","","","","","","0","5,S","26","5,S","0","5,S","","","","","19940123","+,5,S","","","","","31.8","5,S,23,+","","","","","30.22","5,,,S","",""
"IDM00096633","1994-02","-1.268","116.894","3.7","SEPINGGAN, ID","","","","","","","","","","","0","4,S","24","4,S","3","4,S","","","","","19940215",",4,S","","","","","33.4","4,S,15,","","","","","30.68","4,,,S","",""
"IDM00096633","1994-04","-1.268","116.894","3.7","SEPINGGAN, ID","11","3,S","8","3,S","3","3,S","","","","","0","3,S","27","3,S","0","3,S","","","19940411",",3,S","19940410",",3,S","","","39.1","3,,S,11,","31.8","3,S,10,","170.5","3,,,S","","","30.21","3,,,S","",""
"IDM00096633","1994-05","-1.268","116.894","3.7","SEPINGGAN, ID","6","2,S","5","2,S","1","2,S","","","","","0","5,S","26","5,S","0","5,S","","","19940515",",2,S","19940523",",5,S","","","42.9","2,,S,15,","31.2","5,S,23,","103.0","2,,,S","","","29.98","5,,,S","",""
"IDM00096633","1994-06","-1.268","116.894","3.7","SEPINGGAN, ID","12","2,S","7","2,S","3","2,S","","","","","0","3,S","27","3,S","0","3,S","","","19940630",",2,S","19940627",",3,S","","","57.9","2,,S,30,","31.3","3,S,27,","191.7","2,,,S","","","29.37","3,,,S","",""
"IDM00096633","1994-07","-1.268","116.894","3.7","SEPINGGAN, ID","4","5,S","4","5,S","1","5,S","0","4,S","0","4,S","0","3,S","28","3,S","0","3,S","19940706",",4,S","19940705",",5,S","19940722",",3,S","19.7","4,S,06,","26.9","5,,S,05,","30.6","3,S,22,","63.3","5,,,S","26.76","7,S","29.73","3,,,S","23.79","4,,,S"
"IDM00096633","1994-08","-1.268","116.894","3.7","SEPINGGAN, ID","7","3,S","3","3,S","0","3,S","","","","","0","3,S","28","3,S","0","3,S","","","19940814",",3,S","19940829","+,3,S","","","23.9","3,,S,14,","31.0","3,S,29,+","40.3","3,,,S","","","30.17","3,,,S","",""
"IDM00096633","1994-09","-1.268","116.894","3.7","SEPINGGAN, ID","0","1,S","0","1,S","0","1,S","","","","","0","5,S","25","5,S","0","5,S","","","19940930","+,1,S","19940917","+,5,S","","","0.0","1,,S,30,+","31.4","5,S,17,+","0.0","1,,,S","","","30.63","5,,,S","",""
"IDM00096633","1994-10","-1.268","116.894","3.7","SEPINGGAN, ID","8","3,S","3","3,S","0","3,S","","","","","","","","","","","","","19941021","+,3,S","","","","","20.1","3,,S,21,+","","","49.8","3,,,S","","","","","",""
"IDM00096633","1994-11","-1.268","116.894","3.7","SEPINGGAN, ID","2","4,S","1","4,S","0","4,S","0","4,S","0","4,S","0","3,S","27","3,S","2","3,S","19941128",",4,S","19941128",",4,S","19941125",",3,S","20.8","4,S,28,","4.1","4,,S,28,","32.5","3,S,25,","6.1","4,,,S","27.61","6,S","31.09","3,,,S","24.14","4,,,S"
"IDM00096633","1994-12","-1.268","116.894","3.7","SEPINGGAN, ID","6","1,S","5","1,S","1","1,S","","","","","0","3,S","28","3,S","1","3,S","","","19941208",",1,S","19941229",",3,S","","","30.0","1,,S,08,","32.7","3,S,29,","61.0","1,,,S","","","30.43","3,,,S","",""
"IDM00096633","1995-01","-1.268","116.894","3.7","SEPINGGAN, ID","4","2,S","1","2,S","0","2,S","","","","","0","5,S","26","5,S","6","5,S","","","19950112",",2,S","19950118",",5,S","","","3.0","2,,S,12,","33.4","5,S,18,","6.5","2,,,S","","","31.35","5,,,S","",""
"IDM00096633","1995-02","-1.268","116.894","3.7","SEPINGGAN, ID","8",",S","5",",S","0",",S","","","","","0","4,S","24","4,S","4","4,S","","","19950215",",,S","19950201",",4,S","","","24.9",",,S,15,","32.4","4,S,01,","57.2",",,,S","","","30.50","4,,,S","",""
"IDM00096633","1995-03","-1.268","116.894","3.7","SEPINGGAN, ID","","","","","","","","","","","0","4,S","27","4,S","2","4,S","","","","","19950302",",4,S","","","","","32.4","4,S,02,","","","","","30.40","4,,,S","",""
"IDM00096633","1995-04","-1.268","116.894","3.7","SEPINGGAN, ID","7","2,S","5","2,S","3","2,S","","","","","0","3,S","27","3,S","3","3,S","","","19950423",",2,S","19950430",",3,S","","","71.1","2,,S,23,","33.0","3,S,30,","147.3","2,,,S","","","30.58","3,,,S","",""
"IDM00096633","1995-05","-1.268","116.894","3.7","SEPINGGAN, ID","12","1,S","8","1,S","2","1,S","","","","","0",",S","31",",S","0",",S","","","19950525",",1,S","19950509",",,S","","","42.9","1,,S,25,","31.8",",S,09,","172.9","1,,,S","","","30.48",",,,S","",""
"IDM00096633","1995-06","-1.268","116.894","3.7","SEPINGGAN, ID","11","3,S","4","3,S","1","3,S","","","","","0","1,S","29","1,S","0","1,S","","","19950620",",3,S","19950618",",1,S","","","56.9","3,,S,20,","31.5","1,S,18,","85.4","3,,,S","","","29.86","1,,,S","",""
"IDM00096633","1995-07","-1.268","116.894","3.7","SEPINGGAN, ID","8","3,S","7","3,S","1","3,S","","","","","0","2,S","29","2,S","0","2,S","","","19950703",",3,S","19950730","+,2,S","","","25.9","3,,S,03,","32.0","2,S,30,+","89.0","3,,,S","","","29.69","2,,,S","",""
"IDM00096633","1995-08","-1.268","116.894","3.7","SEPINGGAN, ID","","","","","","","0","3,S","0","3,S","0","3,S","28","3,S","0","3,S","19950815",",3,S","","","19950822",",3,S","21.8","3,S,15,","","","29.7","3,S,22,","","","26.42","6,S","28.76","3,,,S","24.08","3,,,S"
"IDM00096633","1995-11","-1.268","116.894","3.7","SEPINGGAN, ID","6","2,S","3","2,S","0","2,S","","","","","0","2,S","28","2,S","0","2,S","","","19951123",",2,S","19951112",",2,S","","","7.1","2,,S,23,","31.6","2,S,12,","17.7","2,,,S","","","30.34","2,,,S","",""
"IDM00096633","1995-12","-1.268","116.894","3.7","SEPINGGAN, ID","","","","","","","0","5,S","0","5,S","0","3,S","28","3,S","1","3,S","19951214",",5,S","","","19951207",",3,S","22.2","5,S,14,","","","34.3","3,S,07,","","","26.88","8,S","29.91","3,,,S","23.85","5,,,S"
"IDM00096633","1996-01","-1.268","116.894","3.7","SEPINGGAN, ID","10","4,S","8","4,S","2","4,S","","","","","0","1,S","30","1,S","0","1,S","","","19960105",",4,S","19960125","+,1,S","","","52.1","4,,S,05,","30.5","1,S,25,+","130.3","4,,,S","","","29.17","1,,,S","",""
"IDM00096633","1996-02","-1.268","116.894","3.7","SEPINGGAN, ID","","","","","","","","","","","0","4,S","25","4,S","1","4,S","","","","","19960220",",4,S","","","","","33.1","4,S,20,","","","","","29.79","4,,,S","",""
"IDM00096633","1996-03","-1.268","116.894","3.7","SEPINGGAN, ID","8","3,S","6","3,S","1","3,S","","","","","0","1,S","30","1,S","4","1,S","","","19960323",",3,S","19960308",",1,S","","","53.1","3,,S,23,","32.6","1,S,08,","80.8","3,,,S","","","30.75","1,,,S","",""
"IDM00096633","1996-04","-1.268","116.894","3.7","SEPINGGAN, ID","3","4,S","2","4,S","1","4,S","","","","","0","5,S","25","5,S","0","5,S","","","19960410",",4,S","19960416",",5,S","","","94.0","4,,S,10,","32.1","5,S,16,","103.4","4,,,S","","","30.53","5,,,S","",""
"IDM00096633","1996-05","-1.268","116.894","3.7","SEPINGGAN, ID","8","1,S","5","1,S","1","1,S","","","","","0","2,S","29","2,S","0","2,S","","","19960527",",1,S","19960520","+,2,S","","","57.9","1,,S,27,","31.6","2,S,20,+","77.7","1,,,S","","","30.32","2,,,S","",""
"IDM00096633","1996-06","-1.268","116.894","3.7","SEPINGGAN, ID","","","","","","","","","","","0","3,S","27","3,S","0","3,S","","","","","19960602",",3,S","","","","","30.8","3,S,02,","","","","","29.73","3,,,S","",""
"IDM00096633","1996-07","-1.268","116.894","3.7","SEPINGGAN, ID","","","","","","","","","","","0","4,S","27","4,S","0","4,S","","","","","19960731",",4,S","","","","","30.6","4,S,31,","","","","","29.43","4,,,S","",""
"IDM00096633","1996-08","-1.268","116.894","3.7","SEPINGGAN, ID","8","5,S","3","5,S","1","5,S","","","","","0","2,S","29","2,S","0","2,S","","","19960820",",5,S","19960819",",2,S","","","66.0","5,,S,20,","31.1","2,S,19,","89.8","5,,,S","","","29.87","2,,,S","",""
"IDM00096633","1996-09","-1.268","116.894","3.7","SEPINGGAN, ID","6","3,S","4","3,S","0","3,S","","","","","0","3,S","27","3,S","1","3,S","","","19960904",",3,S","19960924",",3,S","","","23.9","3,,S,04,","32.3","3,S,24,","64.0","3,,,S","","","30.29","3,,,S","",""
