"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1INCL0014","2012-04","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","7",",N","7",",N","0",",N","","","","","","","","","20120415",",,N","","","","","8.9",",,N,15,","44.8",",,,N","",""
"US1INCL0014","2012-05","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","8",",N","7",",N","0",",N","","","","","","","","","20120507",",,N","","","","","21.8",",,N,07,","91.9",",,,N","",""
"US1INCL0014","2012-06","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","5",",N","4",",N","1",",N","","","","","","","","","20120630",",,N","","","","","27.7",",,N,30,","54.1",",,,N","",""
"US1INCL0014","2012-07","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","7",",N","4",",N","2",",N","","","","","","","","","20120715",",,N","","","","","52.3",",,N,15,","106.5",",,,N","",""
"US1INCL0014","2012-08","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","10",",N","9",",N","1",",N","","","","","","","","","20120817",",,N","","","","","34.8",",,N,17,","132.6",",,,N","",""
"US1INCL0014","2012-09","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","10",",N","8",",N","1",",N","","","","","","","","","20120908",",,N","","","","","97.8",",,N,08,","177.5",",,,N","",""
"US1INCL0014","2012-10","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","15",",N","12",",N","0",",N","","","","","","","","","20121006",",,N","","","","","19.6",",,N,06,","123.4",",,,N","",""
"US1INCL0014","2012-11","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","7",",N","4",",N","0",",N","","","","","","","","","20121112",",,N","","","","","13.0",",,N,12,","27.1",",,,N","",""
"US1INCL0014","2012-12","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","13",",N","8",",N","0",",N","","","","","","","","","20121221",",,N","","","","","16.3",",,N,21,","74.3",",,,N","",""
"US1INCL0014","2013-01","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","10",",N","6",",N","1",",N","","","","","","","","","20130113",",,N","","","","","32.8",",,N,13,","86.4",",,,N","",""
"US1INCL0014","2013-02","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","12",",N","6",",N","1",",N","","","2","5,N","","","20130222",",5,N","20130227",",,N","","","61","5,,N,22,","36.6",",,N,27,","73.2",",,,N","171","5,,,N"
"US1INCL0014","2013-03","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","14",",N","4",",N","0",",N","","","3","5,N","","","20130325",",5,N","20130325",",,N","","","224","5,,N,25,","21.6",",,N,25,","52.2",",,,N","473","5,,,N"
"US1INCL0014","2013-04","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","15",",N","8",",N","4",",N","","","","","","","","","20130419",",,N","","","","","96.8",",,N,19,","266.6",",,,N","",""
"US1INCL0014","2013-05","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","12",",N","7",",N","1",",N","","","","","","","","","20130527",",,N","","","","","32.0",",,N,27,","86.7",",,,N","",""
"US1INCL0014","2013-06","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","14",",N","9",",N","2",",N","","","","","","","","","20130601",",,N","","","","","33.3",",,N,01,","117.4",",,,N","",""
"US1INCL0014","2013-07","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","10",",N","5",",N","0",",N","","","","","","","","","20130722",",,N","","","","","16.0",",,N,22,","60.0",",,,N","",""
"US1INCL0014","2013-08","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","7",",N","4",",N","1",",N","","","","","","","","","20130809",",,N","","","","","61.2",",,N,09,","80.0",",,,N","",""
"US1INCL0014","2013-10","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","15",",N","7",",N","1",",N","","","","","","","","","20131006",",,N","","","","","29.5",",,N,06,","88.0",",,,N","",""
"US1INCL0014","2013-11","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","10",",N","6",",N","1",",N","","","","","","","","","20131101",",,N","","","","","29.0",",,N,01,","72.6",",,,N","",""
"US1INCL0014","2013-12","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","10",",N","4",",N","1",",N","","","","","","","","","20131222",",,N","","","","","53.6",",,N,22,","83.2",",,,N","",""
"US1INCL0014","2014-01","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","18",",N","8",",N","1",",N","27",",N","11",",N","20140110","+,,N","20140106",",,N","20140106",",,N","445",",,N,10,+","318",",,N,06,","31.5",",,N,06,","74.3",",,,N","848",",,,N"
"US1INCL0014","2014-02","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","12",",N","9",",N","1",",N","22",",N","7",",N","20140206","+,,N","20140205",",,N","20140202",",,N","381",",,N,06,+","236",",,N,05,","39.9",",,N,02,","106.7",",,,N","639",",,,N"
"US1INCL0014","2014-03","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","14",",N","6",",N","0",",N","8",",N","3",",N","20140303",",,N","20140313",",,N","20140312",",,N","64",",,N,03,","99",",,N,13,","18.3",",,N,12,","54.5",",,,N","224",",,,N"
"US1INCL0014","2014-04","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","15",",N","8",",N","2",",N","","","1","5,N","","","20140415",",5,N","20140404",",,N","","","28","5,,N,15,","37.1",",,N,04,","103.4",",,,N","36","5,,,N"
"US1INCL0014","2014-05","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","14",",N","7",",N","1",",N","","","","","","","","","20140512",",,N","","","","","35.1",",,N,12,","99.4",",,,N","",""
"US1INCL0014","2014-06","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","17",",N","10",",N","1",",N","","","","","","","","","20140620",",,N","","","","","26.2",",,N,20,","110.8",",,,N","",""
"US1INCL0014","2014-07","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","13",",N","9",",N","0",",N","","","","","","","","","20140727",",,N","","","","","22.1",",,N,27,","94.6",",,,N","",""
"US1INCL0014","2014-08","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","13",",N","8",",N","3",",N","","","","","","","","","20140822",",,N","","","","","51.6",",,N,22,","176.4",",,,N","",""
"US1INCL0014","2014-09","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","9",",N","5",",N","2",",N","","","","","","","","","20140921",",,N","","","","","42.9",",,N,21,","109.8",",,,N","",""
"US1INCL0014","2014-10","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","19",",N","9",",N","1",",N","","","","","","","","","20141003",",,N","","","","","40.1",",,N,03,","118.7",",,,N","",""
"US1INCL0014","2014-11","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","10",",N","5",",N","1",",N","","","","","","","","","20141124",",,N","","","","","49.5",",,N,24,","86.1",",,,N","",""
"US1INCL0014","2014-12","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","10",",N","5",",N","0",",N","","","","","","","","","20141206",",,N","","","","","17.8",",,N,06,","54.2",",,,N","",""
"US1INCL0014","2015-01","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","11",",N","5",",N","0",",N","13","4,N","4","4,N","20150109","+,4,N","20150106",",4,N","20150104",",,N","178","4,,N,09,+","160","4,,N,06,","14.7",",,N,04,","53.9",",,,N","289","4,,,N"
"US1INCL0014","2015-02","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","9",",N","5",",N","0",",N","14",",N","5",",N","20150205",",,N","20150202",",,N","20150202",",,N","102",",,N,05,","97",",,N,02,","13.0",",,N,02,","33.2",",,,N","364",",,,N"
"US1INCL0014","2015-03","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","11",",N","7",",N","0",",N","","","2","5,N","","","20150301",",5,N","20150326",",,N","","","170","5,,N,01,","21.8",",,N,26,","78.2",",,,N","233","5,,,N"
"US1INCL0014","2015-04","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","15",",N","10",",N","1",",N","","","","","","","","","20150420",",,N","","","","","35.3",",,N,20,","127.0",",,,N","",""
"US1INCL0014","2015-05","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","12",",N","6",",N","1",",N","","","","","","","","","20150531",",,N","","","","","47.5",",,N,31,","94.0",",,,N","",""
"US1INCL0014","2015-06","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","17",",N","14",",N","3",",N","","","","","","","","","20150608",",,N","","","","","54.4",",,N,08,","233.6",",,,N","",""
"US1INCL0014","2015-07","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","9",",N","7",",N","0",",N","","","","","","","","","20150712",",,N","","","","","24.4",",,N,12,","116.6",",,,N","",""
"US1INCL0014","2015-08","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","10",",N","5",",N","0",",N","","","","","","","","","20150803",",,N","","","","","18.8",",,N,03,","49.6",",,,N","",""
"US1INCL0014","2015-09","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","6",",N","5",",N","1",",N","","","","","","","","","20150919",",,N","","","","","45.0",",,N,19,","75.0",",,,N","",""
"US1INCL0014","2015-10","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","7",",N","3",",N","1",",N","","","","","","","","","20151028",",,N","","","","","25.7",",,N,28,","36.1",",,,N","",""
"US1INCL0014","2015-11","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","11",",N","5",",N","1",",N","","","","","","","","","20151128",",,N","","","","","30.0",",,N,28,","68.0",",,,N","",""
"US1INCL0014","2015-12","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","15",",N","8",",N","1",",N","","","","","","","","","20151227",",,N","","","","","62.7",",,N,27,","142.6",",,,N","",""
"US1INCL0014","2016-01","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","8",",N","3",",N","0",",N","","","2","4,N","","","20160112",",4,N","20160110",",,N","","","86","4,,N,12,","16.0",",,N,10,","35.5",",,,N","155","4,,,N"
"US1INCL0014","2016-02","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","9",",N","5",",N","0",",N","","","2","3,N","","","20160225",",3,N","20160225",",,N","","","36","3,,N,25,","15.5",",,N,25,","39.3",",,,N","89","3,,,N"
"US1INCL0014","2016-03","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","13",",N","11",",N","1",",N","","","","","","","","","20160331",",,N","","","","","29.7",",,N,31,","90.9",",,,N","",""
"US1INCL0014","2016-04","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","12",",N","8",",N","0",",N","","","","","","","","","20160422",",,N","","","","","23.1",",,N,22,","91.6",",,,N","",""
"US1INCL0014","2016-05","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","16",",N","9",",N","0",",N","","","","","","","","","20160501",",,N","","","","","16.0",",,N,01,","69.9",",,,N","",""
"US1INCL0014","2016-06","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","11",",N","6",",N","3",",N","","","","","","","","","20160623",",,N","","","","","60.5",",,N,23,","179.5",",,,N","",""
"US1INCL0014","2016-07","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","12",",N","5",",N","1",",N","","","","","","","","","20160718",",,N","","","","","39.6",",,N,18,","101.1",",,,N","",""
"US1INCL0014","2016-08","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","11",",N","6",",N","1",",N","","","","","","","","","20160816",",,N","","","","","32.0",",,N,16,","95.8",",,,N","",""
"US1INCL0014","2016-09","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","13",",N","8",",N","3",",N","","","","","","","","","20160910",",,N","","","","","50.5",",,N,10,","140.3",",,,N","",""
"US1INCL0014","2016-10","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","9",",N","5",",N","0",",N","","","","","","","","","20161020",",,N","","","","","16.3",",,N,20,","40.6",",,,N","",""
"US1INCL0014","2016-11","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","8",",N","6",",N","0",",N","","","","","","","","","20161129",",,N","","","","","18.3",",,N,29,","61.7",",,,N","",""
"US1INCL0014","2016-12","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","11",",N","5",",N","0",",N","","","","","","","","","20161227",",,N","","","","","20.1",",,N,27,","45.8",",,,N","",""
"US1INCL0014","2017-01","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","15",",N","8",",N","1",",N","1","5,N","0","5,N","20170106",",5,N","20170106",",5,N","20170120",",,N","25","5,,N,06,","23","5,,N,06,","32.3",",,N,20,","107.2",",,,N","46","5,,,N"
"US1INCL0014","2017-02","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","8",",N","5",",N","0",",N","2",",N","1",",N","20170209",",,N","20170209",",,N","20170208",",,N","51",",,N,09,","69",",,N,09,","10.4",",,N,08,","33.8",",,,N","82",",,,N"
"US1INCL0014","2017-03","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","17",",N","9",",N","1",",N","","","","","","","","","20170331",",,N","","","","","32.3",",,N,31,","118.8",",,,N","",""
"US1INCL0014","2017-04","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","16",",N","9",",N","1",",N","","","","","","","","","20170430",",,N","","","","","34.5",",,N,30,","106.3",",,,N","",""
"US1INCL0014","2017-05","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","19",",N","13",",N","3",",N","","","","","","","","","20170521",",,N","","","","","59.9",",,N,21,","244.8",",,,N","",""
"US1INCL0014","2017-06","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","11",",N","7",",N","2",",N","","","","","","","","","20170615",",,N","","","","","39.6",",,N,15,","114.6",",,,N","",""
"US1INCL0014","2017-07","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","12",",N","8",",N","5",",N","","","","","","","","","20170708",",,N","","","","","57.4",",,N,08,","230.1",",,,N","",""
"US1INCL0014","2017-08","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","9",",N","6",",N","0",",N","","","","","","","","","20170821",",,N","","","","","16.5",",,N,21,","58.1",",,,N","",""
"US1INCL0014","2017-09","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","6",",N","3",",N","0",",N","","","","","","","","","20170919","+,,N","","","","","19.6",",,N,19,+","48.1",",,,N","",""
"US1INCL0014","2017-10","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","15",",N","9",",N","1",",N","","","","","","","","","20171024",",,N","","","","","28.4",",,N,24,","82.7",",,,N","",""
"US1INCL0014","2017-11","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","11",",N","8",",N","2",",N","","","","","","","","","20171106",",,N","","","","","58.2",",,N,06,","139.1",",,,N","",""
"US1INCL0014","2017-12","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","6",",N","4",",N","0",",N","","","","","","","","","20171225",",,N","","","","","6.6",",,N,25,","20.3",",,,N","",""
"US1INCL0014","2018-01","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","11",",N","4",",N","0",",N","16","3,N","1","4,N","20180101",",3,N","20180115",",4,N","20180112",",,N","203","3,,N,01,","56","4,,N,15,","20.6",",,N,12,","42.1",",,,N","91","4,,,N"
"US1INCL0014","2018-02","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","15",",N","10",",N","1",",N","","","","","","","","","20180221",",,N","","","","","35.3",",,N,21,","93.1",",,,N","",""
"US1INCL0014","2018-03","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","12",",N","7",",N","1",",N","","","","","","","","","20180302",",,N","","","","","26.7",",,N,02,","89.3",",,,N","",""
"US1INCL0014","2018-04","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","13",",N","6",",N","0",",N","","","","","","","","","20180404",",,N","","","","","18.8",",,N,04,","71.7",",,,N","",""
"US1INCL0014","2018-05","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","10",",N","7",",N","0",",N","","","","","","","","","20180531",",,N","","","","","14.5",",,N,31,","49.8",",,,N","",""
"US1INCL0014","2018-06","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","12",",N","8",",N","3",",N","","","","","","","","","20180622",",,N","","","","","35.1",",,N,22,","133.9",",,,N","",""
"US1INCL0014","2018-07","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","10",",N","7",",N","0",",N","","","","","","","","","20180731",",,N","","","","","24.9",",,N,31,","82.0",",,,N","",""
"US1INCL0014","2018-08","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","12",",N","10",",N","2",",N","","","","","","","","","20180821",",,N","","","","","71.6",",,N,21,","220.0",",,,N","",""
"US1INCL0014","2018-09","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","8",",N","5",",N","2",",N","","","","","","","","","20180926",",,N","","","","","52.8",",,N,26,","123.4",",,,N","",""
"US1INCL0014","2018-10","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","13",",N","10",",N","0",",N","","","","","","","","","20181005",",,N","","","","","23.1",",,N,05,","76.8",",,,N","",""
"US1INCL0014","2018-11","40.3503","-86.4867","272.5","FRANKFORT 4.9 NNE, IN US","15",",N","7",",N","1",",N","","","","","","","","","20181102",",,N","","","","","30.0",",,N,02,","78.5",",,,N","",""
