"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA00615HMAK","1986-06","43.8667","-79.3667","198.0","TORONTO BUTTONVILLE A, ON CA","","","14.0",",C","12",",C","10",",C","1",",C","0",",C","0",",C","0",",C","0",",C","0",",C","20",",C","0",",C","19860603",",,C","19860630","+,,C","19860630","+,,C","19860622",",,C","19860628","+,,C","1.9",",C,03,","0",",,C,30,+","0",",,C,30,+","29.0",",,C,22,","28.6",",C,28,+","","","69.7",",C","130.4",",,,C","0",",,,C","16.47",",C","22.83",",,,C","10.12",",,,C","","","",""
"CA00615HMAK","1986-07","43.8667","-79.3667","198.0","TORONTO BUTTONVILLE A, ON CA","","","84.9",",C","13",",C","7",",C","0",",C","0",",C","0",",C","0",",C","0",",C","0",",C","28",",C","1",",C","19860701",",,C","19860731","+,,C","19860731","+,,C","19860731",",,C","19860706",",,C","7.8",",C,01,","0",",,C,31,+","0",",,C,31,+","15.1",",,C,31,","34.2",",C,06,","15.9","C","15.9",",C","77.9",",,,C","0",",,,C","20.56",",C","26.16",",,,C","14.95",",,,C","","","",""
"CA00615HMAK","1986-08","43.8667","-79.3667","198.0","TORONTO BUTTONVILLE A, ON CA","","","32.2",",C","12",",C","7",",C","4",",C","0",",C","0",",C","0",",C","0",",C","0",",C","25",",C","0",",C","19860829",",,C","19860831","+,,C","19860831","+,,C","19860815",",,C","19860817",",,C","4.2",",C,29,","0",",,C,31,+","0",",,C,31,+","71.2",",,C,15,","28.8",",C,17,","62.2","C","46.3",",C","230.4",",,,C","0",",,,C","17.88",",C","23.95",",,,C","11.81",",,,C","","","",""
"CA00615HMAK","1986-09","43.8667","-79.3667","198.0","TORONTO BUTTONVILLE A, ON CA","","","4.8",",C","15",",C","12",",C","2",",C","0",",C","0",",C","0",",C","0",",C","0",",C","11",",C","0",",C","19860908",",,C","19860930","+,,C","19860930","+,,C","19860910",",,C","19860902",",,C","0.8",",C,08,","0",",,C,30,+","0",",,C,30,+","80.3",",,C,10,","26.2",",C,02,","190.3","C","128.1",",C","213.8",",,,C","0",",,,C","14.22",",C","19.33",",,,C","9.12",",,,C","","","",""
"CA00615HMAK","1986-10","43.8667","-79.3667","198.0","TORONTO BUTTONVILLE A, ON CA","","","0.0",",C","16",",C","7",",C","0",",C","0",",C","0",",C","0",",C","12",",C","0",",C","0",",C","0",",C","19861031",",,C","19861031","+,,C","19861031","+,,C","19861027",",,C","19861002",",,C","-5.5",",C,31,","0",",,C,31,+","0",",,C,31,+","12.0",",,C,27,","19.9",",C,02,","510.4","C","320.1",",C","54.9",",,,C","0",",,,C","8.01",",C","13.43",",,,C","2.58",",,,C","","","",""
"CA00615HMAK","1986-11","43.8667","-79.3667","198.0","TORONTO BUTTONVILLE A, ON CA","","","0.0",",C","10",",C","4",",C","0",",C","1","1,C","1",",C","0",",C","26",",C","5",",C","0",",C","0",",C","19861122",",,C","19861121",",1,C","19861120",",,C","19861120",",,C","19861101",",,C","-10.7",",C,22,","70","1,,C,21,","155",",,C,20,","15.5",",,C,20,","17.9",",C,01,","1035.6","C","525.2",",C","40.3",",,,C","185",",,,C","0.83",",C","5.38",",,,C","-3.73",",,,C","","","",""
"CA00615HMAK","1986-12","43.8667","-79.3667","198.0","TORONTO BUTTONVILLE A, ON CA","","","0.0",",C","11",",C","8",",C","1",",C","11",",C","3",",C","0",",C","30",",C","6",",C","0",",C","0",",C","19861213",",,C","19861209",",,C","19861202",",,C","19861202",",,C","19861203",",,C","-17.3",",C,13,","80",",,C,09,","240",",,C,02,","28.7",",,C,02,","4.0",",C,03,","1659.2","C","623.6",",C","83.7",",,,C","352",",,,C","-1.78",",C","1.18",",,,C","-4.74",",,,C","","","",""
"CA00615HMAK","1987-01","43.8667","-79.3667","198.0","TORONTO BUTTONVILLE A, ON CA","0.0","C","0.0",",C","13",",C","5",",C","0",",C","22",",C","5",",C","4",",C","31",",C","19",",C","0",",C","0",",C","19870120",",,C","19870124","+,,C","19870110",",,C","19870110",",,C","19870114",",,C","-21.2",",C,20,","200",",,C,24,+","136",",,C,10,","13.6",",,C,10,","5.9",",C,14,","2401.0","C","741.8",",C","53.1",",,,C","500",",,,C","-5.60",",C","-1.44",",,,C","-9.75",",,,C","","","",""
"CA00615HMAK","1987-02","43.8667","-79.3667","198.0","TORONTO BUTTONVILLE A, ON CA","0.0","C","0.0",",C","7",",C","3",",C","0",",C","26","2,C","3","1,C","6",",C","28",",C","14",",C","0",",C","0",",C","19870215",",,C","19870204",",2,C","19870208",",1,C","19870208",",,C","19870221",",,C","-25.7",",C,15,","170","2,,C,04,","73","1,,C,08,","9.0",",,C,08,","4.4",",C,21,","3109.1","C","708.1",",C","20.9",",,,C","172","1,,,C","-6.96",",C","-1.36",",,,C","-12.55",",,,C","","","",""
"CA00615HMAK","1987-03","43.8667","-79.3667","198.0","TORONTO BUTTONVILLE A, ON CA","0.0","C","0.0",",C","8",",C","5",",C","0",",C","5",",C","2",",C","0",",C","24",",C","5",",C","0",",C","0",",C","19870310",",,C","19870331",",,C","19870331",",,C","19870301",",,C","19870308",",,C","-16.0",",C,10,","80",",,C,31,","160",",,C,31,","19.3",",,C,01,","17.2",",C,08,","3635.5","C","526.4",",C","67.3",",,,C","226",",,,C","1.35",",C","6.86",",,,C","-4.16",",,,C","","","",""
"CA00615HMAK","1987-04","43.8667","-79.3667","198.0","TORONTO BUTTONVILLE A, ON CA","0.0","C","0.0",",C","13",",C","7",",C","0",",C","4",",C","2",",C","0",",C","8",",C","0",",C","4",",C","0",",C","19870401",",,C","19870401",",,C","19870402",",,C","19870412",",,C","19870421",",,C","-9.3",",C,01,","150",",,C,01,","32",",,C,02,","8.8",",,C,12,","28.9",",C,21,","3927.7","C","292.2",",C","42.6",",,,C","62",",,,C","8.59",",C","14.21",",,,C","2.98",",,,C","","","",""
"CA00615HMAK","1987-05","43.8667","-79.3667","198.0","TORONTO BUTTONVILLE A, ON CA","28.1","C","28.1",",C","10",",C","4",",C","1",",C","0",",C","0",",C","0",",C","3",",C","0",",C","14",",C","3",",C","19870508",",,C","19870531","+,,C","19870531","+,,C","19870527",",,C","19870530",",,C","-1.6",",C,08,","0",",,C,31,+","0",",,C,31,+","26.0",",,C,27,","33.5",",C,30,","4084.9","C","157.2",",C","57.4",",,,C","0",",,,C","14.17",",C","20.97",",,,C","7.37",",,,C","","","",""
"CA00615HMAK","1987-06","43.8667","-79.3667","198.0","TORONTO BUTTONVILLE A, ON CA","77.6","C","49.5",",C","11",",C","6",",C","0",",C","0",",C","0",",C","0",",C","0",",C","0",",C","24",",C","1",",C","19870610",",,C","19870630","+,,C","19870630","+,,C","19870622",",,C","19870614",",,C","5.5",",C,10,","0",",,C,30,+","0",",,C,30,+","24.9",",,C,22,","33.4",",C,14,","4123.4","C","38.5",",C","81.0",",,,C","0",",,,C","18.70",",C","25.14",",,,C","12.26",",,,C","","","",""
"CA00615HMAK","1987-07","43.8667","-79.3667","198.0","TORONTO BUTTONVILLE A, ON CA","199.5","C","121.9",",C","12",",C","9",",C","0",",C","0",",C","0",",C","0",",C","0",",C","0",",C","29",",C","7",",C","19870717",",,C","19870731","+,,C","19870731","+,,C","19870707",",,C","19870724",",,C","9.4",",C,17,","0",",,C,31,+","0",",,C,31,+","24.8",",,C,07,","34.6",",C,24,","7.1","C","7.1",",C","90.2",",,,C","0",",,,C","22.04",",C","27.93",",,,C","16.15",",,,C","","","",""
"CA00615HMAK","1987-08","43.8667","-79.3667","198.0","TORONTO BUTTONVILLE A, ON CA","248.6","C","49.1",",C","6",",C","5",",C","1",",C","0",",C","0",",C","0",",C","0",",C","0",",C","26",",C","1",",C","19870830",",,C","19870831","+,,C","19870831","+,,C","19870809",",,C","19870816",",,C","7.9",",C,30,","0",",,C,31,+","0",",,C,31,+","25.5",",,C,09,","33.8",",C,16,","38.0","C","30.9",",C","82.8",",,,C","0",",,,C","18.92",",C","24.82",",,,C","13.02",",,,C","","","",""
"CA00615HMAK","1987-09","43.8667","-79.3667","198.0","TORONTO BUTTONVILLE A, ON CA","252.4","C","3.8",",C","14",",C","10",",C","0",",C","0",",C","0",",C","0",",C","0",",C","0",",C","12",",C","0",",C","19870925",",,C","19870930","+,,C","19870930","+,,C","19870917",",,C","19870907",",,C","3.2",",C,25,","0",",,C,30,+","0",",,C,30,+","23.0",",,C,17,","25.8",",C,07,","147.7","C","109.7",",C","82.6",",,,C","0",",,,C","14.80",",C","19.96",",,,C","9.64",",,,C","","","",""
"CA00615HMAK","1987-10","43.8667","-79.3667","198.0","TORONTO BUTTONVILLE A, ON CA","252.4","C","0.0",",C","12",",C","5",",C","0",",C","0",",C","0",",C","0",",C","15",",C","0",",C","0",",C","0",",C","19871026",",,C","19871031","+,,C","19871031","+,,C","19871007",",,C","19871005",",,C","-6.0",",C,26,","0",",,C,31,+","0",",,C,31,+","13.6",",,C,07,","18.8",",C,05,","525.1","C","377.4",",C","51.0",",,,C","0",",,,C","6.16",",C","11.75",",,,C","0.57",",,,C","","","",""
"CA00615HMAK","1987-11","43.8667","-79.3667","198.0","TORONTO BUTTONVILLE A, ON CA","252.4","C","0.0",",C","16",",C","8",",C","2",",C","1",",C","2",",C","0",",C","19",",C","2",",C","0",",C","0",",C","19871121",",,C","19871126",",,C","19871125",",,C","19871125",",,C","19871103",",,C","-15.0",",C,21,","30",",,C,26,","185",",,C,25,","39.7",",,C,25,","19.4",",C,03,","1012.3","C","487.2",",C","118.9",",,,C","255",",,,C","2.09",",C","6.75",",,,C","-2.57",",,,C","","","",""
"CA00615HMAK","1987-12","43.8667","-79.3667","198.0","TORONTO BUTTONVILLE A, ON CA","252.4","C","0.0",",C","15",",C","6",",C","1",",C","8",",C","3",",C","0",",C","27",",C","7",",C","0",",C","0",",C","19871230",",,C","19871216",",,C","19871215",",,C","19871215",",,C","19871209",",,C","-17.7",",C,30,","100",",,C,16,","202",",,C,15,","27.0",",,C,15,","13.1",",C,09,","1615.7","C","603.4",",C","75.4",",,,C","335",",,,C","-1.13",",C","2.15",",,,C","-4.41",",,,C","","","",""
"CA00615HMAK","1988-01","43.8667","-79.3667","198.0","TORONTO BUTTONVILLE A, ON CA","0.0","C","0.0",",C","13",",C","5",",C","0",",C","4",",C","2",",C","6",",C","26",",C","19",",C","0",",C","0",",C","19880114",",,C","19880109","+,,C","19880124",",,C","19880117",",,C","19880131",",,C","-25.7",",C,14,","40",",,C,09,+","42",",,C,24,","8.2",",,C,17,","13.6",",C,31,","2364.6","C","748.9",",C","33.3",",,,C","155",",,,C","-5.83",",C","-1.04",",,,C","-10.61",",,,C","","","",""
"CA00615HMAK","1988-02","43.8667","-79.3667","198.0","TORONTO BUTTONVILLE A, ON CA","0.0","C","0.0",",C","18",",C","8",",C","0",",C","28",",C","6",",C","5",",C","29",",C","19",",C","0",",C","0",",C","19880221",",,C","19880213",",,C","19880212",",,C","19880212",",,C","19880201",",,C","-22.4",",C,21,","260",",,C,13,","142",",,C,12,","14.2",",,C,12,","8.5",",C,01,","3124.0","C","759.4",",C","63.6",",,,C","562",",,,C","-7.85",",C","-2.38",",,,C","-13.33",",,,C","","","",""
"CA00615HMAK","1988-03","43.8667","-79.3667","198.0","TORONTO BUTTONVILLE A, ON CA","0.0","C","0.0",",C","11",",C","3",",C","0",",C","2",",C","0",",C","1",",C","29",",C","11",",C","0",",C","0",",C","19880301",",,C","19880302","+,,C","19880319",",,C","19880325",",,C","19880323",",,C","-19.0",",C,01,","40",",,C,02,+","12",",,C,19,","8.7",",,C,25,","18.4",",C,23,","3746.0","C","622.0",",C","24.5",",,,C","35",",,,C","-1.73",",C","3.06",",,,C","-6.53",",,,C","","","",""
"CA00615HMAK","1988-04","43.8667","-79.3667","198.0","TORONTO BUTTONVILLE A, ON CA","0.0","C","0.0",",C","12",",C","8",",C","0",",C","0",",C","0",",C","0",",C","17",",C","0",",C","0",",C","0",",C","19880420",",,C","19880430","+,,C","19880423",",,C","19880403",",,C","19880417",",,C","-4.9",",C,20,","0",",,C,30,+","4",",,C,23,","22.4",",,C,03,","18.5",",C,17,","4129.0","C","383.0",",C","63.3",",,,C","4",",,,C","5.57",",C","10.57",",,,C","0.57",",,,C","","","",""
"CA00615HMAK","1988-05","43.8667","-79.3667","198.0","TORONTO BUTTONVILLE A, ON CA","15.2","C","15.2",",C","10",",C","4",",C","0",",C","0",",C","0",",C","0",",C","1",",C","0",",C","13",",C","0",",C","19880504",",,C","19880531","+,,C","19880531","+,,C","19880515",",,C","19880530",",,C","-1.7",",C,04,","0",",,C,31,+","0",",,C,31,+","21.3",",,C,15,","31.2",",C,30,","4288.7","C","159.7",",C","62.5",",,,C","0",",,,C","13.67",",C","20.37",",,,C","6.97",",,,C","","","",""
"CA00615HMAK","1988-06","43.8667","-79.3667","198.0","TORONTO BUTTONVILLE A, ON CA","66.3","C","51.1",",C","8",",C","1",",C","0",",C","0",",C","0",",C","0",",C","0",",C","0",",C","19",",C","5",",C","19880629",",,C","19880630","+,,C","19880630","+,,C","19880622",",,C","19880625","+,,C","3.1",",C,29,","0",",,C,30,+","0",",,C,30,+","24.2",",,C,22,","34.8",",C,25,+","4367.8","C","79.1",",C","32.9",",,,C","0",",,,C","17.40",",C","24.41",",,,C","10.39",",,,C","","","",""
"CA00615HMAK","1988-07","43.8667","-79.3667","198.0","TORONTO BUTTONVILLE A, ON CA","197.8","C","131.5",",C","11",",C","6",",C","0",",C","0",",C","0",",C","0",",C","0",",C","0",",C","30",",C","7",",C","19880703",",,C","19880731","+,,C","19880731","+,,C","19880725",",,C","19880707",",,C","6.9",",C,03,","0",",,C,31,+","0",",,C,31,+","12.6",",,C,25,","37.2",",C,07,","4.5","C","4.5",",C","52.6",",,,C","0",",,,C","22.43",",C","29.42",",,,C","15.44",",,,C","","","",""
"CA00615HMAK","1988-08","43.8667","-79.3667","198.0","TORONTO BUTTONVILLE A, ON CA","299.9","C","102.1",",C","8",",C","6",",C","0",",C","0",",C","0",",C","0",",C","0",",C","0",",C","29",",C","4",",C","19880822",",,C","19880831","+,,C","19880831","+,,C","19880817",",,C","19880813",",,C","5.6",",C,22,","0",",,C,31,+","0",",,C,31,+","14.4",",,C,17,","36.0",",C,13,","40.2","C","35.7",",C","40.1",",,,C","0",",,,C","20.47",",C","27.02",",,,C","13.93",",,,C","","","",""
"CA00615HMAK","1988-09","43.8667","-79.3667","198.0","TORONTO BUTTONVILLE A, ON CA","302.3","C","2.4",",C","9",",C","6",",C","1",",C","0",",C","0",",C","0",",C","0",",C","0",",C","12",",C","0",",C","19880915",",,C","19880930","+,,C","19880930","+,,C","19880903",",,C","19880918",",,C","3.0",",C,15,","0",",,C,30,+","0",",,C,30,+","30.8",",,C,03,","28.4",",C,18,","163.5","C","123.3",",C","93.5",",,,C","0",",,,C","14.31",",C","20.22",",,,C","8.39",",,,C","","","",""
"CA00615HMAK","1988-10","43.8667","-79.3667","198.0","TORONTO BUTTONVILLE A, ON CA","304.2","C","1.9",",C","17",",C","12",",C","0",",C","0",",C","0",",C","0",",C","13",",C","0",",C","1",",C","0",",C","19881031",",,C","19881031","+,,C","19881030","+,,C","19881002",",,C","19881001",",,C","-7.4",",C,31,","0",",,C,31,+","0",",T,C,30,+","19.9",",,C,02,","26.6",",C,01,","541.3","C","377.8",",C","91.9",",,,C","0",",T,,C","6.21",",C","11.04",",,,C","1.37",",,,C","","","",""
"CA00615HMAK","1988-11","43.8667","-79.3667","198.0","TORONTO BUTTONVILLE A, ON CA","304.2","C","0.0",",C","10",",C","5",",C","0",",C","0",",C","0",",C","0",",C","13",",C","0",",C","0",",C","0",",C","19881119",",,C","19881130","+,,C","19881121","+,,C","19881105",",,C","19881116",",,C","-4.8",",C,19,","0",",,C,30,+","2",",,C,21,+","20.4",",,C,05,","15.3",",C,16,","975.6","C","434.3",",C","67.0",",,,C","4",",,,C","3.86",",C","7.37",",,,C","0.34",",,,C","","","",""
"CA00615HMAK","1988-12","43.8667","-79.3667","198.0","TORONTO BUTTONVILLE A, ON CA","304.2","C","0.0",",C","11",",C","6",",C","0",",C","7",",C","4",",C","2",",C","30",",C","14",",C","0",",C","0",",C","19881212",",,C","19881214",",,C","19881227",",,C","19881227",",,C","19881220",",,C","-21.3",",C,12,","70",",,C,14,","52",",,C,27,","23.0",",,C,27,","11.8",",C,20,","1663.8","C","688.2",",C","51.2",",,,C","224",",,,C","-3.87",",C","0.91",",,,C","-8.64",",,,C","","","",""
"CA00615HMAK","1989-01","43.8667","-79.3667","198.0","TORONTO BUTTONVILLE A, ON CA","0.0","C","0.0",",C","14",",C","3",",C","0",",C","6",",C","1",",C","4",",C","31",",C","10",",C","0",",C","0",",C","19890104",",,C","19890116","+,,C","19890103",",,C","19890107",",,C","19890131",",,C","-24.0",",C,04,","40",",,C,16,+","42",",,C,03,","4.2",",,C,07,","10.2",",C,31,","2340.6","C","676.8",",C","24.4",",,,C","104",",,,C","-3.50",",C","1.05",",,,C","-8.05",",,,C","","","",""
"CA00615HMAK","1989-02","43.8667","-79.3667","198.0","TORONTO BUTTONVILLE A, ON CA","0.0","C","0.0",",C","13",",C","4",",C","0",",C","7",",C","4",",C","5",",C","28",",C","20",",C","0",",C","0",",C","19890224",",,C","19890228","+,,C","19890221",",,C","19890213",",,C","19890201",",,C","-21.1",",C,24,","90",",,C,28,+","76",",,C,21,","7.6",",,C,13,","9.3",",C,01,","3059.8","C","719.2",",C","31.6",",,,C","287",",,,C","-7.35",",C","-2.78",",,,C","-11.92",",,,C","","","",""
