"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"NCW00082608","1991-04","-22.266667","166.45","71.9","NOUMEA NF, NC","","","15","2,S","9","2,S","1","2,S","","","","","","","0","1,S","29","1,S","0","1,S","","","","","","","19910412",",2,S","19910403","+,1,S","","","","","29.0","2,,S,12,","28.5","1,S,03,+","","","","","106.6","2,,,S","","","","","26.28","1,,,S","",""
"NCW00082608","1991-05","-22.266667","166.45","71.9","NOUMEA NF, NC","","","20","1,S","7","1,S","0","1,S","","","","","","","0","4,S","27","4,S","0","4,S","","","","","","","19910513","+,1,S","19910517","+,4,S","","","","","7.9","1,,S,13,+","25.2","4,S,17,+","","","","","46.6","1,,,S","","","","","24.10","4,,,S","",""
"NCW00082608","1991-06","-22.266667","166.45","71.9","NOUMEA NF, NC","","","13","5,S","6","5,S","1","5,S","","","","","","","0",",S","30",",S","0",",S","","","","","","","19910606",",5,S","19910612",",,S","","","","","35.1","5,,S,06,","25.0",",S,12,","","","","","81.6","5,,,S","","","","","23.49",",,,S","",""
"NCW00082608","1991-07","-22.266667","166.45","71.9","NOUMEA NF, NC","","","","","","","","","","","","","","","0","3,S","28","3,S","0","3,S","","","","","","","","","19910711",",3,S","","","","","","","28.2","3,S,11,","","","","","","","","","","","23.40","3,,,S","",""
"NCW00082608","1991-08","-22.266667","166.45","71.9","NOUMEA NF, NC","","","13",",S","4",",S","0",",S","","","","","","","0","1,S","28","1,S","0","1,S","","","","","","","19910825",",,S","19910824",",1,S","","","","","7.9",",,S,25,","26.8","1,S,24,","","","","","28.4",",,,S","","","","","23.52","1,,,S","",""
"NCW00082608","1991-09","-22.266667","166.45","71.9","NOUMEA NF, NC","","","7","3,S","1","3,S","0","3,S","","","","","","","0",",S","30",",S","0",",S","","","","","","","19910930",",3,S","19910922",",,S","","","","","6.1","3,,S,30,","28.6",",S,22,","","","","","12.6","3,,,S","","","","","24.80",",,,S","",""
"NCW00082608","1991-10","-22.266667","166.45","71.9","NOUMEA NF, NC","","","","","","","","","","","","","","","0","2,S","29","2,S","0","2,S","","","","","","","","","19911017",",2,S","","","","","","","29.1","2,S,17,","","","","","","","","","","","25.98","2,,,S","",""
"NCW00082608","1991-11","-22.266667","166.45","71.9","NOUMEA NF, NC","","","9","2,S","3","2,S","0","2,S","","","0","5,S","0","5,S","0","2,S","28","2,S","0","2,S","19911105",",5,S","","","","","19911104",",2,S","19911113",",2,S","17.5","5,S,05,","","","9.9","2,,S,04,","29.7","2,S,13,","","","","","22.9","2,,,S","","","23.05","7,S","26.52","2,,,S","19.58","5,,,S"
"NCW00082608","1991-12","-22.266667","166.45","71.9","NOUMEA NF, NC","","","","","","","","","","","","","","","0","3,S","28","3,S","0","3,S","","","","","","","","","19911229",",3,S","","","","","","","31.5","3,S,29,","","","","","","","","","","","28.95","3,,,S","",""
"NCW00082608","1992-01","-22.266667","166.45","71.9","NOUMEA NF, NC","","","12","1,S","4","1,S","2","1,S","","","","","","","0","2,S","29","2,S","6","2,S","","","","","","","19920110",",1,S","19920105",",2,S","","","","","53.1","1,,S,10,","35.4","2,S,05,","","","","","99.6","1,,,S","","","","","30.13","2,,,S","",""
"NCW00082608","1992-02","-22.266667","166.45","71.9","NOUMEA NF, NC","","","13","2,S","8","2,S","1","2,S","","","0","5,S","0","5,S","0","1,S","28","1,S","3","1,S","19920203",",5,S","","","","","19920203",",2,S","19920216",",1,S","19.6","5,S,03,","","","88.9","2,,S,03,","32.6","1,S,16,","","","","","178.5","2,,,S","","","26.76","6,S","30.11","1,,,S","23.41","5,,,S"
"NCW00082608","1992-03","-22.266667","166.45","71.9","NOUMEA NF, NC","","","17","1,S","10","1,S","3","1,S","","","","","","","0","1,S","30","1,S","1","1,S","","","","","","","19920310",",1,S","19920312",",1,S","","","","","68.1","1,,S,10,","32.4","1,S,12,","","","","","226.6","1,,,S","","","","","28.89","1,,,S","",""
"NCW00082608","1992-04","-22.266667","166.45","71.9","NOUMEA NF, NC","","","15",",S","9",",S","2",",S","","","","","","","0","1,S","29","1,S","0","1,S","","","","","","","19920408",",,S","19920401",",1,S","","","","","152.9",",,S,08,","30.6","1,S,01,","","","","","248.5",",,,S","","","","","26.76","1,,,S","",""
"NCW00082608","1992-05","-22.266667","166.45","71.9","NOUMEA NF, NC","","","9","4,S","4","4,S","0","4,S","","","","","","","0","2,S","29","2,S","0","2,S","","","","","","","19920505",",4,S","19920514",",2,S","","","","","10.9","4,,S,05,","29.8","2,S,14,","","","","","27.0","4,,,S","","","","","25.67","2,,,S","",""
"NCW00082608","1992-06","-22.266667","166.45","71.9","NOUMEA NF, NC","","","18","3,S","10","3,S","2","3,S","","","","","","","0","1,S","28","1,S","0","1,S","","","","","","","19920627",",3,S","19920608",",1,S","","","","","33.0","3,,S,27,","26.4","1,S,08,","","","","","147.7","3,,,S","","","","","23.93","1,,,S","",""
"NCW00082608","1992-08","-22.266667","166.45","71.9","NOUMEA NF, NC","","","7","5,S","5","5,S","0","5,S","","","","","","","0",",S","31",",S","0",",S","","","","","","","19920809",",5,S","19920809",",,S","","","","","23.1","5,,S,09,","31.1",",S,09,","","","","","64.3","5,,,S","","","","","23.63",",,,S","",""
"NCW00082608","1992-09","-22.266667","166.45","71.9","NOUMEA NF, NC","","","5","2,S","3","2,S","0","2,S","","","","","","","0",",S","30",",S","0",",S","","","","","","","19920909",",2,S","19920930",",,S","","","","","10.9","2,,S,09,","29.0",",S,30,","","","","","28.4","2,,,S","","","","","24.97",",,,S","",""
"NCW00082608","1992-10","-22.266667","166.45","71.9","NOUMEA NF, NC","","","","","","","","","","","","","","","0","2,S","29","2,S","0","2,S","","","","","","","","","19921020",",2,S","","","","","","","29.0","2,S,20,","","","","","","","","","","","24.89","2,,,S","",""
"NCW00082608","1992-11","-22.266667","166.45","71.9","NOUMEA NF, NC","","","3","5,S","1","5,S","0","5,S","","","","","","","0","2,S","28","2,S","0","2,S","","","","","","","19921123",",5,S","19921130",",2,S","","","","","7.1","5,,S,23,","31.2","2,S,30,","","","","","9.1","5,,,S","","","","","27.95","2,,,S","",""
"NCW00082608","1992-12","-22.266667","166.45","71.9","NOUMEA NF, NC","","","","","","","","","","","","","","","0","1,S","30","1,S","3","1,S","","","","","","","","","19921201",",1,S","","","","","","","33.7","1,S,01,","","","","","","","","","","","28.48","1,,,S","",""
"NCW00082608","1993-01","-22.266667","166.45","71.9","NOUMEA NF, NC","","","8","5,S","4","5,S","0","5,S","","","","","","","0","1,S","30","1,S","2","1,S","","","","","","","19930102",",5,S","19930109",",1,S","","","","","15.0","5,,S,02,","33.5","1,S,09,","","","","","38.6","5,,,S","","","","","28.88","1,,,S","",""
"NCW00082608","1993-02","-22.266667","166.45","71.9","NOUMEA NF, NC","","","8","2,S","4","2,S","0","2,S","","","","","","","0","2,S","26","2,S","2","2,S","","","","","","","19930221",",2,S","19930224",",2,S","","","","","19.1","2,,S,21,","34.2","2,S,24,","","","","","40.8","2,,,S","","","","","29.02","2,,,S","",""
"NCW00082608","1993-03","-22.266667","166.45","71.9","NOUMEA NF, NC","","","19","1,S","13","1,S","1","1,S","","","","","","","0","2,S","29","2,S","2","2,S","","","","","","","19930315",",1,S","19930301",",2,S","","","","","97.0","1,,S,15,","36.4","2,S,01,","","","","","223.0","1,,,S","","","","","28.89","2,,,S","",""
"NCW00082608","1993-04","-22.266667","166.45","71.9","NOUMEA NF, NC","","","","","","","","","","","","","","","0","4,S","26","4,S","0","4,S","","","","","","","","","19930409",",4,S","","","","","","","28.0","4,S,09,","","","","","","","","","","","25.80","4,,,S","",""
"NCW00082608","1993-05","-22.266667","166.45","71.9","NOUMEA NF, NC","","","","","","","","","","","","","","","0","4,S","27","4,S","0","4,S","","","","","","","","","19930514",",4,S","","","","","","","28.6","4,S,14,","","","","","","","","","","","24.83","4,,,S","",""
"NCW00082608","1993-06","-22.266667","166.45","71.9","NOUMEA NF, NC","","","","","","","","","","","","","","","0","2,S","28","2,S","0","2,S","","","","","","","","","19930612",",2,S","","","","","","","27.8","2,S,12,","","","","","","","","","","","23.63","2,,,S","",""
"NCW00082608","1993-08","-22.266667","166.45","71.9","NOUMEA NF, NC","","","15","3,S","3","3,S","0","3,S","","","","","","","0","1,S","28","1,S","0","1,S","","","","","","","19930806",",3,S","19930805",",1,S","","","","","6.1","3,,S,06,","24.5","1,S,05,","","","","","22.6","3,,,S","","","","","22.82","1,,,S","",""
"NCW00082608","1993-09","-22.266667","166.45","71.9","NOUMEA NF, NC","","","12",",S","4",",S","0",",S","","","","","","","0","1,S","29","1,S","0","1,S","","","","","","","19930908",",,S","19930916",",1,S","","","","","7.1",",,S,08,","28.0","1,S,16,","","","","","25.5",",,,S","","","","","24.25","1,,,S","",""
"NCW00082608","1993-10","-22.266667","166.45","71.9","NOUMEA NF, NC","","","5",",S","3",",S","0",",S","","","","","","","0","1,S","30","1,S","0","1,S","","","","","","","19931025",",,S","19931023",",1,S","","","","","8.9",",,S,25,","29.1","1,S,23,","","","","","23.1",",,,S","","","","","26.33","1,,,S","",""
"NCW00082608","1993-11","-22.266667","166.45","71.9","NOUMEA NF, NC","","","4","1,S","3","1,S","0","1,S","","","","","","","0",",S","30",",S","1",",S","","","","","","","19931126",",1,S","19931121",",,S","","","","","14.0","1,,S,26,","32.2",",S,21,","","","","","27.5","1,,,S","","","","","27.83",",,,S","",""
"NCW00082608","1993-12","-22.266667","166.45","71.9","NOUMEA NF, NC","","","7",",S","2",",S","0",",S","","","","","","","0","3,S","28","3,S","3","3,S","","","","","","","19931211",",,S","19931228",",3,S","","","","","8.9",",,S,11,","34.8","3,S,28,","","","","","17.0",",,,S","","","","","28.54","3,,,S","",""
"NCW00082608","1994-01","-22.266667","166.45","71.9","NOUMEA NF, NC","","","8",",S","7",",S","3",",S","","","","","","","0","2,S","29","2,S","0","2,S","","","","","","","19940106",",,S","19940123",",2,S","","","","","72.9",",,S,06,","32.1","2,S,23,","","","","","198.6",",,,S","","","","","29.16","2,,,S","",""
"NCW00082608","1994-02","-22.266667","166.45","71.9","NOUMEA NF, NC","","","9","2,S","7","2,S","2","2,S","","","","","","","0","1,S","27","1,S","2","1,S","","","","","","","19940227",",2,S","19940220",",1,S","","","","","98.0","2,,S,27,","33.5","1,S,20,","","","","","172.3","2,,,S","","","","","28.99","1,,,S","",""
"NCW00082608","1994-03","-22.266667","166.45","71.9","NOUMEA NF, NC","","","17","2,S","6","2,S","1","2,S","","","","","","","0","4,S","27","4,S","0","4,S","","","","","","","19940328",",2,S","19940304",",4,S","","","","","27.9","2,,S,28,","31.8","4,S,04,","","","","","67.9","2,,,S","","","","","28.07","4,,,S","",""
"NCW00082608","1994-04","-22.266667","166.45","71.9","NOUMEA NF, NC","","","12",",S","7",",S","0",",S","","","","","","","0","3,S","27","3,S","1","3,S","","","","","","","19940429",",,S","19940413",",3,S","","","","","15.0",",,S,29,","32.5","3,S,13,","","","","","56.3",",,,S","","","","","26.18","3,,,S","",""
"NCW00082608","1994-05","-22.266667","166.45","71.9","NOUMEA NF, NC","","","6","1,S","2","1,S","0","1,S","","","","","","","0","1,S","30","1,S","0","1,S","","","","","","","19940521",",1,S","19940504",",1,S","","","","","6.1","1,,S,21,","28.3","1,S,04,","","","","","12.1","1,,,S","","","","","25.55","1,,,S","",""
"NCW00082608","1994-06","-22.266667","166.45","71.9","NOUMEA NF, NC","","","8",",S","5",",S","1",",S","","","","","","","0","2,S","27","2,S","0","2,S","","","","","","","19940604",",,S","19940625",",2,S","","","","","35.1",",,S,04,","27.0","2,S,25,","","","","","68.4",",,,S","","","","","23.84","2,,,S","",""
"NCW00082608","1994-07","-22.266667","166.45","71.9","NOUMEA NF, NC","","","17",",S","5",",S","0",",S","","","","","","","0","2,S","27","2,S","0","2,S","","","","","","","19940719",",,S","19940731",",2,S","","","","","17.0",",,S,19,","27.6","2,S,31,","","","","","42.7",",,,S","","","","","22.41","2,,,S","",""
"NCW00082608","1994-08","-22.266667","166.45","71.9","NOUMEA NF, NC","","","13",",S","7",",S","2",",S","","","","","","","0","1,S","22","1,S","0","1,S","","","","","","","19940812",",,S","19940815",",1,S","","","","","39.1",",,S,12,","24.4","1,S,15,","","","","","103.5",",,,S","","","","","21.80","1,,,S","",""
"NCW00082608","1994-09","-22.266667","166.45","71.9","NOUMEA NF, NC","","","3",",S","0",",S","0",",S","","","","","","","0","1,S","29","1,S","0","1,S","","","","","","","19940907",",,S","19940928",",1,S","","","","","2.0",",,S,07,","27.0","1,S,28,","","","","","2.8",",,,S","","","","","23.60","1,,,S","",""
"NCW00082608","1994-10","-22.266667","166.45","71.9","NOUMEA NF, NC","","","1",",S","0",",S","0",",S","","","","","","","0","3,S","28","3,S","0","3,S","","","","","","","19941027",",,S","19941022",",3,S","","","","","1.0",",,S,27,","27.9","3,S,22,","","","","","1.0",",,,S","","","","","25.89","3,,,S","",""
"NCW00082608","1994-11","-22.266667","166.45","71.9","NOUMEA NF, NC","","","11",",S","4",",S","0",",S","","","","","","","0","1,S","29","1,S","0","1,S","","","","","","","19941118",",,S","19941123",",1,S","","","","","6.1",",,S,18,","32.0","1,S,23,","","","","","24.2",",,,S","","","","","27.84","1,,,S","",""
"NCW00082608","1994-12","-22.266667","166.45","71.9","NOUMEA NF, NC","","","9","1,S","3","1,S","0","1,S","","","","","","","0","2,S","29","2,S","0","2,S","","","","","","","19941204",",1,S","19941210",",2,S","","","","","13.0","1,,S,04,","30.8","2,S,10,","","","","","27.3","1,,,S","","","","","27.54","2,,,S","",""
"NCW00082608","1995-01","-22.266667","166.45","71.9","NOUMEA NF, NC","","","8",",S","2",",S","0",",S","","","","","","","0",",S","31",",S","9",",S","","","","","","","19950123",",,S","19950122",",,S","","","","","7.9",",,S,23,","34.9",",S,22,","","","","","16.2",",,,S","","","","","30.45",",,,S","",""
"NCW00082608","1995-02","-22.266667","166.45","71.9","NOUMEA NF, NC","","","9",",S","4",",S","0",",S","","","","","","","0","1,S","27","1,S","5","1,S","","","","","","","19950225",",,S","19950205",",1,S","","","","","8.9",",,S,25,","33.3","1,S,05,","","","","","26.0",",,,S","","","","","30.27","1,,,S","",""
"NCW00082608","1995-03","-22.266667","166.45","71.9","NOUMEA NF, NC","","","13",",S","4",",S","1",",S","","","","","","","0",",S","31",",S","6",",S","","","","","","","19950314",",,S","19950310",",,S","","","","","65.0",",,S,14,","35.8",",S,10,","","","","","116.0",",,,S","","","","","30.19",",,,S","",""
"NCW00082608","1995-04","-22.266667","166.45","71.9","NOUMEA NF, NC","","","14",",S","9",",S","1",",S","","","","","","","0","1,S","29","1,S","1","1,S","","","","","","","19950423",",,S","19950418",",1,S","","","","","41.9",",,S,23,","32.4","1,S,18,","","","","","103.4",",,,S","","","","","28.21","1,,,S","",""
"NCW00082608","1995-05","-22.266667","166.45","71.9","NOUMEA NF, NC","","","12",",S","7",",S","0",",S","","","","","","","0","1,S","30","1,S","0","1,S","","","","","","","19950514",",,S","19950521",",1,S","","","","","10.9",",,S,14,","28.8","1,S,21,","","","","","54.1",",,,S","","","","","25.70","1,,,S","",""
"NCW00082608","1995-06","-22.266667","166.45","71.9","NOUMEA NF, NC","","","13",",S","4",",S","0",",S","","","","","","","0","1,S","29","1,S","0","1,S","","","","","","","19950623",",,S","19950629","+,1,S","","","","","17.0",",,S,23,","27.0","1,S,29,+","","","","","51.7",",,,S","","","","","24.05","1,,,S","",""
"NCW00082608","1995-07","-22.266667","166.45","71.9","NOUMEA NF, NC","","","11",",S","2",",S","0",",S","","","","","","","0",",S","31",",S","0",",S","","","","","","","19950720",",,S","19950728",",,S","","","","","8.9",",,S,20,","27.2",",S,28,","","","","","18.6",",,,S","","","","","23.89",",,,S","",""
"NCW00082608","1995-08","-22.266667","166.45","71.9","NOUMEA NF, NC","","","13",",S","6",",S","1",",S","","","","","","","0","3,S","27","3,S","0","3,S","","","","","","","19950808",",,S","19950808",",3,S","","","","","42.9",",,S,08,","31.7","3,S,08,","","","","","82.1",",,,S","","","","","23.22","3,,,S","",""
"NCW00082608","1995-09","-22.266667","166.45","71.9","NOUMEA NF, NC","","","5",",S","2",",S","0",",S","","","","","","","0",",S","30",",S","0",",S","","","","","","","19950927",",,S","19950926","+,,S","","","","","14.0",",,S,27,","29.1",",S,26,+","","","","","25.2",",,,S","","","","","25.15",",,,S","",""
"NCW00082608","1995-12","-22.266667","166.45","71.9","NOUMEA NF, NC","","","6","1,S","4","1,S","1","1,S","","","","","","","0","1,S","30","1,S","3","1,S","","","","","","","19951216",",1,S","19951229",",1,S","","","","","37.1","1,,S,16,","33.0","1,S,29,","","","","","57.2","1,,,S","","","","","30.15","1,,,S","",""
"NCW00082608","1996-01","-22.266667","166.45","71.9","NOUMEA NF, NC","","","8",",S","5",",S","0",",S","","","","","","","0",",S","31",",S","7",",S","","","","","","","19960104",",,S","19960107",",,S","","","","","13.0",",,S,04,","34.3",",S,07,","","","","","38.6",",,,S","","","","","30.91",",,,S","",""
"NCW00082608","1996-02","-22.266667","166.45","71.9","NOUMEA NF, NC","","","5",",S","3",",S","0",",S","","","","","","","0",",S","29",",S","17",",S","","","","","","","19960225",",,S","19960215",",,S","","","","","23.1",",,S,25,","35.8",",S,15,","","","","","34.8",",,,S","","","","","32.78",",,,S","",""
"NCW00082608","1996-03","-22.266667","166.45","71.9","NOUMEA NF, NC","","","11","5,S","8","5,S","3","5,S","","","","","","","0","4,S","27","4,S","3","4,S","","","","","","","19960327",",5,S","19960309",",4,S","","","","","59.9","5,,S,27,","34.5","4,S,09,","","","","","162.2","5,,,S","","","","","29.67","4,,,S","",""
"NCW00082608","1996-04","-22.266667","166.45","71.9","NOUMEA NF, NC","","","9","1,S","4","1,S","0","1,S","","","","","","","0","2,S","28","2,S","1","2,S","","","","","","","19960428","+,1,S","19960421",",2,S","","","","","4.1","1,,S,28,+","32.2","2,S,21,","","","","","20.8","1,,,S","","","","","29.13","2,,,S","",""
"NCW00082608","1996-05","-22.266667","166.45","71.9","NOUMEA NF, NC","","","18","1,S","9","1,S","3","1,S","","","","","","","0",",S","31",",S","0",",S","","","","","","","19960517",",1,S","19960502",",,S","","","","","84.1","1,,S,17,","28.0",",S,02,","","","","","208.4","1,,,S","","","","","25.64",",,,S","",""
"NCW00082608","1996-06","-22.266667","166.45","71.9","NOUMEA NF, NC","","","11",",S","6",",S","1",",S","","","","","","","0",",S","30",",S","0",",S","","","","","","","19960613",",,S","19960616",",,S","","","","","30.0",",,S,13,","27.5",",S,16,","","","","","64.7",",,,S","","","","","24.18",",,,S","",""
"NCW00082608","1996-07","-22.266667","166.45","71.9","NOUMEA NF, NC","","","13","4,S","5","4,S","2","4,S","","","","","","","0","2,S","26","2,S","0","2,S","","","","","","","19960715",",4,S","19960713",",2,S","","","","","43.9","4,,S,15,","28.3","2,S,13,","","","","","109.1","4,,,S","","","","","23.13","2,,,S","",""
"NCW00082608","1996-08","-22.266667","166.45","71.9","NOUMEA NF, NC","","","5","5,S","2","5,S","1","5,S","","","","","","","0",",S","28",",S","0",",S","","","","","","","19960820",",5,S","19960820",",,S","","","","","41.9","5,,S,20,","27.3",",S,20,","","","","","60.4","5,,,S","","","","","23.46",",,,S","",""
"NCW00082608","1996-09","-22.266667","166.45","71.9","NOUMEA NF, NC","","","5","4,S","3","4,S","1","4,S","","","","","","","0","1,S","29","1,S","0","1,S","","","","","","","19960904",",4,S","19960930",",1,S","","","","","36.1","4,,S,04,","29.4","1,S,30,","","","","","70.1","4,,,S","","","","","25.71","1,,,S","",""
"NCW00082608","1996-10","-22.266667","166.45","71.9","NOUMEA NF, NC","","","7","3,S","3","3,S","0","3,S","","","","","","","0","1,S","30","1,S","0","1,S","","","","","","","19961027",",3,S","19961002",",1,S","","","","","6.6","3,,S,27,","30.7","1,S,02,","","","","","17.5","3,,,S","","","","","26.60","1,,,S","",""
"NCW00082608","1996-11","-22.266667","166.45","71.9","NOUMEA NF, NC","","","13","1,S","7","1,S","1","1,S","","","","","","","0","2,S","28","2,S","2","2,S","","","","","","","19961107",",1,S","19961121",",2,S","","","","","55.9","1,,S,07,","32.7","2,S,21,","","","","","99.3","1,,,S","","","","","27.54","2,,,S","",""
"NCW00082608","1996-12","-22.266667","166.45","71.9","NOUMEA NF, NC","","","","","","","","","","","","","","","0","2,S","29","2,S","2","2,S","","","","","","","","","19961210",",2,S","","","","","","","32.8","2,S,10,","","","","","","","","","","","29.54","2,,,S","",""
"NCW00082608","1997-01","-22.266667","166.45","71.9","NOUMEA NF, NC","","","","","","","","","","","","","","","0","1,S","30","1,S","0","1,S","","","","","","","","","19970101",",1,S","","","","","","","29.9","1,S,01,","","","","","","","","","","","27.48","1,,,S","",""
"NCW00082608","1997-02","-22.266667","166.45","71.9","NOUMEA NF, NC","","","6","4,S","2","4,S","1","4,S","","","","","","","0","1,S","27","1,S","1","1,S","","","","","","","19970216",",4,S","19970215",",1,S","","","","","34.0","4,,S,16,","32.5","1,S,15,","","","","","40.0","4,,,S","","","","","29.20","1,,,S","",""
"NCW00082608","1997-03","-22.266667","166.45","71.9","NOUMEA NF, NC","","","9","5,S","4","5,S","0","5,S","","","","","","","0","1,S","30","1,S","3","1,S","","","","","","","19970321",",5,S","19970304",",1,S","","","","","17.0","5,,S,21,","35.7","1,S,04,","","","","","40.8","5,,,S","","","","","29.30","1,,,S","",""
"NCW00082608","1997-04","-22.266667","166.45","71.9","NOUMEA NF, NC","","","","","","","","","","","","","","","0",",S","30",",S","1",",S","","","","","","","","","19970402",",,S","","","","","","","32.2",",S,02,","","","","","","","","","","","27.16",",,,S","",""
"NCW00082608","1997-05","-22.266667","166.45","71.9","NOUMEA NF, NC","","","15","4,S","7","4,S","1","4,S","","","","","","","0","1,S","30","1,S","0","1,S","","","","","","","19970531",",4,S","19970520",",1,S","","","","","25.9","4,,S,31,","29.9","1,S,20,","","","","","81.9","4,,,S","","","","","25.61","1,,,S","",""
"NCW00082608","1997-06","-22.266667","166.45","71.9","NOUMEA NF, NC","","","16","5,S","8","5,S","0","5,S","","","","","","","0","2,S","28","2,S","0","2,S","","","","","","","19970630",",5,S","19970626",",2,S","","","","","24.9","5,,S,30,","27.7","2,S,26,","","","","","109.4","5,,,S","","","","","23.91","2,,,S","",""
"NCW00082608","1997-07","-22.266667","166.45","71.9","NOUMEA NF, NC","","","","","","","","","","","","","","","0","2,S","27","2,S","0","2,S","","","","","","","","","19970717",",2,S","","","","","","","24.9","2,S,17,","","","","","","","","","","","22.40","2,,,S","",""
"NCW00082608","1997-08","-22.266667","166.45","71.9","NOUMEA NF, NC","","","","","","","","","","","","","","","0",",S","29",",S","0",",S","","","","","","","","","19970809",",,S","","","","","","","24.5",",S,09,","","","","","","","","","","","22.51",",,,S","",""
"NCW00082608","1997-09","-22.266667","166.45","71.9","NOUMEA NF, NC","","","6",",S","1",",S","0",",S","","","","","","","0",",S","30",",S","0",",S","","","","","","","19970919",",,S","19970925",",,S","","","","","3.0",",,S,19,","28.9",",S,25,","","","","","9.5",",,,S","","","","","24.57",",,,S","",""
"NCW00082608","1997-10","-22.266667","166.45","71.9","NOUMEA NF, NC","","","9","3,S","7","3,S","0","3,S","","","","","","","0","1,S","30","1,S","0","1,S","","","","","","","19971029",",3,S","19971021",",1,S","","","","","16.0","3,,S,29,","27.6","1,S,21,","","","","","49.2","3,,,S","","","","","24.96","1,,,S","",""
"NCW00082608","1997-11","-22.266667","166.45","71.9","NOUMEA NF, NC","","","2","3,S","2","3,S","0","3,S","","","","","","","0","2,S","28","2,S","3","2,S","","","","","","","19971101",",3,S","19971118",",2,S","","","","","15.0","3,,S,01,","34.4","2,S,18,","","","","","18.0","3,,,S","","","","","28.60","2,,,S","",""
"NCW00082608","1997-12","-22.266667","166.45","71.9","NOUMEA NF, NC","","","3","4,S","2","4,S","0","4,S","","","","","","","0","4,S","27","4,S","12","4,S","","","","","","","19971230",",4,S","19971213",",4,S","","","","","24.9","4,,S,30,","34.3","4,S,13,","","","","","34.3","4,,,S","","","","","31.36","4,,,S","",""
"NCW00082608","1998-01","-22.266667","166.45","71.9","NOUMEA NF, NC","","","","","","","","","","","","","","","0","3,S","28","3,S","2","3,S","","","","","","","","","19980123",",3,S","","","","","","","35.3","3,S,23,","","","","","","","","","","","29.81","3,,,S","",""
"NCW00082608","1998-02","-22.266667","166.45","71.9","NOUMEA NF, NC","","","10","5,S","3","5,S","1","5,S","","","","","","","0","1,S","27","1,S","10","1,S","","","","","","","19980210",",5,S","19980211",",1,S","","","","","32.0","5,,S,10,","33.0","1,S,11,","","","","","63.1","5,,,S","","","","","31.17","1,,,S","",""
"NCW00082608","1998-03","-22.266667","166.45","71.9","NOUMEA NF, NC","","","18",",S","10",",S","1",",S","","","","","","","0",",S","31",",S","4",",S","","","","","","","19980324",",,S","19980308",",,S","","","","","55.1",",,S,24,","32.9",",S,08,","","","","","127.6",",,,S","","","","","29.67",",,,S","",""
"NCW00082608","1998-04","-22.266667","166.45","71.9","NOUMEA NF, NC","","","8","3,S","2","3,S","2","3,S","","","","","","","0","1,S","29","1,S","1","1,S","","","","","","","19980405",",3,S","19980411",",1,S","","","","","38.1","3,,S,05,","32.8","1,S,11,","","","","","79.1","3,,,S","","","","","29.46","1,,,S","",""
"NCW00082608","1998-05","-22.266667","166.45","71.9","NOUMEA NF, NC","","","13","5,S","6","5,S","1","5,S","","","","","","","0","2,S","29","2,S","0","2,S","","","","","","","19980520",",5,S","19980507",",2,S","","","","","55.9","5,,S,20,","30.7","2,S,07,","","","","","104.4","5,,,S","","","","","27.21","2,,,S","",""
"NCW00082608","1998-06","-22.266667","166.45","71.9","NOUMEA NF, NC","","","12","2,S","6","2,S","0","2,S","","","","","","","0","2,S","28","2,S","0","2,S","","","","","","","19980609",",2,S","19980617",",2,S","","","","","15.0","2,,S,09,","29.4","2,S,17,","","","","","59.5","2,,,S","","","","","25.79","2,,,S","",""
"NCW00082608","1998-07","-22.266667","166.45","71.9","NOUMEA NF, NC","","","","","","","","","","","","","","","0","2,S","28","2,S","0","2,S","","","","","","","","","19980729",",2,S","","","","","","","28.9","2,S,29,","","","","","","","","","","","25.15","2,,,S","",""
"NCW00082608","1998-08","-22.266667","166.45","71.9","NOUMEA NF, NC","","","","","","","","","","","","","","","0","1,S","29","1,S","0","1,S","","","","","","","","","19980817",",1,S","","","","","","","29.9","1,S,17,","","","","","","","","","","","25.19","1,,,S","",""
"NCW00082608","1998-09","-22.266667","166.45","71.9","NOUMEA NF, NC","","","17","3,S","9","3,S","0","3,S","","","","","","","0","1,S","29","1,S","0","1,S","","","","","","","19980923",",3,S","19980925",",1,S","","","","","11.9","3,,S,23,","28.9","1,S,25,","","","","","75.5","3,,,S","","","","","25.59","1,,,S","",""
