"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00313515","1937-01","35.35","-78.03333","24.1","GOLDSBORO 3 SSW, NC US","19",",6","8",",6","1",",6","","","0",",6","","","","","19370131","+,,6","19370129",",,6","","","0",",,6,31,+","48.8",",,6,29,","141.9",",,,6","0",",,,6"
"USC00313515","1937-02","35.35","-78.03333","24.1","GOLDSBORO 3 SSW, NC US","12",",6","7",",6","2",",6","","","2","1,6","","","","","19370228",",1,6","19370228",",,6","","","155","1,,6,28,","40.1",",,6,28,","124.8",",,,6","201","1,,,6"
"USC00313515","1937-03","35.35","-78.03333","24.1","GOLDSBORO 3 SSW, NC US","6",",6","5",",6","0",",6","","","0",",6","","","","","19370331","+,,6","19370316",",,6","","","0",",,6,31,+","19.1",",,6,16,","43.4",",,,6","0",",,,6"
"USC00313515","1937-04","35.35","-78.03333","24.1","GOLDSBORO 3 SSW, NC US","12",",6","10",",6","3",",6","","","0",",6","","","","","19370430","+,,6","19370426",",,6","","","0",",,6,30,+","73.7",",,6,26,","235.1",",,,6","0",",,,6"
"USC00313515","1937-05","35.35","-78.03333","24.1","GOLDSBORO 3 SSW, NC US","3",",6","3",",6","0",",6","","","0",",6","1","","","","19370531","+,,6","19370508",",,6","","","0",",,6,31,+","8.6",",,6,08,","21.6",",,,6","0",",,,6"
"USC00313515","1937-06","35.35","-78.03333","24.1","GOLDSBORO 3 SSW, NC US","12",",6","3",",6","2",",6","","","0",",6","","","","","19370630","+,,6","19370620",",,6","","","0",",,6,30,+","69.6",",,6,20,","122.1",",,,6","0",",,,6"
"USC00313515","1937-07","35.35","-78.03333","24.1","GOLDSBORO 3 SSW, NC US","","","","","","","","","0",",6","","","","","19370731","+,,6","","","","","0",",,6,31,+","","","","","0",",,,6"
"USC00313515","1937-08","35.35","-78.03333","24.1","GOLDSBORO 3 SSW, NC US","","","","","","","","","0",",6","","","","","19370831","+,,6","","","","","0",",,6,31,+","","","","","0",",,,6"
"USC00313515","1937-09","35.35","-78.03333","24.1","GOLDSBORO 3 SSW, NC US","4",",6","2",",6","0",",6","","","0",",6","1","","","","19370930","+,,6","19370912",",,6","","","0",",,6,30,+","24.1",",,6,12,","31.8",",,,6","0",",,,6"
"USC00313515","1937-10","35.35","-78.03333","24.1","GOLDSBORO 3 SSW, NC US","11",",6","7",",6","0",",6","","","0",",6","","","","","19371031","+,,6","19371020",",,6","","","0",",,6,31,+","9.9",",,6,20,","51.9",",,,6","0",",,,6"
"USC00313515","1937-11","35.35","-78.03333","24.1","GOLDSBORO 3 SSW, NC US","8",",6","6",",6","1",",6","","","0",",6","","","","","19371130","+,,6","19371128",",,6","","","0",",,6,30,+","31.0",",,6,28,","92.2",",,,6","0",",,,6"
"USC00313515","1937-12","35.35","-78.03333","24.1","GOLDSBORO 3 SSW, NC US","10",",6","4",",6","0",",6","","","0",",6","","","","","19371202",",,6","19371224",",,6","","","0",",T,6,02,","20.1",",,6,24,","49.3",",,,6","0",",T,,6"
"USC00313515","1938-01","35.35","-78.03333","24.1","GOLDSBORO 3 SSW, NC US","7",",6","3",",6","1",",6","","","0",",6","","","","","19380131","+,,6","19380107",",,6","","","0",",,6,31,+","41.7",",,6,07,","73.8",",,,6","0",",,,6"
"USC00313515","1938-02","35.35","-78.03333","24.1","GOLDSBORO 3 SSW, NC US","7",",6","5",",6","0",",6","","","0",",6","","","","","19380228","+,,6","19380224",",,6","","","0",",,6,28,+","8.1",",,6,24,","28.7",",,,6","0",",,,6"
"USC00313515","1938-03","35.35","-78.03333","24.1","GOLDSBORO 3 SSW, NC US","9",",6","4",",6","1",",6","","","0",",6","","","","","19380331","+,,6","19380310",",,6","","","0",",,6,31,+","29.0",",,6,10,","47.1",",,,6","0",",,,6"
"USC00313515","1938-04","35.35","-78.03333","24.1","GOLDSBORO 3 SSW, NC US","","","","","","","","","0",",6","","","","","19380430","+,,6","","","","","0",",,6,30,+","","","","","0",",,,6"
"USC00313515","1938-05","35.35","-78.03333","24.1","GOLDSBORO 3 SSW, NC US","12",",6","7",",6","0",",6","","","0",",6","","","","","19380531","+,,6","19380527",",,6","","","0",",,6,31,+","20.6",",,6,27,","89.3",",,,6","0",",,,6"
"USC00313515","1938-06","35.35","-78.03333","24.1","GOLDSBORO 3 SSW, NC US","13",",6","9",",6","2",",6","","","0",",6","","","","","19380630","+,,6","19380620",",,6","","","0",",,6,30,+","36.6",",,6,20,","145.3",",,,6","0",",,,6"
"USC00313515","1938-07","35.35","-78.03333","24.1","GOLDSBORO 3 SSW, NC US","12",",6","7",",6","1",",6","","","","","","","","","","","19380726",",,6","","","","","47.8",",,6,26,","96.7",",,,6","",""
"USC00313515","1938-08","35.35","-78.03333","24.1","GOLDSBORO 3 SSW, NC US","7",",6","4",",6","1",",6","","","0",",6","","","","","19380831","+,,6","19380827",",,6","","","0",",,6,31,+","26.9",",,6,27,","56.4",",,,6","0",",,,6"
"USC00313515","1938-09","35.35","-78.03333","24.1","GOLDSBORO 3 SSW, NC US","11",",6","10",",6","5",",6","","","0",",6","","","","","19380930","+,,6","19380917",",,6","","","0",",,6,30,+","59.2",",,6,17,","236.3",",,,6","0",",,,6"
"USC00313515","1938-10","35.35","-78.03333","24.1","GOLDSBORO 3 SSW, NC US","6",",6","5",",6","0",",6","","","0",",6","","","","","19381031","+,,6","19381024",",,6","","","0",",,6,31,+","16.0",",,6,24,","37.5",",,,6","0",",,,6"
