"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BR038837530","1940-10","-9.4","-38.217","269.0","PAULO AFONSO, BR","0",",I","0",",I","0",",I","","","","","","","19401031","+,,I","","","0.0",",,I,31,+","0.0",",,,I","",""
"BR038837530","1940-11","-9.4","-38.217","269.0","PAULO AFONSO, BR","1",",I","1",",I","0",",I","","","","","","","19401117",",,I","","","7.0",",,I,17,","7.0",",,,I","",""
"BR038837530","1940-12","-9.4","-38.217","269.0","PAULO AFONSO, BR","3",",I","3",",I","1",",I","","","","","","","19401219",",,I","","","27.0",",,I,19,","37.5",",,,I","",""
"BR038837530","1941-01","-9.4","-38.217","269.0","PAULO AFONSO, BR","3",",I","3",",I","1",",I","","","","","","","19410126",",,I","","","27.0",",,I,26,","57.2",",,,I","",""
"BR038837530","1941-02","-9.4","-38.217","269.0","PAULO AFONSO, BR","1",",I","1",",I","0",",I","","","","","","","19410208",",,I","","","20.0",",,I,08,","20.0",",,,I","",""
"BR038837530","1941-03","-9.4","-38.217","269.0","PAULO AFONSO, BR","6",",I","6",",I","3",",I","","","","","","","19410305",",,I","","","70.0",",,I,05,","214.0",",,,I","",""
"BR038837530","1941-04","-9.4","-38.217","269.0","PAULO AFONSO, BR","3",",I","3",",I","1",",I","","","","","","","19410430",",,I","","","30.0",",,I,30,","47.5",",,,I","",""
"BR038837530","1941-05","-9.4","-38.217","269.0","PAULO AFONSO, BR","7",",I","6",",I","0",",I","","","","","","","19410511",",,I","","","17.0",",,I,11,","38.0",",,,I","",""
"BR038837530","1941-06","-9.4","-38.217","269.0","PAULO AFONSO, BR","10",",I","6",",I","0",",I","","","","","","","19410611",",,I","","","15.0",",,I,11,","53.0",",,,I","",""
"BR038837530","1941-07","-9.4","-38.217","269.0","PAULO AFONSO, BR","12",",I","5",",I","0",",I","","","","","","","19410730",",,I","","","16.0",",,I,30,","54.5",",,,I","",""
"BR038837530","1941-08","-9.4","-38.217","269.0","PAULO AFONSO, BR","0",",I","0",",I","0",",I","","","","","","","19410831","+,,I","","","0.0",",,I,31,+","0.0",",,,I","",""
"BR038837530","1941-09","-9.4","-38.217","269.0","PAULO AFONSO, BR","0",",I","0",",I","0",",I","","","","","","","19410930","+,,I","","","0.0",",,I,30,+","0.0",",,,I","",""
"BR038837530","1941-10","-9.4","-38.217","269.0","PAULO AFONSO, BR","0",",I","0",",I","0",",I","","","","","","","19411031","+,,I","","","0.0",",,I,31,+","0.0",",,,I","",""
"BR038837530","1941-11","-9.4","-38.217","269.0","PAULO AFONSO, BR","2",",I","2",",I","1",",I","","","","","","","19411112",",,I","","","37.5",",,I,12,","43.5",",,,I","",""
"BR038837530","1941-12","-9.4","-38.217","269.0","PAULO AFONSO, BR","3",",I","3",",I","2",",I","","","","","","","19411225",",,I","","","48.0",",,I,25,","98.0",",,,I","",""
"BR038837530","1942-01","-9.4","-38.217","269.0","PAULO AFONSO, BR","2",",I","2",",I","1",",I","","","","","","","19420103",",,I","","","32.0",",,I,03,","36.5",",,,I","",""
"BR038837530","1942-02","-9.4","-38.217","269.0","PAULO AFONSO, BR","1",",I","1",",I","0",",I","","","","","","","19420211",",,I","","","11.0",",,I,11,","11.0",",,,I","",""
"BR038837530","1942-03","-9.4","-38.217","269.0","PAULO AFONSO, BR","0",",I","0",",I","0",",I","","","","","","","19420331","+,,I","","","0.0",",,I,31,+","0.0",",,,I","",""
"BR038837530","1942-04","-9.4","-38.217","269.0","PAULO AFONSO, BR","3",",I","2",",I","0",",I","","","","","","","19420424",",,I","","","19.0",",,I,24,","32.0",",,,I","",""
"BR038837530","1942-05","-9.4","-38.217","269.0","PAULO AFONSO, BR","3",",I","3",",I","0",",I","","","","","","","19420515","+,,I","","","7.5",",,I,15,+","17.5",",,,I","",""
"BR038837530","1942-06","-9.4","-38.217","269.0","PAULO AFONSO, BR","15",",I","10",",I","1",",I","","","","","","","19420624",",,I","","","29.0",",,I,24,","106.5",",,,I","",""
"BR038837530","1942-07","-9.4","-38.217","269.0","PAULO AFONSO, BR","5",",I","1",",I","0",",I","","","","","","","19420717",",,I","","","8.5",",,I,17,","16.5",",,,I","",""
"BR038837530","1942-08","-9.4","-38.217","269.0","PAULO AFONSO, BR","0",",I","0",",I","0",",I","","","","","","","19420831","+,,I","","","0.0",",,I,31,+","0.0",",,,I","",""
"BR038837530","1942-09","-9.4","-38.217","269.0","PAULO AFONSO, BR","0",",I","0",",I","0",",I","","","","","","","19420930","+,,I","","","0.0",",,I,30,+","0.0",",,,I","",""
"BR038837530","1942-10","-9.4","-38.217","269.0","PAULO AFONSO, BR","2",",I","2",",I","2",",I","","","","","","","19421028",",,I","","","48.0",",,I,28,","74.5",",,,I","",""
"BR038837530","1942-11","-9.4","-38.217","269.0","PAULO AFONSO, BR","4",",I","4",",I","0",",I","","","","","","","19421115",",,I","","","22.0",",,I,15,","49.5",",,,I","",""
"BR038837530","1942-12","-9.4","-38.217","269.0","PAULO AFONSO, BR","5",",I","5",",I","2",",I","","","","","","","19421227",",,I","","","61.5",",,I,27,","121.5",",,,I","",""
"BR038837530","1943-01","-9.4","-38.217","269.0","PAULO AFONSO, BR","0",",I","0",",I","0",",I","","","","","","","19430131","+,,I","","","0.0",",,I,31,+","0.0",",,,I","",""
