"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UKM00003414","1973-01","52.8","-2.67","72.0","SHAWBURY, UK","","","","","8","3,S","3","3,S","0","3,S","","","","","","","1","5,S","0","5,S","0","5,S","","","","","19730120",",3,S","19730124","+,5,S","","","","","5.6","3,,S,20,","12.0","5,S,24,+","","","","","16.1","3,,,S","","","6.88","5,,,S","",""
"UKM00003414","1973-02","52.8","-2.67","72.0","SHAWBURY, UK","","","","","14","3,S","4","3,S","0","3,S","","","","","","","0","2,S","0","2,S","0","2,S","","","","","19730212",",3,S","19730220","+,2,S","","","","","7.9","3,,S,12,","11.0","2,S,20,+","","","","","28.8","3,,,S","","","7.46","2,,,S","",""
"UKM00003414","1973-03","52.8","-2.67","72.0","SHAWBURY, UK","","","","","8","1,S","4","1,S","0","1,S","","","","","","","0","3,S","0","3,S","0","3,S","","","","","19730305",",1,S","19730323","+,3,S","","","","","6.1","1,,S,05,","17.0","3,S,23,+","","","","","19.6","1,,,S","","","10.64","3,,,S","",""
"UKM00003414","1973-04","52.8","-2.67","72.0","SHAWBURY, UK","","","","","13","5,S","6","5,S","0","5,S","","","","","","","0","1,S","0","1,S","0","1,S","","","","","19730402",",5,S","19730426",",1,S","","","","","18.0","5,,S,02,","16.0","1,S,26,","","","","","58.2","5,,,S","","","10.76","1,,,S","",""
"UKM00003414","1973-05","52.8","-2.67","72.0","SHAWBURY, UK","","","0.0","4,S","16","2,S","9","2,S","0","2,S","","","0","4,S","2","4,S","0",",S","2",",S","0",",S","19730502",",4,S","","","19730528","+,2,S","19730527","+,,S","-3.0","4,S,02,","","","9.9","2,,S,28,+","23.0",",S,27,+","","","195.5",",S","66.0","2,,,S","10.89","4,S","15.52",",,,S","6.26","4,,,S"
"UKM00003414","1973-06","52.8","-2.67","72.0","SHAWBURY, UK","","","","","11",",S","4",",S","0",",S","","","","","","","0","1,S","9","1,S","0","1,S","","","","","19730624",",,S","19730621","+,1,S","","","","","11.9",",,S,24,","24.0","1,S,21,+","","","","","30.5",",,,S","","","19.66","1,,,S","",""
"UKM00003414","1973-07","52.8","-2.67","72.0","SHAWBURY, UK","","","","","14","1,S","10","1,S","1","1,S","","","","","","","0",",S","6",",S","0",",S","","","","","19730716",",1,S","19730705",",,S","","","","","39.1","1,,S,16,","26.0",",S,05,","","","","","113.2","1,,,S","","","19.71",",,,S","",""
"UKM00003414","1973-08","52.8","-2.67","72.0","SHAWBURY, UK","","","","","15","3,S","2","3,S","1","3,S","","","","","","","0","4,S","9","4,S","0","4,S","","","","","19730806",",3,S","19730816","+,4,S","","","","","52.1","3,,S,06,","28.0","4,S,16,+","","","","","74.4","3,,,S","","","20.96","4,,,S","",""
"UKM00003414","1973-09","52.8","-2.67","72.0","SHAWBURY, UK","","","","","17","2,S","10","2,S","0","2,S","","","","","","","0","1,S","6","1,S","0","1,S","","","","","19730918","+,2,S","19730909","+,1,S","","","","","11.9","2,,S,18,+","24.0","1,S,09,+","","","","","62.7","2,,,S","","","17.76","1,,,S","",""
"UKM00003414","1973-10","52.8","-2.67","72.0","SHAWBURY, UK","","","","","13","2,S","8","2,S","0","2,S","","","","","","","0",",S","0",",S","0",",S","","","","","19731010",",2,S","19731006","+,,S","","","","","14.0","2,,S,10,","18.0",",S,06,+","","","","","61.8","2,,,S","","","12.84",",,,S","",""
