"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00003991","1996-07","33.20883","-97.19922","194.6","DENTON MUNICPAL AIRPORT, TX US","","","","","369.3",",M","","","","","","","","","","","0",",M","0",",M","0",",M","31",",M","28",",M","","","","","19960728","+,,M","","","","","","","","","19960707","+,,M","21.7",",M,28,+","","","","","","","42.2",",M,07,+","0.0","M","0.0",",M","","","","","30.25",",M","36.23",",,,M","24.26",",,,M","","","","","","","","","",""
"USW00003991","1996-08","33.20883","-97.19922","194.6","DENTON MUNICPAL AIRPORT, TX US","","","","","274.5","1,M","","","","","","","","","","","0","1,M","0","1,M","0","1,M","30","1,M","18","1,M","","","","","19960811",",1,M","","","","","","","","","19960805","+,1,M","17.8","1,M,11,","","","","","","","38.3","1,M,05,+","0.0","M","0.0","1,M","","","","","27.48","1,M","32.66","1,,,M","22.31","1,,,M","","","","","","","","","",""
"USW00003991","1996-09","33.20883","-97.19922","194.6","DENTON MUNICPAL AIRPORT, TX US","","","","","153.3","1,M","","","","","","","","","","","0","1,M","0","1,M","0","1,M","28","1,M","7","1,M","","","","","19960928",",1,M","","","","","","","","","19960910",",1,M","6.7","1,M,28,","","","","","","","33.9","1,M,10,","10.3","M","10.3","1,M","","","","","23.26","1,M","29.21","1,,,M","17.31","1,,,M","","","","","","","","","",""
"USW00003991","1996-10","33.20883","-97.19922","194.6","DENTON MUNICPAL AIRPORT, TX US","","","","","46.4",",M","","","","","","","","","","","0",",M","0",",M","0",",M","27",",M","0",",M","","","","","19961023",",,M","","","","","","","","","19961002",",,M","2.8",",M,23,","","","","","","","31.1",",M,02,","55.1","M","44.8",",M","","","","","18.39",",M","25.37",",,,M","11.40",",,,M","","","","","","","","","",""
"USW00003991","1996-11","33.20883","-97.19922","194.6","DENTON MUNICPAL AIRPORT, TX US","","","","","0.3","2,M","","","","","","","","","","","0","2,M","5","2,M","0","2,M","8","2,M","0","2,M","","","","","19961127","+,2,M","","","","","","","","","19961105",",2,M","-1.7","2,M,27,+","","","","","","","25.0","2,M,05,","259.4","M","204.3","2,M","","","","","11.04","2,M","16.44","2,,,M","5.65","2,,,M","","","","","","","","","",""
"USW00003991","1996-12","33.20883","-97.19922","194.6","DENTON MUNICPAL AIRPORT, TX US","","","","","0.0",",M","","","","","","","","","","","0",",M","12",",M","2",",M","7",",M","0",",M","","","","","19961219",",,M","","","","","","","","","19961211",",,M","-10.0",",M,19,","","","","","","","26.7",",M,11,","568.9","M","309.5",",M","","","","","8.35",",M","15.39",",,,M","1.31",",,,M","","","","","","","","","",""
"USW00003991","1997-01","33.20883","-97.19922","194.6","DENTON MUNICPAL AIRPORT, TX US","","","3.1","M","3.1",",M","","","","","","","","","","","0",",M","19",",M","4",",M","7",",M","0",",M","","","","","19970129",",,M","","","","","","","","","19970131",",,M","-12.2",",M,29,","","","","","","","27.8",",M,31,","957.2","M","388.3",",M","","","","","5.91",",M","12.09",",,,M","-0.27",",,,M","","","","","","","","","",""
"USW00003991","1997-02","33.20883","-97.19922","194.6","DENTON MUNICPAL AIRPORT, TX US","","","3.1","M","0.0",",M","","","","","","","","","","","0",",M","4",",M","0",",M","4",",M","0",",M","","","","","19970215",",,M","","","","","","","","","19970201",",,M","-1.7",",M,15,","","","","","","","28.9",",M,01,","1225.6","M","268.4",",M","","","","","8.75",",M","13.88",",,,M","3.61",",,,M","","","","","","","","","",""
"USW00003991","1997-03","33.20883","-97.19922","194.6","DENTON MUNICPAL AIRPORT, TX US","","","4.2","M","1.1",",M","","","","","","","","","","","0",",M","3",",M","0",",M","15",",M","0",",M","","","","","19970306",",,M","","","","","","","","","19970321",",,M","-1.1",",M,06,","","","","","","","28.9",",M,21,","1381.7","M","156.1",",M","","","","","13.33",",M","19.91",",,,M","6.75",",,,M","","","","","","","","","",""
"USW00003991","1997-04","33.20883","-97.19922","194.6","DENTON MUNICPAL AIRPORT, TX US","","","8.1","M","3.9",",M","","","","","","","","","","","0",",M","3",",M","0",",M","16",",M","0",",M","","","","","19970413",",,M","","","","","","","","","19970420",",,M","-1.7",",M,13,","","","","","","","28.3",",M,20,","1501.2","M","119.5",",M","","","","","14.48",",M","20.32",",,,M","8.64",",,,M","","","","","","","","","",""
