"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00145536","1951-11","37.18802","-95.45026","242.0","MOUND VALLEY 3 WSW, KS US","","","0.0",",0","8",",0","8",",0","1",",0","4",",0","5",",0","0",",0","20",",0","2",",0","1",",0","0",",0","2","","19511118",",,0","19511105",",,0","19511105",",,0","","","19511112",",,0","19511112",",,0","-10.0",",0,18,","178",",,0,05,","203",",,0,05,","26.4",",,0,12,","22.8",",0,12,","","","","","403.0",",0","","","","","","","","","","","107.9",",,,0","368",",,,0","4.90",",0","10.82",",,,0","-1.02",",,,0"
"USC00145536","1951-12","37.18802","-95.45026","242.0","MOUND VALLEY 3 WSW, KS US","","","0.0",",0","5",",0","3",",0","0",",0","1",",0","2",",0","1",",0","24",",0","3",",0","2",",0","0",",0","1","","19511221",",,0","19511221",",,0","19511221",",,0","","","19511214",",,0","19511231",",,0","-21.1",",0,21,","51",",,0,21,","51",",,0,21,","14.7",",,0,14,","23.3",",0,31,","","","","","499.3",",0","","","","","","","","","","","25.6",",,,0","89",",,,0","2.23",",0","8.90",",,,0","-4.45",",,,0"
"USC00145536","1952-01","37.18802","-95.45026","242.0","MOUND VALLEY 3 WSW, KS US","0.0","0","0.0",",0","5",",0","3",",0","0",",0","6",",0","1",",0","0",",0","19",",0","4",",0","5",",0","0",",0","","","19520123",",,0","19520107","+,,0","19520102",",,0","","","19520102",",,0","19520116","+,,0","-12.8",",0,23,","25",",,0,07,+","25",",,0,02,","18.8",",,0,02,","22.2",",0,16,+","","","","","432.0",",0","","","","","","","","","","","28.2",",,,0","36",",,,0","4.40",",0","11.11",",,,0","-2.31",",,,0"
"USC00145536","1952-02","37.18802","-95.45026","242.0","MOUND VALLEY 3 WSW, KS US","0.0","0","0.0",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","0",",0","0",",0","1","","19520217",",,0","19520229","+,,0","19520216",",,0","","","19520201",",,0","19520227",",,0","-8.3",",0,17,","0",",,0,29,+","5",",,0,16,","16.8",",,0,01,","20.0",",0,27,","","","","","355.5",",0","","","","","","","","","","","32.6",",,,0","5",",,,0","6.08",",0","12.86",",,,0","-0.70",",,,0"
"USC00145536","1952-03","37.18802","-95.45026","242.0","MOUND VALLEY 3 WSW, KS US","2.2","0","2.2",",0","9",",0","4",",0","1",",0","0",",0","1",",0","0",",0","16",",0","0",",0","5",",0","0",",0","1","","19520304",",,0","19520331","+,,0","19520304",",,0","","","19520310",",,0","19520331",",,0","-9.4",",0,04,","0",",,0,31,+","25",",,0,04,","39.9",",,0,10,","29.4",",0,31,","","","","","362.9",",0","","","","","","","","","","","90.4",",,,0","25",",,,0","6.70",",0","13.37",",,,0","0.03",",,,0"
"USC00145536","1952-04","37.18802","-95.45026","242.0","MOUND VALLEY 3 WSW, KS US","9.2","0","7.0",",0","8",",0","7",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","15",",0","0",",0","1","","19520410","+,,0","19520430","+,,0","19520430","+,,0","2","","19520412",",,0","19520430",",,0","-2.8",",0,10,+","0",",,0,30,+","0",",,0,30,+","15.0",",,0,12,","29.4",",0,30,","","","","","182.2",",0","","","","","","","","","","","64.0",",,,0","0",",,,0","12.49",",0","19.59",",,,0","5.39",",,,0"
"USC00145536","1952-05","37.18802","-95.45026","242.0","MOUND VALLEY 3 WSW, KS US","75.7","0","66.5",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","","","19520512",",,0","19520531","+,,0","19520531","+,,0","5","","19520523",",,0","19520506","+,,0","0.6",",0,12,","0",",,0,31,+","0",",T,0,31,+","36.3",",,0,23,","31.7",",0,06,+","","","","","32.5",",0","","","","","","","","","","","58.9",",,,0","0",",T,,0","19.43",",0","27.06",",,,0","11.80",",,,0"
"USC00145536","1952-06","37.18802","-95.45026","242.0","MOUND VALLEY 3 WSW, KS US","372.5","0","296.8",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","24",",0","","","19520601",",,0","19520630","+,,0","19520630","+,,0","1","","19520605",",,0","19520629",",,0","11.1",",0,01,","0",",,0,30,+","0",",,0,30,+","14.7",",,0,05,","40.0",",0,29,","","","","","0.0",",0","","","","","","","","","","","14.7",",,,0","0",",,,0","28.23",",0","34.89",",,,0","21.56",",,,0"
"USC00145536","1952-07","37.18802","-95.45026","242.0","MOUND VALLEY 3 WSW, KS US","664.8","0","292.3",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","24",",0","","","19520709",",,0","19520731","+,,0","19520731","+,,0","3","","19520703",",,0","19520728","+,,0","12.2",",0,09,","0",",,0,31,+","0",",,0,31,+","22.9",",,0,03,","40.6",",0,28,+","0.0","0","","","0.0",",0","","","","","","","","","","","62.1",",,,0","0",",,,0","27.76",",0","35.18",",,,0","20.34",",,,0"
"USC00145536","1952-08","37.18802","-95.45026","242.0","MOUND VALLEY 3 WSW, KS US","948.0","0","283.2",",0","11",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","25",",0","","","19520829",",,0","19520831","+,,0","19520831","+,,0","3","","19520818",",,0","19520817",",,0","16.1",",0,29,","0",",,0,31,+","0",",,0,31,+","26.4",",,0,18,","41.1",",0,17,","0.0","0","","","0.0",",0","","","","","","","","","","","80.2",",,,0","0",",,,0","27.47",",0","34.97",",,,0","19.96",",,,0"
"USC00145536","1952-09","37.18802","-95.45026","242.0","MOUND VALLEY 3 WSW, KS US","1069.1","0","121.1",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","20",",0","","","19520923",",,0","19520930","+,,0","19520930","+,,0","3","","19520920",",,0","19520918",",,0","4.4",",0,23,","0",",,0,30,+","0",",,0,30,+","4.3",",,0,20,","37.8",",0,18,","11.6","0","","","11.6",",0","","","","","","","","","","","4.3",",,,0","0",",,,0","21.98",",0","32.02",",,,0","11.95",",,,0"
"USC00145536","1952-10","37.18802","-95.45026","242.0","MOUND VALLEY 3 WSW, KS US","1082.0","0","12.9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","22",",0","2",",0","","","19521029",",,0","19521031","+,,0","19521031","+,,0","1","","19521005",",,0","19521001",",,0","-8.9",",0,29,","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,05,","36.1",",0,01,","185.4","0","","","173.8",",0","","","","","","","","","","","0.0",",T,,0","0",",,,0","13.14",",0","23.80",",,,0","2.49",",,,0"
"USC00145536","1952-11","37.18802","-95.45026","242.0","MOUND VALLEY 3 WSW, KS US","1084.5","0","2.5",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","16",",0","2",",0","11",",0","0",",0","","","19521128",",,0","19521128",",,0","19521128",",,0","1","","19521124",",,0","19521116",",,0","-12.2",",0,28,","0",",T,0,28,","8",",,0,28,","22.6",",,0,24,","27.2",",0,16,","503.8","0","","","318.4",",0","","","","","","","","","","","69.2",",,,0","13",",,,0","7.80",",0","15.13",",,,0","0.47",",,,0"
"USC00145536","1952-12","37.18802","-95.45026","242.0","MOUND VALLEY 3 WSW, KS US","1084.5","0","0.0",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","23",",0","1",",0","0",",0","0",",0","","","19521215",",,0","19521225","+,,0","19521224",",,0","","","19521219",",,0","19521205",",,0","-11.1",",0,15,","0",",T,0,25,+","13",",,0,24,","13.0",",,0,19,","17.2",",0,05,","985.0","0","","","481.2",",0","","","","","","","","","","","25.4",",,,0","18",",,,0","2.81",",0","8.55",",,,0","-2.93",",,,0"
"USC00145536","1953-01","37.18802","-95.45026","242.0","MOUND VALLEY 3 WSW, KS US","","","","","3",",0","3",",0","0",",0","0",",0","1",",0","0","5,0","20","5,0","1","2,0","1","2,0","0","2,0","1","","19530115",",5,0","19530117",",,0","19530117",",,0","","","19530123",",,0","19530114",",2,0","-8.9","5,0,15,","0",",T,0,17,","25",",,0,17,","11.7",",,0,23,","21.1","2,0,14,","","","","","","","","","","","","","","","","","17.8",",,,0","25",",,,0","3.92","6,0","10.51","2,,,0","-2.67","5,,,0"
"USC00145536","1953-02","37.18802","-95.45026","242.0","MOUND VALLEY 3 WSW, KS US","","","0.0","2,0","4",",0","4",",0","0",",0","0",",0","1",",0","0","1,0","18","1,0","0","1,0","0","1,0","0","1,0","","","19530221","+,1,0","19530228","+,,0","19530224",",,0","","","19530220",",,0","19530204","+,1,0","-10.0","1,0,21,+","0",",,0,28,+","38",",,0,24,","20.8",",,0,20,","20.0","1,0,04,+","","","","","312.9","1,0","","","","","","","","","","","51.3",",,,0","38",",,,0","6.31","2,0","13.70","1,,,0","-1.07","1,,,0"
"USC00145536","1953-03","37.18802","-95.45026","242.0","MOUND VALLEY 3 WSW, KS US","","","","","5",",0","4",",0","1",",0","0",",0","0",",0","0","5,0","7","5,0","0","1,0","8","1,0","0","1,0","","","19530325",",5,0","19530331","+,,0","19530322","+,,0","6","","19530301",",,0","19530320",",1,0","-5.0","5,0,25,","0",",,0,31,+","0",",T,0,22,+","27.7",",,0,01,","27.2","1,0,20,","","","","","","","","","","","","","","","","","69.4",",,,0","0",",T,,0","11.40","6,0","18.10","1,,,0","4.70","5,,,0"
"USC00145536","1953-04","37.18802","-95.45026","242.0","MOUND VALLEY 3 WSW, KS US","","","","","9","2,0","7","2,0","1","2,0","0",",0","1",",0","0","4,0","6","4,0","0","5,0","7","5,0","0","5,0","","","19530416",",4,0","19530430","+,,0","19530418",",,0","1","","19530424",",2,0","19530422",",5,0","-5.0","4,0,16,","0",",,0,30,+","38",",,0,18,","27.9","2,,0,24,","27.8","5,0,22,","","","","","","","","","","","","","","","","","127.8",",a,,0","38",",,,0","11.55","7,0","17.62","5,,,0","5.49","4,,,0"
"USC00145536","1953-05","37.18802","-95.45026","242.0","MOUND VALLEY 3 WSW, KS US","","","100.0",",0","10",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","6",",0","","","19530503","+,,0","19530531","+,,0","19530518","+,,0","2","","19530512",",,0","19530526",",,0","3.9",",0,03,+","0",",,0,31,+","0",",T,0,18,+","28.4",",,0,12,","35.0",",0,26,","","","","","67.1",",0","","","","","","","","","","","68.3",",,,0","0",",T,,0","19.40",",0","25.18",",,,0","13.61",",,,0"
"USC00145536","1953-06","37.18802","-95.45026","242.0","MOUND VALLEY 3 WSW, KS US","","","","","6",",0","4",",0","2",",0","0",",0","0",",0","","","","","0","5,0","25","5,0","24","5,0","","","","","19530630","+,,0","19530630","+,,0","3","","19530605",",,0","19530612",",5,0","","","0",",,0,30,+","0",",,0,30,+","40.6",",,0,05,","38.9","5,0,12,","","","","","","","","","","","","","","","","","93.4",",,,0","0",",,,0","","","35.58","5,,,0","",""
"USC00145536","1953-07","37.18802","-95.45026","242.0","MOUND VALLEY 3 WSW, KS US","","","250.7",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","20",",0","","","19530713",",,0","19530731","+,,0","19530731","+,,0","","","19530703",",,0","19530705",",,0","13.9",",0,13,","0",",,0,31,+","0",",,0,31,+","21.6",",,0,03,","38.9",",0,05,","0.5","0","","","0.5",",0","","","","","","","","","","","45.3",",,,0","0",",,,0","26.40",",0","33.37",",,,0","19.43",",,,0"
"USC00145536","1953-08","37.18802","-95.45026","242.0","MOUND VALLEY 3 WSW, KS US","","","","","3",",0","1",",0","1",",0","0",",0","0",",0","0","5,0","0","5,0","0","5,0","26","5,0","21","5,0","","","19530822",",5,0","19530831","+,,0","19530831","+,,0","5","","19530816",",,0","19530815","+,5,0","13.3","5,0,22,","0",",,0,31,+","0",",,0,31,+","27.9",",,0,16,","38.9","5,0,15,+","","","","","","","","","","","","","","","","","28.7",",,,0","0",",,,0","26.68","8,0","35.01","5,,,0","18.35","5,,,0"
"USC00145536","1953-09","37.18802","-95.45026","242.0","MOUND VALLEY 3 WSW, KS US","","","166.2","1,0","2",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","29","1,0","19","1,0","","","19530922",",,0","19530930","+,,0","19530919",",,0","1","","19530903",",,0","19530928",",1,0","5.6",",0,22,","0",",,0,30,+","0",",T,0,19,","57.4",",,0,03,","38.3","1,0,28,","","","","","6.0","1,0","","","","","","","","","","","75.2",",,,0","0",",T,,0","23.83","1,0","32.48","1,,,0","15.19",",,,0"
"USC00145536","1953-10","37.18802","-95.45026","242.0","MOUND VALLEY 3 WSW, KS US","","","47.3","4,0","7",",0","6",",0","0",",0","0",",0","0",",0","0","3,0","0","3,0","0","2,0","21","2,0","3","2,0","","","19531029",",3,0","19531031","+,,0","19531031","+,,0","","","19531026",",,0","19531001",",2,0","0.6","3,0,29,","0",",,0,31,+","0",",,0,31,+","21.1",",,0,26,","35.6","2,0,01,","","","","","80.0","2,0","","","","","","","","","","","69.8",",,,0","0",",,,0","17.14","4,0","25.15","2,,,0","9.14","3,,,0"
"USC00145536","1953-11","37.18802","-95.45026","242.0","MOUND VALLEY 3 WSW, KS US","","","0.0",",0","2",",0","1",",0","1",",0","0",",0","0",",0","0",",0","10",",0","0",",0","9",",0","0",",0","1","","19531109",",,0","19531130","+,,0","19531107","+,,0","","","19531119",",,0","19531116",",,0","-6.1",",0,09,","0",",,0,30,+","0",",T,0,07,+","46.7",",,0,19,","23.3",",0,16,","","","","","289.3",",0","","","","","","","","","","","48.7",",,,0","0",",T,,0","8.69",",0","15.71",",,,0","1.67",",,,0"
"USC00145536","1953-12","37.18802","-95.45026","242.0","MOUND VALLEY 3 WSW, KS US","","","0.0",",0","6",",0","3",",0","0",",0","1",",0","1",",0","0",",0","21",",0","1",",0","0",",0","0",",0","","","19531223",",,0","19531222",",,0","19531222",",,0","1","","19531203",",,0","19531207",",,0","-17.2",",0,23,","25",",,0,22,","25",",,0,22,","19.8",",,0,03,","16.1",",0,07,","","","","","455.2",",0","","","","","","","","","","","34.3",",,,0","25",",,,0","3.65",",0","9.42",",,,0","-2.12",",,,0"
"USC00145536","1954-01","37.18802","-95.45026","242.0","MOUND VALLEY 3 WSW, KS US","0.0","0","0.0","1,0","4",",0","1",",0","0",",0","4",",0","2",",0","1",",0","27",",0","5","1,0","1","1,0","0","1,0","3","","19540122",",,0","19540122",",,0","19540122",",,0","1","","19540122",",,0","19540108",",1,0","-18.3",",0,22,","127",",,0,22,","102",",,0,22,","7.9",",,0,22,","21.1","1,0,08,","","","","","495.9","1,0","","","","","","","","","","","12.8",",,,0","140",",,,0","1.66","1,0","9.29","1,,,0","-5.96",",,,0"
"USC00145536","1954-02","37.18802","-95.45026","242.0","MOUND VALLEY 3 WSW, KS US","1.4","0","1.4",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","8",",0","0",",0","","","19540212",",,0","19540228","+,,0","19540227","+,,0","2","","19540219",",,0","19540214",",,0","-9.4",",0,12,","0",",,0,28,+","0",",T,0,27,+","19.1",",,0,19,","25.0",",0,14,","","","","","265.0",",0","","","","","","","","","","","21.9",",,,0","0",",T,,0","8.92",",0","18.23",",,,0","-0.39",",,,0"
