"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00425815","1937-02","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","0.0","1,6","","","","","","","","","","","15",",6","28",",6","17","1,6","0","1,6","0","1,6","19370210",",,6","","","","","","","19370223",",1,6","-23.3",",6,10,","","","","","","","5.6","1,6,23,","","","","","729.6","1,6","","","","","-8.77","1,6","-1.09","1,,,6","-16.46",",,,6","",""
"USC00425815","1937-03","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","","","5",",6","3",",6","0",",6","","","4",",6","","","","","","","","","","","","","","","19370318",",,6","19370318",",,6","","","","","","","165",",,6,18,","16.5",",,6,18,","","","","","","","","","32.0",",,,6","368",",,,6","","","","","","","",""
"USC00425815","1937-04","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","","","1",",6","1",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","19370406",",,6","19370406",",,6","","","","","","","203",",,6,06,","15.2",",,6,06,","","","","","","","","","15.2",",,,6","203",",,,6","","","","","","","",""
"USC00425815","1937-05","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","","","5",",6","4",",6","2",",6","","","1",",6","","","","","","","","","","","","","","","19370530",",,6","19370530",",,6","","","","","","","152",",,6,30,","35.6",",,6,30,","","","","","","","","","74.4",",,,6","152",",,,6","","","","","","","",""
"USC00425815","1937-06","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","","","10",",6","6",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","19370630","+,,6","19370629",",,6","","","","","","","0",",,6,30,+","10.9",",,6,29,","","","","","","","","","32.9",",,,6","0",",,,6","","","","","","","",""
"USC00425815","1937-07","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","","","18",",6","11",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","19370731","+,,6","19370708",",,6","","","","","","","0",",,6,31,+","31.2",",,6,08,","","","","","","","","","90.9",",,,6","0",",,,6","","","","","","","",""
"USC00425815","1937-08","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","","","10",",6","4",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","19370831","+,,6","19370829",",,6","","","","","","","0",",,6,31,+","18.3",",,6,29,","","","","","","","","","45.8",",,,6","0",",,,6","","","","","","","",""
"USC00425815","1937-09","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","","","5",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","","","19370923",",,6","","","","","","","","","5.8",",,6,23,","","","","","","","","","18.7",",,,6","","","","","","","","","",""
"USC00425815","1937-10","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","","","5",",6","3",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","19371031","+,,6","19371018",",,6","","","","","","","0",",,6,31,+","10.2",",,6,18,","","","","","","","","","22.5",",,,6","0",",,,6","","","","","","","",""
"USC00425815","1937-11","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","","","4",",6","1",",6","0",",6","","","3",",6","","","","","","","","","","","","","","","19371117",",,6","19371117",",,6","","","","","","","76",",,6,17,","4.1",",,6,17,","","","","","","","","","7.2",",,,6","126",",,,6","","","","","","","",""
"USC00425815","1937-12","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","","","4",",6","3",",6","0",",6","","","3",",6","","","","","","","","","","","","","","","19371223",",,6","19371223",",,6","","","","","","","178",",,6,23,","11.7",",,6,23,","","","","","","","","","25.9",",,,6","356",",,,6","","","","","","","",""
"USC00425815","1938-01","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","","","6",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","","","19380116",",,6","","","","","","","","","6.4",",,6,16,","","","","","","","","","19.2",",,,6","","","","","","","","","",""
"USC00425815","1938-02","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","","","","","","","","","","","8",",6","","","","","","","","","","","","","","","19380204",",,6","","","","","","","","","203",",,6,04,","","","","","","","","","","","","","954",",,,6","","","","","","","",""
"USC00425815","1938-03","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","","","7",",6","5",",6","1",",6","","","6",",6","","","","","","","","","","","","","","","19380303",",,6","19380303",",,6","","","","","","","292",",,6,03,","29.0",",,6,03,","","","","","","","","","62.8",",,,6","711",",,,6","","","","","","","",""
"USC00425815","1938-04","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","","","3",",6","2",",6","0",",6","","","2",",6","","","","","","","","","","","","","","","19380405",",,6","19380405",",,6","","","","","","","203",",,6,05,","18.3",",,6,05,","","","","","","","","","25.6",",,,6","241",",,,6","","","","","","","",""
"USC00425815","1938-05","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","","","12",",6","6",",6","0",",6","","","2",",6","","","","","","","","","","","","","","","19380502",",,6","19380502",",,6","","","","","","","203",",,6,02,","23.9",",,6,02,","","","","","","","","","74.1",",,,6","228",",,,6","","","","","","","",""
"USC00425815","1938-06","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","","","9",",6","5",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","19380630","+,,6","19380629",",,6","","","","","","","0",",,6,30,+","23.9",",,6,29,","","","","","","","","","43.2",",,,6","0",",,,6","","","","","","","",""
"USC00425815","1938-07","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","","","7",",6","4",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","19380731","+,,6","19380719",",,6","","","","","","","0",",,6,31,+","17.0",",,6,19,","","","","","","","","","33.5",",,,6","0",",,,6","","","","","","","",""
"USC00425815","1938-08","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","","","14",",6","8",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","19380831","+,,6","19380831",",,6","","","","","","","0",",,6,31,+","14.2",",,6,31,","","","","","","","","","69.9",",,,6","0",",,,6","","","","","","","",""
"USC00425815","1938-09","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","","","11",",6","5",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","19380930","+,,6","19380901",",,6","","","","","","","0",",,6,30,+","12.2",",,6,01,","","","","","","","","","44.4",",,,6","0",",,,6","","","","","","","",""
"USC00425815","1938-10","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","","","12",",6","10",",6","0",",6","","","2",",6","","","","","","","","","","","","","","","19381017",",,6","19381005",",,6","","","","","","","76",",,6,17,","21.1",",,6,05,","","","","","","","","","108.5",",,,6","127",",,,6","","","","","","","",""
"USC00425815","1938-11","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","","","5",",6","3",",6","0",",6","","","4",",6","","","","","","","","","","","","","","","19381111",",,6","19381111",",,6","","","","","","","178",",,6,11,","12.7",",,6,11,","","","","","","","","","28.5",",,,6","419",",,,6","","","","","","","",""
"USC00425815","1938-12","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","","","5",",6","2",",6","0",",6","","","5",",6","","","","","","","","","","","","","","","19381204",",,6","19381204",",,6","","","","","","","102",",,6,04,","7.4",",,6,04,","","","","","","","","","13.3",",,,6","253",",,,6","","","","","","","",""
"USC00425815","1939-01","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","","","6",",6","4",",6","0",",6","","","6",",6","","","","","","","","","","","","","","","19390131",",,6","19390131",",,6","","","","","","","305",",,6,31,","15.2",",,6,31,","","","","","","","","","29.2",",,,6","623",",,,6","","","","","","","",""
"USC00425815","1939-02","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","","","6",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","","","19390208",",,6","","","","","","","","","9.1",",,6,08,","","","","","","","","","24.6",",,,6","","","","","","","","","",""
"USC00425815","1939-03","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","","","6",",6","3",",6","0",",6","","","4",",6","","","","","","","","","","","","","","","19390327",",,6","19390327",",,6","","","","","","","330",",,6,27,","16.3",",,6,27,","","","","","","","","","26.4",",,,6","495",",,,6","","","","","","","",""
"USC00425815","1939-04","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","","","4",",6","1",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","19390415","+,,6","19390424",",,6","","","","","","","0",",T,6,15,+","4.1",",,6,24,","","","","","","","","","8.2",",,,6","0",",T,,6","","","","","","","",""
"USC00425815","1939-05","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","","","8",",6","1",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","19390531","+,,6","19390531",",,6","","","","","","","0",",,6,31,+","3.3",",,6,31,","","","","","","","","","12.5",",,,6","0",",,,6","","","","","","","",""
"USC00425815","1939-06","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","","","1",",6","1",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","19390617",",,6","19390624",",,6","","","","","","","0",",T,6,17,","2.8",",,6,24,","","","","","","","","","2.8",",,,6","0",",T,,6","","","","","","","",""
"USC00425815","1939-07","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","","","2",",6","1",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","19390731","+,,6","19390730",",,6","","","","","","","0",",,6,31,+","4.8",",,6,30,","","","","","","","","","7.1",",,,6","0",",,,6","","","","","","","",""
"USC00425815","1939-09","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","","","","","","","","","","","0",",6","","","","","","","","","","","","","","","19390930","+,,6","","","","","","","","","0",",,6,30,+","","","","","","","","","","","","","0",",,,6","","","","","","","",""
"USC00425815","1939-10","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","0.0","1,6","5",",6","5",",6","0",",6","","","1",",6","0","1,6","28","1,6","0",",6","0",",6","0",",6","19391027",",1,6","","","19391004",",,6","19391004",",,6","19391016",",,6","-6.7","1,6,27,","","","178",",,6,04,","20.3",",,6,04,","16.7",",6,16,","","","","","394.4",",6","39.8",",,,6","178",",,,6","5.13","1,6","12.15",",,,6","-1.88","1,,,6","",""
"USC00425815","1939-11","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","0.0",",6","1",",6","0",",6","0",",6","","","0",",6","0",",6","30",",6","0",",6","0",",6","0",",6","19391130",",,6","","","19391127","+,,6","19391127",",,6","19391101",",,6","-12.2",",6,30,","","","0",",T,6,27,+","2.3",",,6,27,","12.2",",6,01,","","","","","492.3",",6","2.3",",,,6","0",",T,,6","1.92",",6","9.37",",,,6","-5.53",",,,6","",""
"USC00425815","1939-12","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","0.0",",6","2",",6","2",",6","0",",6","","","2",",6","5",",6","31",",6","8",",6","0",",6","0",",6","19391228",",,6","","","19391224",",,6","19391224",",,6","19391203",",,6","-23.9",",6,28,","","","178",",,6,24,","4.3",",,6,24,","12.8",",6,03,","","","","","638.5",",6","7.6",",,,6","254",",,,6","-2.26",",6","5.39",",,,6","-9.92",",,,6","",""
"USC00425815","1940-01","40.56173","-110.49252","2476.5","MOON LAKE, UT US","0.0","6","0.0",",6","8",",6","5",",6","0",",6","","","8",",6","12",",6","31",",6","17",",6","0",",6","0",",6","19400119",",,6","","","19400112",",,6","19400112",",,6","19400129",",,6","-28.9",",6,19,","","","127",",,6,12,","8.6",",,6,12,","13.9",",6,29,","","","","","797.1",",6","29.7",",,,6","520",",,,6","-7.38",",6","-0.15",",,,6","-14.61",",,,6","",""
"USC00425815","1940-02","40.56173","-110.49252","2476.5","MOON LAKE, UT US","0.0","6","0.0",",6","9",",6","6",",6","0",",6","","","9",",6","8",",6","29",",6","14",",6","0",",6","0",",6","19400213",",,6","","","19400202",",,6","19400202",",,6","19400201",",,6","-25.0",",6,13,","","","140",",,6,02,","13.2",",,6,02,","8.3",",6,01,","","","","","708.9",",6","37.0",",,,6","572",",,,6","-6.11",",6","1.03",",,,6","-13.26",",,,6","",""
"USC00425815","1940-03","40.56173","-110.49252","2476.5","MOON LAKE, UT US","0.0","6","0.0",",6","6",",6","3",",6","0",",6","","","5",",6","0",",6","31",",6","2",",6","0",",6","0",",6","19400312",",,6","","","19400311",",,6","19400311",",,6","19400322",",,6","-17.2",",6,12,","","","229",",,6,11,","9.7",",,6,11,","13.3",",6,22,","","","","","608.1",",6","25.5",",,,6","406",",,,6","-1.28",",6","5.98",",,,6","-8.55",",,,6","",""
"USC00425815","1940-04","40.56173","-110.49252","2476.5","MOON LAKE, UT US","0.0","6","0.0",",6","8",",6","4",",6","0",",6","","","3",",6","0",",6","30",",6","0",",6","0",",6","0",",6","19400430",",,6","","","19400402",",,6","19400402",",,6","19400414",",,6","-10.0",",6,30,","","","89",",,6,02,","8.6",",,6,02,","17.8",",6,14,","","","","","469.3",",6","23.9",",,,6","165",",,,6","2.69",",6","10.47",",,,6","-5.09",",,,6","",""
"USC00425815","1940-05","40.56173","-110.49252","2476.5","MOON LAKE, UT US","0.0","6","0.0",",6","7",",6","1",",6","0",",6","","","0",",6","0",",6","12",",6","0",",6","7",",6","0",",6","19400501",",,6","","","19400531","+,,6","19400527",",,6","19400531",",,6","-10.0",",6,01,","","","0",",,6,31,+","3.0",",,6,27,","23.9",",6,31,","","","","","269.0",",6","6.9",",,,6","0",",,,6","9.66",",6","18.76",",,,6","0.55",",,,6","",""
"USC00425815","1940-06","40.56173","-110.49252","2476.5","MOON LAKE, UT US","10.2","6","10.2",",6","2",",6","2",",6","0",",6","","","","","0",",6","4",",6","0",",6","21",",6","0",",6","19400609",",,6","","","","","19400630",",,6","19400617",",,6","-2.2",",6,09,","","","","","9.7",",,6,30,","31.1",",6,17,","","","","","96.3",",6","12.5",",,,6","","","15.46",",6","24.61",",,,6","6.31",",,,6","",""
"USC00425815","1940-07","40.56173","-110.49252","2476.5","MOON LAKE, UT US","37.5","6","27.3",",6","4",",6","1",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","29",",6","0",",6","19400703",",,6","","","19400731","+,,6","19400718",",,6","19400723",",,6","3.9",",6,03,","","","0",",,6,31,+","8.6",",,6,18,","31.7",",6,23,","","","35.4","6","35.4",",6","12.4",",,,6","0",",,,6","18.07",",6","27.07",",,,6","9.07",",,,6","",""
"USC00425815","1940-08","40.56173","-110.49252","2476.5","MOON LAKE, UT US","55.5","6","18.0","1,6","10",",6","3",",6","0",",6","","","","","0","1,6","0","1,6","0",",6","27",",6","0",",6","19400827",",1,6","","","","","19400824",",,6","19400813",",,6","1.7","1,6,27,","","","","","11.7",",,6,24,","30.6",",6,13,","","","98.0","6","62.6",",6","28.7",",,,6","","","16.82","1,6","25.19",",,,6","8.44","1,,,6","",""
"USC00425815","1940-09","40.56173","-110.49252","2476.5","MOON LAKE, UT US","55.5","6","0.0","1,6","21",",6","17",",6","1",",6","","","0",",6","0","1,6","0","1,6","0","1,6","4","1,6","0","1,6","19400930",",1,6","","","19400930","+,,6","19400928",",,6","19400901",",1,6","0.6","1,6,30,","","","0",",,6,30,+","26.2",",,6,28,","26.1","1,6,01,","","","324.3","6","226.3","1,6","167.3",",,,6","0",",,,6","10.53","1,6","16.85","1,,,6","4.21","1,,,6","",""
"USC00425815","1940-10","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","","","5",",6","3",",6","0",",6","","","1",",6","0",",6","27",",6","","","","","","","19401031",",,6","","","19401027",",,6","19401027",",,6","","","-11.1",",6,31,","","","178",",,6,27,","14.5",",,6,27,","","","","","","","","","29.0",",,,6","178",",,,6","","","","","-2.53",",,,6","",""
"USC00425815","1940-11","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","","","7",",6","5",",6","0",",6","","","7",",6","","","","","","","","","","","","","","","19401122",",,6","19401104",",,6","","","","","","","102",",,6,22,","7.1",",,6,04,","","","","","","","","","28.5",",,,6","495",",,,6","","","","","","","",""
"USC00425815","1940-12","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","0.0",",6","8",",6","7",",6","0",",6","","","8",",6","4",",6","31",",6","15",",6","0",",6","0",",6","19401215",",,6","","","19401227","+,,6","19401229",",,6","19401208",",,6","-26.1",",6,15,","","","114",",,6,27,+","6.9",",,6,29,","11.7",",6,08,","","","","","764.7",",6","36.1",",,,6","635",",,,6","-6.33",",6","0.16",",,,6","-12.83",",,,6","",""
"USC00425815","1941-01","40.56173","-110.49252","2476.5","MOON LAKE, UT US","0.0","6","0.0",",6","5",",6","3",",6","0",",6","","","5",",6","7",",6","31",",6","19",",6","0",",6","0",",6","19410104",",,6","","","19410124","+,,6","19410122",",,6","19410111",",,6","-25.6",",6,04,","","","127",",,6,24,+","5.8",",,6,22,","6.1",",6,11,","","","","","807.7",",6","15.7",",,,6","406",",,,6","-7.72",",6","-1.16",",,,6","-14.28",",,,6","",""
"USC00425815","1941-02","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","","","9",",6","3",",6","0",",6","","","6",",6","4",",6","28",",6","","","","","","","19410204",",,6","","","19410224",",,6","19410224",",,6","","","-21.1",",6,04,","","","89",",,6,24,","3.6",",,6,24,","","","","","","","","","16.8",",,,6","331",",,,6","","","","","-12.10",",,,6","",""
"USC00425815","1941-03","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","0.0",",6","11",",6","5",",6","0",",6","","","7",",6","5",",6","31",",6","5",",6","0",",6","0",",6","19410312",",,6","","","19410302",",,6","19410302",",,6","19410318",",,6","-19.4",",6,12,","","","279",",,6,02,","19.3",",,6,02,","10.6",",6,18,","","","","","678.8",",6","56.9",",,,6","761",",,,6","-3.56",",6","3.32",",,,6","-10.45",",,,6","",""
"USC00425815","1941-04","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","0.0",",6","10",",6","8",",6","1",",6","","","8",",6","1",",6","30",",6","3",",6","0",",6","0",",6","19410418",",,6","","","19410405",",,6","19410405",",,6","19410423",",,6","-17.8",",6,18,","","","279",",,6,05,","26.2",",,6,05,","10.6",",6,23,","","","","","577.3",",6","97.1",",,,6","988",",,,6","-0.91",",6","5.58",",,,6","-7.40",",,,6","",""
"USC00425815","1941-05","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","0.0",",6","10",",6","4",",6","0",",6","","","0",",6","0",",6","13",",6","0",",6","1",",6","0",",6","19410519",",,6","","","19410519",",,6","19410524",",,6","19410512",",,6","-3.3",",6,19,","","","0",",T,6,19,","8.6",",,6,24,","24.4",",6,12,","","","","","326.7",",6","39.3",",,,6","0",",T,,6","7.79",",6","14.48",",,,6","1.11",",,,6","",""
"USC00425815","1941-06","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","0.0",",6","8",",6","7",",6","1",",6","","","1",",6","0",",6","7",",6","0",",6","8",",6","0",",6","19410606",",,6","","","19410609",",,6","19410607",",,6","19410622","+,,6","-1.7",",6,06,","","","25",",,6,09,","36.8",",,6,07,","24.4",",6,22,+","","","","","244.6",",6","80.2",",,,6","51",",,,6","10.18",",6","17.20",",,,6","3.16",",,,6","",""
"USC00425815","1941-07","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","2.2",",6","8",",6","3",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","24",",6","0",",6","19410702",",,6","","","19410731","+,,6","19410719",",,6","19410723",",,6","1.7",",6,02,","","","0",",,6,31,+","16.8",",,6,19,","28.3",",6,23,","","","106.3","6","106.3",",6","42.3",",,,6","0",",,,6","14.97",",6","22.69",",,,6","7.26",",,,6","",""
"USC00425815","1941-08","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","0.6",",6","13",",6","5",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","24",",6","0",",6","19410821",",,6","","","19410831","+,,6","19410809",",,6","19410804",",,6","2.2",",6,21,","","","0",",,6,31,+","18.0",",,6,09,","27.2",",6,04,","1607.7",",,,6","218.3","6","112.0",",6","56.2",",,,6","0",",,,6","14.74",",6","21.90",",,,6","7.57",",,,6","3023",",,,6"
"USC00425815","1941-09","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","0.0","3,6","5",",6","4",",6","1",",6","","","","","0","3,6","14","3,6","0","1,6","2","1,6","0","1,6","19410928","+,3,6","","","","","19410922",",,6","19410905",",1,6","-3.9","3,6,28,+","","","","","26.9",",,6,22,","22.8","1,6,05,","","","506.1","6","287.8","1,6","54.6",",,,6","","","7.85","3,6","15.08","1,,,6","0.63","3,,,6","",""
"USC00425815","1941-10","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","0.0",",6","","","","","","","","","4",",6","0",",6","26",",6","0",",6","0",",6","0",",6","19411031",",,6","","","19411028",",,6","","","19411001",",,6","-8.3",",6,31,","","","318",",,6,28,","","","16.1",",6,01,","","","957.1","6","451.0",",6","","","585",",,,6","3.78",",6","9.66",",,,6","-2.09",",,,6","",""
"USC00425815","1941-11","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","0.0",",6","3",",6","2",",6","0",",6","","","2",",6","1",",6","30",",6","6",",6","0",",6","0",",6","19411120",",,6","","","19411102",",,6","19411117",",,6","19411115",",,6","-17.8",",6,20,","","","216",",,6,02,","24.9",",,6,17,","15.0",",6,15,","","","1523.2","6","566.1",",6","36.9",",,,6","432",",,,6","-0.54",",6","5.82",",,,6","-6.90",",,,6","",""
"USC00425815","1941-12","40.56173","-110.49252","2476.5","MOON LAKE, UT US","","","0.0",",6","12",",6","8",",6","0",",6","","","11",",6","3",",6","31",",6","18",",6","0",",6","0",",6","19411227",",,6","","","19411230",",,6","19411204",",,6","19411202",",,6","-20.6",",6,27,","","","254",",,6,30,","12.2",",,6,04,","6.1",",6,02,","","","2279.8","6","756.6",",6","59.7",",,,6","1091",",,,6","-6.07",",6","-0.52",",,,6","-11.62",",,,6","",""
"USC00425815","1942-01","40.56173","-110.49252","2476.5","MOON LAKE, UT US","0.0","6","0.0",",6","5",",6","2",",6","0",",6","","","5",",6","11",",6","31",",6","16",",6","0",",6","0",",6","19420104",",,6","","","19420108",",,6","19420108",",,6","19420112",",,6","-36.7",",6,04,","","","152",",,6,08,","8.1",",,6,08,","6.1",",6,12,","","","3120.2","6","840.4",",6","17.8",",,,6","393",",,,6","-8.78",",6","-1.15",",,,6","-16.40",",,,6","",""
