"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"GMW00034069","1963-01","49.01667","8.36667","114.3","KARLSRUHE, GM","","","","","","","20","1,","19630131","+,1,X","","","76","1,,X,31,+","","","",""
"GMW00034069","1963-02","49.01667","8.36667","114.3","KARLSRUHE, GM","","","","","","","27","1,","19630221",",1,X","","","152","1,,X,21,","","","",""
"GMW00034069","1963-03","49.01667","8.36667","114.3","KARLSRUHE, GM","","","","","","","6",",","19630305","+,,X","","","51",",,X,05,+","","","",""
"GMW00034069","1963-04","49.01667","8.36667","114.3","KARLSRUHE, GM","","","","","","","0","3,","19630430","+,3,X","","","0","3,,X,30,+","","","",""
"GMW00034069","1963-05","49.01667","8.36667","114.3","KARLSRUHE, GM","","","","","","","0","4,","19630531","+,4,X","","","0","4,,X,31,+","","","",""
"GMW00034069","1963-06","49.01667","8.36667","114.3","KARLSRUHE, GM","","","","","","","0",",","19630630","+,,X","","","0",",,X,30,+","","","",""
"GMW00034069","1963-07","49.01667","8.36667","114.3","KARLSRUHE, GM","","","","","","","0","1,","19630731","+,1,X","","","0","1,,X,31,+","","","",""
"GMW00034069","1963-08","49.01667","8.36667","114.3","KARLSRUHE, GM","","","","","","","0","1,","19630831","+,1,X","","","0","1,,X,31,+","","","",""
"GMW00034069","1963-09","49.01667","8.36667","114.3","KARLSRUHE, GM","","","","","","","0","2,","19630930","+,2,X","","","0","2,,X,30,+","","","",""
"GMW00034069","1963-10","49.01667","8.36667","114.3","KARLSRUHE, GM","","","","","","","0","4,","19631031","+,4,X","","","0","4,,X,31,+","","","",""
"GMW00034069","1965-07","49.01667","8.36667","114.3","KARLSRUHE, GM","24",",X","17",",X","1",",X","","","","","19650716",",,X","","","32.3",",,X,16,","142.4",",,,X"
