"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"TV000091643","1979-01","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","7","3,S","7","3,S","2","3,S","","","","","","","","","","","","","19790105",",3,S","","","","","40.9","3,,S,05,","","","125.4","3,,,S","","","","","",""
"TV000091643","1979-02","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","6","1,S","3","1,S","0","1,S","","","","","","","","","","","","","19790215",",1,S","","","","","9.9","1,,S,15,","","","20.0","1,,,S","","","","","",""
"TV000091643","1979-03","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","8","4,S","4","4,S","1","4,S","","","","","","","","","","","","","19790324",",4,S","","","","","39.1","4,,S,24,","","","61.7","4,,,S","","","","","",""
"TV000091643","1979-04","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","6","4,S","3","4,S","1","4,S","","","","","","","","","","","","","19790424",",4,S","","","","","34.0","4,,S,24,","","","55.0","4,,,S","","","","","",""
"TV000091643","1979-05","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","5","2,S","1","2,S","0","2,S","","","","","","","","","","","","","19790525",",2,S","","","","","11.9","2,,S,25,","","","16.9","2,,,S","","","","","",""
"TV000091643","1979-08","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","5","2,S","4","2,S","0","2,S","","","","","","","","","","","","","19790829","+,2,S","","","","","17.0","2,,S,29,+","","","59.9","2,,,S","","","","","",""
"TV000091643","1979-09","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","6","3,S","4","3,S","2","3,S","","","","","","","","","","","","","19790901",",3,S","","","","","29.0","3,,S,01,","","","80.0","3,,,S","","","","","",""
"TV000091643","1979-10","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","14","2,S","7","2,S","1","2,S","","","","","","","","","","","","","19791024",",2,S","","","","","49.0","2,,S,24,","","","114.9","2,,,S","","","","","",""
"TV000091643","1980-05","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","8","4,S","4","4,S","1","4,S","","","","","","","","","","","","","19800517",",4,S","","","","","33.0","4,,S,17,","","","75.1","4,,,S","","","","","",""
"TV000091643","1980-06","-8.517","179.217","2.0","FUNAFUTI INTERNATIONAL AIRPORT, TV","5",",S","3",",S","0",",S","","","","","","","","","","","","","19800630",",,S","","","","","5.1",",,S,30,","","","15.1",",,,S","","","","","",""
