"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00148648","1953-09","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","","","","","1",",0","1",",0","0",",0","0",",0","0",",0","","","","","0","2,0","28","2,0","20","2,0","","","19530930","+,,0","19530930","+,,0","19530903",",,0","19530928",",2,0","","","0",",,0,30,+","0",",,0,30,+","9.4",",,0,03,","40.0","2,0,28,","","","","","","","","","","","9.4",",,,0","0",",,,0","","","33.11","2,,,0","","","",""
"USC00148648","1953-10","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","","","","","3",",0","2",",0","0",",0","0",",0","0",",0","","","","","0","5,0","21","5,0","3","5,0","","","19531031","+,,0","19531031","+,,0","19531021",",,0","19531001",",5,0","","","0",",,0,31,+","0",",,0,31,+","14.5",",,0,21,","34.4","5,0,01,","","","","","","","","","","","29.0",",,,0","0",",,,0","","","25.12","5,,,0","","","",""
"USC00148648","1953-11","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","","","","","4","5,0","4","5,0","0","5,0","","","","","","","","","","","","","","","","","","","","","19531105",",5,0","","","","","","","","","9.1","5,,0,05,","","","","","","","","","","","","","64.7","3,a,,0","","","","","","","","","",""
"USC00148648","1953-12","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","","","","","2",",0","2",",0","1",",0","5","2,0","2",",0","","","","","","","","","","","","","19531204","+,2,0","19531204","+,,0","19531203",",,0","","","","","51","2,,0,04,+","51",",,0,04,+","25.7",",,0,03,","","","","","","","","","","","","","31.5",",,,0","102",",,,0","","","","","","","",""
"USC00148648","1954-01","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","","","","","1",",0","0",",0","0",",0","4","2,0","1",",0","","","","","","","","","","","","","19540115","+,2,0","19540113",",,0","19540113",",,0","","","","","51","2,,0,15,+","51",",,0,13,","2.3",",,0,13,","","","","","","","","","","","","","2.3",",,,0","51",",,,0","","","","","","","",""
"USC00148648","1954-02","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","","","0.0","3,0","3",",0","1",",0","0",",0","5",",0","1",",0","0",",0","21",",0","0","3,0","6","3,0","0","3,0","19540212",",,0","19540221","+,,0","19540220",",,0","19540220",",,0","19540215",",3,0","-10.6",",0,12,","127",",,0,21,+","114",",,0,20,","8.1",",,0,20,","27.2","3,0,15,","","","","","293.1","3,0","","","","","11.6",",,,0","114",",,,0","6.75","3,0","15.97","3,,,0","-2.48",",,,0","",""
"USC00148648","1954-03","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","","","0.0",",0","4",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","22",",0","4",",0","3",",0","0",",0","19540304","+,,0","19540331","+,1,0","19540330","+,1,0","19540323",",,0","19540312",",,0","-13.3",",0,04,+","0","1,,0,31,+","0","1,T,0,30,+","1.8",",,0,23,","24.4",",0,12,","","","","","454.0",",0","","","","","4.1",",,,0","0","1,T,,0","3.69",",0","11.43",",,,0","-4.05",",,,0","",""
"USC00148648","1954-04","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","","","11.9","2,0","4",",0","2",",0","0",",0","0",",0","0",",0","0","2,0","6","2,0","0","2,0","15","2,0","2","2,0","19540403",",2,0","19540430","+,,0","19540430","+,,0","19540421",",,0","19540426","+,2,0","-7.2","2,0,03,","0",",,0,30,+","0",",,0,30,+","8.1",",,0,21,","32.2","2,0,26,+","","","","","139.7","2,0","","","","","15.7",",,,0","0",",,,0","13.77","2,0","22.22","2,,,0","5.32","2,,,0","",""
"USC00148648","1954-05","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","","","25.3","1,0","13",",0","9",",0","4",",0","0",",0","0",",0","0","1,0","1","1,0","0",",0","16",",0","2",",0","19540503",",1,0","19540531","+,,0","19540531","+,,0","19540523",",,0","19540522",",,0","-1.7","1,0,03,","0",",,0,31,+","0",",,0,31,+","47.8",",,0,23,","36.1",",0,22,","","","","","136.9",",0","","","","","193.3",",,,0","0",",,,0","14.63","1,0","20.63",",,,0","8.64","1,,,0","",""
"USC00148648","1954-06","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","","","200.4","2,0","6",",0","5",",0","2",",0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","25","2,0","18","2,0","19540604",",2,0","19540630","+,,0","19540630","+,,0","19540615",",,0","19540625",",2,0","4.4","2,0,04,","0",",,0,30,+","0",",,0,30,+","52.8",",,0,15,","40.6","2,0,25,","","","","","17.5","2,0","","","","","139.6",",,,0","0",",,,0","24.86","2,0","32.48","2,,,0","17.25","2,,,0","",""
