"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00472050","1893-01","42.63333","-88.31667","280.4","DELAVAN, WI US","0.0","6","0.0","5,6","","","","","","","","","17","3,6","28","3,6","26","3,6","0","3,6","0","3,6","","","18930117",",3,6","","","","","18930123",",3,6","-31.1","3,6,17,","","","","","4.4","3,6,23,","","","846.2","3,6","","","","","-14.18","5,6","-8.95","3,,,6","-19.41","3,,,6"
"USC00472050","1893-02","42.63333","-88.31667","280.4","DELAVAN, WI US","","","","","7",",6","2",",6","0",",6","","","","","","","19","5,6","0","5,6","0","5,6","","","","","","","18930227",",,6","18930227",",5,6","","","","","8.9",",,6,27,","5.6","5,6,27,","","","","","16.8",",,,6","","","","","-2.98","5,,,6","",""
"USC00472050","1893-03","42.63333","-88.31667","280.4","DELAVAN, WI US","","","","","6","2,6","6","2,6","0","2,6","3",",6","0","4,6","21","4,6","7","2,6","0","2,6","0","2,6","","","18930305",",4,6","18930322",",,6","18930308",",2,6","18930331",",2,6","-14.4","4,6,05,","51",",,6,22,","22.1","2,,6,08,","16.7","2,6,31,","","","","","58.7","2,,,6","109",",,,6","-0.30","6,6","3.91","2,,,6","-4.50","4,,,6"
"USC00472050","1893-04","42.63333","-88.31667","280.4","DELAVAN, WI US","","","1.1","2,6","11",",6","10",",6","1",",6","0",",6","0","1,6","7","1,6","1","1,6","2","1,6","0","1,6","","","18930414",",1,6","18930422",",,6","18930420",",,6","18930407",",1,6","-2.8","1,6,14,","13",",,6,22,","44.7",",,6,20,","28.3","1,6,07,","","","312.2","1,6","121.6",",,,6","13",",,,6","7.31","2,6","11.34","1,,,6","3.27","1,,,6"
"USC00472050","1893-05","42.63333","-88.31667","280.4","DELAVAN, WI US","","","7.5","4,6","8",",6","5",",6","0",",6","","","0","3,6","0","3,6","0","2,6","12","2,6","0","2,6","","","18930505",",3,6","","","18930511",",,6","18930522",",2,6","2.2","3,6,05,","","","15.0",",,6,11,","26.7","2,6,22,","","","143.6","2,6","42.1",",,,6","","","13.54","4,6","17.78","2,,,6","9.30","3,,,6"
"USC00472050","1893-06","42.63333","-88.31667","280.4","DELAVAN, WI US","","","112.1","3,6","","","","","","","","","0","2,6","0","2,6","0","1,6","27","1,6","0","1,6","","","18930610",",2,6","","","","","18930619",",1,6","10.6","2,6,10,","","","","","31.7","1,6,19,","","","2.5","1,6","","","","","22.12","3,6","26.13","1,,,6","18.10","2,,,6"
"USC00472050","1893-07","42.63333","-88.31667","280.4","DELAVAN, WI US","","","197.2",",6","7",",6","7",",6","1",",6","","","0",",6","0",",6","0",",6","31",",6","5",",6","","","18930704",",,6","","","18930707",",,6","18930724","+,,6","16.1",",6,04,","","","37.6",",,6,07,","33.3",",6,24,+","0.0","6","0.0",",6","88.7",",,,6","","","24.69",",6","29.11",",,,6","20.27",",,,6"
"USC00472050","1893-08","42.63333","-88.31667","280.4","DELAVAN, WI US","","","","","2",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","18930810",",,6","","","","","","","23.1",",,6,10,","","","","","","","36.3",",,,6","","","","","","","",""
"USC00472050","1893-09","42.63333","-88.31667","280.4","DELAVAN, WI US","","","73.5",",6","5",",6","2",",6","1",",6","","","0",",6","0",",6","0",",6","22",",6","3",",6","","","18930927",",,6","","","18930930",",,6","18930914",",,6","1.1",",6,27,","","","51.8",",,6,30,","36.1",",6,14,","","","70.2",",6","66.1",",,,6","","","18.44",",6","24.65",",,,6","12.23",",,,6"
"USC00472050","1893-10","42.63333","-88.31667","280.4","DELAVAN, WI US","","","","","6",",6","4",",6","1",",6","","","0","5,6","6","5,6","0","3,6","7","3,6","0","3,6","","","18931030",",5,6","","","18931001",",,6","18931011","+,3,6","-5.6","5,6,30,","","","45.0",",,6,01,","26.1","3,6,11,+","","","","","68.2",",,,6","","","10.44","7,6","15.84","3,,,6","5.04","5,,,6"
"USC00472050","1893-11","42.63333","-88.31667","280.4","DELAVAN, WI US","","","0.0","5,6","7","2,6","5","2,6","0","2,6","","","2","3,6","19","3,6","4","3,6","0","3,6","0","3,6","","","18931125",",3,6","","","18931128",",2,6","18931101",",3,6","-20.6","3,6,25,","","","7.4","2,,6,28,","20.6","3,6,01,","","","403.9","3,6","29.8","2,,,6","","","1.46","5,6","7.10","3,,,6","-4.19","3,,,6"
"USC00472050","1893-12","42.63333","-88.31667","280.4","DELAVAN, WI US","","","","","9","5,6","2","5,6","0","5,6","","","","","","","","","","","","","","","","","","","18931215",",5,6","","","","","","","10.9","5,,6,15,","","","","","","","21.4","5,,,6","","","","","","","",""
"USC00472050","1894-01","42.63333","-88.31667","280.4","DELAVAN, WI US","0.0","6","0.0","2,6","5",",6","2",",6","0",",6","1",",6","4","1,6","25","1,6","17","1,6","0","1,6","0","1,6","","","18940125",",1,6","18940129",",,6","18940119",",,6","18940117",",1,6","-30.6","1,6,25,","25",",,6,29,","17.8",",,6,19,","12.8","1,6,17,","","","683.1","1,6","27.8",",,,6","45",",,,6","-4.97","2,6","-1.06","1,,,6","-8.87","1,,,6"
"USC00472050","1894-02","42.63333","-88.31667","280.4","DELAVAN, WI US","","","","","3","4,6","1","4,6","0","4,6","1",",6","5","3,6","25","3,6","15","3,6","0","3,6","0","3,6","","","18940221",",3,6","18940220",",,6","18940209",",4,6","18940228",",3,6","-21.7","3,6,21,","25",",,6,20,","10.9","4,,6,09,","8.3","3,6,28,","","","","","11.7","4,,,6","45",",,,6","-6.92","6,6","-1.77","3,,,6","-12.07","3,,,6"
"USC00472050","1894-03","42.63333","-88.31667","280.4","DELAVAN, WI US","","","0.0","3,6","7",",6","6",",6","1",",6","1",",6","0","1,6","16","1,6","4","2,6","2","2,6","0","2,6","","","18940326",",1,6","18940328",",,6","18940318",",,6","18940317",",2,6","-13.3","1,6,26,","102",",,6,28,","27.7",",,6,18,","23.9","2,6,17,","","","397.8","2,6","68.6",",,,6","110",",,,6","4.33","3,6","9.58","2,,,6","-0.92","1,,,6"
"USC00472050","1894-04","42.63333","-88.31667","280.4","DELAVAN, WI US","","","4.8",",6","9",",6","6",",6","1",",6","","","0",",6","9",",6","0",",6","6",",6","0",",6","","","18940408","+,,6","","","18940427",",,6","18940428",",,6","-2.8",",6,08,+","","","31.5",",,6,27,","27.8",",6,28,","","","289.0",",6","96.4",",,,6","","","8.86",",6","14.54",",,,6","3.18",",,,6"
"USC00472050","1894-05","42.63333","-88.31667","280.4","DELAVAN, WI US","","","12.7","2,6","12",",6","10",",6","0",",6","0",",6","0",",6","0",",6","0","2,6","12","2,6","0","2,6","","","18940528","+,,6","18940518",",,6","18940517",",,6","18940516","+,2,6","0.6",",6,28,+","0",",T,6,18,","22.1",",,6,17,","29.4","2,6,16,+","","","138.2","2,6","98.0",",,,6","0",",T,,6","13.79","2,6","20.23","2,,,6","7.35",",,,6"
"USC00472050","1894-06","42.63333","-88.31667","280.4","DELAVAN, WI US","","","111.0",",6","6",",6","4",",6","1",",6","","","0",",6","1",",6","0",",6","29",",6","7",",6","","","18940606",",,6","","","18940617",",,6","18940615","+,,6","-0.6",",6,06,","","","50.3",",,6,17,","33.9",",6,15,+","","","28.9",",6","74.3",",,,6","","","21.07",",6","28.91",",,,6","13.23",",,,6"
"USC00472050","1894-07","42.63333","-88.31667","280.4","DELAVAN, WI US","","","135.3","1,6","2",",6","1",",6","1",",6","","","0",",6","0",",6","0","1,6","30","1,6","12","1,6","","","18940707",",,6","","","18940720",",,6","18940718","+,1,6","5.0",",6,07,","","","28.2",",,6,20,","37.8","1,6,18,+","5.0","6","5.0","1,6","28.7",",,,6","","","22.66","1,6","31.63","1,,,6","13.69",",,,6"
"USC00472050","1894-08","42.63333","-88.31667","280.4","DELAVAN, WI US","","","104.2",",6","4",",6","2",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","8",",6","","","18940803",",,6","","","18940815",",,6","18940808",",,6","4.4",",6,03,","","","7.9",",,6,15,","38.3",",6,08,","11.4","6","6.4",",6","12.7",",,,6","","","21.49",",6","30.28",",,,6","12.70",",,,6"
"USC00472050","1894-09","42.63333","-88.31667","280.4","DELAVAN, WI US","","","52.2","1,6","9",",6","7",",6","2",",6","","","0",",6","1",",6","0","1,6","19","1,6","2","1,6","","","18940925",",,6","","","18940907",",,6","18940901",",1,6","-1.1",",6,25,","","","66.0",",,6,07,","35.6","1,6,01,","80.1","6","68.7","1,6","163.5",",,,6","","","17.71","1,6","23.98","1,,,6","11.44",",,,6"
"USC00472050","1894-10","42.63333","-88.31667","280.4","DELAVAN, WI US","","","0.0","2,6","10",",6","7",",6","0",",6","","","0","1,6","7","1,6","0","1,6","3","1,6","0","1,6","","","18941014",",1,6","","","18941025",",,6","18941016",",1,6","-5.6","1,6,14,","","","11.4",",,6,25,","23.9","1,6,16,","333.1","6","253.0","1,6","53.6",",,,6","","","9.59","2,6","15.41","1,,,6","3.78","1,,,6"
"USC00472050","1894-11","42.63333","-88.31667","280.4","DELAVAN, WI US","","","0.0","2,6","5","1,6","4","1,6","1","1,6","","","0","1,6","26","1,6","5","2,6","0","2,6","0","2,6","","","18941119",",1,6","","","18941102",",1,6","18941102",",2,6","-15.0","1,6,19,","","","34.0","1,,6,02,","11.1","2,6,02,","862.4","6","529.3","2,6","54.1","1,,,6","","","-0.57","2,6","4.08","2,,,6","-5.21","1,,,6"
