"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CFM00064403","1977-02","-3.483","12.617","161.0","MAKABANA, CF","","","","","8","3,S","8","3,S","4","3,S","0","5,S","0","5,S","","","","","","","19770225","+,5,S","19770218",",3,S","","","21.0","5,S,25,+","89.9","3,,S,18,","","","","","233.2","3,,,S","","","","","22.26","5,,,S"
"CFM00064403","1977-11","-3.483","12.617","161.0","MAKABANA, CF","","","","","13","4,S","12","4,S","2","4,S","0","5,S","0","5,S","","","","","","","19771128","+,5,S","19771128",",4,S","","","21.0","5,S,28,+","42.9","4,,S,28,","","","","","184.1","4,,,S","","","","","22.20","5,,,S"
"CFM00064403","1977-12","-3.483","12.617","161.0","MAKABANA, CF","","","","","9","3,S","7","3,S","2","3,S","","","","","","","","","","","","","19771218",",3,S","","","","","119.9","3,,S,18,","","","","","181.3","3,,,S","","","","","",""
"CFM00064403","1979-11","-3.483","12.617","161.0","MAKABANA, CF","","","","","9","2,S","4","2,S","1","2,S","0","4,S","0","4,S","","","","","","","19791121","+,4,S","19791121",",2,S","","","21.0","4,S,21,+","43.9","2,,S,21,","","","","","67.5","2,,,S","","","","","22.38","4,,,S"
"CFM00064403","1980-05","-3.483","12.617","161.0","MAKABANA, CF","","","","","6","4,S","5","4,S","2","4,S","","","","","","","","","","","","","19800518",",4,S","","","","","54.1","4,,S,18,","","","","","135.0","4,,,S","","","","","",""
"CFM00064403","1982-05","-3.483","12.617","161.0","MAKABANA, CF","","","","","","","","","","","0","4,S","0","4,S","","","","","","","19820528",",4,S","","","","","20.0","4,S,28,","","","","","","","","","","","","","21.59","4,,,S"
"CFM00064403","1985-08","-3.483","12.617","161.0","MAKABANA, CF","","","","","","","","","","","","","","","0","5,S","26","5,S","1","5,S","","","","","19850804",",5,S","","","","","32.7","5,S,04,","","","","","","","27.83","5,,,S","",""
"CFM00064403","1986-02","-3.483","12.617","161.0","MAKABANA, CF","","","","","","","","","","","","","","","0","4,S","24","4,S","7","4,S","","","","","19860201",",4,S","","","","","34.2","4,S,01,","","","","","","","30.73","4,,,S","",""
"CFM00064403","1986-03","-3.483","12.617","161.0","MAKABANA, CF","","","","","","","","","","","0","4,S","0","4,S","0","4,S","27","4,S","12","4,S","19860314",",4,S","","","19860326",",4,S","19.9","4,S,14,","","","33.2","4,S,26,","","","","","26.82","8,S","31.73","4,,,S","21.91","4,,,S"
"CFM00064403","1986-06","-3.483","12.617","161.0","MAKABANA, CF","","","","","","","","","","","0","5,S","0","5,S","","","","","","","19860628",",5,S","","","","","17.6","5,S,28,","","","","","","","","","","","","","20.08","5,,,S"
"CFM00064403","1986-07","-3.483","12.617","161.0","MAKABANA, CF","","","","","","","","","","","0","4,S","0","4,S","0","5,S","26","5,S","0","5,S","19860706",",4,S","","","19860703",",5,S","17.4","4,S,06,","","","29.5","5,S,03,","","","","","22.84","8,S","26.40","5,,,S","19.29","4,,,S"
"CFM00064403","1986-10","-3.483","12.617","161.0","MAKABANA, CF","","","","","","","","","","","0","5,S","0","5,S","","","","","","","19861016",",5,S","","","","","20.3","5,S,16,","","","","","","","","","","","","","21.82","5,,,S"
"CFM00064403","1987-07","-3.483","12.617","161.0","MAKABANA, CF","147.5","","147.5","4,S","","","","","","","0","3,S","0","3,S","0","3,S","28","3,S","0","3,S","19870721","+,3,S","","","19870713",",3,S","18.1","3,S,21,+","","","31.2","3,S,13,","0.0","3,S","","","23.75","4,S","27.60","3,,,S","19.90","3,,,S"
"CFM00064403","2012-12","-3.483","12.617","161.0","MAKABANA, CF","","","232.3","5,S","","","","","","","0","3,S","0","3,S","0","4,S","27","4,S","11","4,S","20121231",",3,S","","","20121224",",4,S","20.0","3,S,31,","","","34.4","4,S,24,","0.0","4,S","","","27.16","5,S","31.74","4,,,S","22.58","3,,,S"
"CFM00064403","2013-02","-3.483","12.617","161.0","MAKABANA, CF","","","227.9","4,S","","","","","","","0","2,S","0","2,S","0","2,S","26","2,S","20","2,S","20130212",",2,S","","","20130207",",2,S","19.9","2,S,12,","","","36.5","2,S,07,","0.0","2,S","","","27.74","4,S","33.23","2,,,S","22.25","2,,,S"
"CFM00064403","2014-01","-3.483","12.617","161.0","MAKABANA, CF","","","","","","","","","","","0","4,S","0","4,S","","","","","","","20140125",",4,S","","","","","19.1","4,S,25,","","","","","","","","","","","","","21.49","4,,,S"
"CFM00064403","2014-02","-3.483","12.617","161.0","MAKABANA, CF","","","205.2","5,S","","","","","","","0","5,S","0","5,S","0","3,S","25","3,S","19","3,S","20140206",",5,S","","","20140221",",3,S","19.9","5,S,06,","","","35.2","3,S,21,","0.0","3,S","","","27.24","5,S","32.76","3,,,S","21.71","5,,,S"
"CFM00064403","2014-05","-3.483","12.617","161.0","MAKABANA, CF","","","","","","","","","","","0","5,S","0","5,S","","","","","","","20140507",",5,S","","","","","19.6","5,S,07,","","","","","","","","","","","","","20.90","5,,,S"
"CFM00064403","2014-09","-3.483","12.617","161.0","MAKABANA, CF","","","","","","","","","","","0","3,S","0","3,S","0","4,S","26","4,S","1","4,S","20140906",",3,S","","","20140915",",4,S","15.8","3,S,06,","","","32.5","4,S,15,","","","","","23.74","7,S","29.22","4,,,S","18.26","3,,,S"
"CFM00064403","2014-10","-3.483","12.617","161.0","MAKABANA, CF","","","207.6","5,S","","","","","","","0","2,S","0","2,S","0","5,S","26","5,S","14","5,S","20141029",",2,S","","","20141011",",5,S","18.0","2,S,29,","","","36.1","5,S,11,","0.0","5,S","","","26.28","5,S","32.51","5,,,S","20.06","2,,,S"
"CFM00064403","2014-11","-3.483","12.617","161.0","MAKABANA, CF","","","189.9","5,S","","","","","","","0","3,S","0","3,S","0","3,S","27","3,S","15","3,S","20141127",",3,S","","","20141108",",3,S","17.8","3,S,27,","","","35.2","3,S,08,","0.0","3,S","","","26.02","5,S","32.21","3,,,S","19.84","3,,,S"
"CFM00064403","2015-07","-3.483","12.617","161.0","MAKABANA, CF","","","","","","","","","","","0","5,","0","5,S","","","","","","","20150731",",5,S","","","","","17.0","5,S,31,","","","","","","","","","","","","","18.66","5,,,S"
"CFM00064403","2015-09","-3.483","12.617","161.0","MAKABANA, CF","","","","","","","","","","","0","4,","0","4,S","","","","","","","20150913",",4,S","","","","","18.4","4,S,13,","","","","","","","","","","","","","19.62","4,,,S"
"CFM00064403","2015-11","-3.483","12.617","161.0","MAKABANA, CF","","","","","","","","","","","0","2,","0","2,S","","","","","","","20151129",",2,S","","","","","19.6","2,S,29,","","","","","","","","","","","","","21.36","2,,,S"
"CFM00064403","2015-12","-3.483","12.617","161.0","MAKABANA, CF","","","","","","","","","","","0","3,","0","3,S","","","","","","","20151212",",3,S","","","","","19.6","3,S,12,","","","","","","","","","","","","","21.09","3,,,S"
"CFM00064403","2016-01","-3.483","12.617","161.0","MAKABANA, CF","","","","","","","","","","","0","3,","0","3,S","","","","","","","20160117",",3,S","","","","","20.5","3,S,17,","","","","","","","","","","","","","21.79","3,,,S"
"CFM00064403","2016-02","-3.483","12.617","161.0","MAKABANA, CF","","","","","","","","","","","0","4,","0","4,S","","","","","","","20160229","+,4,S","","","","","20.0","4,S,29,+","","","","","","","","","","","","","21.40","4,,,S"
"CFM00064403","2016-04","-3.483","12.617","161.0","MAKABANA, CF","","","","","","","","","","","0","4,","0","4,S","","","","","","","20160430",",4,S","","","","","18.5","4,S,30,","","","","","","","","","","","","","21.26","4,,,S"
"CFM00064403","2016-05","-3.483","12.617","161.0","MAKABANA, CF","","","","","","","","","","","0","2,","0","2,S","","","","","","","20160524",",2,S","","","","","17.5","2,S,24,","","","","","","","","","","","","","20.06","2,,,S"
"CFM00064403","2016-06","-3.483","12.617","161.0","MAKABANA, CF","","","","","","","","","","","0","5,","0","5,S","","","","","","","20160620",",5,S","","","","","16.3","5,S,20,","","","","","","","","","","","","","18.74","5,,,S"
"CFM00064403","2016-07","-3.483","12.617","161.0","MAKABANA, CF","","","","","","","","","","","0","5,","0","5,S","","","","","","","20160729",",5,S","","","","","14.5","5,S,29,","","","","","","","","","","","","","17.35","5,,,S"
"CFM00064403","2016-08","-3.483","12.617","161.0","MAKABANA, CF","","","","","","","","","","","0","2,","0","2,S","","","","","","","20160807",",2,S","","","","","16.5","2,S,07,","","","","","","","","","","","","","18.15","2,,,S"
"CFM00064403","2016-09","-3.483","12.617","161.0","MAKABANA, CF","","","","","","","","","","","0","3,","0","3,S","","","","","","","20160902",",3,S","","","","","15.5","3,S,02,","","","","","","","","","","","","","18.60","3,,,S"
"CFM00064403","2016-10","-3.483","12.617","161.0","MAKABANA, CF","","","","","","","","","","","0","2,","0","2,S","","","","","","","20161022","+,2,S","","","","","19.0","2,S,22,+","","","","","","","","","","","","","20.24","2,,,S"
"CFM00064403","2016-11","-3.483","12.617","161.0","MAKABANA, CF","","","","","","","","","","","0","3,","0","3,S","","","","","","","20161117",",3,S","","","","","18.5","3,S,17,","","","","","","","","","","","","","20.14","3,,,S"
"CFM00064403","2017-05","-3.483","12.617","161.0","MAKABANA, CF","","","","","","","","","","","0","3,","0","3,S","","","","","","","20170529","+,3,S","","","","","18.0","3,S,29,+","","","","","","","","","","","","","19.36","3,,,S"
