"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00093778","1997-09","39.91942","-76.87685","141.4","YORK AIRPORT, PA US","","","","","19.2","1,M","","","","","","","0","1,M","0","1,M","0","1,M","25","1,M","0","1,M","","","","","19970925","+,1,M","","","","","19970902",",1,M","2.2","1,M,25,+","","","31.1","1,M,02,","","","58.4","1,M","","","16.98","1,M","24.00","1,,,M","9.96","1,,,M","","","","","","","","","",""
"USW00093778","1997-10","39.91942","-76.87685","141.4","YORK AIRPORT, PA US","","","","","10.0","3,M","","","","","","","0","3,M","6","3,M","0","3,M","11","3,M","0","3,M","","","","","19971029",",3,M","","","","","19971007","+,3,M","-3.9","3,M,29,","","","30.0","3,M,07,+","","","188.0","3,M","","","11.98","3,M","19.72","3,,,M","4.23","3,,,M","","","","","","","","","",""
"USW00093778","1997-11","39.91942","-76.87685","141.4","YORK AIRPORT, PA US","","","","","0.0",",M","","","","","","","0",",M","17",",M","0",",M","0",",M","0",",M","","","","","19971118",",,M","","","","","19971103",",,M","-10.6",",M,18,","","","16.7",",M,03,","","","421.0",",M","","","4.30",",M","9.35",",,,M","-0.76",",,,M","","","","","","","","","",""
"USW00093778","1997-12","39.91942","-76.87685","141.4","YORK AIRPORT, PA US","","","","","0.0",",M","","","","","","","0",",M","26",",M","2",",M","0",",M","0",",M","","","","","19971231",",,M","","","","","19971216",",,M","-12.8",",M,31,","","","15.6",",M,16,","","","531.7",",M","","","1.18",",M","6.35",",,,M","-3.99",",,,M","","","","","","","","","",""
"USW00093778","1998-01","39.91942","-76.87685","141.4","YORK AIRPORT, PA US","","","0.0","W","0.0",",M","","","","","","","0",",M","23",",M","2",",M","0",",M","0",",M","","","","","19980101",",,M","","","","","19980108",",,M","-13.9",",M,01,","","","19.4",",M,08,","","","478.2",",M","","","2.91",",M","7.66",",,,M","-1.85",",,,M","","","","","","","","","",""
"USW00093778","1998-02","39.91942","-76.87685","141.4","YORK AIRPORT, PA US","","","0.0","W","0.0",",M","","","","","","","0",",M","15",",M","0",",M","0",",M","0",",M","","","","","19980215",",,M","","","","","19980227",",,M","-9.4",",M,15,","","","17.2",",M,27,","","","412.5",",M","","","3.60",",M","8.65",",,,M","-1.45",",,,M","","","","","","","","","",""
"USW00093778","1998-03","39.91942","-76.87685","141.4","YORK AIRPORT, PA US","","","8.6","W","8.6",",M","","","","","","","0",",M","18",",M","1",",M","6",",M","0",",M","","","","","19980313","+,,M","","","","","19980330",",,M","-7.8",",M,13,+","","","30.0",",M,30,","","","391.1",",M","","","6.00",",M","11.63",",,,M","0.36",",,,M","","","","","","","","","",""
"USW00093778","1998-04","39.91942","-76.87685","141.4","YORK AIRPORT, PA US","2.4",",W","8.6","W","0.0",",W","12",",W","6",",W","2",",W","0",",W","6",",W","0",",W","8",",W","0",",W","","","","","19980411",",,W","","","19980409",",,W","19980416",",,W","-3.9",",W,11,","38.1",",,W,09,","25.0",",W,16,","","","226.2",",W","116.8",",,,W","10.79",",W","17.76",",,,W","3.83",",,,W","","","280",",W","270",",W","14.3",",W","22.8",",W"
"USW00093778","1998-05","39.91942","-76.87685","141.4","YORK AIRPORT, PA US","2.1",",W","51.3","W","42.7",",W","15",",W","10",",W","0",",W","0",",W","0",",W","0",",W","21",",W","1",",W","","","","","19980514",",,W","","","19980501",",,W","19980516",",,W","3.3",",W,14,","23.6",",,W,01,","32.2",",W,16,","","","57.3",",W","131.0",",,,W","17.86",",W","24.08",",,,W","11.64",",,,W","","","290",",W","320",",W","13.9",",W","20.6",",W"
"USW00093778","1998-06","39.91942","-76.87685","141.4","YORK AIRPORT, PA US","2.4","1,W","137.8","W","86.5","1,W","17","1,W","9","1,W","1","1,W","0","1,W","0","1,W","0","1,W","25","1,W","2","1,W","","","","","19980609",",1,W","","","19980613",",1,W","19980626",",1,W","5.0","1,W,09,","33.5","1,,W,13,","32.8","1,W,26,","","","29.4","1,W","102.3","1,,,W","20.30","1,W","25.70","1,,,W","14.90","1,,,W","","","230","1,W","240","1,W","13.4","1,W","19.7","1,W"
