"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00311164","1887-09","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","","","","","5",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","18870928",",,6","","","","","","","","","26.7",",,6,28,","","","","","","","43.7",",,,6","","","","","","","",""
"USC00311164","1887-10","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","","","","","7",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","18871025",",,6","","","","","","","","","54.6",",,6,25,","","","","","","","107.5",",,,6","","","","","","","",""
"USC00311164","1887-11","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","","","","","1",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","18871110",",,6","","","","","","","","","14.0",",,6,10,","","","","","","","14.0",",,,6","","","","","","","",""
"USC00311164","1888-01","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","","","","","7",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","18880117",",,6","","","","","","","","","43.7",",,6,17,","","","","","","","80.3",",,,6","","","","","","","",""
"USC00311164","1888-02","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","","","","","13",",6","11",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","18880227",",,6","18880211",",,6","","","","","","","25",",,6,27,","16.3",",,6,11,","","","","","","","103.9",",,,6","25",",,,6","","","","","",""
"USC00311164","1888-03","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","","","","","10",",6","10",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","18880326",",,6","","","","","","","","","45.2",",,6,26,","","","","","","","166.6",",,,6","","","","","","","",""
"USC00311164","1888-04","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","","","","","4",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","18880423",",,6","","","","","","","","","10.4",",,6,23,","","","","","","","20.5",",,,6","","","","","","","",""
"USC00311164","1888-05","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","","","","","19",",6","19",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","18880517",",,6","","","","","","","","","23.9",",,6,17,","","","","","","","145.2",",,,6","","","","","","","",""
"USC00311164","1888-06","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","","","","","8",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","18880627",",,6","","","","","","","","","11.2",",,6,27,","","","","","","","44.8",",,,6","","","","","","","",""
"USC00311164","1888-07","35.43333","-83.45","548.9","BRYSON CITY 2, NC US","","","","","11",",6","11",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","18880728",",,6","","","","","","","","","16.0",",,6,28,","","","","","","","97.0",",,,6","","","","","","","",""
