"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"RSM00036022","1936-01","52.017","80.367","208.0","VOLCIHA, RS","8",",I","0",",I","0",",I","","","","","","","","","","","19360131",",,I","","","","","1.0",",,I,31,","","","5.6",",,,I","",""
"RSM00036022","1936-02","52.017","80.367","208.0","VOLCIHA, RS","3",",I","0",",I","0",",I","","","","","","","","","","","19360210",",,I","","","","","0.7",",,I,10,","","","2.1",",,,I","",""
"RSM00036022","1936-03","52.017","80.367","208.0","VOLCIHA, RS","7",",I","2",",I","0",",I","","","","","","","","","","","19360331",",,I","","","","","4.2",",,I,31,","","","11.1",",,,I","",""
"RSM00036022","1936-04","52.017","80.367","208.0","VOLCIHA, RS","4",",I","1",",I","0",",I","","","","","","","","","","","19360414",",,I","","","","","3.2",",,I,14,","","","7.0",",,,I","",""
"RSM00036022","1936-05","52.017","80.367","208.0","VOLCIHA, RS","9",",I","2",",I","0",",I","","","","","","","","","","","19360509",",,I","","","","","6.4",",,I,09,","","","16.6",",,,I","",""
"RSM00036022","1936-06","52.017","80.367","208.0","VOLCIHA, RS","6",",I","1",",I","0",",I","","","","","","","","","","","19360619",",,I","","","","","2.5",",,I,19,","","","4.5",",,,I","",""
"RSM00036022","1936-07","52.017","80.367","208.0","VOLCIHA, RS","8",",I","4",",I","0",",I","","","","","","","","","","","19360707",",,I","","","","","12.0",",,I,07,","","","31.0",",,,I","",""
"RSM00036022","1936-08","52.017","80.367","208.0","VOLCIHA, RS","9",",I","7",",I","0",",I","","","","","","","","","","","19360803",",,I","","","","","20.9",",,I,03,","","","63.5",",,,I","",""
"RSM00036022","1936-09","52.017","80.367","208.0","VOLCIHA, RS","11",",I","5",",I","1",",I","","","","","","","","","","","19360917",",,I","","","","","35.5",",,I,17,","","","58.6",",,,I","",""
"RSM00036022","1936-10","52.017","80.367","208.0","VOLCIHA, RS","5",",I","2",",I","0",",I","","","","","","","","","","","19361021",",,I","","","","","4.4",",,I,21,","","","12.0",",,,I","",""
