"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"FR000007630","1947-01","43.6208","1.3789","151.0","TOULOUSE BLAGNAC, FR","0.0","E","0.0","2,E","9",",E","6",",E","0",",E","0","1,E","16","1,E","6","1,E","0","1,E","0","1,E","19470130",",1,E","19470111",",,E","19470115",",1,E","-17.0","1,E,30,","8.0",",,E,11,","15.8","1,E,15,","","","443.8","1,E","38.1",",,,E","3.05","2,E","7.41","1,,,E","-1.31","1,,,E"
"FR000007630","1947-02","43.6208","1.3789","151.0","TOULOUSE BLAGNAC, FR","0.0","E","0.0","2,E","14",",E","5",",E","0",",E","0","1,E","8","1,E","0","1,E","0","1,E","0","1,E","19470226",",1,E","19470217",",,E","19470222","+,1,E","-7.4","1,E,26,","18.8",",,E,17,","16.0","1,E,22,+","","","344.3","1,E","60.8",",,,E","5.12","2,E","9.16","1,,,E","1.09","1,,,E"
"FR000007630","1947-03","43.6208","1.3789","151.0","TOULOUSE BLAGNAC, FR","0.0","E","0.0",",E","14",",E","7",",E","0",",E","0",",E","2",",E","0",",E","0",",E","0",",E","19470302","+,,E","19470318",",,E","19470327",",,E","-2.4",",E,02,+","14.0",",,E,18,","19.4",",E,27,","","","242.8",",E","48.1",",,,E","10.50",",E","14.77",",,,E","6.24",",,,E"
"FR000007630","1947-04","43.6208","1.3789","151.0","TOULOUSE BLAGNAC, FR","3.2","E","3.2",",E","4",",E","2",",E","0",",E","0",",E","0",",E","0",",E","11",",E","0",",E","19470411",",,E","19470401",",,E","19470426",",,E","1.0",",E,11,","8.7",",,E,01,","28.0",",E,26,","","","152.5",",E","15.8",",,,E","13.36",",E","19.71",",,,E","7.00",",,,E"
"FR000007630","1947-05","43.6208","1.3789","151.0","TOULOUSE BLAGNAC, FR","28.5","E","25.3",",E","8",",E","5",",E","0",",E","0",",E","0",",E","0",",E","12",",E","2",",E","19470505",",,E","19470521",",,E","19470529",",,E","3.2",",E,05,","9.4",",,E,21,","32.8",",E,29,","","","100.8",",E","34.5",",,,E","15.90",",E","20.88",",,,E","10.92",",,,E"
"FR000007630","1947-06","43.6208","1.3789","151.0","TOULOUSE BLAGNAC, FR","97.3","E","68.8",",E","8",",E","3",",E","1",",E","0",",E","0",",E","0",",E","27",",E","2",",E","19470610",",,E","19470612",",,E","19470627",",,E","9.6",",E,10,","48.3",",,E,12,","35.0",",E,27,","","","14.4",",E","62.8",",,,E","20.15",",E","25.75",",,,E","14.54",",,,E"
"FR000007630","1947-07","43.6208","1.3789","151.0","TOULOUSE BLAGNAC, FR","243.8","E","146.5",",E","4",",E","1",",E","0",",E","0",",E","0",",E","0",",E","30",",E","12",",E","19470710",",,E","19470715",",,E","19470728",",,E","10.8",",E,10,","9.0",",,E,15,","39.0",",E,28,","1.5","E","1.5",",E","13.7",",,,E","23.01",",E","29.52",",,,E","16.50",",,,E"
"FR000007630","1947-08","43.6208","1.3789","151.0","TOULOUSE BLAGNAC, FR","409.4","E","165.6",",E","8",",E","4",",E","1",",E","0",",E","0",",E","0",",E","31",",E","7",",E","19470830",",,E","19470823",",,E","19470801",",,E","13.3",",E,30,","28.8",",,E,23,","40.2",",E,01,","1.5","E","0.0",",E","55.2",",,,E","23.68",",E","29.93",",,,E","17.42",",,,E"
"FR000007630","1947-09","43.6208","1.3789","151.0","TOULOUSE BLAGNAC, FR","481.1","E","71.7",",E","10",",E","7",",E","2",",E","0",",E","0",",E","0",",E","25",",E","0",",E","19470925",",,E","19470902",",,E","19470910",",,E","4.4",",E,25,","29.0",",,E,02,","29.8",",E,10,","36.8","E","35.3",",E","117.2",",,,E","19.55",",E","24.22",",,,E","14.88",",,,E"
"FR000007630","1947-10","43.6208","1.3789","151.0","TOULOUSE BLAGNAC, FR","482.8","E","1.7",",E","9",",E","5",",E","0",",E","0",",E","1",",E","0",",E","11",",E","0",",E","19471028",",,E","19471009",",,E","19471013",",,E","-0.8",",E,28,","13.6",",,E,09,","25.3",",E,13,","155.4","E","118.6",",E","57.2",",,,E","14.56",",E","19.10",",,,E","10.02",",,,E"
