"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ID000097014","1961-12","1.533","124.917","80.0","MENADO SAM RATULAN, ID","19","5,I","14","5,I","3","5,I","","","","","","","","","","","","","19611216",",5,I","","","","","84.1","5,,I,16,","","","289.4","5,,,I","","","","","",""
"ID000097014","1962-01","1.533","124.917","80.0","MENADO SAM RATULAN, ID","27","1,I","25","1,I","11","1,I","","","","","","","","","","","","","19620124",",1,I","","","","","87.1","1,,I,24,","","","788.9","1,,,I","","","","","",""
"ID000097014","1962-02","1.533","124.917","80.0","MENADO SAM RATULAN, ID","22",",I","19",",I","5",",I","","","","","","","","","","","","","19620224","+,,I","","","","","43.9",",,I,24,+","","","331.1",",,,I","","","","","",""
"ID000097014","1962-03","1.533","124.917","80.0","MENADO SAM RATULAN, ID","25","3,I","21","3,I","8","3,I","","","","","","","","","","","","","19620325",",3,I","","","","","61.0","3,,I,25,","","","542.5","3,,,I","","","","","",""
"ID000097014","1962-05","1.533","124.917","80.0","MENADO SAM RATULAN, ID","21","4,I","19","4,I","4","4,I","","","","","","","","","","","","","19620520",",4,I","","","","","46.0","4,,I,20,","","","266.8","4,,,I","","","","","",""
"ID000097014","1962-12","1.533","124.917","80.0","MENADO SAM RATULAN, ID","20","4,I","17","4,I","4","4,I","","","","","","","","","","","","","19621210",",4,I","","","","","65.0","4,,I,10,","","","338.3","4,,,I","","","","","",""
"ID000097014","1963-01","1.533","124.917","80.0","MENADO SAM RATULAN, ID","21","2,I","17","2,I","9","2,I","","","","","","","","","","","","","19630131",",2,I","","","","","57.9","2,,I,31,","","","516.8","2,,,I","","","","","",""
"ID000097014","1963-02","1.533","124.917","80.0","MENADO SAM RATULAN, ID","22","1,I","17","1,I","4","1,I","","","","","","","","","","","","","19630223",",1,I","","","","","71.9","1,,I,23,","","","385.3","1,,,I","","","","","",""
"ID000097014","1963-03","1.533","124.917","80.0","MENADO SAM RATULAN, ID","24","1,I","20","1,I","7","1,I","","","","","","","","","","","","","19630301",",1,I","","","","","69.1","1,,I,01,","","","425.1","1,,,I","","","","","",""
"ID000097014","1963-05","1.533","124.917","80.0","MENADO SAM RATULAN, ID","19","4,I","17","4,I","2","4,I","","","","","","","","","","","","","19630502",",4,I","","","","","51.1","4,,I,02,","","","251.5","4,,,I","","","","","",""
