"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00048173","1906-03","38.66667","-120.91667","420.9","SHINGLE SPRINGS, CA US","12",",6","12",",6","5",",6","","","","","","","","","","","19060315",",,6","","","","","54.6",",,6,15,","323.6",",,,6","",""
"USC00048173","1906-04","38.66667","-120.91667","420.9","SHINGLE SPRINGS, CA US","4",",6","4",",6","0",",6","","","","","","","","","","","19060427",",,6","","","","","20.3",",,6,27,","53.3",",,,6","",""
"USC00048173","1906-05","38.66667","-120.91667","420.9","SHINGLE SPRINGS, CA US","6",",6","6",",6","2",",6","","","","","","","","","","","19060528",",,6","","","","","52.1",",,6,28,","111.8",",,,6","",""
"USC00048173","1906-06","38.66667","-120.91667","420.9","SHINGLE SPRINGS, CA US","3",",6","2",",6","0",",6","","","","","","","","","","","19060612",",,6","","","","","12.7",",,6,12,","25.9",",,,6","",""
"USC00048173","1906-08","38.66667","-120.91667","420.9","SHINGLE SPRINGS, CA US","0",",6","0",",6","0",",6","","","","","","","","","","","19060831","+,,6","","","","","0.0",",,6,31,+","0.0",",,,6","",""
"USC00048173","1906-09","38.66667","-120.91667","420.9","SHINGLE SPRINGS, CA US","0",",6","0",",6","0",",6","","","","","","","","","","","19060930","+,,6","","","","","0.0",",,6,30,+","0.0",",,,6","",""
"USC00048173","1906-10","38.66667","-120.91667","420.9","SHINGLE SPRINGS, CA US","0",",6","0",",6","0",",6","","","","","","","","","","","19061031","+,,6","","","","","0.0",",,6,31,+","0.0",",,,6","",""
"USC00048173","1906-11","38.66667","-120.91667","420.9","SHINGLE SPRINGS, CA US","2",",6","2",",6","1",",6","","","","","","","","","","","19061105",",,6","","","","","43.2",",,6,05,","49.6",",,,6","",""
"USC00048173","1906-12","38.66667","-120.91667","420.9","SHINGLE SPRINGS, CA US","11",",6","10",",6","6",",6","","","","","","","","","","","19061211",",,6","","","","","104.1",",,6,11,","385.9",",,,6","",""
"USC00048173","1907-01","38.66667","-120.91667","420.9","SHINGLE SPRINGS, CA US","9",",6","7",",6","4",",6","","","2",",6","","","","","19070106",",,6","19070118",",,6","","","102",",,6,06,","27.9",",,6,18,","128.4",",,,6","153",",,,6"
"USC00048173","1907-02","38.66667","-120.91667","420.9","SHINGLE SPRINGS, CA US","10",",6","10",",6","4",",6","","","","","","","","","","","19070202",",,6","","","","","76.2",",,6,02,","215.8",",,,6","",""
"USC00048173","1907-04","38.66667","-120.91667","420.9","SHINGLE SPRINGS, CA US","1",",6","1",",6","1",",6","","","","","","","","","","","19070415",",,6","","","","","25.4",",,6,15,","25.4",",,,6","",""
"USC00048173","1907-05","38.66667","-120.91667","420.9","SHINGLE SPRINGS, CA US","1",",6","1",",6","0",",6","","","","","","","","","","","19070523",",,6","","","","","7.6",",,6,23,","7.6",",,,6","",""
"USC00048173","1907-06","38.66667","-120.91667","420.9","SHINGLE SPRINGS, CA US","4",",6","4",",6","0",",6","","","","","","","","","","","19070611",",,6","","","","","17.8",",,6,11,","45.5",",,,6","",""
"USC00048173","1907-07","38.66667","-120.91667","420.9","SHINGLE SPRINGS, CA US","0",",6","0",",6","0",",6","","","","","","","","","","","19070731","+,,6","","","","","0.0",",,6,31,+","0.0",",,,6","",""
"USC00048173","1907-08","38.66667","-120.91667","420.9","SHINGLE SPRINGS, CA US","0",",6","0",",6","0",",6","","","","","","","","","","","19070831","+,,6","","","","","0.0",",,6,31,+","0.0",",,,6","",""
