"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00093069","1997-06","37.30705","-108.62646","1799.2","CORTEZ MONTEZUMA CO AIRPORT, CO US","","","","","","","","","","","14.6","M","13.2",",M","","","","","","","0",",M","0",",M","0",",M","27",",M","5",",M","","","","","19970615",",,M","","","","","19970619",",,M","1.7",",M,15,","","","32.8",",M,19,","3651.3","M","40.0",",M","","","","","","","","","17.44",",M","28.51",",,,M","6.38",",,,M","","","","","","","","","",""
"USW00093069","1997-07","37.30705","-108.62646","1799.2","CORTEZ MONTEZUMA CO AIRPORT, CO US","","","","","","","","","","","79.7","M","65.1",",M","","","","","","","0",",M","0",",M","0",",M","30",",M","12",",M","","","","","19970702",",,M","","","","","19970715",",,M","0.6",",M,02,","","","36.1",",M,15,","5.2","M","5.2",",M","","","","","","","","","20.26",",M","30.69",",,,M","9.84",",,,M","","","","","","","","","",""
"USW00093069","1997-10","37.30705","-108.62646","1799.2","CORTEZ MONTEZUMA CO AIRPORT, CO US","","","","","","","","","","","","","0.0",",M","","","","","","","0",",M","22",",M","0",",M","12",",M","0",",M","","","","","19971026",",,M","","","","","19971006","+,,M","-10.0",",M,26,","","","27.8",",M,06,+","","","319.5",",M","","","","","","","","","8.03",",M","18.23",",,,M","-2.18",",,,M","","","","","","","","","",""
"USW00093069","1997-11","37.30705","-108.62646","1799.2","CORTEZ MONTEZUMA CO AIRPORT, CO US","","","","","","","","","","","","","0.0",",M","","","","","","","0",",M","27",",M","0",",M","0",",M","0",",M","","","","","19971122",",,M","","","","","19971106",",,M","-11.1",",M,22,","","","18.9",",M,06,","","","469.9",",M","","","","","","","","","2.67",",M","10.85",",,,M","-5.51",",,,M","","","","","","","","","",""
"USW00093069","1997-12","37.30705","-108.62646","1799.2","CORTEZ MONTEZUMA CO AIRPORT, CO US","","","","","","","","","","","","","0.0","1,M","","","","","","","3","1,M","30","1,M","4","1,M","0","1,M","0","1,M","","","","","19971226",",1,M","","","","","19971218",",1,M","-22.8","1,M,26,","","","11.1","1,M,18,","","","649.1","1,M","","","","","","","","","-3.31","1,M","4.93","1,,,M","-11.54","1,,,M","","","","","","","","","",""
"USW00093069","1998-01","37.30705","-108.62646","1799.2","CORTEZ MONTEZUMA CO AIRPORT, CO US","","","","","","","","","","","0.0","W","0.0",",M","","","","","","","0",",M","31",",M","0",",M","0",",M","0",",M","","","","","19980107",",,M","","","","","19980129",",,M","-14.4",",M,07,","","","12.2",",M,29,","","","589.4",",M","","","","","","","","","-0.68",",M","6.44",",,,M","-7.80",",,,M","","","","","","","","","",""
"USW00093069","1998-02","37.30705","-108.62646","1799.2","CORTEZ MONTEZUMA CO AIRPORT, CO US","","","","","","","","","","","0.0","W","0.0",",M","","","","","","","0",",M","28",",M","0",",M","0",",M","0",",M","","","","","19980228",",,M","","","","","19980224",",,M","-13.9",",M,28,","","","15.0",",M,24,","","","522.8",",M","","","","","","","","","-0.34",",M","6.11",",,,M","-6.79",",,,M","","","","","","","","","",""
"USW00093069","1998-03","37.30705","-108.62646","1799.2","CORTEZ MONTEZUMA CO AIRPORT, CO US","","","","","","","","","","","0.0","W","0.0",",M","","","","","","","0",",M","28",",M","0",",M","3",",M","0",",M","","","","","19980301",",,M","","","","","19980324",",,M","-12.8",",M,01,","","","22.8",",M,24,","","","470.2",",M","","","","","","","","","3.16",",M","11.68",",,,M","-5.35",",,,M","","","","","","","","","",""
"USW00093069","1998-04","37.30705","-108.62646","1799.2","CORTEZ MONTEZUMA CO AIRPORT, CO US","","","","","","","","","3.4",",W","0.0","W","0.0",",W","","","","","","","0",",W","28",",W","0",",W","5",",W","0",",W","","","","","19980419",",,W","","","","","19980423",",,W","-7.8",",W,19,","","","25.6",",W,23,","","","375.0",",W","","","","","","","","","5.83",",W","14.87",",,,W","-3.20",",,,W","","","210",",W","210",",W","16.1",",W","20.6",",W"
"USW00093069","1998-05","37.30705","-108.62646","1799.2","CORTEZ MONTEZUMA CO AIRPORT, CO US","","","","","","","","","3.8",",W","0.0","W","0.0",",W","","","","","","","0",",W","14",",W","0",",W","24",",W","0",",W","","","","","19980515",",,W","","","","","19980529",",,W","-3.3",",W,15,","","","28.9",",W,29,","","","183.5",",W","","","","","","","","","12.41",",W","23.39",",,,W","1.44",",,,W","","","200",",W","130",",W","13.4",",W","16.5",",W"
"USW00093069","1998-06","37.30705","-108.62646","1799.2","CORTEZ MONTEZUMA CO AIRPORT, CO US","","","","","","","","","4.2",",W","15.3","W","15.3",",W","","","","","","","0",",W","2",",W","0",",W","28",",W","5",",W","","","","","19980605",",,W","","","","","19980629",",,W","-0.6",",W,05,","","","36.7",",W,29,","","","78.9",",W","","","","","","","","","16.22",",W","27.95",",,,W","4.48",",,,W","","","210",",W","200",",W","15.2",",W","18.3",",W"
"USW00093069","1998-07","37.30705","-108.62646","1799.2","CORTEZ MONTEZUMA CO AIRPORT, CO US","","","","","","","","","2.8","1,W","147.7","W","132.4","1,W","","","","","","","0","1,W","0","1,W","0","1,W","30","1,W","15","1,W","","","","","19980701",",1,W","","","","","19980719",",1,W","6.7","1,W,01,","","","36.7","1,W,19,","0.0","W","0.0","1,W","","","","","","","","","22.75","1,W","32.12","1,,,W","13.37","1,,,W","","","140","1,W","140","1,W","16.1","1,W","18.3","1,W"
"USW00093069","1998-08","37.30705","-108.62646","1799.2","CORTEZ MONTEZUMA CO AIRPORT, CO US","","","","","","","","","2.6",",W","237.8","W","90.1",",W","","","","","","","0",",W","0",",W","0",",W","31",",W","10",",W","","","","","19980828",",,W","","","","","19980808",",,W","6.7",",W,28,","","","34.4",",W,08,","0.0","W","0.0",",W","","","","","","","","","21.24",",W","30.97",",,,W","11.50",",,,W","","","130",",W","240",",W","14.8",",W","19.2",",W"
"USW00093069","1998-09","37.30705","-108.62646","1799.2","CORTEZ MONTEZUMA CO AIRPORT, CO US","","","","","","","","","2.7",",W","267.5","W","29.7",",W","","","","","","","0",",W","1",",W","0",",W","30",",W","0",",W","","","","","19980927",",,W","","","","","19980908",",,W","-0.6",",W,27,","","","31.7",",W,08,","39.9","W","39.9",",W","","","","","","","","","17.99",",W","28.01",",,,W","7.97",",,,W","","","120",",W","130",",W","13.9",",W","17.0",",W"
"USW00093069","1998-10","37.30705","-108.62646","1799.2","CORTEZ MONTEZUMA CO AIRPORT, CO US","","","","","","","","","3.0",",W","267.5","W","0.0",",W","13",",W","10",",W","1",",W","0",",W","16",",W","0",",W","13",",W","0",",W","","","","","19981018","+,,W","","","19981025",",,W","19981013",",,W","-3.9",",W,18,+","25.9",",,W,25,","27.2",",W,13,","308.1","W","268.2",",W","96.7",",,,W","","","","","","","9.68",",W","18.19",",,,W","1.17",",,,W","","","290",",W","270",",W","14.8",",W","19.2",",W"
"USW00093069","1998-11","37.30705","-108.62646","1799.2","CORTEZ MONTEZUMA CO AIRPORT, CO US","","","","","","","","","2.4",",W","267.5","W","0.0",",W","6",",W","5",",W","1",",W","0",",W","29",",W","0",",W","0",",W","0",",W","","","","","19981110",",,W","","","19981108",",,W","19981123",",,W","-12.2",",W,10,","27.9",",,W,08,","18.3",",W,23,","759.9","W","451.8",",W","51.0",",,,W","","","","","","","3.27",",W","11.40",",,,W","-4.86",",,,W","","","210",",W","130",",W","13.4",",W","14.8",",W"
"USW00093069","1998-12","37.30705","-108.62646","1799.2","CORTEZ MONTEZUMA CO AIRPORT, CO US","","","","","","","","","2.7",",W","267.5","W","0.0",",W","3",",W","1",",W","0",",W","3",",W","30",",W","3",",W","0",",W","0",",W","","","","","19981224",",,W","","","19981205",",,W","19981201",",,W","-18.9",",W,24,","3.3",",,W,05,","15.6",",W,01,","1370.0","W","610.1",",W","6.1",",,,W","","","","","","","-1.35",",W","7.05",",,,W","-9.75",",,,W","","","200",",W","220",",W","15.2",",W","18.3",",W"
"USW00093069","1999-01","37.30705","-108.62646","1799.2","CORTEZ MONTEZUMA CO AIRPORT, CO US","","","","","","","","","3.1",",W","0.0","W","0.0",",W","4",",W","2",",W","0",",W","0",",W","29",",W","0",",W","0",",W","0",",W","","","","","19990115",",,W","","","19990121",",,W","19990119",",,W","-12.8",",W,15,","5.8",",,W,21,","13.9",",W,19,","1924.6","W","554.6",",W","11.7",",,,W","","","","","","","0.44",",W","8.64",",,,W","-7.76",",,,W","","","170",",W","270",",W","13.9",",W","17.9",",W"
"USW00093069","1999-02","37.30705","-108.62646","1799.2","CORTEZ MONTEZUMA CO AIRPORT, CO US","","","","","","","","","3.2",",W","0.0","W","0.0",",W","4",",W","2",",W","0",",W","0",",W","28",",W","1",",W","0",",W","0",",W","","","","","19990212",",,W","","","19990206",",,W","19990225",",,W","-13.3",",W,12,","4.3",",,W,06,","16.1",",W,25,","2396.4","W","471.8",",W","8.2",",,,W","","","","","","","1.48",",W","10.74",",,,W","-7.77",",,,W","","","250",",W","190",",W","16.1",",W","20.6",",W"
"USW00093069","1999-03","37.30705","-108.62646","1799.2","CORTEZ MONTEZUMA CO AIRPORT, CO US","","","","","","","","","3.8",",W","0.0","W","0.0",",W","3",",W","0",",W","0",",W","0",",W","30",",W","0",",W","1",",W","0",",W","","","","","19990314",",,W","","","19990312",",,W","19990321",",,W","-9.4",",W,14,","1.5",",,W,12,","21.1",",W,21,","2789.4","W","393.0",",W","2.8",",,,W","","","","","","","5.66",",W","16.44",",,,W","-5.12",",,,W","","","270",",W","280",",W","17.9",",W","20.6",",W"
"USW00093069","1999-04","37.30705","-108.62646","1799.2","CORTEZ MONTEZUMA CO AIRPORT, CO US","","","","","","","","","4.1",",W","0.0","W","0.0",",W","13",",W","6",",W","0",",W","0",",W","18",",W","0",",W","6",",W","0",",W","","","","","19990416","+,,W","","","19990425",",,W","19990419",",,W","-10.6",",W,16,+","11.4",",,W,25,","24.4",",W,19,","3145.9","W","356.5",",W","47.5",",,,W","","","","","","","6.45",",W","14.68",",,,W","-1.78",",,,W","","","200",",W","200",",W","19.2",",W","22.8",",W"
"USW00093069","1999-05","37.30705","-108.62646","1799.2","CORTEZ MONTEZUMA CO AIRPORT, CO US","","","","","","","","","3.7",",W","0.0","W","0.0",",W","8",",W","5",",W","0",",W","0",",W","10",",W","0",",W","21",",W","0",",W","","","","","19990517",",,W","","","19990503",",,W","19990522",",,W","-3.9",",W,17,","10.7",",,W,03,","29.4",",W,22,","3353.6","W","207.7",",W","40.5",",,,W","","","","","","","11.63",",W","21.21",",,,W","2.05",",,,W","","","230",",W","210",",W","19.7",",W","27.7",",W"
"USW00093069","1999-06","37.30705","-108.62646","1799.2","CORTEZ MONTEZUMA CO AIRPORT, CO US","","","","","","","","","3.5",",W","22.8","W","22.8","3,W","8",",W","1",",W","0",",W","0","3,W","3","3,W","0","3,W","26","3,W","7","3,W","","","","","19990605",",3,W","","","19990605",",,W","19990630",",3,W","-2.8","3,W,05,","3.0",",,W,05,","34.4","3,W,30,","3417.2","W","63.6","3,W","6.0",",,,W","","","","","","","16.82","3,W","28.39","3,,,W","5.26","3,,,W","","","200",",W","210",",W","18.3",",W","23.2",",W"
"USW00093069","1999-07","37.30705","-108.62646","1799.2","CORTEZ MONTEZUMA CO AIRPORT, CO US","","","","","","","","","2.8",",W","130.4","W","107.6",",W","15",",W","3",",W","0",",W","0",",W","0",",W","0",",W","31",",W","7",",W","","","","","19990720","+,,W","","","19990729",",,W","19990701",",,W","8.9",",W,20,+","4.6",",,W,29,","36.1",",W,01,","0.0","W","0.0",",W","20.7",",,,W","","","","","","","21.80",",W","30.27",",,,W","13.34",",,,W","","","190",",W","190",",W","16.5",",W","20.6",",W"
"USW00093069","1999-08","37.30705","-108.62646","1799.2","CORTEZ MONTEZUMA CO AIRPORT, CO US","","","","","","","","","2.4","1,W","185.4","W","55.0","1,W","17","1,W","5","1,W","0","1,W","0","1,W","0","1,W","0","1,W","29","1,W","0","1,W","","","","","19990813","+,1,W","","","19990811",",1,W","19990824",",1,W","6.1","1,W,13,+","14.2","1,,W,11,","31.7","1,W,24,","3.4","W","3.4","1,W","56.7","1,,,W","","","","","","","20.05","1,W","28.05","1,,,W","12.05","1,,,W","","","210","1,W","210","1,W","15.2","1,W","18.3","1,W"
"USW00093069","1999-09","37.30705","-108.62646","1799.2","CORTEZ MONTEZUMA CO AIRPORT, CO US","","","","","","","","","2.7",",W","185.4","W","0.0",",W","6",",W","4",",W","0",",W","0",",W","4",",W","0",",W","26",",W","0",",W","","","","","19990929",",,W","","","19990902",",,W","19990909","+,,W","-5.0",",W,29,","10.2",",,W,02,","30.0",",W,09,+","118.5","W","115.1",",W","22.7",",,,W","","","","","","","14.50",",W","24.46",",,,W","4.53",",,,W","","","200",",W","10",",W","14.3",",W","17.4",",W"
"USW00093069","1999-10","37.30705","-108.62646","1799.2","CORTEZ MONTEZUMA CO AIRPORT, CO US","","","","","","","","","3.2","3,W","185.4","W","0.0","2,W","1","2,W","0","2,W","0","2,W","0","2,W","26","2,W","0","2,W","17","2,W","0","2,W","","","","","19991031",",2,W","","","19991006",",2,W","19991005",",2,W","-7.2","2,W,31,","0.3","2,,W,06,","27.8","2,W,05,","371.5","W","253.0","2,W","0.3","2,,,W","","","","","","","9.61","2,W","21.76","2,,,W","-2.54","2,,,W","","","200","2,W","190","2,W","16.5","2,W","20.6","2,W"
"USW00093069","1999-11","37.30705","-108.62646","1799.2","CORTEZ MONTEZUMA CO AIRPORT, CO US","","","","","","","","","2.8",",W","185.4","W","0.0",",W","2",",W","0",",W","0",",W","0",",W","29",",W","0",",W","2",",W","0",",W","","","","","19991123",",,W","","","19991122",",,W","19991107",",,W","-15.6",",W,23,","0.5",",,W,22,","22.8",",W,07,","803.1","W","431.6",",W","0.8",",,,W","","","","","","","3.95",",W","15.43",",,,W","-7.54",",,,W","","","170",",W","160",",W","9.8",",W","11.6",",W"
"USW00093069","1999-12","37.30705","-108.62646","1799.2","CORTEZ MONTEZUMA CO AIRPORT, CO US","","","","","","","","","3.1",",W","185.4","W","0.0",",W","3",",W","0",",W","0",",W","1",",W","31",",W","1",",W","0",",W","0",",W","","","","","19991215",",,W","","","19991221","+,,W","19991201",",,W","-18.3",",W,15,","0.3",",,W,21,+","16.7",",W,01,","1462.4","W","659.3",",W","0.9",",,,W","","","","","","","-2.93",",W","6.51",",,,W","-12.38",",,,W","","","240",",W","200",",W","13.0",",W","16.5",",W"
"USW00093069","2000-01","37.30705","-108.62646","1799.2","CORTEZ MONTEZUMA CO AIRPORT, CO US","","","","","","","","","2.3",",W","0.0","W","0.0","3,W","8",",W","5",",W","0",",W","4",",W","28",",W","5","3,W","0","3,W","0","3,W","","","","","20000107",",,W","","","20000126",",,W","20000116",",3,W","-21.1",",W,07,","11.9",",,W,26,","16.7","3,W,16,","1986.9","W","524.5","3,W","35.1",",,,W","","","","","","","-0.55","3,W","6.65","3,,,W","-7.74",",,,W","","","210",",W","250",",W","12.5",",W","14.8",",W"
"USW00093069","2000-02","37.30705","-108.62646","1799.2","CORTEZ MONTEZUMA CO AIRPORT, CO US","","","","","","","","","2.7",",W","0.0","W","0.0",",W","14",",W","2",",W","0",",W","0",",W","28",",W","0",",W","0",",W","0",",W","","","","","20000201",",,W","","","20000212",",,W","20000227",",,W","-13.3",",W,01,","8.1",",,W,12,","16.1",",W,27,","2449.5","W","462.6",",W","26.2",",,,W","","","","","","","2.38",",W","9.61",",,,W","-4.84",",,,W","","","190",",W","210",",W","14.3",",W","17.0",",W"
"USW00093069","2000-03","37.30705","-108.62646","1799.2","CORTEZ MONTEZUMA CO AIRPORT, CO US","","","","","","","","","3.0",",W","0.0","W","0.0",",W","12",",W","10",",W","0",",W","0",",W","27",",W","0",",W","0",",W","0",",W","","","","","20000319",",,W","","","20000328",",,W","20000327","+,,W","-10.0",",W,19,","10.9",",,W,28,","18.9",",W,27,+","2887.8","W","438.3",",W","54.5",",,,W","","","","","","","4.19",",W","11.74",",,,W","-3.35",",,,W","","","140",",W","130",",W","13.9",",W","17.4",",W"
"USW00093069","2000-04","37.30705","-108.62646","1799.2","CORTEZ MONTEZUMA CO AIRPORT, CO US","","","","","","","","","3.6",",W","0.0","W","0.0",",W","2",",W","1",",W","0",",W","0",",W","18",",W","0",",W","16",",W","0",",W","","","","","20000425","+,,W","","","20000401",",,W","20000427",",,W","-4.4",",W,25,+","3.3",",,W,01,","28.3",",W,27,","3138.2","W","250.4",",W","3.8",",,,W","","","","","","","9.99",",W","20.36",",,,W","-0.39",",,,W","","","200",",W","200",",W","23.2",",W","26.8",",W"
"USW00093069","2000-05","37.30705","-108.62646","1799.2","CORTEZ MONTEZUMA CO AIRPORT, CO US","","","","","","","","","3.9",",W","14.7","W","14.7",",W","1",",W","1",",W","0",",W","0",",W","6",",W","0",",W","27",",W","5",",W","","","","","20000514","+,,W","","","20000508",",,W","20000529",",,W","-2.8",",W,14,+","4.8",",,W,08,","35.0",",W,29,","3257.6","W","119.4",",W","4.8",",,,W","","","","","","","14.96",",W","26.41",",,,W","3.51",",,,W","","","220",",W","240",",W","16.5",",W","19.7",",W"
"USW00093069","2000-06","37.30705","-108.62646","1799.2","CORTEZ MONTEZUMA CO AIRPORT, CO US","","","","","","","","","3.5",",W","62.8","W","48.1",",W","4",",W","1",",W","0",",W","0",",W","0",",W","0",",W","30",",W","7",",W","","","","","20000612","+,,W","","","20000608",",,W","20000615",",,W","2.8",",W,12,+","2.5",",,W,08,","33.9",",W,15,","3266.2","W","8.6",",W","6.6",",,,W","","","","","","","19.65",",W","30.84",",,,W","8.46",",,,W","","","140",",W","270",",W","14.8",",W","17.0",",W"
"USW00093069","2000-07","37.30705","-108.62646","1799.2","CORTEZ MONTEZUMA CO AIRPORT, CO US","","","","","","","","","3.1",",W","186.7","W","123.9",",W","5",",W","2",",W","0",",W","0",",W","0",",W","0",",W","31",",W","25",",W","","","","","20000719",",,W","","","20000716",",,W","20000728","+,,W","6.1",",W,19,","14.5",",,W,16,","36.1",",W,28,+","0.0","W","0.0",",W","26.0",",,,W","","","","","","","22.33",",W","33.15",",,,W","11.50",",,,W","","","120",",W","70",",W","14.8",",W","19.2",",W"
"USW00093069","2000-08","37.30705","-108.62646","1799.2","CORTEZ MONTEZUMA CO AIRPORT, CO US","","","","","","","","","3.0",",W","323.5","W","136.8",",W","7",",W","2",",W","0",",W","0",",W","0",",W","0",",W","31",",W","16",",W","","","","","20000831","+,,W","","","20000816",",,W","20000803",",,W","10.0",",W,31,+","12.7",",,W,16,","36.1",",W,03,","0.3","W","0.3",",W","23.4",",,,W","","","","","","","22.74",",W","32.10",",,,W","13.37",",,,W","","","140",",W","50",",W","14.8",",W","21.0",",W"
"USW00093069","2000-09","37.30705","-108.62646","1799.2","CORTEZ MONTEZUMA CO AIRPORT, CO US","","","","","","","","","3.3",",W","343.9","W","20.4",",W","7",",W","2",",W","0",",W","0",",W","3",",W","0",",W","29",",W","3",",W","","","","","20000925",",,W","","","20000908",",,W","20000916",",,W","-3.9",",W,25,","5.3",",,W,08,","33.3",",W,16,","50.8","W","50.5",",W","12.2",",,,W","","","","","","","17.33",",W","27.76",",,,W","6.90",",,,W","","","280",",W","280",",W","15.6",",W","19.7",",W"
"USW00093069","2000-10","37.30705","-108.62646","1799.2","CORTEZ MONTEZUMA CO AIRPORT, CO US","","","","","","","","","3.2",",W","343.9","W","0.0",",W","11",",W","6",",W","0",",W","0",",W","11",",W","0",",W","8",",W","0",",W","","","","","20001014",",,W","","","20001023",",,W","20001002","+,,W","-5.0",",W,14,","11.7",",,W,23,","28.3",",W,02,+","315.0","W","264.2",",W","43.9",",,,W","","","","","","","9.81",",W","17.91",",,,W","1.72",",,,W","","","110",",W","150",",W","14.8",",W","18.3",",W"
