"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MUM00041267","2002-12","22.667","59.4","11.0","QALHAT, MU","","","","","0","3,S","0","3,S","0","3,S","","","","","","","","","","","","","20021231","+,3,S","","","","","0.0","3,,S,31,+","","","","","0.0","3,,,S","","","","","",""
"MUM00041267","2003-01","22.667","59.4","11.0","QALHAT, MU","104.4","S","104.4","3,S","1","2,S","1","2,S","0","2,S","0","2,S","0","2,S","0","1,S","30","1,S","0","1,S","20030115",",2,S","20030127",",2,S","20030129",",1,S","16.2","2,S,15,","6.1","2,,S,27,","28.3","1,S,29,","0.0","1,S","6.1","2,,,S","21.99","3,S","24.79","1,,,S","19.18","2,,,S"
"MUM00041267","2003-02","22.667","59.4","11.0","QALHAT, MU","233.7","S","129.3","5,S","0","2,S","0","2,S","0","2,S","0","4,S","0","4,S","0","2,S","26","2,S","0","2,S","20030208",",4,S","20030228","+,2,S","20030216","+,2,S","18.8","4,S,08,","0.0","2,,S,28,+","29.5","2,S,16,+","0.0","2,S","0.0","2,,,S","23.91","5,S","26.80","2,,,S","21.02","4,,,S"
"MUM00041267","2003-03","22.667","59.4","11.0","QALHAT, MU","","","","","0","1,S","0","1,S","0","1,S","","","","","0","4,S","27","4,S","7","4,S","","","20030331","+,1,S","20030326",",4,S","","","0.0","1,,S,31,+","39.2","4,S,26,","","","0.0","1,,,S","","","30.06","4,,,S","",""
"MUM00041267","2003-04","22.667","59.4","11.0","QALHAT, MU","","","","","","","","","","","0","5,S","0","5,S","","","","","","","20030415",",5,S","","","","","21.3","5,S,15,","","","","","","","","","","","","","25.75","5,,,S"
"MUM00041267","2003-05","22.667","59.4","11.0","QALHAT, MU","","","","","0",",S","0",",S","0",",S","","","","","0","3,S","28","3,S","23","3,S","","","20030531","+,,S","20030529",",3,S","","","0.0",",,S,31,+","42.5","3,S,29,","","","0.0",",,,S","","","35.65","3,,,S","",""
"MUM00041267","2003-06","22.667","59.4","11.0","QALHAT, MU","","","","","0","2,S","0","2,S","0","2,S","","","","","","","","","","","","","20030630","+,2,S","","","","","0.0","2,,S,30,+","","","","","0.0","2,,,S","","","","","",""
"MUM00041267","2003-08","22.667","59.4","11.0","QALHAT, MU","","","","","0",",S","0",",S","0",",S","","","","","0","2,S","29","2,S","23","2,S","","","20030831","+,,S","20030821",",2,S","","","0.0",",,S,31,+","42.8","2,S,21,","","","0.0",",,,S","","","34.33","2,,,S","",""
"MUM00041267","2003-09","22.667","59.4","11.0","QALHAT, MU","","","","","0",",S","0",",S","0",",S","","","","","0","3,S","27","3,S","11","3,S","","","20030930","+,,S","20030913",",3,S","","","0.0",",,S,30,+","37.8","3,S,13,","","","0.0",",,,S","","","32.38","3,,,S","",""
"MUM00041267","2003-10","22.667","59.4","11.0","QALHAT, MU","","","","","0",",S","0",",S","0",",S","0","5,S","0","5,S","0","2,S","29","2,S","13","2,S","20031031","+,5,S","20031031","+,,S","20031010",",2,S","22.6","5,S,31,+","0.0",",,S,31,+","35.9","2,S,10,","","","0.0",",,,S","28.87","7,S","32.13","2,,,S","25.61","5,,,S"
