"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CROU","1991-04","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","","","0.0","2,U","0","1,U","15","1,U","0","1,U","0","1,U","0","1,U","19910410",",1,U","19910413",",1,U","-7.2","1,U,10,","16.7","1,U,13,","","","403.0","1,U","4.03","2,U","9.15","1,,,U","-1.09","1,,,U"
"USR0000CROU","1991-05","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","","","0.0","3,U","0","2,U","10","2,U","1","2,U","3","2,U","0","2,U","19910509",",2,U","19910523",",2,U","-3.9","2,U,09,","22.8","2,U,23,","","","294.9","2,U","7.69","3,U","13.20","2,,,U","2.19","2,,,U"
"USR0000CROU","1991-06","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","","","8.4","1,U","0","1,U","0","1,U","0",",U","12",",U","0",",U","19910614","+,1,U","19910610","+,,U","1.1","1,U,14,+","28.9",",U,10,+","","","161.4",",U","12.96","1,U","19.49",",,,U","6.43","1,,,U"
"USR0000CROU","1991-07","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","","","84.9","4,U","0","3,U","0","3,U","0","3,U","25","3,U","2","3,U","19910718","+,3,U","19910703",",3,U","10.0","3,U,18,+","33.3","3,U,03,","13.3","U","13.3","3,U","21.00","4,U","27.05","3,,,U","14.95","3,,,U"
"USR0000CROU","1991-08","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","","","51.9",",U","0",",U","0",",U","0",",U","27",",U","0",",U","19910828",",,U","19910822",",,U","7.2",",U,28,","30.6",",U,22,","33.8","U","20.5",",U","19.35",",U","25.39",",,,U","13.30",",,,U"
"USR0000CROU","1991-09","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","","","58.0","3,U","0","3,U","0","3,U","0","2,U","27","2,U","2","2,U","19910911",",3,U","19910904",",2,U","4.4","3,U,11,","33.3","2,U,04,","55.2","U","21.4","2,U","19.69","3,U","26.65","2,,,U","12.73","3,,,U"
"USR0000CROU","1991-10","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","","","23.4",",U","0",",U","9",",U","0",",U","17",",U","0",",U","19911029",",,U","19911011","+,,U","-6.1",",U,29,","28.3",",U,11,+","238.6","U","183.4",",U","13.17",",U","18.51",",,,U","7.83",",,,U"
"USR0000CROU","1991-11","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","","","0.0","3,U","0","1,U","14","1,U","1","2,U","1","2,U","0","2,U","19911130",",1,U","19911107",",2,U","-8.9","1,U,30,","21.7","2,U,07,","583.5","U","344.9","2,U","5.16","3,U","8.89","2,,,U","1.43","1,,,U"
"USR0000CROU","1991-12","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","","","0.0","2,U","0","1,U","22","1,U","4","1,U","0","1,U","0","1,U","19911219","+,1,U","19911215","+,1,U","-6.1","1,U,19,+","11.1","1,U,15,+","1066.6","U","483.1","1,U","1.68","2,U","4.74","1,,,U","-1.37","1,,,U"
"USR0000CROU","1992-01","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","0.0","U","0.0",",U","0",",U","25",",U","6",",U","0",",U","0",",U","19920112",",,U","19920129",",,U","-8.3",",U,12,","11.7",",U,29,","1589.0","U","522.4",",U","1.48",",U","4.46",",,,U","-1.49",",,,U"
"USR0000CROU","1992-02","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","0.0","U","0.0","2,U","0","1,U","15","1,U","3","2,U","0","2,U","0","2,U","19920202","+,1,U","19920226",",2,U","-3.9","1,U,02,+","18.3","2,U,26,","1981.0","U","392.0","2,U","3.83","2,U","6.83","2,,,U","0.83","1,,,U"
"USR0000CROU","1992-03","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","0.0","U","0.0",",U","0",",U","10",",U","0",",U","0",",U","0",",U","19920318","+,,U","19920331","+,,U","-1.7",",U,18,+","17.8",",U,31,+","2369.4","U","388.4",",U","5.80",",U","9.98",",,,U","1.63",",,,U"
"USR0000CROU","1992-04","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","0.0","U","0.0",",U","0",",U","8",",U","0",",U","2",",U","0",",U","19920406","+,,U","19920428",",,U","-5.6",",U,06,+","22.8",",U,28,","2676.9","U","307.5",",U","8.08",",U","13.24",",,,U","2.92",",,,U"
"USR0000CROU","1992-05","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","23.4","U","23.4",",U","0",",U","1",",U","0",",U","22",",U","0",",U","19920501",",,U","19920531",",,U","-1.1",",U,01,","30.6",",U,31,","2767.5","U","90.6",",U","16.17",",U","23.08",",,,U","9.25",",,,U"
"USR0000CROU","1992-06","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","59.7","U","36.3","1,U","0","1,U","0","1,U","0",",U","19",",U","1",",U","19920614","+,1,U","19920622",",,U","1.1","1,U,14,+","33.9",",U,22,","2870.8","U","103.3",",U","16.09","1,U","22.15",",,,U","10.03","1,,,U"
"USR0000CROU","1992-07","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","127.5","U","67.8","1,U","0","1,U","0","1,U","0",",U","26",",U","3",",U","19920723",",1,U","19920729","+,,U","5.0","1,U,23,","32.8",",U,29,+","35.5","U","35.5",",U","19.43","1,U","25.46",",,,U","13.40","1,,,U"
"USR0000CROU","1992-08","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","243.5","U","116.0",",U","0",",U","0",",U","0",",U","29",",U","7",",U","19920822",",,U","19920811",",,U","3.3",",U,22,","37.2",",U,11,","57.2","U","21.7",",U","21.37",",U","28.44",",,,U","14.31",",,,U"
"USR0000CROU","1992-09","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","263.5","U","20.0",",U","0",",U","0",",U","0",",U","22",",U","0",",U","19920925",",,U","19920921",",,U","1.1",",U,25,","30.0",",U,21,","128.1","U","70.9",",U","16.64",",U","23.63",",,,U","9.65",",,,U"
"USR0000CROU","1992-10","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","269.6","U","6.1",",U","0",",U","2",",U","0",",U","9",",U","0",",U","19921030","+,,U","19921011",",,U","0.0",",U,30,+","29.4",",U,11,","337.1","U","209.0",",U","11.79",",U","17.24",",,,U","6.34",",,,U"
"USR0000CROU","1992-11","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","269.6","U","0.0",",U","0",",U","20",",U","0",",U","0",",U","0",",U","19921120",",,U","19921113",",,U","-7.2",",U,20,","17.2",",U,13,","778.8","U","441.7",",U","3.61",",U","7.81",",,,U","-0.59",",,,U"
"USR0000CROU","1992-12","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","269.6","U","0.0","4,U","0","3,U","27","3,U","20","2,U","0","2,U","0","2,U","19921218","+,3,U","19921225",",2,U","-9.4","3,U,18,+","6.1","2,U,25,","1347.8","U","569.0","2,U","-2.67","4,U","-0.19","2,,,U","-5.15","3,,,U"
"USR0000CROU","1993-06","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","","","15.1","2,U","0","1,U","0","1,U","0","2,U","12","2,U","0","2,U","19930622","+,1,U","19930625",",2,U","0.6","1,U,22,+","28.3","2,U,25,","","","159.5","2,U","13.20","2,U","19.51","2,,,U","6.89","1,,,U"
"USR0000CROU","1993-07","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","","","9.4",",U","0",",U","0",",U","0",",U","25",",U","0",",U","19930716","+,,U","19930731",",,U","4.4",",U,16,+","30.0",",U,31,","76.2","U","76.2",",U","16.18",",U","23.56",",,,U","8.80",",,,U"
"USR0000CROU","1993-08","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","","","44.7",",U","0",",U","0",",U","0",",U","24",",U","2",",U","19930825",",,U","19930802",",,U","4.4",",U,25,","34.4",",U,02,","131.2","U","55.0",",U","18.00",",U","24.78",",,,U","11.21",",,,U"
"USR0000CROU","1993-09","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","","","53.0",",U","0",",U","0",",U","0",",U","19",",U","1",",U","19930923","+,,U","19930909",",,U","2.2",",U,23,+","32.2",",U,09,","209.6","U","78.4",",U","17.49",",U","24.20",",,,U","10.78",",,,U"
"USR0000CROU","1993-10","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","","","7.5",",U","0",",U","2",",U","0",",U","3",",U","0",",U","19931017","+,,U","19931003","+,,U","0.0",",U,17,+","27.8",",U,03,+","448.4","U","238.8",",U","10.87",",U","15.75",",,,U","5.99",",,,U"
"USR0000CROU","1993-11","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","","","0.0",",U","0",",U","23",",U","2",",U","0",",U","0",",U","19931124",",,U","19931102",",,U","-13.9",",U,24,","18.3",",U,02,","918.3","U","469.9",",U","2.67",",U","7.70",",,,U","-2.36",",,,U"
"USR0000CROU","1993-12","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","","","0.0",",U","0",",U","28",",U","8",",U","0",",U","0",",U","19931219",",,U","19931224","+,,U","-8.9",",U,19,","8.9",",U,24,+","1491.2","U","572.9",",U","-0.15",",U","2.87",",,,U","-3.16",",,,U"
"USR0000CROU","1994-01","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","0.0","U","0.0",",U","0",",U","21",",U","3",",U","0",",U","0",",U","19940131",",,U","19940118",",,U","-6.7",",U,31,","16.1",",U,18,","1985.6","U","494.4",",U","2.38",",U","5.93",",,,U","-1.16",",,,U"
"USR0000CROU","1994-02","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","0.0","U","0.0",",U","0",",U","27",",U","8",",U","0",",U","0",",U","19940208",",,U","19940228",",,U","-10.6",",U,08,","12.2",",U,28,","2510.6","U","525.0",",U","-0.42",",U","2.89",",,,U","-3.72",",,,U"
"USR0000CROU","1994-03","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","0.0","U","0.0",",U","0",",U","18",",U","1",",U","1",",U","0",",U","19940323",",,U","19940313",",,U","-8.3",",U,23,","21.1",",U,13,","2916.2","U","405.6",",U","5.25",",U","10.51",",,,U","-0.01",",,,U"
"USR0000CROU","1994-04","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","0.0","U","0.0","2,U","0","2,U","13","2,U","0","2,U","1","2,U","0","2,U","19940407","+,2,U","19940415",",2,U","-3.3","2,U,07,+","23.3","2,U,15,","3225.0","U","308.8","2,U","7.31","2,U","12.79","2,,,U","1.82","2,,,U"
"USR0000CROU","1994-07","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","","","141.4",",U","0",",U","0",",U","0",",U","31",",U","9",",U","19940706",",,U","19940721",",,U","7.2",",U,06,","36.1",",U,21,","5.3","U","5.3",",U","22.72",",U","30.12",",,,U","15.32",",,,U"
"USR0000CROU","1994-08","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","","","58.0",",U","0",",U","0",",U","0",",U","31",",U","0",",U","19940822",",,U","19940817",",,U","7.2",",U,22,","31.1",",U,17,","13.9","U","8.6",",U","19.93",",U","27.05",",,,U","12.81",",,,U"
"USR0000CROU","1994-09","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","","","41.5",",U","0",",U","0",",U","0",",U","21",",U","0",",U","19940912",",,U","19940922",",,U","2.2",",U,12,","31.1",",U,22,","86.5","U","72.6",",U","17.30",",U","24.09",",,,U","10.50",",,,U"
"USR0000CROU","1994-10","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","","","0.0",",U","0",",U","4",",U","0",",U","3",",U","0",",U","19941030",",,U","19941002",",,U","-2.2",",U,30,","22.8",",U,02,","372.1","U","285.6",",U","9.12",",U","14.51",",,,U","3.73",",,,U"
"USR0000CROU","1994-11","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","","","0.0",",U","0",",U","29",",U","12",",U","0",",U","0",",U","19941126",",,U","19941101",",,U","-8.3",",U,26,","6.7",",U,01,","975.3","U","603.2",",U","-1.77",",U","0.71",",,,U","-4.26",",,,U"
"USR0000CROU","1994-12","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","","","0.0","2,U","0","1,U","26","1,U","12","2,U","0","2,U","0","2,U","19941229","+,1,U","19941222",",2,U","-7.8","1,U,29,+","12.2","2,U,22,","1521.7","U","546.4","2,U","-0.57","2,U","1.82","2,,,U","-2.96","1,,,U"
"USR0000CROU","1995-03","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","","","0.0","1,U","0","1,U","22","1,U","4","1,U","0","1,U","0","1,U","19950325",",1,U","19950330",",1,U","-8.9","1,U,25,","13.3","1,U,30,","","","486.6","1,U","2.11","1,U","4.76","1,,,U","-0.53","1,,,U"
"USR0000CROU","1995-04","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","","","0.0","4,U","0","3,U","6","3,U","0","3,U","0","3,U","0","3,U","19950413",",3,U","19950423",",3,U","-1.7","3,U,13,","20.0","3,U,23,","","","313.1","3,U","6.17","4,U","9.53","3,,,U","2.82","3,,,U"
"USR0000CROU","1995-05","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","","","1.7","2,U","0","1,U","0","1,U","0","1,U","8","1,U","0","1,U","19950509",",1,U","19950529",",1,U","2.2","1,U,09,","25.6","1,U,29,","","","207.8","1,U","11.08","2,U","15.59","1,,,U","6.56","1,,,U"
"USR0000CROU","1995-06","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","","","19.7","2,U","0","2,U","3","2,U","0","2,U","11","2,U","0","2,U","19950606",",2,U","19950625",",2,U","-1.7","2,U,06,","31.1","2,U,25,","","","166.2","2,U","13.10","2,U","18.25","2,,,U","7.95","2,,,U"
"USR0000CROU","1995-07","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","","","23.1","2,U","0","2,U","0","2,U","0","2,U","21","2,U","0","2,U","19950712",",2,U","19950716",",2,U","5.6","2,U,12,","30.6","2,U,16,","40.7","U","40.7","2,U","17.72","2,U","23.21","2,,,U","12.23","2,,,U"
"USR0000CROU","1995-09","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","","","34.2",",U","0",",U","0",",U","0",",U","23",",U","0",",U","19950929",",,U","19950913",",,U","1.7",",U,29,","31.1",",U,13,","","","59.8",",U","17.48",",U","24.09",",,,U","10.86",",,,U"
"USR0000CROU","1995-11","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","","","0.0",",U","0",",U","10",",U","0",",U","2",",U","0",",U","19951127",",,U","19951114","+,,U","-3.9",",U,27,","22.2",",U,14,+","","","330.3",",U","7.32",",U","12.00",",,,U","2.65",",,,U"
"USR0000CROU","1995-12","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","","","0.0",",U","0",",U","23",",U","5",",U","0",",U","0",",U","19951223",",,U","19951231","+,,U","-6.7",",U,23,","11.1",",U,31,+","","","523.8",",U","1.44",",U","4.41",",,,U","-1.53",",,,U"
"USR0000CROU","1996-01","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","0.0","U","0.0",",U","0",",U","23",",U","10",",U","0",",U","0",",U","19960122",",,U","19960112",",,U","-10.6",",U,22,","16.1",",U,12,","","","552.9",",U","0.50",",U","3.77",",,,U","-2.78",",,,U"
"USR0000CROU","1996-02","41.4272","-121.4639","1602.6","ROUND MOUNTAIN, CA US","0.0","U","0.0",",U","0",",U","15",",U","6",",U","0",",U","0",",U","19960226",",,U","19960214","+,,U","-12.8",",U,26,","20.0",",U,14,+","","","462.9",",U","2.37",",U","5.82",",,,U","-1.08",",,,U"
