"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"TUM00017050","1955-01","41.667","26.567","51.0","EDIRNE, TU","","","","","14",",S","11",",S","2",",S","","","0","5,S","6","5,S","0","1,S","0","1,S","0","1,S","19550126","+,5,S","","","19550116",",,S","19550118","+,1,S","-2.8","5,S,26,+","","","37.1",",,S,16,","17.2","1,S,18,+","","","","","156.7",",,,S","5.54","6,S","8.39","1,,,S","2.69","5,,,S"
"TUM00017050","1955-02","41.667","26.567","51.0","EDIRNE, TU","","","0.0","2,S","11","1,S","4","1,S","0","1,S","","","0","2,S","3","2,S","0","1,S","1","1,S","0","1,S","19550216","+,2,S","","","19550204",",1,S","19550219",",1,S","-1.1","2,S,16,+","","","22.1","1,,S,04,","21.1","1,S,19,","","","224.8","1,S","55.7","1,,,S","9.73","2,S","13.89","1,,,S","5.58","2,,,S"
"TUM00017050","1955-03","41.667","26.567","51.0","EDIRNE, TU","","","0.0","3,S","11",",S","5",",S","1",",S","","","0","3,S","7","3,S","1",",S","4",",S","0",",S","19550305",",3,S","","","19550309",",,S","19550326",",,S","-7.2","3,S,05,","","","26.9",",,S,09,","22.8",",S,26,","","","295.5",",S","70.1",",,,S","7.69","3,S","12.04",",,,S","3.34","3,,,S"
"TUM00017050","1955-04","41.667","26.567","51.0","EDIRNE, TU","","","0.0",",S","9",",S","5",",S","0",",S","","","0",",S","0",",S","0",",S","1",",S","0",",S","19550421","+,,S","","","19550415",",,S","19550425",",,S","1.1",",S,21,+","","","18.0",",,S,15,","21.1",",S,25,","","","259.9",",S","47.2",",,,S","9.67",",S","14.61",",,,S","4.73",",,,S"
"TUM00017050","1955-05","41.667","26.567","51.0","EDIRNE, TU","","","31.7","2,S","6","1,S","4","1,S","0","1,S","","","0","2,S","0","2,S","0","1,S","28","1,S","0","1,S","19550525","+,2,S","","","19550513",",1,S","19550527","+,1,S","6.1","2,S,25,+","","","11.9","1,,S,13,","30.0","1,S,27,+","","","28.3","1,S","34.3","1,,,S","18.34","2,S","25.35","1,,,S","11.32","2,,,S"
"TUM00017050","1955-06","41.667","26.567","51.0","EDIRNE, TU","","","91.1","1,S","9",",S","5",",S","0",",S","","","0","1,S","0","1,S","0",",S","27",",S","5",",S","19550614","+,1,S","","","19550615",",,S","19550610",",,S","11.1","1,S,14,+","","","16.3",",,S,15,","36.1",",S,10,","","","9.4",",S","48.7",",,,S","21.13","1,S","27.28",",,,S","14.98","1,,,S"
"TUM00017050","1955-07","41.667","26.567","51.0","EDIRNE, TU","","","167.1","2,S","12","1,S","8","1,S","2","1,S","","","0","2,S","0","2,S","0","1,S","30","1,S","10","1,S","19550720","+,2,S","","","19550713",",1,S","19550721",",1,S","16.1","2,S,20,+","","","29.2","1,,S,13,","35.0","1,S,21,","0.0","S","0.0","1,S","88.7","1,,,S","24.13","2,S","30.46","1,,,S","17.80","2,,,S"
"TUM00017050","1955-08","41.667","26.567","51.0","EDIRNE, TU","","","101.1","3,S","5","1,S","1","1,S","0","1,S","","","0","2,S","0","2,S","0","2,S","29","2,S","0","2,S","19550811",",2,S","","","19550810",",1,S","19550825","+,2,S","11.1","2,S,11,","","","17.0","1,,S,10,","31.1","2,S,25,+","0.0","S","0.0","2,S","24.0","1,,,S","21.85","3,S","27.64","2,,,S","16.05","2,,,S"
"TUM00017050","1955-09","41.667","26.567","51.0","EDIRNE, TU","","","59.5",",S","4",",S","1",",S","0",",S","","","0",",S","0",",S","0",",S","30",",S","1",",S","19550927",",,S","","","19550903",",,S","19550916",",,S","7.2",",S,27,","","","7.9",",,S,03,","32.2",",S,16,","9.8","S","9.8",",S","11.4",",,,S","19.99",",S","26.04",",,,S","13.94",",,,S"
"TUM00017050","1955-10","41.667","26.567","51.0","EDIRNE, TU","","","14.7","2,S","12",",S","9",",S","0",",S","","","0","2,S","0","2,S","0",",S","20",",S","0",",S","19551029","+,2,S","","","19551002",",,S","19551010",",,S","3.9","2,S,29,+","","","19.1",",,S,02,","27.2",",S,10,","67.9","S","58.1",",S","96.5",",,,S","16.66","2,S","21.07",",,,S","12.24","2,,,S"
"TUM00017050","1955-11","41.667","26.567","51.0","EDIRNE, TU","","","0.0","5,S","11","1,S","7","1,S","1","1,S","","","0","5,S","7","5,S","0",",S","0",",S","0",",S","19551128",",5,S","","","19551116",",1,S","19551104","+,,S","-8.9","5,S,28,","","","41.9","1,,S,16,","17.2",",S,04,+","323.5","S","255.6",",S","106.4","1,,,S","7.93","5,S","11.13",",,,S","4.73","5,,,S"
"TUM00017050","1955-12","41.667","26.567","51.0","EDIRNE, TU","","","0.0","2,S","11",",S","7",",S","3",",S","","","0","2,S","11","2,S","0",",S","0",",S","0",",S","19551215","+,2,S","","","19551216",",,S","19551221",",,S","-3.9","2,S,15,+","","","51.1",",,S,16,","17.2",",S,21,","680.2","S","356.7",",S","149.2",",,,S","6.00","2,S","10.15",",,,S","1.84","2,,,S"
"TUM00017050","1956-01","41.667","26.567","51.0","EDIRNE, TU","0.0","S","0.0","5,S","11",",S","5",",S","1",",S","","","0","5,S","13","5,S","2",",S","0",",S","0",",S","19560130",",5,S","","","19560126",",,S","19560101",",,S","-7.2","5,S,30,","","","39.9",",,S,26,","17.2",",S,01,","1028.6","S","348.4",",S","59.6",",,,S","4.89","5,S","7.84",",,,S","1.95","5,,,S"
"TUM00017050","1956-02","41.667","26.567","51.0","EDIRNE, TU","","","","","16","1,S","11","1,S","1","1,S","","","","","","","11","1,S","0","1,S","0","1,S","","","","","19560205",",1,S","19560220","+,1,S","","","","","37.1","1,,S,05,","12.8","1,S,20,+","","","","","136.7","1,,,S","","","2.50","1,,,S","",""
"TUM00017050","1956-03","41.667","26.567","51.0","EDIRNE, TU","","","0.0","1,S","8","1,S","5","1,S","1","1,S","","","0",",S","18",",S","1","1,S","0","1,S","0","1,S","19560311",",,S","","","19560313",",1,S","19560305",",1,S","-6.1",",S,11,","","","45.0","1,,S,13,","17.8","1,S,05,","","","431.3","1,S","73.1","1,,,S","3.91","1,S","7.80","1,,,S","0.02",",,,S"
"TUM00017050","1956-04","41.667","26.567","51.0","EDIRNE, TU","","","5.5","1,S","7","1,S","4","1,S","0","1,S","","","0",",S","0",",S","0","1,S","15","1,S","0","1,S","19560410","+,,S","","","19560412","+,1,S","19560427",",1,S","1.1",",S,10,+","","","9.9","1,,S,12,+","30.0","1,S,27,","","","141.6","1,S","37.7","1,,,S","13.62","1,S","19.87","1,,,S","7.37",",,,S"
"TUM00017050","1956-05","41.667","26.567","51.0","EDIRNE, TU","","","14.2","3,S","9","2,S","6","2,S","0","2,S","","","0","3,S","0","3,S","0","2,S","21","2,S","0","2,S","19560518","+,3,S","","","19560525",",2,S","19560510",",2,S","7.2","3,S,18,+","","","20.1","2,,S,25,","27.8","2,S,10,","","","38.6","2,S","65.7","2,,,S","17.36","3,S","22.59","2,,,S","12.14","3,,,S"
"TUM00017050","1956-06","41.667","26.567","51.0","EDIRNE, TU","","","80.3","2,S","10","2,S","6","2,S","0","2,S","","","0","2,S","0","2,S","0","2,S","25","2,S","1","2,S","19560601",",2,S","","","19560624","+,2,S","19560614",",2,S","10.0","2,S,01,","","","18.0","2,,S,24,+","32.2","2,S,14,","","","5.8","2,S","70.6","2,,,S","20.99","2,S","27.22","2,,,S","14.76","2,,,S"
