"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"GMM00010152","1990-06","54.083","10.883","2.0","PELZERHAKEN AUT, GM","","","","","","","","","","","0","2,S","6","2,S","0","2,S","","","","","19900626",",2,S","","","","","26.1","2,S,26,","","","19.79","2,,,S","",""
"GMM00010152","1990-07","54.083","10.883","2.0","PELZERHAKEN AUT, GM","10",",S","4",",S","0",",S","","","","","0","1,S","16","1,S","0","1,S","","","19900707",",,S","19900730",",1,S","","","18.0",",,S,07,","27.2","1,S,30,","44.2",",,,S","21.31","1,,,S","",""
"GMM00010152","1990-08","54.083","10.883","2.0","PELZERHAKEN AUT, GM","13",",S","6",",S","1",",S","","","","","0",",S","23",",S","1",",S","","","19900821",",,S","19900804",",,S","","","34.8",",,S,21,","32.6",",S,04,","70.2",",,,S","22.75",",,,S","",""
"GMM00010152","1990-09","54.083","10.883","2.0","PELZERHAKEN AUT, GM","16",",S","10",",S","0",",S","","","","","0","2,S","1","2,S","0","2,S","","","19900922",",,S","19900902",",2,S","","","23.6",",,S,22,","21.5","2,S,02,","94.8",",,,S","16.74","2,,,S","",""
"GMM00010152","1990-10","54.083","10.883","2.0","PELZERHAKEN AUT, GM","8",",S","6",",S","0",",S","","","","","0","4,S","0","4,S","0","4,S","","","19901030",",,S","19901014",",4,S","","","7.1",",,S,30,","20.8","4,S,14,","30.0",",,,S","14.26","4,,,S","",""
"GMM00010152","1990-11","54.083","10.883","2.0","PELZERHAKEN AUT, GM","19","2,S","9","2,S","0","2,S","","","","","","","","","","","","","19901117",",2,S","","","","","15.5","2,,S,17,","","","88.4","2,,,S","","","",""
"GMM00010152","1990-12","54.083","10.883","2.0","PELZERHAKEN AUT, GM","14",",S","8",",S","0",",S","","","","","","","","","","","","","19901228",",,S","","","","","15.0",",,S,28,","","","58.4",",,,S","","","",""
"GMM00010152","1991-01","54.083","10.883","2.0","PELZERHAKEN AUT, GM","11",",S","6",",S","0",",S","","","","","","","","","","","","","19910107",",,S","","","","","6.4",",,S,07,","","","36.4",",,,S","","","",""
"GMM00010152","1991-02","54.083","10.883","2.0","PELZERHAKEN AUT, GM","14",",S","2",",S","0",",S","","","","","12","3,S","0","3,S","0","3,S","","","19910216",",,S","19910224",",3,S","","","3.0",",,S,16,","11.1","3,S,24,","18.3",",,,S","1.35","3,,,S","",""
"GMM00010152","1991-03","54.083","10.883","2.0","PELZERHAKEN AUT, GM","3","1,S","2","1,S","0","1,S","","","","","0","1,S","0","1,S","0","1,S","","","19910320",",1,S","19910314",",1,S","","","5.6","1,,S,20,","13.9","1,S,14,","10.2","1,,,S","8.54","1,,,S","",""
"GMM00010152","1991-04","54.083","10.883","2.0","PELZERHAKEN AUT, GM","10","1,S","0","1,S","0","1,S","","","","","0","1,S","0","1,S","0","1,S","","","19910424","+,1,S","19910415",",1,S","","","1.0","1,,S,24,+","19.7","1,S,15,","7.8","1,,,S","11.24","1,,,S","",""
"GMM00010152","1991-05","54.083","10.883","2.0","PELZERHAKEN AUT, GM","8",",S","3",",S","0",",S","","","","","0","1,S","1","1,S","0","1,S","","","19910503",",,S","19910530",",1,S","","","6.1",",,S,03,","23.1","1,S,30,","18.7",",,,S","14.56","1,,,S","",""
"GMM00010152","1991-06","54.083","10.883","2.0","PELZERHAKEN AUT, GM","16","4,S","8","4,S","1","4,S","","","","","","","","","","","","","19910628",",4,S","","","","","28.7","4,,S,28,","","","96.7","4,,,S","","","",""
"GMM00010152","1991-07","54.083","10.883","2.0","PELZERHAKEN AUT, GM","11",",S","5",",S","0",",S","","","","","0","1,S","22","1,S","0","1,S","","","19910710","+,,S","19910708",",1,S","","","7.9",",,S,10,+","27.3","1,S,08,","36.0",",,,S","22.26","1,,,S","",""
"GMM00010152","1991-08","54.083","10.883","2.0","PELZERHAKEN AUT, GM","10",",S","5",",S","0",",S","","","","","0","1,S","24","1,S","0","1,S","","","19910818",",,S","19910806",",1,S","","","25.1",",,S,18,","29.4","1,S,06,","49.0",",,,S","22.94","1,,,S","",""
"GMM00010152","1991-09","54.083","10.883","2.0","PELZERHAKEN AUT, GM","9",",S","6",",S","0",",S","","","","","0",",S","8",",S","0",",S","","","19910927",",,S","19910903",",,S","","","17.0",",,S,27,","24.8",",S,03,","49.3",",,,S","19.21",",,,S","",""
"GMM00010152","1991-10","54.083","10.883","2.0","PELZERHAKEN AUT, GM","8",",S","5",",S","0",",S","","","","","0","4,S","0","4,S","0","4,S","","","19911019",",,S","19911008",",4,S","","","17.0",",,S,19,","17.4","4,S,08,","37.4",",,,S","12.99","4,,,S","",""
"GMM00010152","1991-11","54.083","10.883","2.0","PELZERHAKEN AUT, GM","16","1,S","8","1,S","0","1,S","","","","","","","","","","","","","19911108",",1,S","","","","","6.4","1,,S,08,","","","40.0","1,,,S","","","",""
"GMM00010152","1991-12","54.083","10.883","2.0","PELZERHAKEN AUT, GM","10","2,S","7","2,S","0","2,S","","","","","","","","","","","","","19911220",",2,S","","","","","16.5","2,,S,20,","","","66.9","2,,,S","","","",""
"GMM00010152","1992-01","54.083","10.883","2.0","PELZERHAKEN AUT, GM","13","1,S","4","1,S","0","1,S","","","","","","","","","","","","","19920102",",1,S","","","","","4.3","1,,S,02,","","","21.5","1,,,S","","","",""
"GMM00010152","1992-03","54.083","10.883","2.0","PELZERHAKEN AUT, GM","15",",S","5",",S","0",",S","","","","","0","1,S","0","1,S","0","1,S","","","19920313",",,S","19920301",",1,S","","","12.7",",,S,13,","13.0","1,S,01,","51.7",",,,S","8.29","1,,,S","",""
"GMM00010152","1992-04","54.083","10.883","2.0","PELZERHAKEN AUT, GM","17",",S","5",",S","0",",S","","","","","0","1,S","0","1,S","0","1,S","","","19920402",",,S","19920411",",1,S","","","8.4",",,S,02,","16.1","1,S,11,","35.4",",,,S","11.38","1,,,S","",""
"GMM00010152","1992-06","54.083","10.883","2.0","PELZERHAKEN AUT, GM","2","2,S","0","2,S","0","2,S","","","","","","","","","","","","","19920604",",2,S","","","","","1.8","2,,S,04,","","","3.3","2,,,S","","","",""
"GMM00010152","1992-07","54.083","10.883","2.0","PELZERHAKEN AUT, GM","13",",S","6",",S","0",",S","","","","","0",",S","27",",S","1",",S","","","19920705",",,S","19920721",",,S","","","17.8",",,S,05,","32.9",",S,21,","64.5",",,,S","24.51",",,,S","",""
"GMM00010152","1992-08","54.083","10.883","2.0","PELZERHAKEN AUT, GM","15",",S","9",",S","0",",S","","","","","0","1,S","21","1,S","0","1,S","","","19920804",",,S","19920809",",1,S","","","9.1",",,S,04,","29.7","1,S,09,","51.3",",,,S","22.63","1,,,S","",""
"GMM00010152","1992-09","54.083","10.883","2.0","PELZERHAKEN AUT, GM","7","1,S","2","1,S","0","1,S","","","","","0","2,S","3","2,S","0","2,S","","","19920904",",1,S","19920911",",2,S","","","6.4","1,,S,04,","22.6","2,S,11,","18.4","1,,,S","18.32","2,,,S","",""
"GMM00010152","1992-10","54.083","10.883","2.0","PELZERHAKEN AUT, GM","16",",S","5",",S","0",",S","","","","","0","2,S","0","2,S","0","2,S","","","19921022",",,S","19921002",",2,S","","","7.1",",,S,22,","16.0","2,S,02,","32.0",",,,S","10.41","2,,,S","",""
"GMM00010152","1992-11","54.083","10.883","2.0","PELZERHAKEN AUT, GM","23",",S","13",",S","0",",S","","","","","0","5,S","0","5,S","0","5,S","","","19921112",",,S","19921107",",5,S","","","17.3",",,S,12,","13.2","5,S,07,","104.3",",,,S","8.12","5,,,S","",""
"GMM00010152","1992-12","54.083","10.883","2.0","PELZERHAKEN AUT, GM","9","1,S","4","1,S","0","1,S","","","","","3","4,S","0","4,S","0","4,S","","","19921212",",1,S","19921203",",4,S","","","10.9","1,,S,12,","10.9","4,S,03,","24.2","1,,,S","4.89","4,,,S","",""
"GMM00010152","2003-06","54.083","10.883","2.0","PELZERHAKEN AUT, GM","6","4,S","5","4,S","0","4,S","","","","","0","2,S","16","2,S","0","2,S","","","20030621",",4,S","20030604",",2,S","","","10.9","4,,S,21,","27.9","2,S,04,","29.0","4,,,S","22.09","2,,,S","",""
