"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"SPW00014011","1957-10","40.496747","-3.445872","617.5","TORREJON, SP","","","0.0","1,X","","","","","","","0","1,X","0","1,X","0","1,X","0","1,X","0","1,X","9","1,X","0","1,X","5","","19571002",",1,X","19571031","+,1,X","19571031","+,1,X","3","","","","19571017",",1,X","3.9","1,X,02,","0","1,,X,31,+","0","1,,X,31,+","","","22.8","1,X,17,","","","135.2","1,X","","","0","1,,,X","13.83","1,X","18.82","1,,,X","8.83","1,,,X","","","",""
"SPW00014011","1957-11","40.496747","-3.445872","617.5","TORREJON, SP","","","0.0",",X","","","","","","","0",",X","0",",X","0",",X","1",",X","0",",X","0",",X","0",",X","2","","19571122",",,X","19571130","+,,X","19571108",",,X","","","","","19571101",",,X","0.0",",X,22,","0",",,X,30,+","0",",T,X,08,","","","17.8",",X,01,","","","298.9",",X","","","0",",T,,X","8.37",",X","13.07",",,,X","3.67",",,,X","","","",""
"SPW00014011","1957-12","40.496747","-3.445872","617.5","TORREJON, SP","","","0.0","1,X","0","5,X","0","5,X","0","5,X","0","1,X","0","1,X","0","1,X","19","1,X","0","1,X","0","1,X","0","1,X","15","","19571231","+,1,X","19571231","+,1,X","19571231","+,1,X","","","19571225","+,5,X","19571201",",1,X","-2.8","1,X,31,+","0","1,,X,31,+","0","1,,X,31,+","0.0","5,T,X,25,+","11.1","1,X,01,","","","436.3","1,X","0.0","5,T,,X","0","1,,,X","3.79","1,X","7.88","1,,,X","-0.30","1,,,X","158",",X","22.6",",X"
"SPW00014011","1958-01","40.496747","-3.445872","617.5","TORREJON, SP","0.0","X","0.0","1,X","0","3,X","0","3,X","0","3,X","0",",X","0",",X","0","1,X","16","1,X","0","1,X","0","1,X","0","1,X","18","","19580124",",1,X","19580125",",,X","19580125","+,,X","","","19580128","+,3,X","19580127",",1,X","-5.6","1,X,24,","0",",T,X,25,","0",",T,X,25,+","0.0","3,T,X,28,+","13.9","1,X,27,","","","397.3","1,X","0.0","3,T,,X","0",",T,,X","5.09","1,X","8.96","1,,,X","1.22","1,,,X","338","2,X","25.7","2,X"
"SPW00014011","1958-02","40.496747","-3.445872","617.5","TORREJON, SP","0.0","X","0.0","1,X","0","1,X","0","1,X","0","1,X","0",",X","0",",X","0","1,X","5","1,X","0","1,X","0","1,X","0","1,X","5","","19580220",",1,X","19580228","+,,X","19580226",",,X","","","19580226","+,1,X","19580214",",1,X","-2.2","1,X,20,","0",",,X,28,+","0",",T,X,26,","0.0","1,T,X,26,+","20.6","1,X,14,","","","247.7","1,X","0.0","1,T,,X","0",",T,,X","9.16","1,X","13.77","1,,,X","4.55","1,,,X","360","2,X","24.7","2,X"
"SPW00014011","1958-03","40.496747","-3.445872","617.5","TORREJON, SP","0.0","X","0.0","1,X","","","","","","","0",",X","0",",X","0","1,X","8","1,X","0","1,X","1","1,X","0","1,X","2","","19580312",",1,X","19580331","+,,X","19580311","+,,X","1","","","","19580322",",1,X","-2.2","1,X,12,","0",",,X,31,+","0",",T,X,11,+","","","21.7","1,X,22,","","","248.5","1,X","","","0",",T,,X","10.05","1,X","14.98","1,,,X","5.12","1,,,X","","","",""
"SPW00014011","1958-04","40.496747","-3.445872","617.5","TORREJON, SP","2.0","X","2.0",",X","1","5,X","0","5,X","0","5,X","0",",X","0",",X","0",",X","1",",X","0",",X","11",",X","0",",X","4","","19580412",",,X","19580430","+,,X","19580414","+,,X","1","","19580413",",5,X","19580430",",,X","0.0",",X,12,","0",",,X,30,+","3",",,X,14,+","0.3","5,,X,13,","27.8",",X,30,","","","202.0",",X","0.3","5,,,X","6",",,,X","11.67",",X","17.04",",,,X","6.29",",,,X","","","",""
"SPW00014011","1958-05","40.496747","-3.445872","617.5","TORREJON, SP","29.0","X","27.0",",X","0","3,X","0","3,X","0","3,X","0",",X","0",",X","0",",X","0",",X","0",",X","26",",X","0",",X","1","","19580528",",,X","19580531","+,,X","19580531","+,,X","4","","19580525","+,3,X","19580509",",,X","6.1",",X,28,","0",",,X,31,+","0",",,X,31,+","0.0","3,T,X,25,+","30.0",",X,09,","","","42.0",",X","0.0","3,T,,X","0",",,,X","17.85",",X","24.03",",,,X","11.66",",,,X","","","",""
"SPW00014011","1958-06","40.496747","-3.445872","617.5","TORREJON, SP","74.9","X","45.9",",X","7","2,X","3","2,X","0","2,X","0",",X","0",",X","0",",X","0",",X","0",",X","27",",X","0",",X","3","","19580612",",,X","19580630","+,,X","19580630","+,,X","4","","19580619",",2,X","19580616",",,X","9.4",",X,12,","0",",,X,30,+","0",",,X,30,+","5.1","2,,X,19,","30.6",",X,16,","","","15.0",",X","18.9","2,,,X","0",",,,X","19.36",",X","25.05",",,,X","13.68",",,,X","","","",""
"SPW00014011","1958-07","40.496747","-3.445872","617.5","TORREJON, SP","245.8","X","170.9",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","15",",X","1","","19580703",",,X","19580731","+,,X","19580731","+,,X","","","19580715","+,,X","19580731","+,,X","11.1",",X,03,","0",",,X,31,+","0",",,X,31,+","0.0",",T,X,15,+","37.8",",X,31,+","3.3","X","3.3",",X","0.0",",T,,X","0",",,,X","23.74",",X","30.37",",,,X","17.10",",,,X","23","1,X","14.9","1,X"
