"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"RSM00023207","1959-01","67.017","51.2","18.0","KOTKINO, RS","21",",I","5",",I","0",",I","","","","","","","","","","","19590108",",,I","","","","","6.2",",,I,08,","","","38.5",",,,I","",""
"RSM00023207","1959-02","67.017","51.2","18.0","KOTKINO, RS","15",",I","1",",I","0",",I","","","","","","","","","","","19590202",",,I","","","","","4.2",",,I,02,","","","16.6",",,,I","",""
"RSM00023207","1959-03","67.017","51.2","18.0","KOTKINO, RS","18",",I","2",",I","0",",I","","","","","","","","","","","19590301",",,I","","","","","7.4",",,I,01,","","","28.6",",,,I","",""
"RSM00023207","1959-04","67.017","51.2","18.0","KOTKINO, RS","9",",I","1",",I","0",",I","","","","","","","","","","","19590419",",,I","","","","","2.8",",,I,19,","","","10.9",",,,I","",""
"RSM00023207","1959-05","67.017","51.2","18.0","KOTKINO, RS","11",",I","2",",I","0",",I","","","","","","","","","","","19590526",",,I","","","","","2.8",",,I,26,","","","18.4",",,,I","",""
"RSM00023207","1959-06","67.017","51.2","18.0","KOTKINO, RS","14",",I","5",",I","0",",I","","","","","","","","","","","19590606",",,I","","","","","4.9",",,I,06,","","","30.4",",,,I","",""
"RSM00023207","1959-07","67.017","51.2","18.0","KOTKINO, RS","14",",I","9",",I","0",",I","","","","","","","","","","","19590727",",,I","","","","","8.2",",,I,27,","","","50.1",",,,I","",""
"RSM00023207","1959-08","67.017","51.2","18.0","KOTKINO, RS","8",",I","5",",I","0",",I","","","","","","","","","","","19590822",",,I","","","","","22.6",",,I,22,","","","42.5",",,,I","",""
"RSM00023207","1959-09","67.017","51.2","18.0","KOTKINO, RS","21",",I","13",",I","0",",I","","","","","","","","","","","19590925",",,I","","","","","22.2",",,I,25,","","","101.8",",,,I","",""
"RSM00023207","1959-10","67.017","51.2","18.0","KOTKINO, RS","11",",I","6",",I","0",",I","","","","","","","","","","","19591026","+,,I","","","","","8.0",",,I,26,+","","","39.6",",,,I","",""
"RSM00023207","1959-11","67.017","51.2","18.0","KOTKINO, RS","17",",I","5",",I","0",",I","","","","","","","","","","","19591120",",,I","","","","","6.3",",,I,20,","","","35.5",",,,I","",""
"RSM00023207","1959-12","67.017","51.2","18.0","KOTKINO, RS","14",",I","2",",I","0",",I","","","","","","","","","","","19591202",",,I","","","","","5.8",",,I,02,","","","22.5",",,,I","",""
"RSM00023207","1960-01","67.017","51.2","18.0","KOTKINO, RS","17",",I","0",",I","0",",I","","","","","","","","","","","19600112",",,I","","","","","2.1",",,I,12,","","","14.2",",,,I","",""
"RSM00023207","1960-02","67.017","51.2","18.0","KOTKINO, RS","14",",I","2",",I","0",",I","","","","","","","","","","","19600205",",,I","","","","","3.5",",,I,05,","","","17.8",",,,I","",""
"RSM00023207","1960-03","67.017","51.2","18.0","KOTKINO, RS","15",",I","2",",I","0",",I","","","","","","","","","","","19600327",",,I","","","","","5.4",",,I,27,","","","22.8",",,,I","",""
"RSM00023207","1960-04","67.017","51.2","18.0","KOTKINO, RS","7",",I","1",",I","0",",I","","","","","","","","","","","19600413",",,I","","","","","7.8",",,I,13,","","","15.7",",,,I","",""
"RSM00023207","1960-05","67.017","51.2","18.0","KOTKINO, RS","8",",I","3",",I","0",",I","","","","","","","","","","","19600520",",,I","","","","","6.3",",,I,20,","","","18.8",",,,I","",""
"RSM00023207","1960-06","67.017","51.2","18.0","KOTKINO, RS","15",",I","8",",I","0",",I","","","","","","","","","","","19600618",",,I","","","","","11.5",",,I,18,","","","63.8",",,,I","",""
"RSM00023207","1960-07","67.017","51.2","18.0","KOTKINO, RS","6",",I","2",",I","1",",I","","","","","","","","","","","19600721",",,I","","","","","27.4",",,I,21,","","","34.0",",,,I","",""
