"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00148874","1940-12","37.08333","-101.78333",,"WILBURTON, KS US","3",",6","2",",6","0",",6","1",",6","","","19401212",",,6","","","19401212",",,6","38",",,6,12,","4.6",",,6,12,","9.7",",,,6","38",",,,6"
"USC00148874","1941-01","37.08333","-101.78333",,"WILBURTON, KS US","3",",6","2",",6","0",",6","","","","","","","","","19410115",",,6","","","7.4",",,6,15,","14.1",",,,6","",""
"USC00148874","1941-02","37.08333","-101.78333",,"WILBURTON, KS US","6",",6","1",",6","0",",6","","","","","","","","","19410201",",,6","","","5.1",",,6,01,","10.8",",,,6","",""
"USC00148874","1941-03","37.08333","-101.78333",,"WILBURTON, KS US","2","4,6","1","4,6","0","4,6","1",",6","","","19410325",",,6","","","19410326",",4,6","178",",,6,25,","20.3","4,,6,26,","21.6","4,,,6","178",",,,6"
"USC00148874","1941-04","37.08333","-101.78333",,"WILBURTON, KS US","6",",6","3",",6","0",",6","","","","","","","","","19410428",",,6","","","11.7",",,6,28,","24.2",",,,6","",""
"USC00148874","1941-05","37.08333","-101.78333",,"WILBURTON, KS US","13",",6","9",",6","2",",6","","","","","","","","","19410520",",,6","","","41.9",",,6,20,","143.6",",,,6","",""
"USC00148874","1941-06","37.08333","-101.78333",,"WILBURTON, KS US","6",",6","3",",6","1",",6","","","","","","","","","19410608",",,6","","","71.1",",,6,08,","89.8",",,,6","",""
"USC00148874","1941-07","37.08333","-101.78333",,"WILBURTON, KS US","5",",6","4",",6","1",",6","","","","","","","","","19410702",",,6","","","45.7",",,6,02,","68.8",",,,6","",""
"USC00148874","1941-08","37.08333","-101.78333",,"WILBURTON, KS US","8",",6","8",",6","1",",6","","","","","","","","","19410818",",,6","","","26.4",",,6,18,","72.2",",,,6","",""
"USC00148874","1941-09","37.08333","-101.78333",,"WILBURTON, KS US","5",",6","4",",6","0",",6","","","","","","","","","19410929",",,6","","","18.3",",,6,29,","45.5",",,,6","",""
