"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"ICW00016201","1952-04","63.96667","-22.6","52.1","KEFLAVIK, IC","","","0.0","X","0.0",",X","20",",X","9",",X","0",",X","4",",X","2",",X","0",",X","15",",X","2",",X","0",",X","0",",X","10","","","","19520406",",,X","19520413","+,,X","19520412",",,X","","","19520416",",,X","19520430","+,,X","-5.6",",X,06,","102",",,X,13,+","71",",,X,12,","10.9",",,X,16,","9.4",",X,30,+","","","464.6",",X","66.8",",,,X","145",",,,X","2.85",",X","5.29",",,,X","0.40",",,,X","","","",""
"ICW00016201","1952-05","63.96667","-22.6","52.1","KEFLAVIK, IC","","","0.0","X","0.0",",X","16",",X","9",",X","0",",X","0",",X","0",",X","0",",X","4",",X","0",",X","0",",X","0",",X","13","","","","19520504",",,X","19520531","+,,X","19520526","+,,X","","","19520517",",,X","19520509",",,X","-1.7",",X,04,","0",",,X,31,+","0",",T,X,26,+","15.7",",,X,17,","13.3",",X,09,","","","393.1",",X","69.4",",,,X","0",",T,,X","5.65",",X","8.08",",,,X","3.22",",,,X","","","",""
"ICW00016201","1952-06","63.96667","-22.6","52.1","KEFLAVIK, IC","","","0.0","X","0.0",",X","8",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","7","","","","19520602",",,X","19520630","+,,X","19520602",",,X","","","19520609",",,X","19520622",",,X","0.6",",X,02,","0",",,X,30,+","0",",T,X,02,","6.9",",,X,09,","15.6",",X,22,","","","314.7",",X","17.6",",,,X","0",",T,,X","7.84",",X","10.76",",,,X","4.92",",,,X","","","",""
"ICW00016201","1952-07","63.96667","-22.6","52.1","KEFLAVIK, IC","","","0.0","X","0.0",",X","19",",X","8",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","16","","","","19520711",",,X","19520731","+,,X","19520731","+,,X","","","19520720",",,X","19520708",",,X","4.4",",X,11,","0",",,X,31,+","0",",,X,31,+","14.7",",,X,20,","15.0",",X,08,","264.5","X","264.5",",X","61.0",",,,X","0",",,,X","9.80",",X","12.17",",,,X","7.43",",,,X","","","",""
"ICW00016201","1952-08","63.96667","-22.6","52.1","KEFLAVIK, IC","","","0.0","X","0.0",",X","11",",X","4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","13","","","","19520830","+,,X","19520831","+,,X","19520831","+,,X","","","19520821",",,X","19520820","+,,X","4.4",",X,30,+","0",",,X,31,+","0",",,X,31,+","10.9",",,X,21,","16.7",",X,20,+","516.1","X","251.6",",X","26.7",",,,X","0",",,,X","10.22",",X","12.91",",,,X","7.52",",,,X","","","",""
"ICW00016201","1952-09","63.96667","-22.6","52.1","KEFLAVIK, IC","","","0.0","X","0.0",",X","13",",X","1",",X","0",",X","0",",X","0",",X","0",",X","1",",X","0",",X","0",",X","0",",X","16","","","","19520917",",,X","19520930","+,,X","19520929","+,,X","","","19520921",",,X","19520908",",,X","0.0",",X,17,","0",",,X,30,+","0",",T,X,29,+","19.1",",,X,21,","13.9",",X,08,","836.7","X","320.6",",X","31.4",",,,X","0",",T,,X","7.65",",X","9.93",",,,X","5.36",",,,X","","","",""
"ICW00016201","1952-10","63.96667","-22.6","52.1","KEFLAVIK, IC","","","0.0","X","0.0",",X","19",",X","9",",X","1",",X","1",",X","1",",X","0",",X","1",",X","0",",X","0",",X","0",",X","16","","","","19521031",",,X","19521030",",,X","19521029",",,X","","","19521012",",,X","19521020","+,,X","-0.6",",X,31,","25",",,X,30,","46",",,X,29,","34.5",",,X,12,","10.6",",X,20,+","1235.8","X","399.1",",X","104.9",",,,X","46",",,,X","5.46",",X","7.29",",,,X","3.62",",,,X","","","",""
"ICW00016201","1952-11","63.96667","-22.6","52.1","KEFLAVIK, IC","","","0.0","X","0.0",",X","20",",X","12",",X","1",",X","2",",X","0",",X","0",",X","13",",X","1",",X","0",",X","0",",X","18","","","","19521123",",,X","19521129","+,,X","19521107",",,X","","","19521108",",,X","19521118","+,,X","-6.7",",X,23,","25",",,X,29,+","18",",,X,07,","26.9",",,X,08,","8.3",",X,18,+","1697.9","X","462.1",",X","104.8",",,,X","26",",,,X","2.93",",X","4.84",",,,X","1.02",",,,X","","","",""
"ICW00016201","1952-12","63.96667","-22.6","52.1","KEFLAVIK, IC","","","0.0","X","0.0",",X","12",",X","2",",X","0",",X","0",",X","0",",X","0",",X","17",",X","7",",X","0",",X","0",",X","10","","","","19521217",",,X","19521222","+,,X","19521226","+,,X","","","19521208",",,X","19521208",",,X","-7.8",",X,17,","0",",T,X,22,+","0",",T,X,26,+","4.3",",,X,08,","8.9",",X,08,","2223.6","X","525.7",",X","18.1",",,,X","0",",T,,X","1.38",",X","3.11",",,,X","-0.36",",,,X","","","",""
"ICW00016201","1953-01","63.96667","-22.6","52.1","KEFLAVIK, IC","","","0.0","X","0.0",",X","23","2,X","15","2,X","0","2,X","11",",X","8","1,X","0",",X","22",",X","6",",X","0",",X","0",",X","19","","","","19530131",",,X","19530130","+,,X","19530128",",1,X","","","19530110",",2,X","19530119","+,,X","-10.6",",X,31,","178",",,X,30,+","71","1,,X,28,","22.6","2,,X,10,","7.2",",X,19,+","2764.8","X","541.2",",X","108.5","2,,,X","380","1,,,X","0.87",",X","3.36",",,,X","-1.62",",,,X","","","",""
"ICW00016201","1953-02","63.96667","-22.6","52.1","KEFLAVIK, IC","","","0.0","X","0.0",",X","23",",X","11",",X","1",",X","8",",X","3",",X","0",",X","13",",X","1",",X","0",",X","0",",X","15","","","","19530221","+,,X","19530201",",,X","19530220",",,X","","","19530207",",,X","19530215","+,,X","-3.9",",X,21,+","51",",,X,01,","36",",,X,20,","27.7",",,X,07,","7.2",",X,15,+","3219.2","X","454.4",",X","130.6",",,,X","163",",,,X","2.11",",X","4.13",",,,X","0.09",",,,X","","","",""
"ICW00016201","1953-03","63.96667","-22.6","52.1","KEFLAVIK, IC","","","0.0","X","0.0",",X","26",",X","18",",X","0",",X","3",",X","4",",X","0",",X","16",",X","4",",X","0",",X","0",",X","22","","","","19530325",",,X","19530319",",,X","19530319",",,X","","","19530320",",,X","19530311",",,X","-8.3",",X,25,","102",",,X,19,","155",",,X,19,","17.8",",,X,20,","8.9",",X,11,","3711.7","X","492.5",",X","161.2",",,,X","389",",,,X","2.45",",X","4.78",",,,X","0.11",",,,X","","","",""
"ICW00016201","1953-04","63.96667","-22.6","52.1","KEFLAVIK, IC","","","0.0","X","0.0",",X","14",",X","5",",X","0",",X","7",",X","2",",X","0",",X","26",",X","7",",X","0",",X","0",",X","7","","","","19530402",",,X","19530410","+,,X","19530409",",,X","","","19530421",",,X","19530421","+,,X","-10.6",",X,02,","76",",,X,10,+","61",",,X,09,","9.1",",,X,21,","7.8",",X,21,+","4257.9","X","546.2",",X","41.6",",,,X","158",",,,X","0.13",",X","2.43",",,,X","-2.18",",,,X","","","",""
"ICW00016201","1953-05","63.96667","-22.6","52.1","KEFLAVIK, IC","","","0.0","X","0.0",",X","18",",X","4",",X","0",",X","0",",X","0",",X","0",",X","1",",X","0",",X","0",",X","0",",X","12","","","","19530501",",,X","19530531","+,,X","19530519","+,,X","","","19530528",",,X","19530523",",,X","-2.8",",X,01,","0",",,X,31,+","0",",T,X,19,+","15.7",",,X,28,","11.1",",X,23,","4625.7","X","367.8",",X","54.4",",,,X","0",",T,,X","6.47",",X","8.81",",,,X","4.13",",,,X","","","",""
"ICW00016201","1953-06","63.96667","-22.6","52.1","KEFLAVIK, IC","","","0.0","X","0.0",",X","21",",X","8",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","20","","","","19530601",",,X","19530630","+,,X","19530630","+,,X","","","19530627",",,X","19530623","+,,X","2.8",",X,01,","0",",,X,30,+","0",",,X,30,+","9.9",",,X,27,","15.0",",X,23,+","4884.6","X","258.9",",X","50.2",",,,X","0",",,,X","9.70",",X","12.02",",,,X","7.39",",,,X","","","",""
"ICW00016201","1953-07","63.96667","-22.6","52.1","KEFLAVIK, IC","","","0.0","X","0.0",",X","11",",X","6",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","7","","","","19530709",",,X","19530731","+,,X","19530731","+,,X","","","19530703",",,X","19530720",",,X","6.7",",X,09,","0",",,X,31,+","0",",,X,31,+","11.7",",,X,03,","17.2",",X,20,","211.4","X","211.4",",X","37.9",",,,X","0",",,,X","11.51",",X","13.91",",,,X","9.11",",,,X","","","",""
"ICW00016201","1953-08","63.96667","-22.6","52.1","KEFLAVIK, IC","","","0.0","X","0.0",",X","19",",X","9",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","12","","","","19530831",",,X","19530831","+,,X","19530831","+,,X","","","19530827",",,X","19530826","+,,X","4.4",",X,31,","0",",,X,31,+","0",",,X,31,+","13.5",",,X,27,","15.6",",X,26,+","437.5","X","226.1",",X","67.1",",,,X","0",",,,X","11.04",",X","13.41",",,,X","8.67",",,,X","","","",""
"ICW00016201","1953-09","63.96667","-22.6","52.1","KEFLAVIK, IC","","","0.0","X","0.0",",X","19",",X","13",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","15","","","","19530930",",,X","19530930","+,,X","19530925",",,X","","","19530904",",,X","19530905",",,X","3.9",",X,30,","0",",,X,30,+","0",",T,X,25,","25.7",",,X,04,","13.3",",X,05,","702.3","X","264.8",",X","153.8",",,,X","0",",T,,X","9.51",",X","11.51",",,,X","7.50",",,,X","","","",""
"ICW00016201","1953-10","63.96667","-22.6","52.1","KEFLAVIK, IC","","","0.0","X","0.0",",X","26",",X","15",",X","0",",X","1",",X","1",",X","0",",X","9",",X","0",",X","0",",X","0",",X","12","","","","19531024","+,,X","19531009",",,X","19531009",",,X","","","19531017",",,X","19531006",",,X","-1.7",",X,24,+","51",",,X,09,","46",",,X,09,","22.1",",,X,17,","11.7",",X,06,","1136.1","X","433.8",",X","154.7",",,,X","77",",,,X","4.34",",X","6.43",",,,X","2.25",",,,X","","","",""
"ICW00016201","1953-11","63.96667","-22.6","52.1","KEFLAVIK, IC","","","0.0","X","0.0",",X","24",",X","15",",X","0",",X","7",",X","5",",X","0",",X","17",",X","1",",X","0",",X","0",",X","8","","","","19531128",",,X","19531114",",,X","19531111",",,X","","","19531121",",,X","19531121",",,X","-3.3",",X,28,","203",",,X,14,","56",",,X,11,","13.7",",,X,21,","9.4",",X,21,","1621.8","X","485.7",",X","112.8",",,,X","265",",,,X","2.14",",X","3.84",",,,X","0.45",",,,X","","","",""
"ICW00016201","1953-12","63.96667","-22.6","52.1","KEFLAVIK, IC","","","0.0","X","0.0",",X","27",",X","18",",X","0",",X","8",",X","5",",X","0",",X","15",",X","2",",X","0",",X","0",",X","10","","","","19531203",",,X","19531204",",,X","19531201",",,X","","","19531209",",,X","19531216",",,X","-7.2",",X,03,","254",",,X,04,","140",",,X,01,","21.3",",,X,09,","9.4",",X,16,","2114.5","X","492.7",",X","219.0",",,,X","305",",,,X","2.44",",X","4.72",",,,X","0.16",",,,X","","","",""
"ICW00016201","1954-01","63.96667","-22.6","52.1","KEFLAVIK, IC","","","0.0","X","0.0",",X","26",",X","13",",X","0",",X","6",",X","3",",X","0",",X","18",",X","1",",X","0",",X","0",",X","7","","","","19540105",",,X","19540127","+,,X","19540105",",,X","1","","19540131",",,X","19540103",",,X","-6.7",",X,05,","76",",,X,27,+","51",",,X,05,","18.3",",,X,31,","8.3",",X,03,","2617.3","X","502.8",",X","122.2",",,,X","162",",,,X","2.11",",X","4.11",",,,X","0.11",",,,X","","","",""
"ICW00016201","1954-02","63.96667","-22.6","52.1","KEFLAVIK, IC","","","0.0","X","0.0",",X","17",",X","7",",X","1",",X","11",",X","3",",X","0",",X","22",",X","7",",X","0",",X","0",",X","1","","","","19540207",",,X","19540224","+,,X","19540210",",,X","","","19540215",",,X","19540203",",,X","-11.7",",X,07,","76",",,X,24,+","76",",,X,10,","27.7",",,X,15,","7.2",",X,03,","3128.4","X","511.1",",X","101.5",",,,X","215",",,,X","0.08",",X","2.29",",,,X","-2.13",",,,X","","","",""
"ICW00016201","1954-03","63.96667","-22.6","52.1","KEFLAVIK, IC","","","0.0","X","0.0",",X","17",",X","9",",X","0",",X","12",",X","0",",X","0",",X","15",",X","8",",X","0",",X","0",",X","8","","","","19540323",",,X","19540310","+,,X","19540326","+,,X","","","19540324",",,X","19540329","+,,X","-8.9",",X,23,","51",",,X,10,+","23",",,X,26,+","14.7",",,X,24,","8.3",",X,29,+","3648.7","X","520.3",",X","62.7",",,,X","54",",,,X","1.55",",X","3.64",",,,X","-0.54",",,,X","","","",""
"ICW00016201","1954-04","63.96667","-22.6","52.1","KEFLAVIK, IC","","","0.0","X","0.0",",X","24",",X","13",",X","0",",X","1",",X","0",",X","0",",X","11",",X","0",",X","0",",X","0",",X","11","","","","19540412","+,,X","19540409",",,X","19540412","+,,X","","","19540418",",,X","19540424","+,,X","-1.7",",X,12,+","25",",,X,09,","15",",,X,12,+","18.5",",,X,18,","10.6",",X,24,+","4072.0","X","423.3",",X","114.7",",,,X","86",",,,X","4.22",",X","6.54",",,,X","1.91",",,,X","","","",""
"ICW00016201","1954-05","63.96667","-22.6","52.1","KEFLAVIK, IC","","","0.0","X","0.0",",X","19",",X","8",",X","0",",X","0",",X","0",",X","0",",X","6",",X","0",",X","0",",X","0",",X","11","","","","19540502",",,X","19540531","+,,X","19540510","+,,X","","","19540522",",,X","19540528","+,,X","-2.2",",X,02,","0",",,X,31,+","0",",T,X,10,+","10.7",",,X,22,","13.3",",X,28,+","4420.6","X","348.6",",X","47.6",",,,X","0",",T,,X","7.09",",X","9.25",",,,X","4.93",",,,X","","","",""
"ICW00016201","1954-06","63.96667","-22.6","52.1","KEFLAVIK, IC","","","0.0","X","0.0",",X","9",",X","4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","12","","","","19540627","+,,X","19540630","+,,X","19540630","+,,X","","","19540622",",,X","19540606",",,X","5.6",",X,27,+","0",",,X,30,+","0",",,X,30,+","10.9",",,X,22,","17.2",",X,06,","4684.5","X","263.9",",X","27.2",",,,X","0",",,,X","9.54",",X","11.99",",,,X","7.08",",,,X","","","",""
"ICW00016201","1954-07","63.96667","-22.6","52.1","KEFLAVIK, IC","","","0.0","X","0.0",",X","14",",X","9",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","11","","","","19540726",",,X","19540731","+,,X","19540731","+,,X","","","19540719",",,X","19540724","+,,X","5.0",",X,26,","0",",,X,31,+","0",",,X,31,+","12.7",",,X,19,","14.4",",X,24,+","257.7","X","257.7",",X","67.2",",,,X","0",",,,X","10.02",",X","12.29",",,,X","7.75",",,,X","","","",""
"ICW00016201","1954-08","63.96667","-22.6","52.1","KEFLAVIK, IC","","","0.0","X","0.0",",X","20",",X","11",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","7","","","","19540828",",,X","19540831","+,,X","19540831","+,,X","","","19540825",",,X","19540802",",,X","5.0",",X,28,","0",",,X,31,+","0",",,X,31,+","28.7",",,X,25,","16.1",",X,02,","497.5","X","239.8",",X","80.8",",,,X","0",",,,X","10.60",",X","12.67",",,,X","8.53",",,,X","","","",""
"ICW00016201","1954-09","63.96667","-22.6","52.1","KEFLAVIK, IC","","","0.0","X","0.0",",X","9",",X","2",",X","0",",X","0",",X","0",",X","0",",X","4",",X","0",",X","0",",X","0",",X","1","","","","19540926","+,,X","19540926",",,X","19540926",",,X","","","19540907",",,X","19540908","+,,X","-0.6",",X,26,+","0",",T,X,26,","5",",,X,26,","9.7",",,X,07,","15.0",",X,08,+","862.0","X","364.5",",X","22.0",",,,X","5",",,,X","6.18",",X","8.70",",,,X","3.66",",,,X","","","",""
"ICW00016201","1954-10","63.96667","-22.6","52.1","KEFLAVIK, IC","","","0.0","X","0.0",",X","21",",X","10",",X","0",",X","1",",X","1",",X","0",",X","7",",X","0",",X","0",",X","0",",X","2","","","","19541015",",,X","19541017",",,X","19541017",",,X","","","19541008",",,X","19541007",",,X","-2.2",",X,15,","25",",,X,17,","41",",,X,17,","14.2",",,X,08,","11.1",",X,07,","1305.0","X","443.0",",X","72.7",",,,X","57",",,,X","4.04",",X","5.87",",,,X","2.22",",,,X","","","",""
"ICW00016201","1954-11","63.96667","-22.6","52.1","KEFLAVIK, IC","","","0.0","X","0.0",",X","21",",X","14",",X","0",",X","6",",X","2",",X","0",",X","11",",X","0",",X","0",",X","0",",X","4","","","","19541114","+,,X","19541112",",,X","19541108",",,X","","","19541115",",,X","19541117","+,,X","-2.8",",X,14,+","102",",,X,12,","76",",,X,08,","24.4",",,X,15,","8.3",",X,17,+","1770.5","X","465.5",",X","155.7",",,,X","207",",,,X","2.82",",X","4.95",",,,X","0.68",",,,X","","","",""
"ICW00016201","1954-12","63.96667","-22.6","52.1","KEFLAVIK, IC","","","0.0","X","0.0",",X","22",",X","13",",X","0",",X","16",",X","9",",X","0",",X","19",",X","6",",X","0",",X","0",",X","2","","","","19541209",",,X","19541225","+,,X","19541220",",,X","","","19541216",",,X","19541216",",,X","-10.0",",X,09,","127",",,X,25,+","94",",,X,20,","11.7",",,X,16,","5.6",",X,16,","2348.2","X","577.7",",X","90.6",",,,X","507",",,,X","-0.30",",X","1.56",",,,X","-2.17",",,,X","","","",""
"ICW00016201","1955-01","63.96667","-22.6","52.1","KEFLAVIK, IC","","","0.0","X","0.0",",X","16",",X","10",",X","0",",X","10",",X","4",",X","0",",X","19",",X","14",",X","0",",X","0",",X","8","","","","19550113",",,X","19550122",",,X","19550121",",,X","","","19550102",",,X","19550103",",,X","-13.3",",X,13,","178",",,X,22,","66",",,X,21,","17.5",",,X,02,","7.8",",X,03,","2959.5","X","611.3",",X","84.0",",,,X","253",",,,X","-1.39",",X","0.61",",,,X","-3.38",",,,X","","","",""
"ICW00016201","1955-02","63.96667","-22.6","52.1","KEFLAVIK, IC","","","0.0","X","0.0",",X","10",",X","5",",X","0",",X","3",",X","2",",X","0",",X","25",",X","10",",X","0",",X","0",",X","3","","","","19550208",",,X","19550226","+,,X","19550226",",,X","","","19550228",",,X","19550215",",,X","-9.4",",X,08,","25",",,X,26,+","38",",,X,26,","8.9",",,X,28,","4.4",",X,15,","3518.6","X","559.1",",X","32.7",",,,X","123",",,,X","-1.64",",X","0.55",",,,X","-3.82",",,,X","248","1,X","28.8","1,X"
"ICW00016201","1955-03","63.96667","-22.6","52.1","KEFLAVIK, IC","","","0.0","X","0.0","2,X","16",",X","7",",X","0",",X","5",",X","3",",X","0","1,X","19","1,X","2","1,X","0","1,X","0","1,X","8","","","","19550320",",1,X","19550303",",,X","19550322",",,X","","","19550309",",,X","19550331","+,1,X","-11.7","1,X,20,","76",",,X,03,","64",",,X,22,","10.9",",,X,09,","8.9","1,X,31,+","3989.9","X","471.3","1,X","48.4",",,,X","189",",,,X","1.82","2,X","4.36","1,,,X","-0.72","1,,,X","270",",X","32.4",",X"
"ICW00016201","1955-04","63.96667","-22.6","52.1","KEFLAVIK, IC","","","0.0","X","0.0",",X","24",",X","15",",X","0",",X","0",",X","0",",X","0",",X","2",",X","0",",X","0",",X","0",",X","13","","","","19550421",",,X","19550430","+,,X","19550422",",,X","","","19550425",",,X","19550408",",,X","-1.1",",X,21,","0",",,X,30,+","8",",,X,22,","19.3",",,X,25,","10.6",",X,08,","4378.1","X","388.2",",X","115.7",",,,X","8",",,,X","5.39",",X","7.67",",,,X","3.12",",,,X","","","",""
