"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USC00115943","1895-05","38.362","-88.8598","149.4","MOUNT VERNON 3 NE, IL US","","","","","83.0",",6","4",",6","3",",6","1",",6","","","","","0",",6","1",",6","0",",6","23",",6","3",",6","","","","","18950514",",,6","","","","","","","18950515",",,6","18950531","+,,6","-0.6",",6,14,","","","","","33.0",",,6,15,","33.3",",6,31,+","","","76.9",",6","56.2",",,,6","","","18.53",",6","25.20",",,,6","11.86",",,,6","","","","","","","",""
"USC00115943","1895-06","38.362","-88.8598","149.4","MOUNT VERNON 3 NE, IL US","","","","","186.7",",6","8",",6","6",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","14",",6","","","","","18950606",",,6","","","","","","","18950619",",,6","18950611","+,,6","10.0",",6,06,","","","","","19.1",",,6,19,","36.1",",6,11,+","","","0.0",",6","49.4",",,,6","","","24.56",",6","31.09",",,,6","18.02",",,,6","","","","","","","",""
"USC00115943","1895-07","38.362","-88.8598","149.4","MOUNT VERNON 3 NE, IL US","","","","","190.9",",6","8",",6","7",",6","2",",6","","","","","0",",6","0",",6","0",",6","31",",6","9",",6","","","","","18950731",",,6","","","","","","","18950706",",,6","18950720",",,6","11.1",",6,31,","","","","","53.6",",,6,06,","35.0",",6,20,","0.0","","0.0",",6","150.8",",,,6","","","24.49",",6","30.13",",,,6","18.85",",,,6","","","","","","","",""
"USC00115943","1895-08","38.362","-88.8598","149.4","MOUNT VERNON 3 NE, IL US","","","","","198.5","1,6","5",",6","5",",6","1",",6","","","","","0","1,6","0","1,6","0",",6","31",",6","14",",6","","","","","18950801",",1,6","","","","","","","18950829",",,6","18950817",",,6","11.7","1,6,01,","","","","","47.5",",,6,29,","35.6",",6,17,","0.0","","0.0",",6","80.1",",,,6","","","24.92","1,6","31.87",",,,6","17.97","1,,,6","","","","","","","",""
"USC00115943","1895-09","38.362","-88.8598","149.4","MOUNT VERNON 3 NE, IL US","","","","","162.3","1,6","6",",6","6",",6","1",",6","","","","","0",",6","0",",6","0","1,6","27","1,6","10","1,6","","","","","18950930",",,6","","","","","","","18950904",",,6","18950918",",1,6","3.9",",6,30,","","","","","36.8",",,6,04,","35.0","1,6,18,","22.3","","22.3","1,6","79.4",",,,6","","","23.06","1,6","29.46","1,,,6","16.67",",,,6","","","","","","","",""
"USC00115943","1895-10","38.362","-88.8598","149.4","MOUNT VERNON 3 NE, IL US","","","","","0.0",",6","3",",6","1",",6","0",",6","","","","","0",",6","7",",6","0",",6","13",",6","0",",6","","","","","18951029",",,6","","","","","","","18951021",",,6","18951004",",,6","-5.6",",6,29,","","","","","3.8",",,6,21,","26.1",",6,04,","253.6","","231.3",",6","6.9",",,,6","","","10.87",",6","18.87",",,,6","2.88",",,,6","","","","","","","",""
"USC00115943","1895-11","38.362","-88.8598","149.4","MOUNT VERNON 3 NE, IL US","","","","","1.1",",6","8",",6","6",",6","2",",6","","","0",",6","0",",6","12",",6","0",",6","5",",6","0",",6","","","","","18951127",",,6","","","18951120",",,6","","","18951125",",,6","18951107","+,,6","-6.1",",6,27,","","","13",",,6,20,","31.8",",,6,25,","23.3",",6,07,+","572.5","","318.9",",6","118.5",",,,6","13",",,,6","7.74",",6","14.03",",,,6","1.45",",,,6","","","","","","","",""
"USC00115943","1895-12","38.362","-88.8598","149.4","MOUNT VERNON 3 NE, IL US","","","","","0.0","2,6","11",",6","9",",6","0",",6","","","2",",6","0","1,6","20","1,6","4","1,6","1","1,6","0","1,6","","","","","18951231",",1,6","","","18951230",",,6","","","18951218",",,6","18951224",",1,6","-12.2","1,6,31,","","","152",",,6,30,","19.1",",,6,18,","21.1","1,6,24,","998.8","","426.3","1,6","96.6",",,,6","254",",,,6","3.86","2,6","9.05","1,,,6","-1.32","1,,,6","","","","","","","",""
"USC00115943","1896-01","38.362","-88.8598","149.4","MOUNT VERNON 3 NE, IL US","","","0.0","6","0.0","1,6","4",",6","3",",6","0",",6","","","0",",6","0","1,6","20","1,6","2",",6","0",",6","0",",6","","","","","18960104",",1,6","","","18960124",",,6","","","18960131",",,6","18960130",",,6","-14.4","1,6,04,","","","5",",,6,24,","20.3",",,6,31,","16.1",",6,30,","1456.5","6","457.7",",6","44.9",",,,6","5",",,,6","3.10","1,6","8.15",",,,6","-1.96","1,,,6","","","","","","","",""
"USC00115943","1896-02","38.362","-88.8598","149.4","MOUNT VERNON 3 NE, IL US","","","0.0","6","0.0",",6","5",",6","4",",6","0",",6","","","0",",6","0",",6","18",",6","0",",6","2",",6","0",",6","","","","","18960220",",,6","","","18960208",",,6","","","18960213",",,6","18960227",",,6","-14.4",",6,20,","","","8",",,6,08,","20.3",",,6,13,","22.8",",6,27,","1872.8","6","416.3",",6","49.5",",,,6","8",",,,6","3.98",",6","9.59",",,,6","-1.63",",,,6","","","","","","","",""
