"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00145123","1953-07","37.3","-95.1","253.0","MC CUNE 6 SW, KS US","8",",0","5",",0","1",",0","0",",0","0",",0","19530731","+,,0","19530731","+,,0","","","19530703",",,0","0",",,0,31,+","0",",,0,31,+","42.2",",,0,03,","89.5",",,,0","0",",,,0"
"USC00145123","1953-08","37.3","-95.1","253.0","MC CUNE 6 SW, KS US","3",",0","1",",0","0",",0","0",",0","0",",0","19530831","+,,0","19530831","+,,0","","","19530817",",,0","0",",,0,31,+","0",",,0,31,+","19.6",",,0,17,","23.1",",,,0","0",",,,0"
"USC00145123","1953-09","37.3","-95.1","253.0","MC CUNE 6 SW, KS US","2",",0","2",",0","1",",0","0",",0","0",",0","19530930","+,,0","19530930","+,,0","","","19530904",",,0","0",",,0,30,+","0",",,0,30,+","41.1",",,0,04,","54.8",",,,0","0",",,,0"
"USC00145123","1953-10","37.3","-95.1","253.0","MC CUNE 6 SW, KS US","6",",0","5",",0","2",",0","0",",0","0",",0","19531031","+,,0","19531031","+,,0","","","19531004",",,0","0",",,0,31,+","0",",,0,31,+","26.7",",,0,04,","81.0",",,,0","0",",,,0"
"USC00145123","1953-11","37.3","-95.1","253.0","MC CUNE 6 SW, KS US","2",",0","1",",0","1",",0","0",",0","0",",0","19531130","+,,0","19531130","+,,0","","","19531120",",,0","0",",,0,30,+","0",",,0,30,+","33.3",",,0,20,","34.1",",,,0","0",",,,0"
"USC00145123","1953-12","37.3","-95.1","253.0","MC CUNE 6 SW, KS US","5",",0","2",",0","1",",0","0",",0","0",",0","19531222",",,0","19531222",",,0","","","19531203",",,0","0",",T,0,22,","8",",,0,22,","27.9",",,0,03,","35.3",",,,0","8",",,,0"
"USC00145123","1954-01","37.3","-95.1","253.0","MC CUNE 6 SW, KS US","4",",0","1",",0","0",",0","2",",0","1",",0","19540122",",,0","19540122",",,0","","","19540122",",,0","76",",,0,22,","76",",,0,22,","3.0",",,0,22,","4.8",",,,0","76",",,,0"
"USC00145123","1954-02","37.3","-95.1","253.0","MC CUNE 6 SW, KS US","2",",0","2",",0","0",",0","0",",0","0",",0","19540228","+,,0","19540228","+,,0","","","19540220",",,0","0",",,0,28,+","0",",,0,28,+","18.3",",,0,20,","22.6",",,,0","0",",,,0"
"USC00145123","1954-03","37.3","-95.1","253.0","MC CUNE 6 SW, KS US","5",",0","3",",0","0",",0","0",",0","0",",0","19540303","+,,0","19540303","+,,0","","","19540324",",,0","0",",T,0,03,+","0",",T,0,03,+","7.6",",,0,24,","18.5",",,,0","0",",T,,0"
"USC00145123","1954-04","37.3","-95.1","253.0","MC CUNE 6 SW, KS US","5",",0","5",",0","2",",0","0",",0","0",",0","19540430","+,,0","19540430","+,,0","","","19540430",",,0","0",",,0,30,+","0",",,0,30,+","58.4",",,0,30,","131.1",",,,0","0",",,,0"
"USC00145123","1954-05","37.3","-95.1","253.0","MC CUNE 6 SW, KS US","11",",0","11",",0","2",",0","0",",0","0",",0","19540531","+,,0","19540531","+,,0","","","19540502",",,0","0",",,0,31,+","0",",,0,31,+","51.3",",,0,02,","180.8",",,,0","0",",,,0"
"USC00145123","1954-06","37.3","-95.1","253.0","MC CUNE 6 SW, KS US","6",",0","4",",0","1",",0","0",",0","0",",0","19540630","+,,0","19540630","+,,0","","","19540613",",,0","0",",,0,30,+","0",",,0,30,+","58.4",",,0,13,","71.9",",,,0","0",",,,0"
"USC00145123","1954-07","37.3","-95.1","253.0","MC CUNE 6 SW, KS US","2",",0","2",",0","0",",0","0",",0","0",",0","19540731","+,,0","19540731","+,,0","","","19540725",",,0","0",",,0,31,+","0",",,0,31,+","20.1",",,0,25,","39.2",",,,0","0",",,,0"
"USC00145123","1954-08","37.3","-95.1","253.0","MC CUNE 6 SW, KS US","6",",0","5",",0","0",",0","0",",0","0",",0","19540831","+,,0","19540831","+,,0","","","19540802",",,0","0",",,0,31,+","0",",,0,31,+","24.6",",,0,02,","65.4",",,,0","0",",,,0"
"USC00145123","1954-09","37.3","-95.1","253.0","MC CUNE 6 SW, KS US","6",",0","4",",0","1",",0","0",",0","0",",0","19540930","+,,0","19540930","+,,0","","","19540930",",,0","0",",,0,30,+","0",",,0,30,+","85.1",",,0,30,","139.2",",,,0","0",",,,0"
"USC00145123","1954-10","37.3","-95.1","253.0","MC CUNE 6 SW, KS US","10",",0","7",",0","3",",0","0",",0","0",",0","19541031","+,,0","19541031","+,,0","","","19541011",",,0","0",",,0,31,+","0",",,0,31,+","40.6",",,0,11,","150.4",",,,0","0",",,,0"
"USC00145123","1954-11","37.3","-95.1","253.0","MC CUNE 6 SW, KS US","1",",0","1",",0","0",",0","0",",0","0",",0","19541130","+,,0","19541130","+,,0","","","19541104",",,0","0",",,0,30,+","0",",,0,30,+","11.7",",,0,04,","11.7",",,,0","0",",,,0"
"USC00145123","1954-12","37.3","-95.1","253.0","MC CUNE 6 SW, KS US","5",",0","5",",0","0",",0","3",",0","2",",0","19541230",",,0","19541229",",,0","","","19541227",",,0","229",",,0,30,","127",",,0,29,","22.4",",,0,27,","63.3",",,,0","216",",,,0"
"USC00145123","1955-01","37.3","-95.1","253.0","MC CUNE 6 SW, KS US","5",",0","4",",0","0",",0","2","4,0","1",",0","19550101",",4,0","19550118",",,0","","","19550105",",,0","76","4,,0,01,","51",",,0,18,","12.2",",,0,05,","28.5",",,,0","51",",,,0"
"USC00145123","1955-02","37.3","-95.1","253.0","MC CUNE 6 SW, KS US","7",",0","4",",0","0",",0","0",",0","0",",0","19550228","+,,0","19550211","+,,0","","","19550219",",,0","0",",,0,28,+","0",",T,0,11,+","16.5",",,0,19,","36.0",",,,0","0",",T,,0"
"USC00145123","1955-03","37.3","-95.1","253.0","MC CUNE 6 SW, KS US","5",",0","3",",0","1",",0","1",",0","1",",0","19550322",",,0","19550322",",,0","","","19550321",",,0","76",",,0,22,","76",",,0,22,","29.0",",,0,21,","50.1",",,,0","76",",,,0"
"USC00145123","1955-04","37.3","-95.1","253.0","MC CUNE 6 SW, KS US","7",",0","5",",0","0",",0","0",",0","0",",0","19550430","+,,0","19550430","+,,0","","","19550411",",,0","0",",,0,30,+","0",",,0,30,+","9.1",",,0,11,","35.7",",,,0","0",",,,0"
