"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00423968","1900-03","37.81667","-110.43333","1058.0","HITE, UT US","","","0.0",",6","0",",6","0",",6","0",",6","","","","","0",",6","3",",6","0",",6","10",",6","0",",6","","","19000305","+,,6","","","","","","","19000326","+,,6","19000310",",,6","-1.1",",6,05,+","","","","","0.0",",T,6,26,+","23.3",",6,10,","","","","","204.8",",6","0.0",",T,,6","","","11.73",",6","19.10",",,,6","4.35",",,,6","",""
"USC00423968","1900-04","37.81667","-110.43333","1058.0","HITE, UT US","","","1.9","1,6","","","","","","","","","","","0","1,6","0","1,6","0",",6","18",",6","0",",6","","","19000410",",1,6","","","","","","","","","19000419",",,6","1.7","1,6,10,","","","","","","","30.0",",6,19,","","","","","128.5",",6","","","","","14.03","1,6","21.15",",,,6","6.90","1,,,6","",""
"USC00423968","1900-05","37.81667","-110.43333","1058.0","HITE, UT US","","","131.4","3,6","1",",6","0",",6","0",",6","","","","","0","2,6","0","2,6","0","2,6","29","2,6","14","2,6","","","19000502",",2,6","","","","","","","19000506",",,6","19000529","+,2,6","8.9","2,6,02,","","","","","0.5",",,6,06,","36.7","2,6,29,+","","","","","2.8","2,6","0.5",",,,6","","","22.86","3,6","31.19","2,,,6","14.52","2,,,6","",""
"USC00423968","1900-06","37.81667","-110.43333","1058.0","HITE, UT US","","","300.9",",6","","","","","","","","","","","0",",6","0",",6","0",",6","30",",6","28",",6","","","19000610","+,,6","","","","","","","","","19000628",",,6","15.0",",6,10,+","","","","","","","43.9",",6,28,","","","","","0.0",",6","","","","","28.36",",6","37.89",",,,6","18.84",",,,6","",""
"USC00423968","1900-07","37.81667","-110.43333","1058.0","HITE, UT US","","","390.0",",6","","","","","","","","","","","0",",6","0",",6","0",",6","31",",6","31",",6","","","19000717","+,,6","","","","","","","","","19000712","+,,6","18.3",",6,17,+","","","","","","","43.9",",6,12,+","","","0.0","6","0.0",",6","","","","","30.91",",6","39.64",",,,6","22.19",",,,6","",""
"USC00423968","1900-08","37.81667","-110.43333","1058.0","HITE, UT US","","","261.4",",6","1",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","28",",6","","","19000829",",,6","","","","","","","19000817",",,6","19000802",",,6","13.9",",6,29,","","","","","3.0",",,6,17,","42.8",",6,02,","","","0.0","6","0.0",",6","3.0",",,,6","","","26.76",",6","35.23",",,,6","18.30",",,,6","",""
"USC00423968","1900-09","37.81667","-110.43333","1058.0","HITE, UT US","","","104.2",",6","","","","","","","","","","","0",",6","0",",6","0",",6","29",",6","10",",6","","","19000926",",,6","","","","","","","","","19000905",",,6","6.1",",6,26,","","","","","","","36.1",",6,05,","","","22.4","6","22.4",",6","","","","","21.06",",6","29.13",",,,6","12.99",",,,6","",""
"USC00423968","1900-10","37.81667","-110.43333","1058.0","HITE, UT US","","","16.7",",6","","","","","","","","","","","0",",6","1",",6","0",",6","23",",6","0",",6","","","19001031",",,6","","","","","","","","","19001005",",,6","-1.1",",6,31,","","","","","","","30.0",",6,05,","","","115.6","6","93.2",",6","","","","","15.87",",6","23.31",",,,6","8.42",",,,6","",""
"USC00423968","1900-11","37.81667","-110.43333","1058.0","HITE, UT US","","","0.0",",6","","","","","","","","","","","0",",6","8",",6","0",",6","2",",6","0",",6","","","19001130","+,,6","","","","","","","","","19001110","+,,6","-1.7",",6,30,+","","","","","","","21.1",",6,10,+","","","401.6","6","286.0",",6","","","","","8.80",",6","15.92",",,,6","1.68",",,,6","",""
"USC00423968","1900-12","37.81667","-110.43333","1058.0","HITE, UT US","","","0.0",",6","","","","","","","","","","","0",",6","30",",6","0",",6","0",",6","0",",6","","","19001229",",,6","","","","","","","","","19001216",",,6","-10.0",",6,29,","","","","","","","17.8",",6,16,","","","858.9","6","457.3",",6","","","","","3.58",",6","10.73",",,,6","-3.56",",,,6","",""
"USC00423968","1901-01","37.81667","-110.43333","1058.0","HITE, UT US","0.0","","0.0","3,6","","","","","","","","","","","0",",6","26",",6","0","3,6","0","3,6","0","3,6","","","19010102",",,6","","","","","","","","","19010107",",3,6","-12.8",",6,02,","","","","","","","14.4","3,6,07,","","","1299.1","","440.2","3,6","","","","","2.57","3,6","9.15","3,,,6","-4.02",",,,6","",""
"USC00423968","1901-02","37.81667","-110.43333","1058.0","HITE, UT US","0.0","","0.0",",6","","","","","","","","","2",",6","0",",6","15",",6","0",",6","1",",6","0",",6","","","19010214","+,,6","","","19010202",",,6","","","","","19010228",",,6","-4.4",",6,14,+","","","152",",,6,02,","","","21.1",",6,28,","","","1607.6","","308.5",",6","","","228",",,,6","7.31",",6","13.45",",,,6","1.18",",,,6","",""
"USC00423968","1901-03","37.81667","-110.43333","1058.0","HITE, UT US","0.0","","0.0",",6","","","","","","","","","","","0",",6","12",",6","0",",6","8",",6","0",",6","","","19010327",",,6","","","","","","","","","19010306","+,,6","-2.2",",6,27,","","","","","","","24.4",",6,06,+","","","1876.2","","268.6",",6","","","","","9.67",",6","18.05",",,,6","1.29",",,,6","",""
"USC00423968","1901-04","37.81667","-110.43333","1058.0","HITE, UT US","22.3","","22.3","1,6","","","","","","","","","","","0","1,6","5","1,6","0",",6","20",",6","0",",6","","","19010405",",1,6","","","","","","","","","19010430",",,6","-2.2","1,6,05,","","","","","","","31.7",",6,30,","","","1998.0","","121.8",",6","","","","","14.84","1,6","23.80",",,,6","5.89","1,,,6","",""
"USC00423968","1901-05","37.81667","-110.43333","1058.0","HITE, UT US","164.0","","141.7",",6","","","","","","","","","","","0",",6","0",",6","0",",6","30",",6","16",",6","","","19010504",",,6","","","","","","","","","19010517",",,6","7.8",",6,04,","","","","","","","36.7",",6,17,","","","2003.8","","5.8",",6","","","","","22.72",",6","31.59",",,,6","13.84",",,,6","",""
"USC00423968","1901-06","37.81667","-110.43333","1058.0","HITE, UT US","359.4","","195.4",",6","0",",6","0",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","21",",6","","","19010604",",,6","","","19010630","+,,6","","","19010614","+,,6","19010629",",,6","4.4",",6,04,","","","0",",,6,30,+","0.0",",T,6,14,+","43.9",",6,29,","","","2005.8","","2.0",",6","0.0",",T,,6","0",",,,6","24.78",",6","34.43",",,,6","15.13",",,,6","",""
